,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Trin's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
123,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Rivals,"Pek, Jane*",,,,unknown,0.00,0,unknown,unknown,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,3,"Jan 18, 2024Nov 22, 2023Mar 2023","Jan 21, 2024Jan 04, 2024Mar 2023","Dec 01, 2023",,,view,/book/show/61031546-the-rivals
124,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Trouble with Tribbles,"Gerrold, David*",0345234022,9780345234025,0345234022,272        pp,4.06,631,1973,"Apr 12, 1973",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I love ""The Trouble with Tribbles"" -- who doesn't? -- yet I had to grit my teeth through much of this book about the writing of the script and filmingI love ""The Trouble with Tribbles"" -- who doesn't? -- yet I had to grit my teeth through much of this book about the writing of the script and filming of the episode, by its writer. Unfortunately, as with the other times I've tried to read books by Gerrold, I find him extremely annoying and oddly disingenuous on the page. I know that he was still closeted when he wrote this -- for which I don't blame him at all -- but there's something in the fakey way he talks about his attraction to Uhura that feels present in other aspects of his writing too. He always seems on the verge of a humblebrag. I don't believe him -- not about the humble half, certainly.Still, there are some interesting details about 1960s TV production and an intriguing glimpse or two into how the sausage (or the tribbles) get made....more",Notes are private!,0,4,1,"Nov 27, 2023","Nov 30, 2023","Nov 30, 2023",,Mass Market Paperback,view (with text),/book/show/1534508.The_Trouble_with_Tribbles
125,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Again the Magic        (Wallflowers, #0)","Kleypas, Lisa*",,,,391        pp,4.04,"42,890","Jan 29, 2004",Feb 2004,it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"What if Wentworth had all the personal charm of Heathcliff?Spoiler: it sucks!Kleypas is (mostly) a technically good writer, with horrifically bad tastWhat if Wentworth had all the personal charm of Heathcliff?Spoiler: it sucks!Kleypas is (mostly) a technically good writer, with horrifically bad taste in men. I much preferred the secondary pairing, where the male love interest wasn't a brooding psychopath. ...more",Notes are private!,0,3,1,"Nov 27, 2023","Nov 29, 2023","Nov 29, 2023",,Mass Market Paperback,view (with text),/book/show/27999588-again-the-magic
126,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"One Piece, Volume 1: Romance Dawn        (One Piece, #1)","Oda, Eiichiro",1569319014,9781569319017,1569319014,207        pp,4.48,"143,608","Dec 24, 1997","Jun 23, 2003",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Impressed anew at the choices the live action TV show made in adapting this... By itself I would not be inspired to continue reading, except now I'm FImpressed anew at the choices the live action TV show made in adapting this... By itself I would not be inspired to continue reading, except now I'm Fond of Everybody. Will see if those warm 'n' fuzzy memories are enough to get me through another -- and crucially, to where S1 leaves off....more",Notes are private!,0,1,1,"Nov 28, 2023","Nov 28, 2023","Nov 28, 2023",,Paperback,view (with text),/book/show/1237398.One_Piece_Volume_1
127,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Petrella at Q,"Gilbert, Michael",0060809639,9780060809638,0060809639,245        pp,3.98,50,Nov 1977,"Jan 01, 1989",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Nov 24, 2023","Nov 26, 2023","Nov 26, 2023",,Paperback,view,/book/show/4061687-petrella-at-q
128,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Dark-Thirty: Southern Tales of the Supernatural,"McKissack, Patricia C.",0679818634,9780679818632,0679818634,122        pp,3.91,"2,073",1992,1992,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Nov 22, 2023","Nov 23, 2023","Nov 23, 2023",,Hardcover,view,/book/show/199623.The_Dark_Thirty
129,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Doppelganger: A Trip into the Mirror World,"Klein, Naomi",0374610320,9780374610326,0374610320,416        pp,4.26,"10,475","Sep 12, 2023","Sep 12, 2023",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,"Dec 02, 2023","Jan 08, 2024","Nov 22, 2023",,Hardcover,view,/book/show/138505710-doppelganger
130,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Airborn        (Matt Cruse, #1)","Oppel, Kenneth*",0060531827,9780060531829,0060531827,501        pp,4.18,"25,534","May 11, 2004","May 24, 2005",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Mystery box book #36!Finished this one back in November but forgot to . I also initially gave it four stars, but it has not sat particularly welMystery box book #36!Finished this one back in November but forgot to . I also initially gave it four stars, but it has not sat particularly well with me so it's dropping down one. Essentially: this is an old-school adventure in the style of Treasure Island, but with zeppelins and dragons and one (1) female character. It's fine, and maybe especially fine if you are a twelve-year-old boy, but I don't think Oppel really adds much to the genre with his updates, and in fact, Stevenson makes more interesting character choices, in my mind, than Oppel does; in fact, Oppel seems to default to (view spoiler)[killing characters off rather than continuing to develop them or leaving things open to ambiguity (hide spoiler)]. Glad to have finally read this -- it had been on my TBR for forever -- but I won't be continuing with the series....more",Notes are private!,0,2,1,"Nov 21, 2023","Nov 22, 2023","Nov 22, 2023",,Mass Market Paperback,view (with text),/book/show/428042.Airborn
131,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Out of Time, Into You","Bell, Jay*",1088013503,9781088013502,1088013503,307        pp,4.30,558,"Nov 10, 2021","Oct 12, 2021",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,"Nov 20, 2023","Nov 21, 2023","Nov 22, 2023",,Paperback,view,/book/show/60031864-out-of-time-into-you
132,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Eight Nights in December,"Andrews, Keira*",,9781988260259,1988260256,100        pp,3.91,"1,489",Dec 2007,"Dec 07, 2017",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Nov 20, 2023","Nov 20, 2023","Nov 20, 2023",,ebook,view,/book/show/36694202-eight-nights-in-december
133,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Master,"Tóibín, Colm",064178421X,9780641784217,,338        pp,3.84,"10,693","May 25, 2004","Apr 19, 2005",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Mystery box book #35!Slow and quite circular literary novel about Henry James. Tóibín's writing feels intensely purposeful but somewhat opaque, and hiMystery box book #35!Slow and quite circular literary novel about Henry James. Tóibín's writing feels intensely purposeful but somewhat opaque, and his Henry never really progresses but just cycles around the same thoughts, observations, and memories. Which is very Henry James of him, to be fair, but it didn't make for the most electrifying reading experience.However, I was not anticipating the Henry James/Oliver Wendell Holmes There Was Only One Bed sequence, it must be said....more",Notes are private!,0,1,1,"Nov 17, 2023","Nov 20, 2023","Nov 20, 2023",,Paperback,view (with text),/book/show/8160768-the-master
134,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Mrs. Frisby and the Rats of NIMH,"O'Brien, Robert C.",0689710682,9780689710681,0689710682,233        pp,4.16,"178,584",1971,"Mar 01, 1986",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"The Secret of NIMH was one of my favorite movies as a kid, so I'm sort of shocked that I never read the book before now. But not as shocked as I was tThe Secret of NIMH was one of my favorite movies as a kid, so I'm sort of shocked that I never read the book before now. But not as shocked as I was to discover how different this is -- the novel, unlike the film, has no fantasy elements at all (if you discount talking animals, which in this context, I do). Props to Don Bluth and cowriters for the strange but magnificent adaption, which has one of the most memorable and frightening climaxes of any film -- children's or otherwise -- that I can recall. And this is not in the book! The filmmakers were wise to shift the conflict with Jenner to the present, and the emotional core of the climax to Mrs. Frisby and her children, rather than the rats. Also, props to the way the film covers the rats' backstory so efficiently and with such memorable imagery -- spiraling DNA! Was this the first time I ever encountered that? -- when in the novel it takes chapters. Though of course, in fairness to O'Brien, that is the advantage of a visual medium over a written one.This has turned into a  of the film much more than of the book, but I can't divorce them in my mind, and my intense fondness for the former certainly colored my opinion of the latter. I think I would have found this inventive but average were Bluth's visuals not imprinted so firmly in my brain. But why quibble over the boost?Some random other thoughts:--I had forgotten that our heroic mouse protagonist isn't called Mrs. Frisby in the film, but Mrs. Brisby. Apparently this is because the makers of frisbees threatened to sue the filmmakers for possible copyright infringement. Wow. Fuck off, Big Frisbee.--I recalled the heroic rat Justin being An Uncomfortably Sexy Animated Animal, a la the Robin Hood foxes, and figured this was because Bluth seems to like to include a certain type of man who is That Way (see also Dimitri in Anastasia, a far inferior film -- don't @ me, Anastasia girlies!). But in fact, O'Brien also takes the time to pause the narrative to let readers know that Justin is one hot rat. No one is allowed to leave this story without understanding what a sexy rat Justin is, okay?--The Jerry Goldsmith score to the film is so good that just a few notes of the theme reduced me to a blubbering mess when I rewatched tonight. Suddenly I was five years old again, feeling how deeply this story gripped me. --It's possible that we as a society forgot how to make good children's movies when we stopped making them incredibly terrifying/traumatizing. Without the owl from this movie and the Swamps of Sadness from The Neverending Story, who would I even be? Don't answer that....more",Notes are private!,0,5,1,"Nov 15, 2023","Nov 19, 2023","Nov 19, 2023",,Paperback,view (with text),/book/show/233817.Mrs_Frisby_and_the_Rats_of_NIMH
135,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Most Ardently,"Novoa, Gabe Cole*",1250869803,9781250869807,1250869803,304        pp,4.08,"3,789","Jan 16, 2024","Jan 16, 2024",did not like it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,2,"Mar 12, 2024not set","Mar 15, 2024not set","Nov 19, 2023",,Hardcover,view,/book/show/111673641-most-ardently
136,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Severance,"Ma, Ling*",1250214998,9781250214997,1250214998,291        pp,3.92,"99,022","Aug 14, 2018","May 07, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 19, 2023",,Paperback,view,/book/show/41556003-severance
137,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Ministry of Time,"Bradley, Kaliane",1668045141,9781668045145,1668045141,352        pp,4.00,792,"May 07, 2024","May 07, 2024",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"If I had a nickel for every time I read a book about time travel-rescuing a doomed polar explorer at the moment of his death and whisking him away to If I had a nickel for every time I read a book about time travel-rescuing a doomed polar explorer at the moment of his death and whisking him away to the present and making him fall in love with you...well, I'd have two nickels, but it's weird that... Actually it's not weird at all, I 100% understand and support this fantasy. Fair enough!The other book I am talking about is Revise the World by Brenda Clough, and the polar explorer in question there was Titus Oates (he of ""I am going outside and I may be some time"").Here it's Graham Gore, of the Franklin expedition, who I know much less about (though I do know the Terror girlies will likely go nuts for this).I want to believe he was like Bradley depicts here, because what a character! She paints all her time travelers, in particular Maggie (Black Plague) and Arthur (World War I) with such love. The present-day characters, and politics, felt a little more muddled, but overall I appreciate what she was trying to say, and I was captivated by this book.Meanwhile: there are so many more doomed polar explorers waiting for adoption. Do YOUR part today!...more",Notes are private!,1,12,1,"Feb 09, 2024","Feb 11, 2024","Nov 18, 2023",,Hardcover,view (with text),/book/show/199798179-the-ministry-of-time
138,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,JELL-O Girls: A Family History,"Rowbottom, Allie*",0316510629,9780316510622,0316510629,288        pp,3.12,"3,746","Jul 24, 2018","Jul 09, 2019",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Mystery box book #34!Half a history of Jell-O, half a memoir about the author and her mother; I found the former much more interesting than the latterMystery box book #34!Half a history of Jell-O, half a memoir about the author and her mother; I found the former much more interesting than the latter, unfortunately, as there is significantly more of the family history. Rowbottom is from a family of Jell-O heiresses (incredible phrase to contemplate), but she tries to to make connections between all the bad things that have happened to her family -- which are bad, but sadly not atypical or even unusual -- and the legacy of everyone's favorite wiggly goo* and the patriarchy in general. Most of these connections feel...tenuous, at best.All women, [my mother] always said, are privy to a collective female unconscious. The girls in LeRoy [the town where Jell-O was founded and from which Rowbottom's family hails] suffered in particular . . . because they lived beneath the weight of an insular and conservative community, one that was itself colored by Jell-O, which was itself cursed by its complicity in conforming and molding women.""Are they? Was it? I am not convinced. Sometimes a Jell-O mold is just a Jell-O mold.*Not mine; I actually hate Jell-O and have not eaten it in...idk, 30+ years? Oops. Ideal audience....more",Notes are private!,0,2,1,"Nov 13, 2023","Nov 17, 2023","Nov 17, 2023",,Paperback,view (with text),/book/show/42779086-jell-o-girls
