,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Britta's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
1213,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Mules and Men,"Hurston, Zora Neale",0060916486,9780060916480,0060916486,341        pp,4.10,"6,040",1935,"Jan 22, 1990",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 10, 2021",,Paperback,view,/book/show/584512.Mules_and_Men
1214,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Cloud 9: A Play,"Churchill, Caryl",0415901359,9780415901352,0415901359,111        pp,3.62,"7,940",1979,"Mar 19, 1984",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,"Aug 16, 2022","Aug 16, 2022","Dec 10, 2021",,Paperback,view,/book/show/243706.Cloud_9
1215,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Discourse on Colonialism,"Césaire, Aimé",1583670254,9781583670255,1583670254,102        pp,4.42,"6,174",1950,2001,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 10, 2021",,Paperback,view,/book/show/86598.Discourse_on_Colonialism
1216,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Una Marson: Selected Poems,"Marson, Una",1845231686,9781845231682,1845231686,164        pp,3.89,55,"Apr 30, 2011","Apr 28, 2011",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 10, 2021",,Paperback,view,/book/show/12834352-una-marson
1217,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Love, Anger, Madness: A Haitian Trilogy","Vieux-Chauvet, Marie",0679643516,9780679643517,0679643516,416        pp,3.96,616,1968,"Aug 04, 2009",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 10, 2021",,Hardcover,view,/book/show/6035374-love-anger-madness
1218,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Polar Vortex,"Mootoo, Shani",1771665645,9781771665643,1771665645,283        pp,3.54,"1,217","Mar 03, 2020","Mar 03, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 10, 2021",,Paperback,view,/book/show/50862067-polar-vortex
1219,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Washington Black,"Edugyan, Esi",0525521429,9780525521426,0525521429,334        pp,3.96,"67,317","Aug 02, 2018","Sep 18, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 10, 2021",,Hardcover,view,/book/show/38140077-washington-black
1220,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,For Today I Am a Boy,"Fu, Kim*",0544034724,9780544034723,0544034724,256        pp,3.77,"3,432","Jan 14, 2014","Jan 14, 2014",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 10, 2021",,Hardcover,view,/book/show/17165961-for-today-i-am-a-boy
1221,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Night Masquerade        (Binti, #3)","Okorafor, Nnedi*",0765393131,9780765393135,0765393131,208        pp,4.01,"21,558","Jan 16, 2018","Jan 16, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 10, 2021",,Paperback,view,/book/show/34386617-the-night-masquerade
1222,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Home        (Binti, #2)","Okorafor, Nnedi*",0765393107,9780765393104,0765393107,176        pp,4.04,"28,031","Jan 31, 2017","Jan 31, 2017",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 10, 2021",,ebook,view,/book/show/30038654-home
1223,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Morgesons,"Stoddard, Elizabeth",0140436510,9780140436518,0140436510,304        pp,3.55,508,1862,"Sep 01, 1997",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 10, 2021",,Paperback,view,/book/show/729704.The_Morgesons
1224,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Charlotte Temple,"Rowson, Susanna",0195042387,9780195042382,0195042387,160        pp,2.95,"2,672",1790,"Feb 19, 1987",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 10, 2021",,Paperback,view,/book/show/597694.Charlotte_Temple
1225,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Hope Leslie: or, Early Times in the Massachusetts","Sedgwick, Catharine Maria",0140436766,9780140436761,0140436766,399        pp,3.38,"1,686",1827,"Nov 01, 1998",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 10, 2021",,Paperback,view,/book/show/887338.Hope_Leslie
1226,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Ruth Hall: A Domestic Tale of the Present Time,"Fern, Fanny",0140436405,9780140436402,0140436405,336        pp,3.60,"1,142",1854,"Feb 01, 1997",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 10, 2021",,Paperback,view,/book/show/220074.Ruth_Hall
1227,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Queens of Animation: The Untold Story of the Women Who Transformed the World of Disney and Made Cinematic History,"Holt, Nathalia*",0316439150,9780316439152,0316439150,379        pp,4.18,"2,729","Oct 22, 2019","Oct 22, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 10, 2021",,Hardcover,view,/book/show/43521666-the-queens-of-animation
1228,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Naked Tree,"Park, Wan-Suh",1885445830,9781885445834,1885445830,198        pp,4.03,150,"Jan 01, 1995","Feb 28, 2011",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 10, 2021",,Paperback,view,/book/show/2528626.The_Naked_Tree
1229,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,My Lesbian Experience With Loneliness,"Nagata, Kabi",1626926034,9781626926035,1626926034,143        pp,4.11,"25,420",2016,"Jun 06, 2017",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 10, 2021",,Paperback,view,/book/show/33113683-my-lesbian-experience-with-loneliness
1230,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Tokyo Ueno Station,Yū Miri,0593187520,9780593187524,0593187520,192        pp,3.48,"22,904","Mar 19, 2014","Jun 22, 2021",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,I liked the idea of the story more than the story itself.,Notes are private!,0,53,1,"Jan 16, 2022","Jan 16, 2022","Dec 10, 2021",,Paperback,view (with text),/book/show/52585192-tokyo-ueno-station
1231,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Out,"Kirino, Natsuo",1400078377,9781400078370,1400078377,400        pp,3.95,"39,527","Jul 15, 1997","Jan 04, 2005",did not like it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"No, just, no. I have no idea why others would hail this as a feminist thriller. A book isn't feminist just because it features plenty of rape and mariNo, just, no. I have no idea why others would hail this as a feminist thriller. A book isn't feminist just because it features plenty of rape and marital abuse and mistreatment of women. Especially not if all female characters display the worst case of internalized misogyny I have encountered since I stopped reading Murakami.And if that weren't enough: São Paolo?? Not once, but about 20 times. Like, really? Neither the author, nor the publisher, nor the translator can be bothered to check the spelling of one of Brazil's biggest cities? Shame on you! Also, there is no such thing as a fejioda. (The dish is called feijoada)....more",Notes are private!,0,68,1,"May 09, 2022","May 10, 2022","Dec 10, 2021",,Paperback,view (with text),/book/show/25365.Out
1232,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Strange Weather in Tokyo,"Kawakami, Hiromi",1846275083,9781846275081,1846275083,176        pp,3.71,"40,134",2001,"Aug 01, 2013",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 10, 2021",,Paperback,view,/book/show/18283207-strange-weather-in-tokyo
1233,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Waiting Years,"Enchi, Fumiko",477002889X,9784770028891,477002889X,204        pp,3.95,"2,467",1957,"Sep 13, 2002",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 10, 2021",,Paperback,view,/book/show/177404.The_Waiting_Years
1234,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,First Love & Look for My Obituary,"Garro, Elena",1880684519,9781880684511,1880684519,102        pp,3.91,116,Apr 1996,"Oct 01, 1997",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 10, 2021",,Paperback,view,/book/show/3538.First_Love_Look_for_My_Obituary
1235,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Inhabited Woman,"Belli, Gioconda",029920684X,9780299206840,029920684X,414        pp,4.21,"5,768",1988,"Dec 08, 2004",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 10, 2021",,Paperback,view,/book/show/684509.The_Inhabited_Woman
1236,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Leaving Tabasco,"Boullosa, Carmen",0802138608,9780802138606,0802138608,256        pp,3.37,184,"Mar 05, 2001","May 15, 2002",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 10, 2021",,Paperback,view,/book/show/1936355.Leaving_Tabasco
1237,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Kamala: The Story of a Hindu Child-Wife,"Satthianadhan, Krupabai",0195658302,9780195658309,0195658302,182        pp,3.25,48,Jan 1998,"Apr 18, 2002",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 10, 2021",,Paperback,view,/book/show/3374361-kamala
1238,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Quilt and Other Stories,"Chughtai, Ismat",8185107106,9788185107103,8185107106,225        pp,4.08,"1,476","Dec 01, 1994","Jul 02, 1999",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 10, 2021",,Paperback,view,/book/show/1238070.The_Quilt_and_Other_Stories
1239,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"In The Shade of Spring Leaves: The Life of Higuchi Ichiyo, With Nine of Her Best Stories","Higuchi, Ichiyō",,9780393309133,0393309134,355        pp,4.16,189,1981,"Sep 17, 1992",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 10, 2021",,Paperback,view,/book/show/655228.In_The_Shade_of_Spring_Leaves
1240,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Twilight,"Frankau, Julia",,,B001PKUG4O,378        pp,3.50,8,1916,unknown,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 10, 2021",,Kindle Edition,view,/book/show/6322879-twilight
1241,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Supernatural Tales,"Lee, Vernon",0099575205,9780099575207,0099575205,222        pp,3.70,30,"Sep 01, 1987","Mar 15, 1989",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 10, 2021",,Paperback,view,/book/show/13307853-supernatural-tales
1242,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,White Walls: Collected Stories,"Tolstaya, Tatyana",1590171977,9781590171974,1590171977,404        pp,4.01,563,"Apr 17, 2007","Apr 17, 2007",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 10, 2021",,Paperback,view,/book/show/310720.White_Walls
1243,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Putin's Russia: Life in a Failing Democracy,"Politkovskaya, Anna",0805082506,9780805082500,0805082506,288        pp,4.16,"3,361",2004,"Jan 09, 2007",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 10, 2021",,Paperback,view,/book/show/174734.Putin_s_Russia
1244,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Time: Night,"Petrushevskaya, Ludmilla",0810118009,9780810118003,0810118009,160        pp,3.70,676,1991,"Oct 11, 2000",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 10, 2021",,Paperback,view,/book/show/917339.The_Time
1245,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Sofia Petrovna,"Chukovskaya, Lydia",0810111500,9780810111509,0810111500,120        pp,4.03,"2,366",1965,"Jun 08, 1994",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 10, 2021",,Paperback,view,/book/show/499378.Sofia_Petrovna
1246,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Complete Poems of Anna Akhmatova,"Akhmatova, Anna",0939010275,9780939010271,0939010275,948        pp,4.43,"7,420",1965,"Sep 01, 2000",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 10, 2021",,Paperback,view,/book/show/822115.The_Complete_Poems_of_Anna_Akhmatova
1247,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,My Life and History,"Zuckerkandl-Szeps, Berta",,,,324        pp,0.00,0,"Jan 01, 1939",1939,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Dec 10, 2021",,,view,/book/show/17316775-my-life-and-history
1248,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Somewhere Towards the End,"Athill, Diana",039306770X,9780393067705,039306770X,182        pp,3.72,"2,788",2008,"Jan 05, 2009",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Dec 10, 2021",,Hardcover,view,/book/show/5960563-somewhere-towards-the-end
1249,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Stet: An Editor's Life,"Athill, Diana",0802138624,9780802138620,0802138624,256        pp,3.95,"1,544",2000,"Mar 12, 2002",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Dec 10, 2021",,Paperback,view,/book/show/930990.Stet
1250,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Rahel Varnhagen: The Life of a Jewess,"Arendt, Hannah",080186335X,9780801863356,080186335X,388        pp,3.73,157,"Dec 01, 1958","Mar 02, 2000",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Dec 10, 2021",,Paperback,view,/book/show/344043.Rahel_Varnhagen
1251,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Collected Poems I: (1944-1949)        (1944-1949) (Green Integer),"Sachs, Nelly",1933382570,9781933382579,1933382570,312        pp,4.10,41,"Feb 01, 2003","Jan 25, 2011",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Dec 10, 2021",,Paperback,view,/book/show/1239520.Collected_Poems_I
1252,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Star in My Forehead,"Lasker-Schüler, Else",0930100883,9780930100889,0930100883,118        pp,4.27,26,"Apr 01, 1999","Apr 15, 1999",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Dec 10, 2021",,Paperback,view,/book/show/1520244.Star_in_My_Forehead
1253,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Last Summer,"Huch, Ricarda",1908670347,9781908670342,1908670347,121        pp,3.95,285,1910,2016,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Dec 10, 2021",,Paperback,view,/book/show/33286732-the-last-summer
