,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,June's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
248,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"1Q84        (1Q84, #1-3)","Murakami, Haruki",0307593312,9780307593313,0307593312,944        pp,3.94,"259,632","May 28, 2009","Oct 25, 2011",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"May 07, 2019","May 27, 2019","May 07, 2019",,Hardcover,view,/book/show/10357575-1q84
249,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Island of Sea Women,"See, Lisa*",,,,374        pp,4.31,"119,800","Mar 05, 2019","Mar 05, 2019",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Liked the cultural and historical retelling but the writing wasn’t as captivating as I would’ve liked. I also like my books to have a bit of mystery. Liked the cultural and historical retelling but the writing wasn’t as captivating as I would’ve liked. I also like my books to have a bit of mystery. The author spent way too much time explaining cultural context which made it feel like a nonfiction book. Could’ve been also just me already having some familiarity around Korea, Jeju, and the painful past. I think the last 100 pages picked up and was much better at tugging the emotional strings. 3.5 ...more",Notes are private!,0,0,1,"Dec 09, 2019","Dec 22, 2019","May 04, 2019",,Hardcover,view (with text),/book/show/40538657-the-island-of-sea-women
250,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Gratitude,"Sacks, Oliver",0345811364,9780345811363,0345811364,49        pp,4.18,"21,555",Nov 2015,"Nov 24, 2015",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"May 02, 2019","May 02, 2019","May 02, 2019",,Hardcover,view,/book/show/27161964-gratitude
251,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Blankets,"Thompson, Craig",1891830430,9781891830433,1891830430,582        pp,4.06,"117,000","Jul 23, 2003","Aug 18, 2003",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 02, 2019",,Paperback,view,/book/show/25179.Blankets
252,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Peace Is Every Step: The Path of Mindfulness in Everyday Life,Thich Nhat Hanh,0553351397,9780553351392,0553351397,134        pp,4.31,"42,010",1992,"Mar 01, 1992",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"May 27, 2019","May 27, 2019","Apr 30, 2019",,Paperback,view,/book/show/14572.Peace_Is_Every_Step
253,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Radical Acceptance: Embracing Your Life With the Heart of a Buddha,"Brach, Tara*",0553380990,9780553380996,0553380990,333        pp,4.16,"28,445","Oct 01, 2000","Nov 23, 2004",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jul 26, 2019","Jul 26, 2019","Apr 30, 2019",,Paperback,view,/book/show/173666.Radical_Acceptance
254,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Dreams from My Father: A Story of Race and Inheritance,"Obama, Barack*",1921351438,9781921351433,1921351438,453        pp,3.93,"225,133",Jul 1995,2004,liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jul 05, 2019","Jul 12, 2019","Apr 24, 2019",,Paperback,view,/book/show/88061.Dreams_from_My_Father
255,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,One Hundred Years of Solitude,"García Márquez, Gabriel",,,,417        pp,4.11,"971,248",1967,"Jun 24, 2003",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 19, 2019",,Mass Market Paperback,view,/book/show/320.One_Hundred_Years_of_Solitude
256,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Gilead        (Gilead, #1)","Robinson, Marilynne",031242440X,9780312424404,031242440X,247        pp,3.85,"110,307","Oct 28, 2004","Jan 10, 2006",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 19, 2019",,Paperback,view,/book/show/68210.Gilead
257,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Becoming,"Obama, Michelle*",,,,426        pp,4.46,"1,047,775","Nov 13, 2018","Nov 13, 2018",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,2,1,"Apr 17, 2019","Apr 24, 2019","Apr 17, 2019",,Hardcover,view,/book/show/38746485-becoming
258,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Rising Strong: The Reckoning. The Rumble. The Revolution.,"Brown, Brené*",0812995821,9780812995824,0812995821,336        pp,4.25,"82,329","Aug 25, 2015","Aug 25, 2015",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Apr 14, 2019","Apr 17, 2019","Apr 14, 2019",,Hardcover,view,/book/show/23317538-rising-strong
259,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Winners Take All: The Elite Charade of Changing the World,"Giridharadas, Anand*",0451493249,9780451493248,0451493249,288        pp,4.14,"16,220","Aug 28, 2018","Aug 28, 2018",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,Compelling but has made me quite cynical. I.e. Brene brown example- can’t read a book by her from the same perspective ever again.,Notes are private!,0,0,1,"Jun 24, 2019","Jun 29, 2019","Apr 13, 2019",,Hardcover,view (with text),/book/show/37506348-winners-take-all
260,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Americanah,"Adichie, Chimamanda Ngozi",,,,477        pp,4.32,"371,127","May 14, 2013","May 14, 2013",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,"Apr 09, 2019","Apr 25, 2019","Apr 09, 2019",,Hardcover,view,/book/show/15796700-americanah
261,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Take This Bread: A Radical Conversion,"Miles, Sara",0345486927,9780345486929,0345486927,283        pp,4.00,"5,328",2007,"Feb 20, 2007",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Apr 06, 2019","Apr 17, 2019","Apr 06, 2019",,Hardcover,view,/book/show/153242.Take_This_Bread
262,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Hunger: A Memoir of (My) Body,"Gay, Roxane*",0062362593,9780062362599,0062362593,306        pp,4.18,"111,885","Jun 13, 2017","Jun 13, 2017",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,"Jan 18, 2020","Jan 28, 2020","Mar 27, 2019",,Hardcover,view,/book/show/26074156-hunger
263,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Headspace Guide to Meditation & Mindfulness,"Puddicombe, Andy",1250104904,9781250104908,1250104904,224        pp,4.04,"12,715",2011,"Sep 27, 2016",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"May 17, 2019","May 26, 2019","Mar 26, 2019",,Paperback,view,/book/show/27414493-the-headspace-guide-to-meditation-mindfulness
264,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Educated,"Westover, Tara*",,,,352        pp,4.47,"1,525,801","Feb 20, 2018","Feb 20, 2018",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,"Mar 26, 2019","Apr 02, 2019","Mar 26, 2019",,Hardcover,view,/book/show/35133922-educated
265,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Daring Greatly: How the Courage to Be Vulnerable Transforms the Way We Live, Love, Parent, and Lead","Brown, Brené*",1592407331,9781592407330,1592407331,287        pp,4.29,"214,856","Sep 11, 2012","Sep 11, 2012",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,"Mar 10, 2019","Mar 14, 2019","Mar 10, 2019",,Hardcover,view,/book/show/13588356-daring-greatly
266,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,All About Love: New Visions,"hooks, bell",0688168442,9780688168445,0688168442,240        pp,4.06,"86,237","Dec 22, 1999","Dec 22, 1999",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"May 18, 2020","Jun 18, 2020","Mar 03, 2019",,Hardcover,view,/book/show/17607.All_About_Love
267,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Dead and the Living,"Olds, Sharon",0394715632,9780394715636,0394715632,96        pp,4.17,"3,796","Feb 12, 1984","Feb 12, 1984",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 26, 2019",,Paperback,view,/book/show/162900.The_Dead_and_the_Living
268,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Fire Next Time,"Baldwin, James",067974472X,9780679744726,067974472X,106        pp,4.54,"100,413","Jan 31, 1963","Feb 01, 1993",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Feb 21, 2019","Feb 25, 2019","Feb 21, 2019",,Paperback,view,/book/show/464260.The_Fire_Next_Time
269,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Missional Economics (GOCS): Biblical Justice and Christian Formation (The Gospel and Our Culture Series,"Barram, Michael",0802875076,9780802875075,0802875076,283        pp,4.15,13,"May 24, 2018","May 24, 2018",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Feb 15, 2019","Mar 04, 2019","Feb 15, 2019",,Paperback,view,/book/show/36525394-missional-economics-gocs
270,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Blink: The Power of Thinking Without Thinking,"Gladwell, Malcolm",0316010669,9780316010665,0316010669,296        pp,3.96,"592,187","Jan 11, 2005","Apr 03, 2007",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Feb 10, 2019","Feb 19, 2019","Feb 10, 2019",,Paperback,view,/book/show/40102.Blink
271,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Good Immigrant,"Shukla, Nikesh*",178352295X,9781783522958,178352295X,272        pp,4.32,"12,955","Sep 22, 2016","Sep 22, 2016",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Sep 05, 2019","May 15, 2020","Feb 09, 2019",,Hardcover,view,/book/show/28668534-the-good-immigrant
272,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Prophetic Imagination,"Brueggemann, Walter",0800632877,9780800632878,0800632877,151        pp,4.33,"4,302",1978,"Jun 01, 2001",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"May 27, 2019","Jun 04, 2019","Feb 09, 2019",,Paperback,view,/book/show/97827.The_Prophetic_Imagination
273,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Outliers: The Story of Success,"Gladwell, Malcolm",0316017922,9780316017923,0316017922,309        pp,4.19,"786,140","Nov 18, 2008","Nov 18, 2008",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"So glad it wasn't a self help or business book. Also weirdly relevant to my life with the reference to Korean Air, KIPP schools, etc. So glad it wasn't a self help or business book. Also weirdly relevant to my life with the reference to Korean Air, KIPP schools, etc. ...more",Notes are private!,0,0,1,"Feb 02, 2019","Feb 06, 2019","Feb 02, 2019",,Hardcover,view (with text),/book/show/3228917-outliers
274,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Wind-Up Bird Chronicle,"Murakami, Haruki",0965341984,9780965341981,0965341984,607        pp,4.15,"283,479","Apr 12, 1994",1997,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,"Feb 25, 2020","Apr 29, 2020","Jan 29, 2019",,Paperback,view,/book/show/11275.The_Wind_Up_Bird_Chronicle
275,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,At the Existentialist Café,"Bakewell, Sarah",0701186585,9780701186586,0701186585,440        pp,4.24,"16,498","Mar 03, 2016","Mar 03, 2016",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Aug 03, 2019","Aug 20, 2019","Jan 27, 2019",,Hardcover,view,/book/show/25658482-at-the-existentialist-caf
276,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Let the Great World Spin,"McCann, Colum*",1400063736,9781400063734,1400063736,351        pp,3.95,"104,956","Jun 16, 2009","Jun 23, 2009",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Beautiful prose centered around interconnectedness, humanity, and love. I cried, I laughed (the cleverness in the writing will do that to you), and I Beautiful prose centered around interconnectedness, humanity, and love. I cried, I laughed (the cleverness in the writing will do that to you), and I was inspired. ""Literature can remind us that not all life is already written down: there are still so many stories to be told.""""She was tired of everyone wanting to go to heaven, nobody wanting to die. The only thing worth grieving over, she said, was that sometimes there was more beauty in this life than the world could bear.""...more",Notes are private!,0,2,1,"Jan 30, 2019","Feb 05, 2019","Jan 24, 2019",,Hardcover,view (with text),/book/show/5941033-let-the-great-world-spin
277,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Circe,"Miller, Madeline*",0316556343,9780316556347,0316556343,393        pp,4.24,"1,052,896","Apr 10, 2018","Apr 10, 2018",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"4.5 entertaining read about mortality, pride, forgiveness, and feminism told through weaving mythology stories together",Notes are private!,0,0,1,"Jun 04, 2019","Jun 20, 2019","Jan 24, 2019",,Hardcover,view (with text),/book/show/35959740-circe
278,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Harry Potter: A History of Magic,British Library,,,,256        pp,4.20,"18,238","Oct 20, 2017","Oct 20, 2017",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jan 11, 2019","Jan 17, 2019","Jan 17, 2019",,Hardcover,view,/book/show/35613533-harry-potter
279,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Changes That Heal: How to Understand the Past to Ensure a Healthier Future,"Cloud, Henry*",0310214637,9780310214632,0310214637,368        pp,4.38,"4,226",1992,"Dec 06, 1996",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,4.5,Notes are private!,0,1,1,"Jan 09, 2019","Jan 26, 2019","Jan 09, 2019",,Mass Market Paperback,view (with text),/book/show/51374.Changes_That_Heal
