,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Steve's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
173,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Solitude of Prime Numbers,"Giordano, Paolo",0670021482,9780670021482,0670021482,271        pp,3.64,"74,405","Jul 01, 2008","Mar 18, 2010",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"For me, this was an unsatisfying book by a young Italian author who is one of those annoying people who write novels while getting a doctorate in partFor me, this was an unsatisfying book by a young Italian author who is one of those annoying people who write novels while getting a doctorate in particle physics. I was disappointed because I thought the end of the story was contrived and brought up more questions than it answered. It has a European fatalism, a conviction that nothing is going to turn out right. Sometimes I wonder if this is the ""sophisticated"" European's idea of romanticism expressed as a belief that everything, basically, stinks, and we're not going to get what we want, not a goddamn thing, and that's just the way it is. I guess it's a nice idea to compare prime numbers to our isolation from each other. We're stuck inside our skulls and we can't get out. That's the bad news. The good news is that it allows each of us to become ourselves and achieve some kind of singularity. Finding a kindred soul is the best we can hope for but that does happen. At least I'm persuaded that it does. Alice and Mattia seem like kindred souls and they get separated by circumstance. Bad stuff happens in each of their lives: her accident, and resulting lameness and difficulties with her parents; and his abandoning his ""identical"" sister, though they are not identical, separated by gender and mental ability, and his guilt over that. And then he moves to pursue his academic career. But Alice takes a risk and sends him a card. He responds immediately. (I'll leave out reasons for the note for readers who haven't read the book and maybe they should stop reading here.) The upshot is that they have an opportunity to get back together if they want to. And at first it seems they do. But then each begins an interior rumination in which each is persuaded that what they had is long gone. Just a memory. They are different people now, each says, and end up talking themselves out of a shot at happiness and going back to their bleak lives with partners they either don't know or don't like. And this after passages talking about a thread that has always been there, connecting them even while they were separated. But they decide, no, it's hopeless. Paolo, why not a more satisfying and optimistic ending which was within your grasp though it would have taken a longer novel to settle the unresolved questions I mentioned earlier. That would have made you a target for people accusing you of sentimentality. Instead, we get sentimentality the other way. We get gloom. Ah, the sweet sadness of life, European style....more",Notes are private!,0,0,1,"Feb 04, 2013","Feb 11, 2013","Feb 04, 2013",,Hardcover,view (with text),/book/show/6613956-the-solitude-of-prime-numbers
174,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Book of Daniel,"Doctorow, E.L.",0452275660,9780452275669,0452275660,320        pp,3.86,"5,620","Apr 12, 1971","Apr 01, 1996",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I'm late coming to E.L. Doctorow and I'm sorry it has taken me so long. He seems to me to be a social and political historian with a novelist's imaginI'm late coming to E.L. Doctorow and I'm sorry it has taken me so long. He seems to me to be a social and political historian with a novelist's imagination and a first-rate ability to show how the climate of an era, as expressed in particular times and places, shapes the lives of the characters in his complicated and wonderfully rendered stories. THE BOOK OF DANIEL is his accouunt of the Julius and Ethel Rosenberg episode in post World War II America, and how the paranoia of our culture forced the government to go ahead with what Doctorow says was a trumped-up charge against the Rosenbergs for stealing atomic secrets and giving them to the Soviets. It shows how the machinery of government, once focused on someone, can make their lives a living hell, or end them, as it did the Rosenbergs' who were both electrocuted after what amounted to a show trial. But this wide scope is reduced to an intense tale of the Rosenberg family--named Isaacson in the book--and how the trial utterly destroyed them and how they would have been destroyed even if the nonsense case against them had been dropped or if they had been found not guilty. There is another book about the history of secrecy and surveillance in 20th century America, Jay Feldman's MANUFACTURING HYSTERIA, a very good book about how fear and ignorance, displayed on a government level and with government resources, can bring ruin to whole classes of people. There are a lot of books like Doctorow's and Feldman's. Read them and you will come away with a much more sober and ominous view of our recent history. We are lucky, perhaps extremely lucky, to have survived as a nation that likes to think of itself as a free country. We've managed to avoid complete disaster but there have been way too many casualties along the way of righting profound wrongs. This book is a powerful story of what a frightened government did to one family and what it could do to the rest of us if we aren't careful....more",Notes are private!,0,0,1,"Jan 27, 2013","Feb 04, 2013","Jan 27, 2013",,Paperback,view (with text),/book/show/411761.The_Book_of_Daniel
175,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,All About Lulu,"Evison, Jonathan*",1593761961,9781593761967,1593761961,340        pp,3.65,"1,457","May 28, 2008","Jul 21, 2008",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Mr. Evison writes well. The trouble with this novel is its conservatism. I would reveal the central problem of the plot if I explained why I think thaMr. Evison writes well. The trouble with this novel is its conservatism. I would reveal the central problem of the plot if I explained why I think that, but Mr. Evison would have told a much more interesting story if he had gone ahead with a more daring way to deal with it. Instead we get a cautious and conventional novel that is afraid to take the risk that would have made it much more interesting.Others have noted the basketball game, this mysterious and way too long diversion without an apparent point. It should have been cut entirely. ...more",Notes are private!,0,0,1,not set,"Dec 19, 2012","Jan 19, 2013",,Paperback,view (with text),/book/show/2432061.All_About_Lulu
176,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Too Much Happiness: Stories,"Munro, Alice",0307269760,9780307269768,0307269760,304        pp,3.83,"23,033",2009,"Nov 17, 2009",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Alice Munro is a wonderful writer. These are dense, complicated stories, well worthy of collecting and rereading. I'm glad I finally got around to reaAlice Munro is a wonderful writer. These are dense, complicated stories, well worthy of collecting and rereading. I'm glad I finally got around to reading her after hearing so much about her. ...more",Notes are private!,0,0,1,"Jan 08, 2013","Jan 27, 2013","Jan 08, 2013",,Hardcover,view (with text),/book/show/6464937-too-much-happiness
177,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Joy of X: A Guided Tour of Math, from One to Infinity","Strogatz, Steven H.*",0547517653,9780547517650,0547517653,316        pp,4.05,"7,748","Oct 02, 2012","Jan 01, 2012",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,This is a very good book. The author has a good style that makes this difficult subject as friendly as it can possibly be for people like me who don'tThis is a very good book. The author has a good style that makes this difficult subject as friendly as it can possibly be for people like me who don't have the math gene. I peter out when the numbers change to letters. He did clarify some things (how the area of a circle can be understood) but on the whole this whole field will forever be a mystery to me. Are mathematicians the smartest people in the world? I won't argue with anyone who says they are. I'm in awe of these people who have made our modern world possible....more,Notes are private!,0,1,1,"Jan 04, 2013","Jan 08, 2013","Jan 04, 2013",,Hardcover,view (with text),/book/show/13356649-the-joy-of-x
178,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Winner-Take-All Politics: How Washington Made the Rich Richer and Turned Its Back on the Middle Class,"Hacker, Jacob S.",1416593845,9781416593843,1416593845,368        pp,4.04,"1,940","Sep 03, 2010","Sep 14, 2010",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"This is a very good book about gridlock in Washington, how it got that way and how to combat it. It shows how various conservative interest groups gotThis is a very good book about gridlock in Washington, how it got that way and how to combat it. It shows how various conservative interest groups got organized in the late 1970's and how very successful they were in pushing the Republican party far to the right of where it used to be, so much so that more moderate Republicans of the past, people like Eisenhower and others, would hardly recognize it as the party they once belonged to. It's also a good explanation of why these conservative groups think the way they do. They believe the first function of government is to protect the interests of property owners. It also shows how gerrymandering has created safe seats for most incumbents, so much so that any wavering from the conservative line, any sign of bi-partison cooperation with the Obama administration, is likely to bring a challenge from angry conservatives to the office holder in the next primary. They need to oppose anything--anything--the Democrats propose, again to avoid the appearance of being insufficiently unwavering in their opposition. We learn how the filibuster has become a very effective way to block any legislation the Republicans oppose. And a lot of other things. I came away from this book with a new appreciation of just how difficult it is to get anything passed in this toxic atmosphere and how easy it is for the opposition to obstruct or block any measure it opposes. It's a sobering look at our disfunctional government. These conservatives mean business. Unrestrained, free-market capitalism is what they want and if they win this battle we can say goodbye to any kind of state in which the government plays any moderating role in our national life. To me that is a chilling prospect....more",Notes are private!,0,0,1,"Dec 29, 2012","Jan 03, 2013","Dec 29, 2012",,Kindle Edition,view (with text),/book/show/9300726-winner-take-all-politics
179,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Behind the Beautiful Forevers: Life, Death, and Hope in a Mumbai Undercity","Boo, Katherine",1400067553,9781400067558,1400067553,278        pp,3.98,"109,800","Apr 08, 2012","Feb 07, 2012",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"This is an excellent book. Boo explains in an afterword about how she has constructed the mind sets of others from her extensive interviews over a lonThis is an excellent book. Boo explains in an afterword about how she has constructed the mind sets of others from her extensive interviews over a long period of time with the subjects and others who knew them. At first I thought, how could she know that? Maybe it might have been better to put her explanation at the beginning so this question I asked of myself would not have come up.You will sure get an idea of what it is like living in a Bombay/Mumbai slum and how resilient these people are. They sound as smart and crafty and industrious and courageous and innovative as anyone else but just had the misfortune to be born poor or low caste/untouchable and this is the life they face. India is getting there, but agonizingly slowly. Greed slows everything down, it seems. ...more",Notes are private!,0,0,1,not set,"Dec 15, 2012","Dec 28, 2012",,Hardcover,view (with text),/book/show/11869272-behind-the-beautiful-forevers
180,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Financial Lives of the Poets,"Walter, Jess",0061916048,9780061916045,0061916048,304        pp,3.70,"10,751",2009,"Sep 22, 2009",did not like it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"This is the second novel by Jess Walter that I've read. I'm from the northwest and I heard him on a local interview program and have read THE ZERO andThis is the second novel by Jess Walter that I've read. I'm from the northwest and I heard him on a local interview program and have read THE ZERO and now this, THE FINANCIAL LIVES OF POETS.Neither novel is very good. THE ZERO is one of the laziest novels I have read. The protagonist shot himself while drunk. While not debilitating it was serious enough to disrupt his memory. So he is not responsible for telling us about himself, but he is such a hot shot that some CIA-type agency wants him to help in hunting down Al_Queda-type terrorists, 9/11 people, though he doesn't know what they want him to do and when he asks, others jump in, conveniently, to complete the questions for him they didn't let him finish. They make fantastic allowances for him. I guess Mr. Walter thinks this is a comic touch. He has sex whenever he feels like it, but he is always drunk so he doesn't remember it. It isn't described, either, of course. Walter thus avoids the ""bad sex writing award"" now, I think, held by Jonathan Franzen. THE FINANCIAL LIVES OF POETS is about a guy, who, in Sarah Vowell's good book blurb, makes several ""seriously stupid"" mistakes. She softens that in the rest of the blurb but it's a spot-on observation. Matt's self-indulgence makes him do stupid things. He's an irresponsible extended adolescent, but there is no irony here. Walter isn't making fun of Matt. I think he LIKES him. Why?This book is not about contemporary America at all. It isn't about our culture, despite Matt's incoherent rants. His ""epiphanies"" often don't make sense, even at the level of ordinary language.None of the characters is drawn so we can see or hear them clearly. They are so thinly drawn that they aren't real to me, except, maybe, the cops. There is very little dialogue. What are Walter's women like? Oh well.Mr. Walter should know better. I hope he gets his vision in focus a little better for next time....more",Notes are private!,0,1,1,"Dec 27, 2012","Dec 29, 2012","Dec 27, 2012",,Hardcover,view (with text),/book/show/6426026-the-financial-lives-of-the-poets
181,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Zero,"Walter, Jess",0060898658,9780060898656,0060898658,336        pp,3.51,"2,761",2006,"Aug 29, 2006",did not like it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Dec 27, 2012",,Hardcover,view,/book/show/22195.The_Zero
182,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,This Is How You Lose Her,"Díaz, Junot",1594487367,9781594487361,1594487367,217        pp,3.75,"97,831","Mar 22, 2010","Sep 11, 2012",did not like it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Oct 05, 2012",,Hardcover,view,/book/show/13503109-this-is-how-you-lose-her
183,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Ride a Cockhorse,"Kennedy, Raymond",158465337X,9781584653370,158465337X,320        pp,3.49,412,"May 29, 1991","Jan 01, 2003",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Aug 28, 2012","Dec 27, 2012","Aug 28, 2012",,Paperback,view,/book/show/2575646-ride-a-cockhorse
184,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,My Life as a Fake,"Carey, Peter",0375414983,9780375414985,,265        pp,3.39,"3,513","Jan 01, 2003","Oct 28, 2003",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Aug 07, 2012",,Hardcover,view,/book/show/111102.My_Life_as_a_Fake
185,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Newlyweds,"Freudenberger, Nell*",0307268845,9780307268846,0307268845,337        pp,3.41,"9,344","May 01, 2012","May 01, 2012",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jul 10, 2012",,Hardcover,view,/book/show/13093000-the-newlyweds
186,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Freedom,"Franzen, Jonathan",0374158460,9780374158460,0374158460,562        pp,3.78,"168,416","Aug 31, 2010","Aug 31, 2010",did not like it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jul 04, 2012",,Hardcover,view,/book/show/7905092-freedom
187,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Infinities,"Banville, John",0307272796,9780307272799,0307272796,273        pp,3.28,"2,805","Aug 25, 2009","Feb 23, 2010",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jul 04, 2012",,Hardcover,view,/book/show/6595136-the-infinities
