,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Patricia's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
719,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Wind Knows My Name,"Allende, Isabel*",,,B0BDD1HJX3,272        pp,4.03,"33,251","Jun 06, 2023","Jun 06, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 07, 2023",,Kindle Edition,view,/book/show/62583518-the-wind-knows-my-name
720,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Our Wives Under the Sea,"Armfield, Julia",1250229898,9781250229892,1250229898,228        pp,3.79,"65,366","Mar 03, 2022","Jul 12, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 07, 2023",,Hardcover,view,/book/show/58724816-our-wives-under-the-sea
721,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Little Monsters,"Brodeur, Adrienne*",1982198109,9781982198107,1982198109,320        pp,3.72,"12,679","Jun 27, 2023","Jun 27, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 07, 2023",,Hardcover,view,/book/show/62919906-little-monsters
722,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The House of Lincoln,"Horan, Nancy",172826054X,9781728260549,,352        pp,3.74,"2,058","Jun 06, 2023","Jun 06, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 07, 2023",,Hardcover,view,/book/show/63331186-the-house-of-lincoln
723,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Memory of Animals,"Fuller, Claire*",1953534872,9781953534873,1953534872,278        pp,3.62,"3,249","Apr 20, 2023","Jun 06, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 07, 2023",,Hardcover,view,/book/show/62972519-the-memory-of-animals
724,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Paris Library,"Charles, Janet Skeslien*",1982134208,9781982134204,1982134208,384        pp,4.07,"122,663","Feb 09, 2021","Feb 09, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 07, 2023",,Paperback,view,/book/show/49337202-the-paris-library
725,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Spectacular,"Davis, Fiona*",0593184041,9780593184042,0593184041,368        pp,4.11,"26,809","Jun 13, 2023","Jun 13, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 06, 2023",,Hardcover,view,/book/show/62588481-the-spectacular
726,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Painted Veil,"Maugham, W. Somerset",0307277771,9780307277770,0307277771,246        pp,3.96,"46,050",Apr 1925,"Nov 14, 2006",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Read this, saw the movie. Very good.",Notes are private!,0,15,1,not set,not set,"Jun 06, 2023",,Paperback,view (with text),/book/show/99664.The_Painted_Veil
727,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Bernice Runs Away,"Boerner, Talya Tate*",,9781951418076,,355        pp,4.38,250,"Oct 01, 2022","Oct 01, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 06, 2023",,Paperback,view,/book/show/61441634-bernice-runs-away
728,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,My Daughter's Boyfriend        (My Daughter's Boyfriend #1),"Hurst, Daniel*",,,B0C6C938YB,249        pp,3.80,"10,891","Jun 03, 2023","Jun 03, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 06, 2023",,Kindle Edition,view,/book/show/162931656-my-daughter-s-boyfriend
729,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Last Girl Standing,"Jackson, Lisa*",149672853X,9781496728531,149672853X,384        pp,3.84,"3,036","May 26, 2020","Feb 25, 2020",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I won this book and I usually enjoy Lisa Jackson books. This one started off a little slow, with my thinking it was like a YA novel, since the beginniI won this book and I usually enjoy Lisa Jackson books. This one started off a little slow, with my thinking it was like a YA novel, since the beginning of the book, all the girls involved were in high school and this went on for about half the book, later when they became adults and went to their 10 year reunion, I thought the book got better, and of course, then the crimes were solved. Very good read but a little slow in the beginning.This was a group of five high school girls who ruled the school and they began to get killed one at a time. By the end of the book there was only one left from the group....more",Notes are private!,0,16,1,"Jun 06, 2023","Jun 12, 2023","Jun 06, 2023",,Hardcover,view (with text),/book/show/50083928-last-girl-standing
730,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Heron's Cry        (Two Rivers, #2)","Cleeves, Ann*",150988968X,9781509889686,150988968X,400        pp,4.05,"22,542","Sep 07, 2021","Sep 02, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 04, 2023",,Hardcover,view,/book/show/58595851-the-heron-s-cry
731,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Plain Truth,"Picoult, Jodi*",0743275012,9780743275019,0743275012,416        pp,3.99,"183,492","May 01, 2000","Nov 01, 2004",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 03, 2023",,Hardcover,view,/book/show/14864.Plain_Truth
732,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Last One,"Dean, Will",1668021153,9781668021156,1668021153,448        pp,3.66,"16,059","Aug 08, 2023","Aug 08, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 03, 2023",,Paperback,view,/book/show/62919433-the-last-one
733,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Künstlers in Paradise,"Schine, Cathleen*",1250805902,9781250805904,1250805902,272        pp,3.55,"2,855","Mar 14, 2023","Mar 14, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 03, 2023",,Hardcover,view,/book/show/60784564-k-nstlers-in-paradise
734,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Pastor: A Memoir,"Peterson, Eugene H.",,,B004HD630C,339        pp,4.45,"3,510","Feb 02, 2011",unknown,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 03, 2023",,Kindle Edition,view,/book/show/10885630-the-pastor
735,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Flags on the Bayou,"Burke, James Lee",0802161693,9780802161703,B0BNS4KQYB,310        pp,4.01,"3,939","Jul 11, 2023","Jul 11, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 03, 2023",,Hardcover,view,/book/show/63910381-flags-on-the-bayou
736,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Paper Targets: Art Can Be Murder,"Saroff, Steve*",,,,249        pp,4.18,349,"Feb 02, 2022",Sep 2022,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,0,not set,not set,"Jun 03, 2023",,Kindle Edition,view,/book/show/62619183-paper-targets
737,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Prospectors,"Djanikian, Ariel*",0063289733,9780063289734,0063289733,448        pp,3.68,"1,538","Oct 03, 2023","Oct 03, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 02, 2023",,Hardcover,view,/book/show/90586177-the-prospectors
738,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The List,"Adegoke, Yomi",0063274876,9780063274877,0063274876,336        pp,3.11,"16,869","Oct 03, 2023","Oct 03, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 02, 2023",,Hardcover,view,/book/show/75498179-the-list
739,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Letter Keeper        (Murphy Shepherd, #2)","Martin, Charles*",0785230955,9780785230953,0785230955,301        pp,4.40,"13,715",Jun 2021,"Jun 08, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 02, 2023",,Hardcover,view,/book/show/55918599-the-letter-keeper
740,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Nix,"Hill, Nathan",1101970340,9781101970348,1101970340,737        pp,4.08,"74,421","Aug 30, 2016","May 02, 2017",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 01, 2023",,Paperback,view,/book/show/33518520-the-nix
741,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Maid,"Prose, Nita*",0593356179,9780593356173,0593356179,336        pp,3.78,"538,677","Jan 04, 2022","Jan 03, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 01, 2023",,Paperback,view,/book/show/63024280-the-maid
742,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,I'm Thinking of Ending Things,"Reid, Iain*",150112692X,9781501126925,150112692X,211        pp,3.56,"155,219","Jun 14, 2016","Jun 14, 2016",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 01, 2023",,Hardcover,view,/book/show/27276256-i-m-thinking-of-ending-things
743,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Last Grand Duchess,"Turnbull, Bryn*",0778311708,9780778311706,0778311708,400        pp,3.75,"2,695","Feb 08, 2022","Feb 08, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 31, 2023",,Paperback,view,/book/show/57873328-the-last-grand-duchess
744,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Imperfection of Us,"Alexander, Nick*",1805080016,9781805080015,B0C37CFKMF,310        pp,4.31,"1,457",unknown,"Jul 21, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 31, 2023",,Kindle Edition,view,/book/show/137260162-the-imperfection-of-us
745,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Last Thing He Told Me,"Dave, Laura*",1501171356,9781501171352,1501171356,336        pp,3.84,"941,040","May 04, 2021","Mar 21, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 31, 2023",,Paperback,view,/book/show/75678377-the-last-thing-he-told-me
746,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Forever, Interrupted","Reid, Taylor Jenkins*",,,,353        pp,3.66,"131,614","Jul 09, 2013","Sep 24, 2015",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 29, 2023",,Kindle Edition,view,/book/show/39339274-forever-interrupted
747,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Romantic Comedy,"Sittenfeld, Curtis*",0399590943,9780399590948,0399590943,309        pp,3.66,"176,153","Apr 04, 2023","Apr 04, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 28, 2023",,Hardcover,view,/book/show/62628727-romantic-comedy
748,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Windfall,"Staub, Wendy Corsi*",0063235315,9780063235311,0063235315,384        pp,3.46,843,"Jul 11, 2023","Jul 11, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 26, 2023",,Paperback,view,/book/show/62984413-windfall
749,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Just Another Missing Person,"McAllister, Gillian*",0063252392,9780063252394,0063252392,384        pp,3.68,"44,507","Aug 01, 2023","Aug 01, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 26, 2023",,Hardcover,view,/book/show/62292411-just-another-missing-person
750,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Missing,"Modglin, Kiersten*",,,B094HDMZP6,265        pp,4.05,"10,848","May 18, 2021","May 18, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 26, 2023",,Kindle Edition,view,/book/show/57988917-the-missing
751,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Madstone,"Crook, Elizabeth*",0316564346,9780316564342,0316564346,288        pp,4.15,"1,451","Nov 07, 2023","Nov 07, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 26, 2023",,Hardcover,view,/book/show/123200277-the-madstone
752,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Aloha Vietnam,"Nguyen, Elizabeth*",1913590798,9781913590796,1913590798,230        pp,4.23,95,unknown,"Dec 14, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 25, 2023",,Paperback,view,/book/show/75361547-aloha-vietnam
753,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Homewreckers,"Andrews, Mary Kay*",1250278368,9781250278364,1250278368,464        pp,3.86,"43,014","May 03, 2022","May 03, 2022",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Another great read by MKA. This is an author I love and always read her books. They are so full of heart and always have a mystery in there too. This Another great read by MKA. This is an author I love and always read her books. They are so full of heart and always have a mystery in there too. This is a local author for me as I live in ATL and have been to Tybee Island several times, so some of the places she writes about in her books are familiar to me. This is a really good story about a tv network filming a home improvement type show on Tybee Island and what happens to all the people involved in the shooting, and there is a body found on the property which makes it more interesting. Definitely recommend. ...more",Notes are private!,0,19,1,"May 25, 2023","May 30, 2023","May 25, 2023",,Hardcover,view (with text),/book/show/58725023-the-homewreckers
754,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Yellow Birds,"Powers, Kevin",0316219363,9780316219365,0316219363,226        pp,3.74,"25,828","Sep 06, 2012","Sep 06, 2012",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 24, 2023",,Hardcover,view,/book/show/13366259-the-yellow-birds
755,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Purest Bond: Understanding the Human–Canine Connection,"Golbeck, Jen",1668007843,9781668007846,1668007843,256        pp,4.31,422,unknown,"Nov 14, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 24, 2023",,Hardcover,view,/book/show/101144545-the-purest-bond
756,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Chenneville,"Jiles, Paulette*",0063252686,9780063252684,0063252686,307        pp,4.16,"3,970","Sep 12, 2023","Sep 12, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 24, 2023",,Hardcover,view,/book/show/112975135-chenneville
