,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Tundra's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
947,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Let Me Be Like Water,"Perry, S.K.",1911545132,9781911545132,1911545132,208        pp,3.60,604,"Aug 14, 2018","May 01, 2018",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"“Sometimes you clog my daytimes. Sometimes you are the only way I can breathe. Sometimes I think it might be getting better, but night always rolls ro“Sometimes you clog my daytimes. Sometimes you are the only way I can breathe. Sometimes I think it might be getting better, but night always rolls round again, or daytime, or night again.”There are so many exquisite passages in this book and although I do not usually read poetry I will be seeking out S.K. Perry’s writing. This is her first novel and I hope it’s not her last. The emotional sensitivity she brings to the page left me in awe. If only we could all have friends like this and a little magic in our lives when we face grief. The world would be a kinder place.If you liked ‘Sight’ by Jessie Greengrass, ‘Swimming Lessons’ by Claire Fuller or ‘Our Souls at Night’ by Kent Haruf this novel will probably squeeze your heart....more",Notes are private!,0,8,1,"Apr 03, 2019","Apr 07, 2019","Mar 28, 2019",,Hardcover,view (with text),/book/show/40116372-let-me-be-like-water
948,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Wife's Tale: A Personal History,"Edemariam, Aida*",0007459602,9780007459605,0007459602,352        pp,3.54,793,"Mar 20, 2018","Jan 01, 2018",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"3 1/2 stars. This book contains some beautiful prose and some striking glimpses into the domestic life of Edemariam’s grandmother, Yetemegnu, her life3 1/2 stars. This book contains some beautiful prose and some striking glimpses into the domestic life of Edemariam’s grandmother, Yetemegnu, her life encompassed the 20th century (and all its turbulence) in Ethiopia.My prior knowledge of Ethiopia, its geography, history and people was limited to a vague awareness of coups, civil wars, drought and famine. This book has given me a much greater understanding of alternative perspectives. A country with an abundance of produce, deeply rooted Christian beliefs entwined with myths and the spirit world and a strong sense of family pride.While I could picture the daily vistas and could, to some extent, follow the broad brushstrokes of her history I struggled to understand the unfolding political events and the interactions she had with the religious and political figures with whom she met. The oblique (illusory) descriptions of these events made it hard to follow what was actually happening. The time line was also very general and sometimes I felt like it wasn’t chronological or was backtracking to an earlier event.Yetemegnu developed from a young vulnerable girl into a woman; she fought to provide for and protect her children despite her illiteracy and lack of position in a male dominated society. I felt confused about her relationship with her husband, who was clearly abusive and controlling, but for whom she risked a great deal to seek support and obtain his release from prison. About half way through I nearly gave up. Unfamiliar names, dates and events were a little jumbled in my mind but I persevered and found the second half (where the author’s parents enter the story as adults) a lot easier to follow. I think this book would benefit from a short forward giving some context of Ethiopian history to which I could have grounded this story....more",Notes are private!,0,3,1,"Jul 10, 2019","Jul 14, 2019","Mar 28, 2019",,Hardcover,view (with text),/book/show/38929715-the-wife-s-tale
949,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Scholar        (Cormac Reilly, #2)","McTiernan, Dervla*",0751569348,9780751569346,0751569348,377        pp,4.04,"24,093","Feb 18, 2019","Mar 07, 2019",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,While the action is fast and thrilling the characters are what hook me into these novels. They are so well developed you can almost hear their conversWhile the action is fast and thrilling the characters are what hook me into these novels. They are so well developed you can almost hear their conversations in the room with you. A great book for a cold winters day....more,Notes are private!,0,2,1,"May 31, 2019",Jun 2019,"Mar 28, 2019",,Paperback,view (with text),/book/show/39122892-the-scholar
950,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Canada,"Ford, Richard",0061692042,9780061692048,0061692042,420        pp,3.52,"26,981",Jun 2012,"May 22, 2012",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 27, 2019",,Hardcover,view,/book/show/12872236-canada
951,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"A Dangerous Crossing        (Rachel Getty & Esa Khattak, #4)","Khan, Ausma Zehanat*",1250096782,9781250096784,,unknown,4.09,830,"Feb 13, 2018","Feb 13, 2018",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,Another extremely informative action packed story that delves deeply into the fears and desperation of refugees and the circumstances that lead these Another extremely informative action packed story that delves deeply into the fears and desperation of refugees and the circumstances that lead these vulnerable people to continue being pawns and victims of violence and crime while seeking refuge. The fourth detective/crime book in this series (and the second I have read ) focuses on the Syrian crisis and the global shock waves and repercussions that are often poorly understood by people and countries distant to the immediacy of this conflict.I listened to this as an audiobook however this media is not listed as an option on Goodreads....more,Notes are private!,0,0,1,"Mar 27, 2019","Mar 27, 2019","Mar 26, 2019",,ebook,view (with text),/book/show/37535386-a-dangerous-crossing
952,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Spring        (Seasonal Quartet, #3)","Smith, Ali",0241207045,9780241207048,0241207045,336        pp,4.09,"14,139","Mar 28, 2019","Mar 28, 2019",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I think this is my favourite so far in the seasonal quartet. Ali Smith leads you gently down numerous paths that appears tangential to the main plot aI think this is my favourite so far in the seasonal quartet. Ali Smith leads you gently down numerous paths that appears tangential to the main plot and then you suddenly realise you have ended up back on the highway, you’ve just viewed the scene from another direction - never a word wasted. If you care about where our world is heading, how we treat fellow humans and what we are handing over to our next generation this book should be on your reading list. Ali Smith links the past present and future in her own magical way....more",Notes are private!,0,9,1,"Feb 12, 2020","Feb 19, 2020","Mar 26, 2019",,Hardcover,view (with text),/book/show/40545816-spring
953,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Too Much Lip,"Lucashenko, Melissa",0702259969,9780702259968,0702259969,328        pp,4.07,"7,571",2018,"Jul 30, 2018",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"This novel has an all embracing and unassuming ‘take me as you see me’ matter-of-fact unembellished feel that makes it a delight to read. I hope that This novel has an all embracing and unassuming ‘take me as you see me’ matter-of-fact unembellished feel that makes it a delight to read. I hope that it gets an international audience and that those readers are able to ‘understand what the hell is going on’. It has wonderful imagery, colloquiums and rhyming slang along with snippets of indigenous language that embed it firmly in the Australian landscape. I’m glad I’m not on the judging committee for the Miles Franklin Literary Award because the decision gets more complicated with every book I read from the shortlist....more",Notes are private!,0,6,1,"Jul 21, 2019","Jul 23, 2019","Mar 20, 2019",,Paperback,view (with text),/book/show/40229412-too-much-lip
954,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Temporary Gentleman,"Barry, Sebastian",0670025879,9780670025879,0670025879,320        pp,3.80,"2,845","May 01, 2014","May 01, 2014",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 18, 2019",,Hardcover,view,/book/show/18667940-the-temporary-gentleman
955,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,And the Monkey Learned Nothing: Dispatches from a Life in Transit,"Lutz, Tom*",1609384490,9781609384494,1609384490,240        pp,3.62,74,unknown,"Oct 01, 2016",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 14, 2019",,Paperback,view,/book/show/29771114-and-the-monkey-learned-nothing
956,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Alice to Prague,"Heaslip, Tanya*",1760529761,9781760529765,1760529761,360        pp,4.06,527,unknown,"May 06, 2019",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"3 1/2 Stars. Thanks to A&U for my uncorrected proof copy. There are many biographies that delve into the experience of living and finding a new life (3 1/2 Stars. Thanks to A&U for my uncorrected proof copy. There are many biographies that delve into the experience of living and finding a new life (or sense of purpose) by spending time abroad but I do feel that Heaslip has managed to delve a little deeper than just ‘a coming of age/ finding romance story. While she does write about these facets of her life I believe her ability to communicate an understanding of Czech culture and history is what I found most interesting. This autobiography provides a glimpse of Prague and it’s people reintegrating with the ‘Western world’ after many years of enforced separation due to political ideology. While many of us have been led (through our Western education) to believe that there was nothing good to come from Communism Tanya Heaslip was confronted with a different reality. Many people were accepting and even happy with their life under communist rule and actually found the transition to democracy a frightening prospect, or at least one that might degrade their strong sense of family and community.I’ve recently read PRAGUE SPRING By Simon Mawer (a fantastic novel set during the 1968 uprising) and I found this useful complementary reading for this novel.I’m not sure I needed quite so many references to Kafka....more",Notes are private!,0,10,1,"Mar 17, 2019","Mar 23, 2019","Mar 14, 2019",,Paperback,view (with text),/book/show/43969025-alice-to-prague
957,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Last Romantics,"Conklin, Tara*",0062358227,9780062358226,,384        pp,3.71,"43,901","Feb 05, 2019","Feb 05, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,0,not set,not set,"Mar 14, 2019",,ebook,view,/book/show/35068465-the-last-romantics
958,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Care and Feeding of Ravenously Hungry Girls,"Gray, Anissa*",1984802437,9781984802439,1984802437,294        pp,3.63,"20,412","Feb 19, 2019","Feb 19, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 14, 2019",,Hardcover,view,/book/show/39719167-the-care-and-feeding-of-ravenously-hungry-girls
959,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Killing Snows,"Egan, Charles",,,B00A7FBRKU,421        pp,4.16,"2,371","Dec 01, 2008","Nov 13, 2012",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 14, 2019",,Kindle Edition,view,/book/show/19501038-the-killing-snows
