,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Vanessa's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
321,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Creep: Accusations and Confessions,"Gurba, Myriam*",198218647X,9781982186470,B0BV1CK6P5,331        pp,4.39,632,"Sep 05, 2023","Sep 05, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Sep 05, 2023",,Kindle Edition,view,/book/show/101161160-creep
322,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Empress of the Nile: The Daredevil Archaeologist Who Saved Egypt's Ancient Temples from Destruction,"Olson, Lynne*",052550947X,9780525509479,052550947X,448        pp,4.27,"1,915","Feb 28, 2023","Feb 28, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Sep 03, 2023",,Hardcover,view,/book/show/61239984-empress-of-the-nile
323,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Nightmares and Dreamscapes,"King, Stephen*",0450610098,9780450610097,0450610098,836        pp,3.95,"82,995","Sep 29, 1993",1994,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I didn't finish this, so out of fairness I am not going to rate it. I made it about 1/3 of the way through this before I finally faced down the fact II didn't finish this, so out of fairness I am not going to rate it. I made it about 1/3 of the way through this before I finally faced down the fact I wasn't interested in picking it up anymore. It's not that it's bad really. I am a huge fan of King's first collection, Night Shift, and none of his other anthologies seem to reach those dizzying heights. This also falls into the era where I stopped reading King because his writing style grew stale and overly fussy: ""I don't know how many people on the airliner just missed getting turned into strawberry jam, but I bet you do and I know the cockpit crew does. The only reason these guys are still alive is because the captain of that boat was bright enough to allemande right, and I was bright enough to d0-si-do....""I don't think this snippet can convey the weariness I have for how he could go on back then. I kind of speculate that he got too big to ""need "" editing and too many of his characters all had that same bloviating ""I think I'm clever"" affectation. People just don't talk like this. I did really like the first story, ""Dolan's Cadillac"", and as I said it's not bad. I'm a huge King fan, but this one might not be for me. I might also pick it up at a later date (In which case, future me: the last story I read was ""Popsy"".) BTW, King's having an amazing renaissance in the 2000's. I wholeheartedly recommend The Outsider and The Institute....more",Notes are private!,2,7,1,"Sep 17, 2023","Nov 09, 2023","Sep 01, 2023",,Paperback,view (with text),/book/show/10588.Nightmares_and_Dreamscapes
324,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Factory Girls,"Gallen, Michelle*",1643752456,9781643752457,1643752456,304        pp,3.73,"3,419",Jun 2022,"Nov 29, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Sep 01, 2023",,Paperback,view,/book/show/59892267-factory-girls
325,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Atomic Accidents: A History of Nuclear Meltdowns and Disasters: From the Ozark Mountains to Fukushima,"Mahaffey, James",1480447749,9781480447745,1480447749,352        pp,4.22,"2,638","Jan 01, 2014","Feb 04, 2014",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 30, 2023",,ebook,view,/book/show/20579068-atomic-accidents
326,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Last Night at the Hollywood Canteen,"James, Sarah",1728252253,9781728252254,1728252253,400        pp,3.47,864,"Nov 07, 2023","Nov 07, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 29, 2023",,Paperback,view,/book/show/82769755-last-night-at-the-hollywood-canteen
327,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Mother-Daughter Murder Night,"Simon, Nina*",0063315041,9780063315044,0063315041,357        pp,3.59,"53,380","Sep 05, 2023","Sep 05, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 29, 2023",,Hardcover,view,/book/show/65646968-mother-daughter-murder-night
328,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Champion of Fate        (Heromaker, #1)","Blake, Kendare*",0062977202,9780062977205,0062977202,480        pp,3.74,"1,331","Sep 19, 2023","Sep 19, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 26, 2023",,Hardcover,view,/book/show/75302241-champion-of-fate
329,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,And Don't F&%k It Up: An Oral History of RuPaul's Drag Race,"Fernández, María Elena",1538717662,9781538717660,1538717662,464        pp,4.02,543,"Jun 06, 2023","Jun 06, 2023",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"(Psst, real quick before I get started, I fucking hate that this has to be a thing now but please consider supporting the ACLU's Drag Defense Fund bec(Psst, real quick before I get started, I fucking hate that this has to be a thing now but please consider supporting the ACLU's Drag Defense Fund because it's getting real ugly out there.) This will be the easiest  I ever write and you will ever read. Have you ever watched Drag Race ever or have you been curious about it or have you ever looked at this book and wondered if it's worth reading?If any of the above applies then, yes, hunty. This is the book for you.The first thing I want to get out of the way is this book was published in April of this year. Around the same time, the US version aired the finale of their 15th season and then their 8th season of All Stars. So, we're already behind, especially since All Stars is just touched on in the appendix. I assume more will be forthcoming, the first 10 seasons alone took up 400 pages, after all. The basic setup is a season a chapter, with a prefix, a very brief (as mentioned) All Stars chapter, no international seasons (the cheek, the nerve, the gall, the audacity and the gumption!), and some concluding words. It's an oral history so you hear from the dolls themselves plus production. It was lovely to hear the queens at least somewhat untethered from production control discuss what happened as they experienced it and it was also interesting to hear production talk about their side of things. Is it almost definitely tilted to make the show's creators look good? Duh. But it's still interesting to get their take on so many iconic moments.Great collection of voices, too, with multiple queens from each season and there is goopery and or gaggery on almost every page. Fun fact: just about every Season 9 queen claims that they were the first to recognize the last queen to enter the workroom was in fact THE Stefani Germanotta.Some queens I wish we could have heard from: Nina Bonina Brown, Alexis Michelle, Pearl (the stupid production feud with her needs to end), Willam (this stupid feud will never end and I both hate it and kind of live for it), Jade JolieQueens who were immediately identifiable even without context: Alyssa Edwards, Vanessa Vanjie Mateo, Laganja Estranja, Bob the Drag Queen, Bianca Del RioSpeaking of Laganja, I live for her getting a second chance with the fandom and hearing her side of things. And I agree with her, her roast set was unironically hysterical:[image]If she had said this to me, I would have fallen out of my chair, taken a Boniva, crawled back up and tipped her with everything in my purse. Hope the BluBlockers fit, Ganj!Look, I could keep babbling and gif the house down Versace boots take that thing off your face Gaga snatch my wig okurrr. But I'm not going to. Absolute must read. Here is producer Fenton Bailey reflecting on the show's legacy:One of the most moving things.....is seeing queens on the show who remember watching the show before they knew what they wanted to do with their creativity and it inspired them to do drag. That is so moving because gay people struggle to find their place in the world and it isn't easy to be your authentic self. I think that the very idea that people could watch this show....and then identify for themselves a career and a vocation and succeed at it.....is better than any Emmy....more",Notes are private!,2,14,1,"Aug 26, 2023","Sep 13, 2023","Aug 26, 2023",,Hardcover,view (with text),/book/show/62874233-and-don-t-f-k-it-up
330,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Let's Do It: The Birth of Pop Music: A History,"Stanley, Bob",1639362509,9781639362509,1639362509,656        pp,4.31,159,2022,"Sep 06, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 26, 2023",,Hardcover,view,/book/show/60320707-let-s-do-it
331,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Listening Party: Artists, Bands and Fans Reflect on 100 Favorite Albums","Burgess, Tim",0241514894,9780241514894,0241514894,304        pp,4.10,73,unknown,"Dec 07, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 26, 2023",,Hardcover,view,/book/show/57485421-the-listening-party
332,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The History of Rock 'n' Roll in Ten Songs,"Marcus, Greil",0300187378,9780300187373,0300187378,320        pp,3.42,"1,086","Aug 01, 2014","Sep 02, 2014",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 26, 2023",,Hardcover,view,/book/show/20380908-the-history-of-rock-n-roll-in-ten-songs
333,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Hell of a Woman: An Anthology of Female Noir,"Abbott, Megan*",0976715732,9780976715733,0976715732,370        pp,3.88,181,"Dec 01, 2007","Dec 01, 2007",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 25, 2023",,Paperback,view,/book/show/1608019.A_Hell_of_a_Woman
334,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,How to Say Babylon,"Sinclair, Safiya",1982132337,9781982132330,1982132337,352        pp,4.48,"9,778","Oct 03, 2023","Oct 03, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 23, 2023",,Hardcover,view,/book/show/62919742-how-to-say-babylon
335,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Great Mortality: An Intimate History of the Black Death, the Most Devastating Plague of All Time","Kelly, John*",0060006935,9780060006938,0060006935,364        pp,3.88,"10,190",Feb 2005,"Jan 31, 2006",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 22, 2023",,Paperback,view,/book/show/324494.The_Great_Mortality
336,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Seven Fallen Feathers: Racism, Death, and Hard Truths in a Northern City","Talaga, Tanya",1487002262,9781487002268,1487002262,384        pp,4.53,"12,580","Sep 30, 2017","Sep 30, 2017",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 22, 2023",,Paperback,view,/book/show/33154545-seven-fallen-feathers
337,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Race Against Time: A Reporter Reopens the Unsolved Murder Cases of the Civil Rights Era,"Mitchell, Jerry",1451645139,9781451645132,1451645139,432        pp,4.42,"1,895","Feb 04, 2020","Feb 04, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 21, 2023",,Hardcover,view,/book/show/52754197-race-against-time
338,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,No One Prayed Over Their Graves,"Khalifa, Khaled",0374601925,9780374601928,0374601925,416        pp,3.59,353,"Apr 25, 2019","Jul 18, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 21, 2023",,Hardcover,view,/book/show/58772711-no-one-prayed-over-their-graves
339,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Devil in the Grove: Thurgood Marshall, the Groveland Boys, and the Dawn of a New America","King, Gilbert",0062097717,9780062097712,0062097717,434        pp,4.40,"14,644","Mar 06, 2012","Mar 06, 2012",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 21, 2023",,ebook,view,/book/show/13425592-devil-in-the-grove
340,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The September House,"Orlando, Carissa",0593548612,9780593548615,0593548612,344        pp,3.94,"27,788","Sep 05, 2023","Sep 05, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 19, 2023",,Hardcover,view,/book/show/64623481-the-september-house
341,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Spin a Black Yarn,"Malerman, Josh*",0593237862,9780593237861,0593237862,387        pp,3.40,"1,042","Aug 15, 2023","Aug 15, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 18, 2023",,Paperback,view,/book/show/58844849-spin-a-black-yarn
342,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,My Darling Girl,"McMahon, Jennifer*",166801906X,9781668019061,166801906X,320        pp,3.76,"12,649","Oct 03, 2023","Oct 03, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 18, 2023",,Hardcover,view,/book/show/101145269-my-darling-girl
343,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Slip: The New York City Street That Changed American Art Forever,"Peiffer, Prudence",0063097206,9780063097209,0063097206,432        pp,4.15,239,"Aug 01, 2023","Aug 01, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 18, 2023",,Hardcover,view,/book/show/63241089-the-slip
344,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,But Will You Love Me Tomorrow?: An Oral History of the ’60s Girl Groups,"Flam, Laura",0306829770,9780306829772,0306829770,448        pp,4.01,291,"Sep 05, 2023","Sep 05, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 17, 2023",,Hardcover,view,/book/show/75593480-but-will-you-love-me-tomorrow
345,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Dinner at the Homesick Restaurant,"Tyler, Anne*",0449911594,9780449911594,0449911594,303        pp,3.81,"31,150","Mar 12, 1982","Aug 27, 1996",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 17, 2023",,Paperback,view,/book/show/77699.Dinner_at_the_Homesick_Restaurant
346,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,I Am Not Your Final Girl,"Holland, Claire C.*",,,B0798XK4MC,91        pp,3.72,"2,715","Feb 28, 2018","Feb 28, 2018",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"This was a Kindle Unlimited read that I was curious about and half expected to be bad. Maybe it would be full of hammy humor and camp, or maybe it wouThis was a Kindle Unlimited read that I was curious about and half expected to be bad. Maybe it would be full of hammy humor and camp, or maybe it would be earnest and dull. But I. Loved. It, this union of verse full of wit, wryness and tragedy paired with the perfect horror film final girl, heroine, and anti-heroine.I ended up buying this and let me tell you, the price was a bargain because I will be re-reading this shit out of this. Snippets of some of my favorite lines:It always begins with the good intentions of men--Rosemary, Rosemary's Babyyour empathy. It's that sad, fragile, beautiful thing that will ruin you.--The Female (Part I), Under the SkinThere is nothing in this world like realizing you're going to live and not being sure you can.--Sally, The Texas Chainsaw MassacreTell me why I should mythologize this. Let his shape grow larger than the women crouched--Laurie, HalloweenDrink down dominion like milk, let it slither along the throat, that hard muscle for gulping—Heather, The WoodsYou might say things didn't end well, but I had fun. Ask anyone.--Ginger, Ginger SnapsI didn't connect with every poem, but I did highlight the shit out of this....more",Notes are private!,0,9,1,not set,not set,"Aug 17, 2023",,Kindle Edition,view (with text),/book/show/38197382-i-am-not-your-final-girl
