,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Pamela's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
146,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Name of the Rose,"Eco, Umberto",0156001314,9780156001311,0156001314,536        pp,4.14,"364,629",1980,"Jan 01, 1994",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Not an easy read, and I found myself skimming some of the lists and descriptions, and skipping all the Latin. Still it was a compelling mystery. Lots Not an easy read, and I found myself skimming some of the lists and descriptions, and skipping all the Latin. Still it was a compelling mystery. Lots of intriguing and fleshed out characters. Some really strange ideas about Biblical truth. A few laughs. Glad I read this one....more",Notes are private!,0,1,1,"Jun 30, 2023","Jul 06, 2023","Jun 30, 2023",,Paperback,view (with text),/book/show/119073.The_Name_of_the_Rose
147,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Where the Wandering Ends,"Corporon, Yvette Manessis*",140023607X,9781400236077,140023607X,400        pp,3.95,430,"Sep 06, 2022","Sep 06, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 28, 2023",,Hardcover,view,/book/show/59609071-where-the-wandering-ends
148,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,This Is Where It Ends,"Sproles, Cindy K.*",0800740793,9780800740795,,unknown,4.22,473,Jun 2023,"Jun 27, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 27, 2023",,Paperback,view,/book/show/62564011-this-is-where-it-ends
149,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Miss Aldridge Regrets        (Canary Club Mystery #1),"Hare, Louise*",0593439252,9780593439258,0593439252,368        pp,3.44,"3,229","Apr 28, 2022","Jul 05, 2022",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"While I don't regret reading this, it isn't one of my favorites. It starts slow, and doesn't pick up until close to the end. Also, I had parts of the While I don't regret reading this, it isn't one of my favorites. It starts slow, and doesn't pick up until close to the end. Also, I had parts of the mystery solved, but there weren't enough clues to figure out who the real culprit was. It felt like it came out of left-field. ...more",Notes are private!,0,0,1,"Jun 24, 2023","Jun 30, 2023","Jun 24, 2023",,Hardcover,view (with text),/book/show/59576012-miss-aldridge-regrets
150,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Homecoming,"Morton, Kate*",,,B0B71P2M77,560        pp,4.08,"69,101","Apr 04, 2023","Apr 04, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 21, 2023",,Kindle Edition,view,/book/show/61650237-homecoming
151,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Welcome to Beach Town,"Wiggs, Susan*",0062914162,9780062914163,0062914162,336        pp,4.06,"7,307",unknown,"Jun 20, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 21, 2023",,Hardcover,view,/book/show/63017253-welcome-to-beach-town
152,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,I'm Glad My Mom Died,"McCurdy, Jennette",,,,320        pp,4.47,"965,386","Aug 09, 2022","Aug 09, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 21, 2023",,ebook,view,/book/show/59364173-i-m-glad-my-mom-died
153,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Good House for Children,"Collins, Kate*",0063291029,9780063291027,0063291029,336        pp,3.62,"2,186","Jul 04, 2023","Jul 04, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 21, 2023",,Hardcover,view,/book/show/62925087-a-good-house-for-children
154,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,When Crickets Cry,"Martin, Charles*",1595540547,9781595540546,1595540547,336        pp,4.36,"47,960",2006,"Apr 02, 2006",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I stayed up late to finish this, but it took me a while to get into it. I also had a hard time with the all the literary quotes and poetic language. PI stayed up late to finish this, but it took me a while to get into it. I also had a hard time with the all the literary quotes and poetic language. Poetry is not my thing. Still, the characters were relatable, and I was pulling for them, especially Annie and Cindy....more",Notes are private!,0,4,1,"Jun 21, 2023","Jun 23, 2023","Jun 21, 2023",,Paperback,view (with text),/book/show/241387.When_Crickets_Cry
155,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Lookaway, Lookaway","Barnhardt, Wilton*",1250020832,9781250020833,1250020832,361        pp,3.18,"3,249","May 07, 2013","Aug 20, 2013",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 19, 2023",,Hardcover,view,/book/show/16045084-lookaway-lookaway
156,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Rescuing Rose        (Rescued Hearts of the Civil War, #1)","Sloan, Susan P*",,,B09ZPSLZ47,345        pp,4.38,94,unknown,"Jan 24, 2023",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Historical Romance readers will love this story about Rose, a displaced southern mill-worker and pastor’s daughter, and Noah, a Union officer, who meeHistorical Romance readers will love this story about Rose, a displaced southern mill-worker and pastor’s daughter, and Noah, a Union officer, who meet during the third year of the Civil war. So many dangers, and opportunities for rescue, and applying the faith they were brought up with. ...more",Notes are private!,0,0,1,"Jun 16, 2023","Jun 20, 2023","Jun 16, 2023",,Kindle Edition,view (with text),/book/show/62826011-rescuing-rose
157,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Cupboard Full of Coats,"Edwards, Yvvette*",1851687971,9781851687978,B00BG740R0,261        pp,3.64,"2,508","Jun 16, 2011","Jan 01, 2012",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jun 12, 2023","Jun 15, 2023","Jun 12, 2023",,Paperback,view,/book/show/10513119-a-cupboard-full-of-coats
158,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Hope Between the Pages,"Basham, Pepper D.*",1643528270,9781643528274,B08MPWTRCD,314        pp,4.47,"1,381",Apr 2021,"Apr 01, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 10, 2023",,Kindle Edition,view,/book/show/57201709-hope-between-the-pages
159,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Counter Attack        (Pearl River #1),"Bradley, Patricia*",0800741625,9780800741624,,367        pp,4.27,727,"May 16, 2023","May 16, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 10, 2023",,Paperback,view,/book/show/62564012-counter-attack
160,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Stella's Secret Sonata: Music Folio 2,"Slush, Pure",1922427918,9781922427915,B0C7HF5MWR,146        pp,4.00,1,unknown,"Jun 07, 2023",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Eclectic collection of flash fiction, each story a different take on the mystery of who Stella is, and how the Secret Sonata was written, and why it wEclectic collection of flash fiction, each story a different take on the mystery of who Stella is, and how the Secret Sonata was written, and why it was never published. I liked most of the stories. Some of them, I didn't get.My favorite by far was ""The Noisy Neighbor."" Just kidding. That one was mine! This was a fun little project. Bonus that I got my acceptance letter in three hours!...more",Notes are private!,0,0,1,"Jun 09, 2023","Jun 10, 2023","Jun 10, 2023",,Kindle Edition,view (with text),/book/show/175520378-stella-s-secret-sonata
161,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Out of the Ashes,"Thomas, Kara",1662509545,9781662509544,B0B3HS4VGQ,286        pp,3.90,"12,014","May 01, 2023","May 01, 2023",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Good mystery, but I found it hard to like the main character. That, and a sex scene thrown in just because every book needs one (not), lost it a couplGood mystery, but I found it hard to like the main character. That, and a sex scene thrown in just because every book needs one (not), lost it a couple of stars....more",Notes are private!,0,0,1,"May 30, 2023","Jun 03, 2023","May 30, 2023",,Kindle Edition,view (with text),/book/show/61260774-out-of-the-ashes
162,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Short History of Tractors in Ukrainian,"Lewycka, Marina",0141020520,9780141020525,B002RF86V6,326        pp,3.44,"34,089","Mar 31, 2005","Aug 28, 2006",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Part historical fiction, part family drama, this book boasts fleshed-out quirky characters who make dubious decisions that lead to weird situations.",Notes are private!,0,2,1,"May 26, 2023","May 30, 2023","May 26, 2023",,Paperback,view (with text),/book/show/828387.A_Short_History_of_Tractors_in_Ukrainian
163,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Intuitive Eating: A Revolutionary Program That Works,"Tribole, Evelyn",,,B006ZL3P4G,370        pp,4.24,"18,198","May 01, 1995","Aug 07, 2012",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 24, 2023",,Kindle Edition,view,/book/show/18858765-intuitive-eating
164,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,In Five Years,"Serle, Rebecca*",1982137452,9781982137458,1982137452,288        pp,3.79,"490,441","Mar 10, 2020","Mar 02, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 24, 2023",,Paperback,view,/book/show/54304141-in-five-years
165,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Carrie Soto Is Back,"Reid, Taylor Jenkins*",0593158687,9780593158685,0593158687,384        pp,4.22,"504,525","Aug 30, 2022","Aug 30, 2022",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Well written (except that it's in present tense), and intense character study with a hint of romance.Well written (except that it's in present tense), and intense character study with a hint of romance....more",Notes are private!,0,1,1,"May 21, 2023","May 25, 2023","May 21, 2023",,Hardcover,view (with text),/book/show/60435878-carrie-soto-is-back
166,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Upgrade,"Crouch, Blake*",0593157524,9780593157527,0593157524,349        pp,3.81,"91,952","Jul 07, 2022","Jun 27, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 21, 2023",,Paperback,view,/book/show/123280211-upgrade
167,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Making of Another Major Motion Picture Masterpiece,"Hanks, Tom",052565559X,9780525655596,052565559X,448        pp,3.71,"13,254","May 09, 2023","May 09, 2023",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"It was interesting, but there was a lot of backstory, a lot of telling, and not so much plot. I would consider this creative non-fiction rather than aIt was interesting, but there was a lot of backstory, a lot of telling, and not so much plot. I would consider this creative non-fiction rather than a novel. ...more",Notes are private!,0,0,1,Oct 2023,"Oct 07, 2023","May 19, 2023",,Hardcover,view (with text),/book/show/62673108-the-making-of-another-major-motion-picture-masterpiece
168,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Nowhere to Hide        (Kayla Walsh #1),"Randau, Karen*",,,B0968T1LN9,138        pp,4.18,61,"Jan 04, 2022","Jan 04, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"May 10, 2023","May 11, 2023","May 10, 2023",,Kindle Edition,view,/book/show/58836844-nowhere-to-hide
169,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Over Her Dead Body,"Walter, Susan*",1542029058,9781542029056,B09PBJZQMD,305        pp,3.99,"13,130","Nov 01, 2022","Nov 01, 2022",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"May 06, 2023","May 10, 2023","May 06, 2023",,Kindle Edition,view,/book/show/59967765-over-her-dead-body
170,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Aivan: The One Truth,"Green, Kayla E.*",1649601867,9781649601865,B09VYBTVRN,91        pp,4.12,26,unknown,"Jul 26, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,May 2023,"May 03, 2023","May 01, 2023",,Kindle Edition,view,/book/show/60696145-aivan
171,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Winter Garden,"Hannah, Kristin*",,,B003672JHG,401        pp,4.26,"278,767","Feb 02, 2010",Feb 2020,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 30, 2023",,Kindle Edition,view,/book/show/51850984-winter-garden
172,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Spectacular,"Davis, Fiona*",0593184041,9780593184042,0593184041,368        pp,4.11,"26,831","Jun 13, 2023","Jun 13, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 21, 2023",,Hardcover,view,/book/show/62588481-the-spectacular
173,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The River We Remember,"Krueger, William Kent*",1982179236,9781982179236,,432        pp,4.32,"46,442","Sep 05, 2023","Sep 05, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 18, 2023",,ebook,view,/book/show/101024750-the-river-we-remember
174,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The White Lady,"Winspear, Jacqueline*",0062867989,9780062867988,0062867989,321        pp,4.06,"14,887","Mar 21, 2023","Mar 21, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 15, 2023",,Hardcover,view,/book/show/61346151-the-white-lady
