,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Kat's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
103,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Watergate,"Mallon, Thomas",0307378721,9780307378729,0307378721,434        pp,3.60,"1,802","Jan 01, 2012","Feb 21, 2012",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I thoroughly enjoyed this novel told from the viewpoints of Watergate's participants, rather than its detractors. It's not a rehash of hearings, speecI thoroughly enjoyed this novel told from the viewpoints of Watergate's participants, rather than its detractors. It's not a rehash of hearings, speeches and tapes, but confines itself to the backstage dramas of its characters: Fred LaRue, Howard Hunt, Rosemary Woods, Dick and Pat among them. The characterizations are excellent--Nixon comes across as a complex man, damaged and needy. The most entertaining character of all is Alice Roosevelt Longworth; the book is worth a read for her alone. I'm not sure where the line between fact and fiction falls in this novel, but an afterword acknowledges that the author occasionally changed history to suit his purposes, and that the life of Fred LaRue was fictionalized more heavily than most. By the time the novel was over even I, a lifelong Democrat, ended up feeling a little sympathy for some of these wayward folks....more",Notes are private!,0,0,1,not set,"Jul 04, 2020","Jul 06, 2020",,Hardcover,view (with text),/book/show/11864578-watergate
104,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Doomsday Book        (Oxford Time Travel, #1)","Willis, Connie",0553562738,9780553562736,0553562738,578        pp,4.03,"59,950","Jun 05, 1992",Jul 1992,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"It's 2054 in Oxford, and Kivrin, a young historian, is sent via time travel to the early years of the fourteenth century. But before the people who seIt's 2054 in Oxford, and Kivrin, a young historian, is sent via time travel to the early years of the fourteenth century. But before the people who sent her can confirm that she arrived where and when she should have, Oxford is overtaken by a mysterious virus that cannot be sourced. Meanwhile the reader learns that Kivrin is lost and that she, too has succumbed to the virus. The novel alternates between the future timeline and the medieval one, keeping readers turning the pages avidly. The book was written many years ago, and mentions ""historic"" (fictional) events that have since failed to happen. It also fails to predict the invention of the cell phone and some other high tech wonders. Still, I could hardly give it less than four stars given the number of times I've read it. Connie Willis has her faults--I so wish she'd had an editor to restrain her repetitive tendencies. She's so afraid the reader will miss something that she uses a sledge hammer when the faintest tap of a tack hammer would suffice. Having said that, I find it deeply engrossing, meaningful and moving upon every reading....more",Notes are private!,0,0,2,"not setJul 03, 2020","Jul 03, 2020not set","Jul 06, 2020",,Mass Market Paperback,view (with text),/book/show/24983.Doomsday_Book
105,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Captain Vorpatril's Alliance        (Vorkosigan Saga, #15)","Bujold, Lois McMaster*",1451638450,9781451638455,1451638450,422        pp,4.20,"16,150","Nov 06, 2012","Nov 06, 2012",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,2,"not setJun 25, 2020","Jun 25, 2020not set","Jul 06, 2020",,Hardcover,view,/book/show/12998057-captain-vorpatril-s-alliance
106,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Diplomatic Immunity        (Vorkosigan Saga, #13)","Bujold, Lois McMaster*",0743468023,9780743468022,0743468023,367        pp,4.19,"16,397",2002,2003,liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Jun 16, 2020","Jul 06, 2020",,Paperback,view,/book/show/61901.Diplomatic_Immunity
107,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Winterfair Gifts        (Vorkosigan Saga, #13.1)","Bujold, Lois McMaster*",1433250195,9781433250194,1433250195,unknown,4.15,"8,892","Jan 01, 2002","Jul 01, 2008",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Jun 03, 2020","Jul 06, 2020",,MP3 CD,view,/book/show/3746202-winterfair-gifts
108,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"A Civil Campaign        (Vorkosigan Saga, #12)","Bujold, Lois McMaster*",,,,534        pp,4.41,"19,163",1999,"Aug 01, 2000",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,Jun 2020,"Jul 06, 2020",,Mass Market Paperback,view,/book/show/61899.A_Civil_Campaign
109,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Komarr        (Vorkosigan Saga, #11)","Bujold, Lois McMaster*",0671578081,9780671578084,0671578081,366        pp,4.29,"17,454","Jan 01, 1998","Apr 01, 1999",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 06, 2020",,Mass Market Paperback,view,/book/show/61884.Komarr
110,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Memory        (Vorkosigan Saga, #10)","Bujold, Lois McMaster*",2290052302,9782290052303,2290052302,509        pp,4.43,"18,660","Aug 01, 1996",2005,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,2,"May 17, 2020May 25, 2020","May 25, 2020not set","Jul 06, 2020",,Mass Market Paperback,view,/book/show/61880.Memory
111,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"A Beautiful Blue Death        (Charles Lenox Mysteries, #1)","Finch, Charles*",0312359772,9780312359775,0312359772,309        pp,3.65,"16,375","Jun 26, 2007","Jun 26, 2007",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"May 08, 2020","May 13, 2020","May 08, 2020",,Hardcover,view,/book/show/1044816.A_Beautiful_Blue_Death
112,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Mirror Dance        (Vorkosigan Saga, #8)","Bujold, Lois McMaster*",0671876465,9780671876463,B0073AQ1O4,560        pp,4.31,"22,081",Mar 1994,"Mar 01, 1995",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"May 08, 2020","May 16, 2020","May 08, 2020",,Paperback,view,/book/show/61909.Mirror_Dance
113,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Brothers in Arms        (Vorkosigan Saga, #5)","Bujold, Lois McMaster*",0671697994,9780671697990,0671697994,338        pp,4.20,"18,098",Jan 1989,"Nov 27, 2001",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"May 08, 2020","May 08, 2020",,Mass Market Paperback,view,/book/show/296182.Brothers_in_Arms
114,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Borders of Infinity        (Vorkosigan Saga, #5.3)","Bujold, Lois McMaster*",,,B000FA5PIW,84        pp,4.25,"5,832",1987,"Apr 28, 2002",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,May 2020,"May 08, 2020",,Kindle Edition,view,/book/show/5073782-the-borders-of-infinity
115,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Labyrinth        (Vorkosigan Saga, #5.2)","Bujold, Lois McMaster*",1590623827,9781590623824,1590623827,91        pp,4.15,"4,756",Aug 1989,2009,liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Apr 30, 2020","May 08, 2020",,ebook,view,/book/show/7195389-labyrinth
116,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Falling Free        (Vorkosigan Saga, #4)","Bujold, Lois McMaster*",1886778531,9781886778535,1886778531,288        pp,3.84,"21,553",1988,"Sep 30, 2004",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"An enterprising bioengineer has produced a self-reproducing species designed to work in space, that is, where there is no gravity. With four arms and An enterprising bioengineer has produced a self-reproducing species designed to work in space, that is, where there is no gravity. With four arms and no legs the ""quaddies"" move quickly, deftly, and efficiently. But emotionally--so say those in control--they are like children. With her usual mix of engaging characters and clever plotting Bujold keeps us entertained throughout. She's more blunt here than elsewhere in her championing of those with disabilities--or, ""differently abled,"" a phrase that is definitely a more appropriate one for the quaddies. But she handles it well, and I felt more as though I'd heard a lawyer proving her case than a preacher shaking his finger. ...more",Notes are private!,0,0,1,not set,"Apr 26, 2020","May 08, 2020",,Hardcover,view (with text),/book/show/61915.Falling_Free
117,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Cetaganda        (Vorkosigan Saga, #9)","Bujold, Lois McMaster*",,,,302        pp,4.17,"19,969",Dec 1995,"Oct 01, 1996",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I found this story of Miles Vorkosigan's adventures on the planet of Cetaganda entertaining reading. I was fascinated by the kind of art & culture thiI found this story of Miles Vorkosigan's adventures on the planet of Cetaganda entertaining reading. I was fascinated by the kind of art & culture this society obsessed with genetic engineering produced. Although the novel follows the same kind of template that most of the Vorkosigan series does--Miles goes behind the back of his superior officers with, ultimately, no negative consequences--Miles is such an entertaining, engaging, clever and even surprising protagonist that the book feels fresh anyway. ...more",Notes are private!,0,0,1,not set,"Apr 20, 2020","May 08, 2020",,Mass Market Paperback,view (with text),/book/show/76812.Cetaganda
118,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Fifth Season        (The Broken Earth, #1)","Jemisin, N.K.*",,,,468        pp,4.31,"268,430","Aug 04, 2015","Aug 04, 2015",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,Apr 2020,"May 25, 2020","Apr 01, 2020",,Paperback,view,/book/show/19161852-the-fifth-season
119,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Vor Game        (Vorkosigan Saga, #6)","Bujold, Lois McMaster*",0671720147,9780671720148,0671720147,346        pp,4.27,"25,352","Jan 01, 1990","Apr 28, 2002",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,Apr 2020,"Apr 08, 2020","Apr 01, 2020",,Mass Market Paperback,view,/book/show/68483.The_Vor_Game
120,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Mountains of Mourning        (Vorkosigan Saga, #5.1)","Bujold, Lois McMaster*",,,B004O4C13W,83        pp,4.28,"8,391",May 1989,Mar 2016,liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,2,not setnot set,Apr 2020not set,"Apr 01, 2020",,Kindle Edition,view,/book/show/29739795-the-mountains-of-mourning
121,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Warrior's Apprentice        (Vorkosigan Saga, #2)","Bujold, Lois McMaster*",0743468406,9780743468404,0743468406,372        pp,4.27,"28,229",Aug 1986,2003,liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Apr 01, 2020",,Mass Market Paperback,view,/book/show/61906.The_Warrior_s_Apprentice
122,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Barrayar        (Vorkosigan Saga, #7)","Bujold, Lois McMaster*",0743468414,9780743468411,0743468414,336        pp,4.29,"29,024",Oct 1991,"Dec 01, 2003",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Mar 24, 2020","Mar 30, 2020","Mar 24, 2020",,Paperback,view,/book/show/61905.Barrayar
123,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Moon Is a Harsh Mistress,"Heinlein, Robert A.",0340837942,9780340837948,0340837942,288        pp,4.16,"130,484","Jun 02, 1966","Mar 14, 2005",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Mar 24, 2020","Mar 31, 2020","Mar 24, 2020",,Paperback,view,/book/show/16690.The_Moon_Is_a_Harsh_Mistress
124,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Shards of Honor        (Vorkosigan Saga, #1)","Bujold, Lois McMaster*",0671720872,9780671720872,0671720872,313        pp,4.07,"37,004","Jan 01, 1986","Jan 01, 1996",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Mar 17, 2020","Mar 24, 2020",,Mass Market Paperback,view,/book/show/531792.Shards_of_Honor
125,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Magic of Recluce        (The Saga of Recluce, #1)","Modesitt Jr., L.E.*",0812505182,9780812505184,0812505182,501        pp,3.86,"24,662",Apr 1991,"May 15, 1992",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,2,not setnot set,"Mar 14, 2020not set","Mar 24, 2020",,Mass Market Paperback,view,/book/show/185253.The_Magic_of_Recluce
126,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Accidental Time Machine,"Haldeman, Joe",0441014992,9780441014996,0441014992,278        pp,3.72,"9,861","Aug 07, 2007","Aug 07, 2007",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Mar 04, 2020","Mar 24, 2020",,Hardcover,view,/book/show/21608.The_Accidental_Time_Machine
127,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Paladin of Souls        (World of the Five Gods, #2)","Bujold, Lois McMaster*",0380818612,9780380818617,0380818612,470        pp,4.18,"25,173","Sep 23, 2003","Apr 26, 2005",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Feb 23, 2020","Mar 24, 2020",,Paperback,view,/book/show/61904.Paladin_of_Souls
