,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,ΠανωςΚ's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
160,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Επιχείρηση Σφαγή,"Walsh, Rodolfo",,9786188364738,,256        pp,4.22,"4,875",1957,Dec 2018,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Αν διαβαστεί σαν ένα νουάρ πολιτικό μυθιστόρημα, είναι πολύ σπουδαίο. Το ίδιο αν διαβαστεί σαν ένα προϊόν δημοσιογραφικής έρευνας που αποδεικνύει όσα Αν διαβαστεί σαν ένα νουάρ πολιτικό μυθιστόρημα, είναι πολύ σπουδαίο. Το ίδιο αν διαβαστεί σαν ένα προϊόν δημοσιογραφικής έρευνας που αποδεικνύει όσα καταγγέλλει. Η Επιχείρηση Σφαγή είναι και τα δύο. Υποψιαζόμουν ότι θα ενθουσιαστώ, δεν περίμενα όμως να ενθουσιαστώ τόσο πολύ. ...more",Notes are private!,0,17,1,not set,not set,"Feb 23, 2019",,Paperback,view (with text),/book/show/43173895
161,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Ξαφνικός Θάνατος,"Enrigue, Álvaro",,9789602217801,,312        pp,3.75,"3,092",Nov 2013,"Jun 06, 2018",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Συμμερίστηκα την (κρυφή;) οργή του συγγραφέα, θαύμασα το βιβλίο του, τη γραφή του, τον τρόπο με τον οποίο κινείται με την ίδια άνεση μεταξύ υψηλού καιΣυμμερίστηκα την (κρυφή;) οργή του συγγραφέα, θαύμασα το βιβλίο του, τη γραφή του, τον τρόπο με τον οποίο κινείται με την ίδια άνεση μεταξύ υψηλού και απολύτως χυδαίου - ωστόσο για κάποιον ανεξήγητο λόγο δεν το αγάπησα. ...more",Notes are private!,0,8,1,not set,not set,"Feb 23, 2019",,Paperback,view (with text),/book/show/40387016
162,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Η λεωφόρος,Trevanian,9604355597,9789604355594,9604355597,448        pp,3.86,"1,477",Jan 1976,"Oct 18, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 23, 2019",,Paperback,view,/book/show/42277353
163,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Μετά τη βροχή,"Fajardie, Frédéric H.",,9786188323810,,304        pp,3.90,41,"May 25, 2000","Jul 07, 2017",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 08, 2019",,Paperback,view,/book/show/35617616
164,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Κόκκινα κορίτσια, πάντα πιο όμορφα","Fajardie, Frédéric H.",,9786185366018,,192        pp,4.06,109,1988,Jul 2018,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,6,1,"Feb 05, 2019","Feb 06, 2019","Feb 05, 2019",,Paperback,view,/book/show/40773471
165,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Τράνζιτο,"Seghers, Anna",9603256625,9789603256625,9603256625,312        pp,3.70,"2,629",1944,2006,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Εντάξει, με βρήκε σε κακό φεγγάρι. Θα ξαναδιαβαστεί κάποια στιγμή προς επανεκτίμηση γιατί η τωρινή μάλλον δεν αποτιμά σωστά την αξία του.",Notes are private!,0,0,1,not set,not set,"Feb 03, 2019",,Paperback,view (with text),/book/show/17609740
166,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Αρχάγγελοι,"Taibo II, Paco Ignacio",,9786188351004,,488        pp,3.94,128,"Dec 01, 1998","Dec 14, 2017",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Ο Πάκο, καταπώς το συνηθίζει, τσαλαβουτά στα διάφορα στιλ γραφής σαν το χαρούμενο γουρούνι (δεν το λέω υποτιμητικά) που τσαλαβουτά στις λάσπες. Οι αρχΟ Πάκο, καταπώς το συνηθίζει, τσαλαβουτά στα διάφορα στιλ γραφής σαν το χαρούμενο γουρούνι (δεν το λέω υποτιμητικά) που τσαλαβουτά στις λάσπες. Οι αρχάγγελοι για τους οποίους γράφει διαφέρουν αρκετά μεταξύ τους, ναι, αλλά, πέρα απ' τον αιρετικό χαρακτήρα, διαθέτουν κι ένα ακόμη κοινό στοιχείο: το ξεροκέφαλο (κι αυτό για καλό το λέω) αγωνιστικό πείσμα. ...more",Notes are private!,0,11,1,not set,not set,"Jan 19, 2019",,Paperback,view (with text),/book/show/37640601
167,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Οι μητέρες,"Bennett, Brit*",,9789604356010,9604356011,352        pp,3.89,"119,145","Oct 11, 2016","Jan 18, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 18, 2019",,Paperback,view,/book/show/43330123
168,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Οι απείθαρχοι: Κείμενα για την ιστορία της νεανικής αναίδειας τη μεταπολεμική περίοδο,"Κατσάπης, Κώστας",6185077396,9786185077396,,268        pp,4.40,5,Nov 2018,Nov 2018,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,not set,not set,"Jan 12, 2019",,Paperback,view,/book/show/43073398
169,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Καρχαρίες: Ιστορία ενός ναυαγίου,"Bjørneboe, Jens",9608338174,9789608338173,9608338174,288        pp,4.03,"1,226",1974,Sep 1990,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Σκέφτομαι καμιά φορά ότι πολύ εύκολα τα βάζω τα πέντε αστεράκια -όμως αποτελούν ένδειξη όχι αριστουργήματος (δεν ξέρω τι είν' αυτό) αλλά απόλαυσης ή πΣκέφτομαι καμιά φορά ότι πολύ εύκολα τα βάζω τα πέντε αστεράκια -όμως αποτελούν ένδειξη όχι αριστουργήματος (δεν ξέρω τι είν' αυτό) αλλά απόλαυσης ή πληρότητας. Εν προκειμένω, πληρότητας. Οι καρχαρίες με φάνηκαν απ' τα πληρέστερα μυθιστορήματα που έχω διαβάσει. Απ' τη μια κλασική θαλασσινή, σκληροτράχηλη περιπέτεια. Απ' την άλλη, πολιτικός στοχασμός και ατάκτως τακτικές παρεκβάσεις κοινωνιολογικές, φιλοσοφικές, ναυπηγικές, ακόμη και βιολογικες με τις απολαυστικές σελίδες (και στο επίμετρο) γεμάτες λεπτομέρειες για τους καρχαρίες. Μπορεί να μη γραφτεί με χρυσά γράμματα στην ιστορία της παγκόσμιας λογοτεχνίας, αλλά και τι μ' αυτό;...more",Notes are private!,0,6,1,not set,not set,"Jan 02, 2019",,Paperback,view (with text),/book/show/23473329
170,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Πατρίδα,"Aramburu, Fernando",9601680969,9789601680965,9601680969,720        pp,4.39,"41,819","Sep 06, 2016",Jan 2020,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Αν δεν μου το είχαν δωρίσει, δύσκολα θα το επέλεγα ο ίδιος. Είχα διαβάσει κάποια άρθρα στο διαδίκτυο, επαινετικά μεν, με τρόπο και λόγια αποτρεπτικά γΑν δεν μου το είχαν δωρίσει, δύσκολα θα το επέλεγα ο ίδιος. Είχα διαβάσει κάποια άρθρα στο διαδίκτυο, επαινετικά μεν, με τρόπο και λόγια αποτρεπτικά για μένα δε. Τεχνικά, εντούτοις, μού φάνηκε εξαιρετικό: πολλά σύντομα κεφάλαια, μπρος-πίσω στο χρόνο, εναλλαγές στην οπτική γωνία, συμπλήρωση του παζλ υπομονετική, κομμάτι-κομμάτι, γραφή με απρόσμενες αλλαγές μεταξύ του πρώτου και του τρίτου προσώπου. Ο συγγραφέας δεν κρύβει καθόλου την πολιτική του θέση, προσπαθεί ωστόσο να είναι αντικειμενικός, κινδυνεύοντας έτσι να χαρακτηριστεί «ψευδοϊσαποστασίτης». Σε κάτι σαν απολογία του στη σελ. 612, ο Αραμπούρου βάζει έναν συγγραφέα να δηλώνει: «επιχείρησα να αποφύγω τους δύο κινδύνους που θεωρώ σοβαρότερους σε αυτό το είδος λογοτεχνίας: τους σπαρακτικούς συναισθηματικούς τόνους από τη μία, και από την άλλη τον πειρασμό να σταματήσω την αφήγηση για να πάρω με απερίφραστο τρόπο πολιτική θέση». Ο Αραμπούρου τον πρώτο κίνδυνο τον αποφεύγει στο τσακ, τον δεύτερο επίσης στο πολύ παρατσάκ, ωστόσο δεν αποφεύγει, μέσα στην ίδια την αφήγηση, να πάρει σαφή πολιτική θέση. Παρόλα αυτά, και παρά τον προβληματισμό μου για τον τρόπο με τον οποίο σκιαγράφησε τις δύο μανάδες/συζύγους (με εξόργιζαν αμφότερες σε σημείο που να σκέφτομαι αν το πρόβλημα είναι του συγγραφέα που τις παρουσιάζει σαν δύο αντιπαθέστατες καρικατούρες ή μήπως ο συγγραφέας έκανε μια καλή παρουσίαση συμπεριφορών που εμένα με εξοργίζουν, άρα το πρόβλημα δικό μου), το βιβλίο με άρεσε. Κυρίως λόγω της γραφής. Δύσκολα το άφηνα από τα χέρια. ...more",Notes are private!,0,23,1,not set,not set,"Jan 01, 2019",,Paperback,view (with text),/book/show/42944654
171,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Θρυλική ζωή, πεζός θάνατος","Martínez Gallo, Alejandro",,9786188323872,,208        pp,3.86,51,"May 20, 2016","Dec 23, 2017",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 25, 2018",,Paperback,view,/book/show/37653193
172,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Γενική θεωρία της λήθης,"Agualusa, José Eduardo",,9786185400019,,190        pp,3.90,"7,237",2012,Nov 2018,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Πλούσιο σε ιδέες, συναισθήματα, εικόνες, ευρήματα.",Notes are private!,0,14,1,not set,not set,"Dec 24, 2018",,Paperback,view (with text),/book/show/42985955
173,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Ο Σπινόζα γαμάει τον Χέγκελ,"Pouy, Jean-Bernard",,9786188342972,,136        pp,3.69,178,1983,Dec 2018,liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Είχα διαβάσει παλιότερα την Τελευταία Παγίδα του ιδίου και μ' είχε αρέσει πολύ. Περισσότερο απ' αυτό. Οχι ότι δεν με άρεσε ο Σπινόζα που γαμάει τον ΧέΕίχα διαβάσει παλιότερα την Τελευταία Παγίδα του ιδίου και μ' είχε αρέσει πολύ. Περισσότερο απ' αυτό. Οχι ότι δεν με άρεσε ο Σπινόζα που γαμάει τον Χέγκελ. Μια χαρά με φάνηκε. Πανέξυπνο το εύρημα με τις φιλοσοφικές αποχρώσεις σε αυτόν το ορυμαγδό βίας, και ιδιαιτέρως ευφάνταστα τα ονόματα των διαφόρων ένοπλων ομάδων. Ρυθμός κοφτός, χωρίς περιττά φτιασίδια. Εντούτοις το βιβλιαράκι ετούτο είναι (ίσως αναπόφευκτα) υπερβολικά στυλιζαρισμένο και μονοδιάστατο ως εκεί που δεν πάει. Μου φάνηκε κάπως επιφανειακό, σαν μια νύκτα εκτονωτικής διασκέδασης (κι αυτό δεν είναι απαραίτητα αρνητικό), σαν να βλέπεις την ταινία με τον Βενσάν Κασέλ «Συμμορία Ντόπερμαν» και να σκέφτεσαι πόσο γαμάτη και πληρέστερη ταινία ήταν το «Μίσος» όπου έπαιζε ο ίδιος. Κατάφερε να με κουράσει, παρά τις λίγες του σελίδες, και μάλιστα εκεί που δεν έπρεπε: στην κλιμάκωση λίγο πριν από το φινάλε.Αξιοδιάβαστο, όπως κι αν έχει, παρότι απευθύνεται σε πολύ συγκεκριμένο κοινό -νομίζω. ...more",Notes are private!,0,8,1,not set,not set,"Dec 22, 2018",,Paperback,view (with text),/book/show/43261752
