,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Mark's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
144,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Secret History,"Tartt, Donna",1400031702,9781400031702,1400031702,559        pp,4.17,"742,039","Sep 16, 1992","Sep 11, 1992",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Sep 24, 2019",,Paperback,view,/book/show/29044.The_Secret_History
145,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Stranger's Child,"Hollinghurst, Alan",0330483242,9780330483247,0330483242,564        pp,3.32,"11,293","Jun 27, 2011","Jul 04, 2011",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Sep 24, 2019",,Hardcover,view,/book/show/7552716-the-stranger-s-child
146,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Outermost House: A Year of Life on the Great Beach of Cape Cod,"Beston, Henry",,,B00CNTTEV2,257        pp,4.08,"3,432",1928,"May 17, 2013",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Sep 24, 2019",,Kindle Edition,view,/book/show/19029538-the-outermost-house
147,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Lamentation        (Matthew Shardlake, #6)","Sansom, C.J.",0316254967,9780316254960,0316254967,656        pp,4.42,"17,200","Oct 23, 2014","Feb 24, 2015",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,2,"Oct 26, 2019not set","Nov 23, 2019not set","Sep 14, 2019",,Hardcover,view,/book/show/20892558-lamentation
148,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Heartstone        (Matthew Shardlake, #5)","Sansom, C.J.",0230711251,9780230711259,0230711251,634        pp,4.36,"20,013","Sep 02, 2010","Sep 03, 2010",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Oct 02, 2019","Oct 28, 2019","Sep 14, 2019",,Paperback,view,/book/show/7027569-heartstone
149,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Revelation        (Matthew Shardlake, #4)","Sansom, C.J.",1405092726,9781405092722,1405092726,550        pp,4.36,"24,179","Apr 04, 2008","Apr 04, 2008",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,This is the 5th Shardlake mystery I have read this year. I cannot stop.,Notes are private!,0,0,3,"Sep 15, 2019Sep 15, 2019not set","Sep 30, 2019Sep 30, 2019not set","Sep 14, 2019",,Hardcover,view (with text),/book/show/820480.Revelation
150,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Sovereign        (Matthew Shardlake, #3)","Sansom, C.J.",0670038318,9780670038312,0670038318,583        pp,4.24,"29,214","Aug 15, 2006","Mar 22, 2007",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,Sep 2019,"Sep 14, 2019","Sep 01, 2019",,Hardcover,view,/book/show/138684.Sovereign
151,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Dark Fire        (Matthew Shardlake, #2)","Sansom, C.J.",0143036432,9780143036432,B000IMV8CE,501        pp,4.30,"28,279","Nov 05, 2004",2006,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I am hooked. I accidentally read number 7 in the series for my first of these fine historical detective novels. I cannot put them down. For lovers of I am hooked. I accidentally read number 7 in the series for my first of these fine historical detective novels. I cannot put them down. For lovers of historical fiction and mysteries AND Tudor England, this is a no-miss situation. ...more",Notes are private!,0,0,1,"Aug 15, 2019","Aug 28, 2019","Sep 01, 2019",,Paperback,view (with text),/book/show/138683.Dark_Fire
152,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Year of the Monkey,"Smith, Patti*",0525657681,9780525657682,0525657681,171        pp,3.81,"17,058","Sep 24, 2019","Sep 24, 2019",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"It is interesting to watch a writer transform. Just Kids was a great memoir, recounting her early years in New York with Mapplethorpe and was written It is interesting to watch a writer transform. Just Kids was a great memoir, recounting her early years in New York with Mapplethorpe and was written in a very straightforward manner. M Train is one of my favorite books - not just books by Patti Smith - but all books. It was a memoir with a dreamy like consistency at the same time. Year of the Monkey is totally in dream land. It made it difficult to read and to follow for me - like Ulysses. I never got through Ulysses, but did make it through Year of the Monkey. There are moments where I loved it, the way I did M Train, but greater spans that left me lost. The ending was brilliant. ...more",Notes are private!,0,0,1,"Oct 28, 2019","Nov 28, 2019","Aug 18, 2019",,Hardcover,view (with text),/book/show/44776548-year-of-the-monkey
153,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Chances Are...,"Russo, Richard*",1101947748,9781101947746,1101947748,320        pp,3.77,"20,345",2019,"Jul 30, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 11, 2019",,Hardcover,view,/book/show/44037144-chances-are
154,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,On Earth We're Briefly Gorgeous,"Vuong, Ocean",0525562028,9780525562023,0525562028,246        pp,4.04,"299,683","Jun 04, 2019","Jun 04, 2019",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"There are so many things to say about this book. First off, it took me a very, very long time to read. Over a year. The reason for that is the second,There are so many things to say about this book. First off, it took me a very, very long time to read. Over a year. The reason for that is the second, third, fourth and fifth thing. It is a novel, but it does not feel like a novel, it feels more like an epic poem. And the author is a poet. Written as a long letter to a mother, it also does not feel like a novel because it feels so autobiographical, but I do not know that to be accurate at all. And it is dark. It is very dark. The beautiful title - On Earth We’re Briefly Gorgeous - is almost a little misleading in that there is not a happy or gorgeous moment. It is almost all tragic. About lives being battered by things out of their control that made this so hard for me to read. But in the end, it is worth the investment. There are beautiful passages. The last pages are so poignant.But like life, it is hard. ...more",Notes are private!,0,1,1,"Nov 26, 2019","Feb 16, 2021","Jul 30, 2019",,Hardcover,view (with text),/book/show/41880609-on-earth-we-re-briefly-gorgeous
155,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Where the Crawdads Sing,"Owens, Delia*",0735219117,9780735219113,,384        pp,4.39,"2,989,651","Aug 14, 2018","Aug 14, 2018",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"This book started out with a great deal of promise for me. The writing had some lovely passages and metaphors and the descriptions of nature were loveThis book started out with a great deal of promise for me. The writing had some lovely passages and metaphors and the descriptions of nature were lovely. But then after a while, the metaphors seemed to be coming fast and furious and they stood out - used where it seemed they were superfluous. Then the romance waved in and just did not work for me. In the mystery there were character actions that seemed very out of place and in the legal final bits, some bit factors were left out. Started out great and diminished as time went on for me. ...more",Notes are private!,0,0,1,"Jul 28, 2019","Aug 11, 2019","Jul 28, 2019",,ebook,view (with text),/book/show/36809135-where-the-crawdads-sing
156,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Dissolution        (Matthew Shardlake, #1)","Sansom, C.J.",0330411969,9780330411967,0330411969,456        pp,4.06,"53,918","Apr 28, 2003",2004,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,2,Aug 2019not set,"Aug 21, 2019not set","Jul 28, 2019",,Paperback,view,/book/show/138685.Dissolution
157,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Tombland        (Matthew Shardlake, #7)","Sansom, C.J.",1447284496,9781447284499,1447284496,865        pp,4.39,"13,712","Oct 18, 2018",2019,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"This was my first of this series, though apparently the 7th from the author. Going into it I expected something a little formulaic and a depiction of This was my first of this series, though apparently the 7th from the author. Going into it I expected something a little formulaic and a depiction of the 1500s that would sound like an author from 500 years later saying what he thought it was like. That was not what I found. This was an authentic voice with a strong command of story that recalled the time in which it was set with seeming authority - much like Stephen Saylors SubRosa series. I enjoyed it very much and am going to have to go back and read all 6 predecessors, and believe the next will be very exciting. ...more",Notes are private!,0,0,2,Jan 2005not set,"Jan 31, 2019not set","Jun 17, 2019",,Paperback,view (with text),/book/show/40095725-tombland
158,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Less        (Arthur Less, #1)","Greer, Andrew Sean",,,B01MSICPW3,273        pp,3.64,"203,366","Jul 18, 2017","Jul 18, 2017",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"This book is acclaimed. Many described it as hilarious. It has won one of the most prestigious awards. The writing is really quite skillful. But thereThis book is acclaimed. Many described it as hilarious. It has won one of the most prestigious awards. The writing is really quite skillful. But there is the protagonist - Arthur Less. I could never figure him out, nor could I figure out why we were reading about him. And then I thought - perhaps that is the point of his name - Less. If you shorten his first name, he is Art Less, which he was. He was not good at the art of life. But then to be without him, one would be Arthur Less. It was a good read, but from the perspective of good writing, but the subject matter was just sadly lacking for me. I found I did not care about Arthur Less. And so in the end, I think I wanted More....more",Notes are private!,0,1,1,"Apr 14, 2019","Apr 29, 2019","Mar 24, 2019",,Kindle Edition,view (with text),/book/show/39927096-less
