,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Ed's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
116,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,HUSH MONEY: How One Woman Proved Systemic Racism in her Workplace and Kept her Job,"Harris, Deborah",,,B08MCD34JP,122        pp,4.49,228,unknown,"Oct 30, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 22, 2022",,Kindle Edition,view,/book/show/55977580-hush-money
117,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Lincoln Highway,"Towles, Amor*",0735222355,9780735222359,0735222355,576        pp,4.23,"259,037","Oct 05, 2021","Oct 05, 2021",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Amor Towles has written a solidly entertaining read, which I'd describe as a road trip taken by two brothers and their two friends. The younger brotheAmor Towles has written a solidly entertaining read, which I'd describe as a road trip taken by two brothers and their two friends. The younger brother, Billy, steals the show. There's lots of humor. The chapters shift between the characters' viewpoints but don't feel forced or confusing. ...more",Notes are private!,0,18,1,"Feb 19, 2022","Mar 05, 2022","Feb 19, 2022",,Hardcover,view (with text),/book/show/57109107-the-lincoln-highway
118,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Cokie: A Life Well Lived,"Roberts, Steven V.",0062851470,9780062851475,0062851470,272        pp,4.21,"1,003","Nov 02, 2021","Nov 02, 2021",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Journalist Steve Roberts has published a robust, funny, and sweet biography of his late wife, Cokie Roberts who was also a journalist as well as a motJournalist Steve Roberts has published a robust, funny, and sweet biography of his late wife, Cokie Roberts who was also a journalist as well as a mother, a grandmother, a sister, a daughter, an author, a TV news host, and I can't remember what all. She comes across as a person I would've liked to have known or met. She had a great sense of humor and was a sturdy champion for women's rights and causes. Their interfaith marriage endured for 53 years. If we all could be so lucky, eh? Of course, she had her faults and flaws. Who doesn't? But on the balance, she was a good person and a better friend. She had tons of energy and felt compassion for others in pain. She also suffered her own personal losses, including her father Hale Bogg's disappearance in a plane crash somewhere off Alaska and her older sister Barbara's death from cancer. The book moves fast and includes photos. ...more",Notes are private!,0,10,1,"Feb 14, 2022","Feb 19, 2022","Feb 14, 2022",,Hardcover,view (with text),/book/show/56922582-cokie
119,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Blue Belle        (Burke, #3)","Vachss, Andrew*",0679761683,9780679761686,0679761683,340        pp,4.08,"2,401",1988,Jul 1995,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,**spoiler alert** DNF.It read pretty well up to about 12% when the plot brought in a child-rape theme. I can't bring myself to continue on right now. **spoiler alert** DNF.It read pretty well up to about 12% when the plot brought in a child-rape theme. I can't bring myself to continue on right now. I just have so many books waiting for me to read that I've decided to move on. ...more,Notes are private!,0,6,1,"Feb 12, 2022","Feb 14, 2022","Feb 12, 2022",,Paperback,view (with text),/book/show/355569.Blue_Belle
120,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Unthinkable: Trauma, Truth, and the Trials of American Democracy","Raskin, Jamie",0063209780,9780063209787,0063209780,448        pp,4.51,"5,621",Jan 2022,"Jan 04, 2022",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Setting aside the politics and what happened on January 6, 2021, at the Capitol building, this memoir is a sad but powerful tale of a father's grief fSetting aside the politics and what happened on January 6, 2021, at the Capitol building, this memoir is a sad but powerful tale of a father's grief for his only son's suicide. Jamie Raskin discusses the ups and downs of treating Tommy's depression. In hindsight, Jamie recognizes the warning signs that all was not well with his son's mental health. Tommy was a bright, sensitive kid with a wonderful future ahead of him. The loved ones left behind have to sort out the pieces, and it's not easy or fun, as Jamie shows us. However, he seems to have found some peace in his life. ...more",Notes are private!,0,13,1,"Feb 05, 2022","Feb 12, 2022","Feb 05, 2022",,Hardcover,view (with text),/book/show/58935131-unthinkable
121,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Grief Cottage,"Godwin, Gail",1632867044,9781632867049,1632867044,336        pp,3.76,"3,660","Jun 06, 2017","Jun 06, 2017",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Many years ago, I attended a reading the literary novelist, Gail Godwin, gave, and I don't remember which of her books had just been published. She waMany years ago, I attended a reading the literary novelist, Gail Godwin, gave, and I don't remember which of her books had just been published. She was (is) a lovely lady. Grief Cottage is a ghost tale mixed with a coming-of-age novel. An 11-year-old boy who is left an orphan comes to live with his great-aunt on a beach island in South Carolina. Ms. Godwin displays an astonishing eye for detail, reminding me of Anne Tyler's best work. At any rate, I enjoyed reading Grief Cottage. There is no objectionable sex or violence. The characters are, for the most part, sympathetic. The mystery element is handled deftly. I liked the beach setting. The dialogue reads smoothly. What's there not to like? Grief Cottage makes for satisfying reading during the cold winter months. ...more",Notes are private!,0,17,1,"Jan 26, 2022","Feb 05, 2022","Jan 26, 2022",,Hardcover,view (with text),/book/show/31450969-grief-cottage
122,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Dream Girl,"Lippman, Laura*",0062390074,9780062390073,0062390074,320        pp,3.28,"11,519","Jun 22, 2021","Jun 22, 2021",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I thoroughly enjoyed reading this stylish, well-plotted, and diverting crime noir. The protagonist is a 61-year-old literary, prize-winning, and wealtI thoroughly enjoyed reading this stylish, well-plotted, and diverting crime noir. The protagonist is a 61-year-old literary, prize-winning, and wealthy novelist who is bedridden after a nasty fall down the stairs in his apartment. I found him to be somewhat sympathetic, but he's smart to beware of his three exes. Then he hires a young female night nurse and a new female assistant, bringing on yet more grief. In fact, his appalling taste in women seems to be his downfall. I liked the literary references popping up (lots of crime fiction writers like James M. Cain, John D. MacDonald, and Ross Macdonald are mentioned). The book also works as a juicy academic satire and includes several funny scenes. The murder mystery component also works fine. A good, solid read. ...more",Notes are private!,0,12,2,"Jan 12, 2022Jan 12, 2022","Jan 17, 2022Jan 12, 2022","Jan 12, 2022",,Hardcover,view (with text),/book/show/55425157-dream-girl
123,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Living and Dying in Brick City,"Davis, Sampson",1400069947,9781400069941,1400069947,256        pp,3.87,"1,192","Feb 05, 2013","Feb 12, 2013",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Young Black doctor recounts his experiences working in the ER at Newark Beth Israel Medical Center, some of which are grisly if not bizarre (a poor dyYoung Black doctor recounts his experiences working in the ER at Newark Beth Israel Medical Center, some of which are grisly if not bizarre (a poor dying 700-pound female patient). His earnest desire to heal and help his patients shines through. I enjoyed reading his night shifts spent in the ER the most. His stories show a medical system that doesn't work for all of our citizens. His writing is accessible and interesting. He draws on his poor upbringing to add texture to his different doctor stories. I learned some new things, which is why I like to read nonfiction books. ...more",Notes are private!,0,8,1,"Jan 07, 2022","Jan 12, 2022","Jan 07, 2022",,Hardcover,view (with text),/book/show/13643005-living-and-dying-in-brick-city
124,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Tightrope: Americans Reaching for Hope,"Kristof, Nicholas D.*",0525655085,9780525655084,0525655085,304        pp,4.28,"8,467","Jan 14, 2020","Jan 14, 2020",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I found this readable nonfiction book on America's poverty and the different policies to fix it fairly interesting. It's well written and brings in loI found this readable nonfiction book on America's poverty and the different policies to fix it fairly interesting. It's well written and brings in lots of facts, examples, and quotes. I'd already read some books about the opioid crisis, which I still find disgusting. Some of the kids discussed growing up in poverty reminded me of the kids I went to school with. I guess all of us have known families trapped in such reduced circumstances. Fortunately, there are some success stories, so it's not all bleak, grim, and depressing. The authors try to present their premise as a societal problem and not a red state v. blue state issue. What hit me the hardest was the lack of affordable healthcare, mental and physical. Anyway, I'd recommend it for anybody who might want to read a different take. ...more",Notes are private!,0,11,1,"Jan 02, 2022","Jan 08, 2022","Jan 02, 2022",,Hardcover,view (with text),/book/show/45553638-tightrope
125,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Are Prisons Obsolete?,"Davis, Angela Y.",1583225811,9781583225813,1583225811,128        pp,4.54,"24,117",2003,"Apr 01, 2003",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Fairly interesting if not slightly dated (published in 2003) discussion of the U.S. prison system. I'm not sure how the complete discontinuation of prFairly interesting if not slightly dated (published in 2003) discussion of the U.S. prison system. I'm not sure how the complete discontinuation of prisons would practically work. Nonetheless, I learned new things about mass incarceration, female prisoner abuses, and supermax prisons (including 2 in my state). Free prison labor is also talked about. The recent use of private prisons contributes to the ""prison-industrial complex"" the author addresses. Since I write crime fiction, I have an interest in reading criminal justice books like this one. ...more",Notes are private!,0,6,1,"Dec 29, 2021","Jan 02, 2022","Dec 29, 2021",,Paperback,view (with text),/book/show/108428.Are_Prisons_Obsolete_
126,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Prison Nurse: Mayhem Murder and Medicine,"Kane, Ellen",,9781543986051,,unknown,3.41,101,unknown,"Sep 30, 2019",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"For the most part, I liked reading this memoir written by a prison nurse. She tells a compelling story with lots of personal experiences and insights For the most part, I liked reading this memoir written by a prison nurse. She tells a compelling story with lots of personal experiences and insights about her profession. It's a hard, stressful job, too, as she makes plain. She worked at the state prisons in Minnesota, where the inmates were the worst of the worst. She was tough as nails and worked full time while she was a single mother. She talks about her life outside the prison walls, such as the unnerving experience of bumping into the ex-cons she once served. There are a few organizational problems and repetitions typical for first-time authors, but they don't detract from her narrative. ...more",Notes are private!,0,10,1,"Dec 27, 2021","Dec 29, 2021","Dec 27, 2021",,ebook,view (with text),/book/show/48569798-prison-nurse
127,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Zen and the Art of Motorcycle Maintenance: An Inquiry Into Values        (Phaedrus, #1)","Pirsig, Robert M.",0060589469,9780060589462,0060589469,540        pp,3.78,"230,371",Apr 1974,"Apr 25, 2006",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"DNF.I've been meaning to read this well-known book. However, I fear I waited too long. There's too much ""zen"" and not enough ""motorcycle maintenance,""DNF.I've been meaning to read this well-known book. However, I fear I waited too long. There's too much ""zen"" and not enough ""motorcycle maintenance,"" at least for me. The four motorcyclists on their trip make for a compelling story, but I can't get into the philosophical side of the narrative. If I was a younger man, I can see how it might be interesting and perhaps even profound to me. As it is, I'm going on 66, and I could only get through 25% of it. ...more",Notes are private!,0,10,1,not set,not set,"Dec 26, 2021",,Mass Market Paperback,view (with text),/book/show/629.Zen_and_the_Art_of_Motorcycle_Maintenance
