,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Emily's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
475,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Astonishing the Gods,"Okri, Ben",0753808641,9780753808641,0753808641,159        pp,3.56,"1,298",1995,"Jul 01, 1999",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 19, 2021",,Paperback,view,/book/show/215178.Astonishing_the_Gods
476,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Let Me Tell You What I Mean,"Didion, Joan",059331848X,9780593318485,059331848X,149        pp,3.85,"15,684","Jan 26, 2021","Jan 26, 2021",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,This was a such pleasant surprise for me. I wasn’t expecting to be so fascinated by her topics or mesmerised by her writing but I was. I’ve only read This was a such pleasant surprise for me. I wasn’t expecting to be so fascinated by her topics or mesmerised by her writing but I was. I’ve only read one of her books before this and now I’m thinking of reading more....more,Notes are private!,0,78,1,"Feb 16, 2021","Feb 18, 2021","Feb 15, 2021",,Hardcover,view (with text),/book/show/53308149-let-me-tell-you-what-i-mean
477,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Napalm & Silly Putty,"Carlin, George",0786887583,9780786887583,0786887583,269        pp,4.09,"16,454","Apr 24, 2001","Apr 10, 2002",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 11, 2021",,Paperback,view,/book/show/55354.Napalm_Silly_Putty
478,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Animal,"Taddeo, Lisa*",1526630923,,B08JCRSWRC,336        pp,3.71,"36,827","Jun 08, 2021","Jul 22, 2021",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Thank you to NetGalley and the publishers for a copy of this book. Up until 75% I felt very detached and indifferent about this book. I know the past Thank you to NetGalley and the publishers for a copy of this book. Up until 75% I felt very detached and indifferent about this book. I know the past of the protagonist was meant to be mysterious and revealed slowly but i don’t think it had the intended affect on me as i didn’t care too much and felt disorientated if anything. After 75% thing finally start to make sense and I started to enjoy it. I also started to appreciate the plot as a whole. I usually love depraved, emotional, traumatised protagonists but I didn’t love this one. There are also some heavy subject matters and gruesome scenes....more",Notes are private!,0,79,1,"Apr 14, 2021","Apr 27, 2021","Feb 09, 2021",,Kindle Edition,view (with text),/book/show/55920237-animal
479,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Age of Surveillance Capitalism,"Zuboff, Shoshana",,,B01N2QEZE2,705        pp,4.06,"11,230","Oct 04, 2018","Jan 15, 2019",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,‘Surveillance capitalism unilaterally claims human experience as free raw material for translation into behavioural data’This was definitely an inform‘Surveillance capitalism unilaterally claims human experience as free raw material for translation into behavioural data’This was definitely an informing and illuminating and yet unsettling read. I feel everyone could benefit from reading this thought provoking book. However It was also a very long read and I feel it could have been condensed somewhat....more,Notes are private!,0,59,1,"Feb 09, 2021","Feb 18, 2021","Feb 09, 2021",,Kindle Edition,view (with text),/book/show/44588040-the-age-of-surveillance-capitalism
480,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Men I'm Not Married To,"Parker, Dorothy",,,B087BV1B64,29        pp,3.55,235,"Jan 01, 1922","Apr 09, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 07, 2021",,Kindle Edition,view,/book/show/53645874-men-i-m-not-married-to
481,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Fire In My Head,"Okri, Ben",,,,160        pp,3.42,130,unknown,"Mar 03, 2022",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,The most powerful of this collection were the political poems. However the rest were less impactful and left less of an impression on me.,Notes are private!,0,37,1,"Feb 18, 2021","Feb 19, 2021","Feb 05, 2021",,Paperback,view (with text),/book/show/59976103-a-fire-in-my-head
482,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Voyeur,"Reece, Francesca",,,B08DJ2T54S,384        pp,3.48,770,Jun 2021,"Jun 10, 2021",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,This only really became interesting to me around 70% in. The frequent use of ﻿Italics interrupted the reading experience for me. I also found that theThis only really became interesting to me around 70% in. The frequent use of ﻿Italics interrupted the reading experience for me. I also found that the splices of sex and food descriptions felt out of place and disjointed. So overall it didn’t flow very well. Additionally the characters felt a little flat and/or predictable and all unlikeable apart from one....more,Notes are private!,0,64,1,"Feb 03, 2021","Feb 09, 2021","Feb 03, 2021",,Kindle Edition,view (with text),/book/show/56665110-voyeur
483,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Black Buck,"Askaripour, Mateo*",,,,388        pp,3.72,"26,790","Jan 05, 2021","Jan 05, 2021",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,This wasn’t really for me. But 2 stars seems a bit low. I found most of it sort of cliche and cheesy. A lot happened at fast rate a lot of which was aThis wasn’t really for me. But 2 stars seems a bit low. I found most of it sort of cliche and cheesy. A lot happened at fast rate a lot of which was also pretty unrealistic and unbelievable....more,Notes are private!,0,48,1,"Mar 15, 2021","Mar 19, 2021","Feb 03, 2021",,Hardcover,view (with text),/book/show/53091994-black-buck
484,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,100 Boyfriends,"Purnell, Brontez",,,B088DR68SX,194        pp,3.76,"4,967","Feb 02, 2021","Feb 02, 2021",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,4,1,"May 28, 2023","May 31, 2023","Feb 02, 2021",,Kindle Edition,view,/book/show/54403525-100-boyfriends
485,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,How We Are Translated,"Johannesson, Jessica Gaitán",1913348067,9781913348069,1913348067,240        pp,3.08,297,"Feb 02, 2021","Feb 11, 2021",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,2,1,"Nov 29, 2021","Dec 07, 2021","Feb 02, 2021",,Hardcover,view,/book/show/55349195-how-we-are-translated
486,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Healing the Shame that Binds You,"Bradshaw, John",0757303234,9780757303234,0757303234,316        pp,4.09,"11,025","Oct 01, 1988","Oct 15, 2005",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 01, 2021",,Paperback,view,/book/show/98399.Healing_the_Shame_that_Binds_You
487,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Childhood,"Ditlevsen, Tove",0241391938,9780241391938,0241391938,99        pp,4.10,"11,820",1967,"Sep 05, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 30, 2021",,Paperback,view,/book/show/43685219-childhood
488,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,To be a Gay Man,"Young, Will",0753554259,9780753554258,0753554259,320        pp,3.82,718,"Sep 03, 2020","Jan 01, 1901",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,I listened to the audiobook which was perfectly narrated by Will Young himself. He was honest and witty and so very likeable.The content of this book I listened to the audiobook which was perfectly narrated by Will Young himself. He was honest and witty and so very likeable.The content of this book including the existence of gay shame is absolutely important for us to consider and understand in today’s society whether you are a part of the LGBTQI+ community or not....more,Notes are private!,0,61,1,"Jan 31, 2021",Feb 2021,"Jan 30, 2021",,Paperback,view (with text),/book/show/54742204-to-be-a-gay-man
489,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Mediocre: The Dangerous Legacy of White Male America,"Oluo, Ijeoma",1580059511,9781580059510,1580059511,278        pp,4.41,"16,023","Dec 01, 2020","Dec 01, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 30, 2021",,Hardcover,view,/book/show/53056522-mediocre
490,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Supporting Cast,"Waal, Kit de*",0241973422,9780241973424,0241973422,208        pp,4.00,308,"Jul 30, 2020","Jul 30, 2020",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,It’s apparent from the start that this little collection of short stories are very well written. Some stories are only a matter of pages but pack a puIt’s apparent from the start that this little collection of short stories are very well written. Some stories are only a matter of pages but pack a punch none the less. A quick read for me...more,Notes are private!,0,63,1,"Jan 30, 2021","Jan 31, 2021","Jan 30, 2021",,Paperback,view (with text),/book/show/50490554-supporting-cast
491,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Morality Play,"Unsworth, Barry",0140175741,9780140175745,0140175741,188        pp,3.76,"3,957",1995,"Jan 01, 1996",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 30, 2021",,Paperback,view,/book/show/239599.Morality_Play
492,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Howards End Is on the Landing: A Year of Reading from Home,"Hill, Susan",1846682665,9781846682667,1846682665,236        pp,3.65,"3,887","Oct 08, 2009","Oct 12, 2010",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 30, 2021",,Paperback,view,/book/show/6802086-howards-end-is-on-the-landing
493,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Homo Deus,"Harari, Yuval Noah",1784703931,9781784703936,1784703931,528        pp,4.21,"250,180",2015,"Jan 01, 2017",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,2,1,"Dec 16, 2023","Dec 21, 2023","Jan 30, 2021",,Paperback,view,/book/show/30965703-homo-deus
494,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Asylum,"Low, Marcus*",1789550343,9781789550344,1789550343,208        pp,3.05,224,"Apr 01, 2017","Jul 01, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 30, 2021",,Paperback,view,/book/show/45020831-asylum
495,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Half a World Away,"Gayle, Mike*",1473687373,9781473687370,1473687373,352        pp,4.13,"22,710","Jun 13, 2019","Mar 05, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 30, 2021",,Paperback,view,/book/show/51278758-half-a-world-away
496,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,How to Be Human: The Manual,"Wax, Ruby",,9780241988473,,272        pp,3.71,"3,239",unknown,"Dec 27, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 30, 2021",,Paperback,view,/book/show/49684210-how-to-be-human
497,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Tentacle,"Indiana, Rita",,9781911508342,1911508342,132        pp,3.58,"2,548","Apr 01, 2015","Nov 15, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 30, 2021",,Paperback,view,/book/show/40133379-tentacle
498,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Definition Of Us,"Harris, Sarah*",0349419647,9780349419640,0349419647,272        pp,3.77,520,"Jul 12, 2018","Mar 17, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 30, 2021",,Paperback,view,/book/show/39934897-the-definition-of-us
499,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Night Circus,"Morgenstern, Erin*",0099570297,9780099570295,B07366QF7X,502        pp,4.02,"975,069","Sep 13, 2011","May 24, 2012",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,I had high hopes for this that were not met.,Notes are private!,3,56,1,"Sep 03, 2023","Sep 06, 2023","Jan 30, 2021",,Mass Market Paperback,view (with text),/book/show/14785910-the-night-circus
500,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Brief History of Seven Killings,"James, Marlon",159448600X,9781594486005,159448600X,688        pp,3.89,"34,868","Oct 02, 2014","Oct 02, 2014",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 30, 2021",,Hardcover,view,/book/show/20893314-a-brief-history-of-seven-killings
501,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Three Strong Women,"NDiaye, Marie",0307594696,9780307594693,0307594696,293        pp,3.22,"3,746","Aug 20, 2009","Aug 07, 2012",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 28, 2021",,Hardcover,view,/book/show/13155297-three-strong-women
502,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,To Be Honest: A Memoir,"Leviton, Michael",1419743058,9781419743054,1419743058,304        pp,3.83,889,"Jan 05, 2021","Jan 05, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 25, 2021",,Hardcover,view,/book/show/50158595-to-be-honest
503,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Please Come Off-Book,"Kantor, Kevin",1943735913,9781943735914,1943735913,88        pp,4.32,248,"Mar 23, 2021","Mar 23, 2021",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,Thank you to NetGalley and the publishers for an ARC of this book.This is a really strong collection of modern poetry. Many poems are touching and heaThank you to NetGalley and the publishers for an ARC of this book.This is a really strong collection of modern poetry. Many poems are touching and heartbreakingly raw and had a big impact on me. I’d love a physical copy I could visit again and again....more,Notes are private!,0,50,1,"Jan 31, 2021",Feb 2021,"Jan 24, 2021",,Paperback,view (with text),/book/show/56789205-please-come-off-book
