,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Amy's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
239,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Good Night Philadelphia        (Good Night Our World series),"Gamble, Cooper Kelly Adam",0977797945,9780977797943,B009CQ123C,20        pp,3.96,70,"Jan 01, 2006","Jan 01, 2006",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Baby gift for a special little one. Not quite in the realm of Goodnight Moon, but still a nice intro to Philly.",Notes are private!,0,0,1,not set,"Jun 07, 2022","Jul 07, 2022",,Paperback,view (with text),/book/show/265184.Good_Night_Philadelphia
240,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Hospice Singer,"Duberstein, Larry*",1578690846,9781578690848,1578690846,274        pp,3.83,6,"May 03, 2022","May 03, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"2022 pandemic read. Courtesy of publisher and Librarything. Reminded me of a group in Charleston who sing gospel at the bedside of the dying and grave2022 pandemic read. Courtesy of publisher and Librarything. Reminded me of a group in Charleston who sing gospel at the bedside of the dying and graveside of the dead. I don't know if they ever did hospice visits, but it was to the group I knew that my mind kept wandering while I read this....more",Notes are private!,0,0,1,not set,"Mar 07, 2022","Jul 07, 2022",,Paperback,view (with text),/book/show/60146699-the-hospice-singer
241,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,My Mess Is a Bit of a Life: Adventures in Anxiety,"Pritchett, Georgia",0063206374,9780063206373,0063206374,288        pp,3.84,"5,492","Jun 17, 2021","Feb 08, 2022",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,2022 pandemic read.,Notes are private!,0,0,1,not set,Jun 2022,"Jul 07, 2022",,Hardcover,view (with text),/book/show/58079464-my-mess-is-a-bit-of-a-life
242,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Part of Your World        (Part of Your World, #1)","Jimenez, Abby*",1538704374,9781538704370,1538704374,400        pp,4.30,"244,861","Apr 19, 2022","Apr 19, 2022",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,2022 pandemic read. I like this author's approach to the world.2022 pandemic read. I like this author's approach to the world....more,Notes are private!,0,0,1,not set,"May 02, 2022","Jul 02, 2022",,Paperback,view (with text),/book/show/58684524-part-of-your-world
243,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Finlay Donovan Is Killing It        (Finlay Donovan, #1)","Cosimano, Elle*",1250241707,9781250241702,1250241707,355        pp,4.02,"163,379","Feb 02, 2021","Feb 02, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"2021 pandemic read that I realized I didn't , when I went to  the second book in the series. This is like the 10th book I've found that I 2021 pandemic read that I realized I didn't , when I went to  the second book in the series. This is like the 10th book I've found that I forgot. No wonder my yearly totals are down. ...more",Notes are private!,0,0,1,not set,"Jul 02, 2021","Jul 02, 2022",,Hardcover,view (with text),/book/show/53138099-finlay-donovan-is-killing-it
244,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Finlay Donovan Knocks 'Em Dead        (Finlay Donovan, #2)","Cosimano, Elle*",1250242185,9781250242181,1250242185,357        pp,3.99,"82,507","Feb 01, 2022","Feb 01, 2022",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,2022 pandemic read. Listened to the first book on audio last year. Thought I'd see how the series progressed.2022 pandemic read. Listened to the first book on audio last year. Thought I'd see how the series progressed....more,Notes are private!,0,0,1,not set,"May 21, 2022","Jul 02, 2022",,Hardcover,view (with text),/book/show/57693474-finlay-donovan-knocks-em-dead
245,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The No-Show,"O'Leary, Beth*",0593438442,9780593438442,0593438442,337        pp,3.81,"92,272","Apr 12, 2022","Apr 12, 2022",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,2022 pandemic read. I liked the way the arcs of the stories moved.,Notes are private!,0,0,1,not set,"May 19, 2022","Jul 02, 2022",,Paperback,view (with text),/book/show/58678549-the-no-show
246,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,One Night on the Island,"Silver, Josie*",198482063X,9781984820631,198482063X,368        pp,3.75,"39,332","Feb 14, 2022","Feb 15, 2022",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,2022 pandemic read.,Notes are private!,0,0,1,not set,"May 09, 2022","Jul 02, 2022",,Paperback,view (with text),/book/show/59078993-one-night-on-the-island
247,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Who Is Maud Dixon?,"Andrews, Alexandra*",0316500313,9780316500319,0316500313,324        pp,3.83,"36,655","Mar 02, 2021","Mar 02, 2021",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,2022 pandemic read. Learned a lot about the publishing world. Again.,Notes are private!,0,0,2,not setnot set,"Apr 30, 2022not set","Jul 02, 2022",,Hardcover,view (with text),/book/show/52320705-who-is-maud-dixon
248,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Game On: Tempting Twenty-Eight        (Stephanie Plum, #28)","Evanovich, Janet*",198215487X,9781982154875,198215487X,286        pp,4.11,"48,567","Nov 02, 2021","Nov 02, 2021",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,2022 pandemic read. Stephanie. Lula. Etc.,Notes are private!,0,0,1,not set,Apr 2022,"Jul 02, 2022",,Hardcover,view (with text),/book/show/56898191-game-on
249,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Ten Rules for Faking It        (Jansen Brothers, #1)","Sullivan, Sophie*",1250624169,9781250624161,1250624169,384        pp,3.42,"10,973","Dec 29, 2020","Dec 29, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,2022 pandemic read. Why do I do this to myself?,Notes are private!,0,0,1,not set,"Feb 12, 2022","Jul 02, 2022",,Paperback,view (with text),/book/show/53137916-ten-rules-for-faking-it
250,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Last Thing He Told Me,"Dave, Laura*",,,,320        pp,3.84,"941,295","May 04, 2021","May 04, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,2022 pandemic read. Read in one sitting.,Notes are private!,0,2,1,not set,"Apr 22, 2022","Jul 02, 2022",,Hardcover,view (with text),/book/show/54981009-the-last-thing-he-told-me
251,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Paris Connection,"Brown, Lorraine*",0593190564,9780593190562,0593190564,321        pp,3.53,"6,166","Feb 18, 2021","Aug 24, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,2022 pandemic read.,Notes are private!,0,0,2,not setnot set,"Apr 13, 2022not set","Jul 02, 2022",,Paperback,view (with text),/book/show/56123361-the-paris-connection
252,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Bird King,"Wilson, G. Willow*",080212903X,9780802129031,080212903X,403        pp,3.74,"9,080","Mar 12, 2019","Mar 12, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,2022 pandemic read.,Notes are private!,0,0,1,not set,"May 29, 2022","Jul 02, 2022",,Hardcover,view (with text),/book/show/40642333-the-bird-king
253,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Time of My Life,"Ahern, Cecelia",0007350430,9780007350438,0007350430,392        pp,3.86,"21,401","Sep 20, 2011","Oct 13, 2011",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,2022 pandemic read.,Notes are private!,0,0,1,not set,"Mar 12, 2022","Jul 02, 2022",,Hardcover,view (with text),/book/show/10893138-the-time-of-my-life
254,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Just Haven't Met You Yet,"Cousens, Sophie",0593331524,9780593331521,0593331524,371        pp,3.77,"58,155","Sep 01, 2021","Nov 09, 2021",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,Pandemic Read. Fun. I have a friend named Sofie Cousins. Close but no cigar.,Notes are private!,0,0,1,not set,"Feb 02, 2022","Jul 02, 2022",,Paperback,view (with text),/book/show/57070660-just-haven-t-met-you-yet
255,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Pumpkinheads,"Rowell, Rainbow*",125031285X,9781250312853,125031285X,209        pp,4.03,"82,268","Aug 27, 2019","Aug 27, 2019",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,2022 pandemic read. Rainbow in graphic form. Kinda fun.,Notes are private!,0,0,1,not set,"Mar 19, 2022","Jul 02, 2022",,Hardcover,view (with text),/book/show/40864790-pumpkinheads
256,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Red Rising        (Red Rising Saga, #1)","Brown, Pierce*",,,,382        pp,4.27,"433,177","Jan 28, 2014","Jan 28, 2014",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"2022 pandemic read. Wanted to like this, from all the buzz, but it just wasn't for me. I think screaming teenage girls who cause the world to come und2022 pandemic read. Wanted to like this, from all the buzz, but it just wasn't for me. I think screaming teenage girls who cause the world to come undone is becoming trope. Glad I read book one, but will probably not be pursuing the series....more",Notes are private!,0,0,1,not set,"Mar 02, 2022","Jul 02, 2022",,Hardcover,view (with text),/book/show/15839976-red-rising
257,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Hollow Places,"Kingfisher, T.",1534451129,9781534451124,1534451129,337        pp,3.80,"34,558","Oct 06, 2020","Oct 06, 2020",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"2022 pandemic read. This author was a pandemic find, and I send buckets of thanks to the friend who recommended her every time I pick up a book bearin2022 pandemic read. This author was a pandemic find, and I send buckets of thanks to the friend who recommended her every time I pick up a book bearing her name. This one even had a small Philly connection....more",Notes are private!,0,0,1,not set,"Apr 04, 2022","Jul 02, 2022",,Paperback,view (with text),/book/show/50892288-the-hollow-places
258,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"To Love and to Loathe        (The Regency Vows, #2)","Waters, Martha*",198216087X,9781982160876,198216087X,384        pp,3.51,"16,250","Apr 06, 2021","Apr 06, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,2022 pandemic read. I need to stick to Jane fr Regency. Or maybe Georgette.,Notes are private!,0,0,1,not set,"Apr 02, 2022","Jul 02, 2022",,Paperback,view (with text),/book/show/54303829-to-love-and-to-loathe
259,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Too Good to Be Real,"Johnson, Melonie*",1250768802,9781250768803,1250768802,341        pp,3.35,"2,601","Jul 06, 2021","Jul 06, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,2022 pandemic read.Title lied. DNF.,Notes are private!,0,0,1,not set,"Apr 08, 2022","Jul 02, 2022",,Paperback,view (with text),/book/show/54860400-too-good-to-be-real
260,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Oddball        (Sarah's Scribbles, #4)","Andersen, Sarah*",1449489796,9781449489793,1449489796,105        pp,4.22,"7,325","Dec 07, 2021","Dec 07, 2021",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,2022 pandemic read. I felt my age reading this.,Notes are private!,0,0,2,not setnot set,"Apr 02, 2022not set","Jul 02, 2022",,Paperback,view (with text),/book/show/50898151-oddball
261,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Agatha of Little Neon,"Luchette, Claire*",0374265267,9780374265267,0374265267,273        pp,3.97,"4,895","Aug 03, 2021","Aug 03, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,2022 pandemic read.,Notes are private!,0,0,1,not set,"Apr 11, 2022","Jul 02, 2022",,Hardcover,view (with text),/book/show/54785502-agatha-of-little-neon
262,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,All Men Glad and Wise,"Stevenson, Laura C.*",157869079X,9781578690794,157869079X,242        pp,4.26,23,unknown,"Apr 19, 2022",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"With all the turmoil of the world right now, I craved something from a time not without strife, but a bit simpler in some ways. A world in recovery frWith all the turmoil of the world right now, I craved something from a time not without strife, but a bit simpler in some ways. A world in recovery from a war that would first be called the Great War, and then, the World War, and sadly, a the first World War. We stand on the brink of yet another one, and it scares me, even more than the pandemic we also are in, though many seem to have forgotten. But I digress.Laura Stevenson has given me a book that affords an escape from our current horrors, a cozy type mystery/coming of age, that also recalled all the years I worked with horses in my youth. Thank you for the escape and the reminder that the world can be many things, but most of all, what we make of it....more",Notes are private!,0,2,1,not set,"Jul 02, 2022","Jul 02, 2022",,Paperback,view (with text),/book/show/60042724-all-men-glad-and-wise
263,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Bookish Life of Nina Hill,"Waxman, Abbi*",0451491882,,B07JFJXXLS,351        pp,3.81,"101,543","Jul 09, 2019","Jul 09, 2019",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,Somehow missed journaling on this. Figured it out when I picked up the sequel.,Notes are private!,0,0,1,not set,"Oct 12, 2019","Jun 28, 2022",,Kindle Edition,view (with text),/book/show/42379022-the-bookish-life-of-nina-hill
264,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Here and Now and Then,"Chen, Mike*",0778369048,9780778369042,0778369048,336        pp,3.76,"10,231","Jan 29, 2019","Jan 29, 2019",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,Read this a while back but apparently didn’t record it. Only realized it when husband started telling me about the book. Good one.,Notes are private!,0,3,1,not set,"Mar 31, 2022","Mar 31, 2022",,Hardcover,view (with text),/book/show/39217756-here-and-now-and-then
