,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,"Debbie ""DJ""'s rating",my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
218,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Bright Burning Things,"Harding, Lisa",0063097141,9780063097148,0063097141,336        pp,3.34,"12,016","Dec 07, 2021","Dec 07, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 13, 2022",,Hardcover,view,/book/show/57355412-bright-burning-things
219,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Skylight Confessions,"Hoffman, Alice*",0316058785,9780316058780,0316058785,264        pp,3.70,"9,197","Jan 01, 2007","Jan 11, 2007",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 11, 2022",,Hardcover,view,/book/show/22889.Skylight_Confessions
220,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Thin Girls,"Clarke, Diana*",,,B07XPCM4QN,364        pp,3.87,"4,849","Jun 30, 2020","Jun 30, 2020",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Mar 12, 2022","Mar 16, 2022","Mar 09, 2022",,Kindle Edition,view,/book/show/50067523-thin-girls
221,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Project Hail Mary,"Weir, Andy*",0593135202,9780593135204,0593135202,476        pp,4.51,"565,412","May 04, 2021","May 04, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 06, 2022",,Hardcover,view,/book/show/54493401-project-hail-mary
222,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,These Silent Woods,"Grant, Kimi Cunningham*",1250793394,9781250793393,1250793394,275        pp,4.08,"71,214","Nov 16, 2021","Nov 16, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 27, 2022",,Hardcover,view,/book/show/56268973-these-silent-woods
223,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Living Sea of Waking Dreams,"Flanagan, Richard",176089995X,9781760899950,,240        pp,3.71,"4,171","Sep 29, 2020","Sep 29, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 20, 2022",,ebook,view,/book/show/54282408-the-living-sea-of-waking-dreams
224,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Grief is the Thing with Feathers,"Porter, Max",0571323766,9780571323760,0571323766,114        pp,3.83,"42,014","Sep 17, 2015","Sep 17, 2015",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 20, 2022",,Hardcover,view,/book/show/25334576-grief-is-the-thing-with-feathers
225,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Last House on the Street,"Chamberlain, Diane*",125026796X,9781250267962,125026796X,344        pp,4.24,"52,205","Jan 11, 2022","Jan 11, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 20, 2022",,Hardcover,view,/book/show/57693519-the-last-house-on-the-street
226,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Fighting for My Life: A Memoir about a Mother's Loss and Grief,"John, Mia St.",1642938270,9781642938272,B09KB3FB9K,167        pp,4.07,14,unknown,"Dec 21, 2021",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,"Jan 07, 2022","Jan 07, 2022","Jan 07, 2022",,Kindle Edition,view,/book/show/59902535-fighting-for-my-life
227,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Spool of Blue Thread,"Tyler, Anne*",0553394398,9780553394399,0553394398,368        pp,3.44,"94,611","Feb 10, 2015","Apr 26, 2016",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 01, 2022",,Paperback,view,/book/show/28814772-a-spool-of-blue-thread
228,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Chatter: The Voice in Our Head, Why It Matters, and How to Harness It","Kross, Ethan*",0525575235,9780525575238,0525575235,272        pp,3.97,"18,570","Jan 26, 2021","Jan 26, 2021",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,4,1,not set,not set,"Dec 31, 2021",,Hardcover,view,/book/show/53330118-chatter
229,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The People We Keep,"Larkin, Allison*",1982171294,9781982171292,1982171294,368        pp,4.12,"86,125","Aug 03, 2021","Aug 03, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 30, 2021",,Hardcover,view,/book/show/55711726-the-people-we-keep
230,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Seventh Heaven,"Hoffman, Alice*",0425188485,9780425188484,0425188485,272        pp,3.77,"10,688",1990,"Apr 01, 2003",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 22, 2021",,Paperback,view,/book/show/163815.Seventh_Heaven
231,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Trilobites: Common Trilobites of North America,"Burns, Jasper*",,,B0075WR2HA,104        pp,3.86,22,Jan 2000,"Feb 04, 2012",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 18, 2021",,Kindle Edition,view,/book/show/21163001-trilobites
232,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Becoming Bulletproof: Protect Yourself, Read People, Influence Situations, and Live Fearlessly","Poumpouras, Evy*",,,B07TGF9Z95,333        pp,4.15,"4,785","Apr 21, 2020","Apr 21, 2020",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,"Dec 16, 2021","Dec 20, 2021","Dec 08, 2021",,Kindle Edition,view,/book/show/48731503-becoming-bulletproof
233,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Atlas of the Heart: Mapping Meaningful Connection and the Language of Human Experience,"Brown, Brené*",,,B097416CTT,318        pp,4.32,"75,731","Nov 30, 2021","Nov 30, 2021",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,2,1,"Feb 20, 2022","Mar 05, 2022","Dec 08, 2021",,Kindle Edition,view,/book/show/58915933-atlas-of-the-heart
234,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Chouette,"Oshetsky, Claire*",006306667X,9780063066670,006306667X,256        pp,3.88,"4,696","Nov 04, 2021","Nov 16, 2021",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,2,1,"Jan 07, 2022","Feb 20, 2022","Nov 29, 2021",,Hardcover,view,/book/show/56986846-chouette
235,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Stars Are Fire,"Shreve, Anita",,,,256        pp,3.87,"40,426","Apr 18, 2017","May 02, 2017",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 20, 2021",,Kindle Edition,view,/book/show/32324273-the-stars-are-fire
236,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Notes on Grief,"Adichie, Chimamanda Ngozi",0593320808,9780593320808,0593320808,86        pp,4.22,"31,836","May 11, 2021","May 11, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 20, 2021",,Hardcover,view,/book/show/57032570-notes-on-grief
237,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Performance,"Thomas, Claire",0593329163,9780593329160,0593329163,230        pp,3.60,"2,116","Mar 16, 2021","Mar 16, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 16, 2021",,Hardcover,view,/book/show/54735157-the-performance
238,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Chestnut Man,"Sveistrup, Søren",0062895362,9780062895363,0062895362,519        pp,4.20,"69,952",2019,"Sep 03, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 10, 2021",,Hardcover,view,/book/show/41154336-the-chestnut-man
239,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Good Lie,"Torre, A.R.*",1542020174,9781542020176,B08KH8YT2S,257        pp,4.14,"106,635","Jul 20, 2021","Jul 20, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Mar 03, 2024","Nov 06, 2021",,Kindle Edition,view,/book/show/56238004-the-good-lie
240,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Girl Is a Body of Water,"Makumbi, Jennifer Nansubuga",1951142047,9781951142049,1951142047,560        pp,4.15,"7,160","Sep 01, 2020","Sep 01, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 06, 2021",,Hardcover,view,/book/show/51188678-a-girl-is-a-body-of-water
241,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Nature of Fragile Things,"Meissner, Susan*",0451492188,9780451492180,0451492188,367        pp,4.26,"63,482","Feb 02, 2021","Feb 02, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 29, 2021",,Hardcover,view,/book/show/53398512-the-nature-of-fragile-things
242,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Miss Benson's Beetle,"Joyce, Rachel",,,B085XL1FN3,360        pp,4.09,"48,790","Jul 23, 2020","Nov 03, 2020",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,2,1,"Feb 20, 2022","Feb 26, 2022","Oct 29, 2021",,Kindle Edition,view,/book/show/53675513-miss-benson-s-beetle
243,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Me,"John, Elton",1250147603,9781250147608,1250147603,374        pp,4.33,"63,469","Oct 15, 2019","Oct 15, 2019",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Elton John has a special place in my heart. His music was a lifeline for me growing up, so I was excited to read his autobiography. While this book gaElton John has a special place in my heart. His music was a lifeline for me growing up, so I was excited to read his autobiography. While this book gave lots of details about his life, I wanted to read more of his internal feelings. There was a lot of name dropping, from managers to collaborators, etc. None of these people had any significant for me, and I found it boring. But, there was also a lot I discovered about him that I enjoyed. All in all it was a good read, I just wanted more heart....more",Notes are private!,0,19,1,"Oct 20, 2021","Oct 24, 2021","Oct 20, 2021",,Hardcover,view (with text),/book/show/44303730-me
244,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Count the Ways,"Maynard, Joyce*",006239827X,9780062398277,006239827X,464        pp,4.23,"14,657","Jul 13, 2021","Jul 13, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 19, 2021",,Hardcover,view,/book/show/55177032-count-the-ways
245,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Hidden Valley Road: Inside the Mind of an American Family,"Kolker, Robert*",038554376X,9780385543767,038554376X,377        pp,4.16,"122,387","Apr 07, 2020","Apr 07, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 06, 2021",,Hardcover,view,/book/show/50088631-hidden-valley-road
246,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Untamed,"Doyle, Glennon*",1984801252,9781984801258,1984801252,333        pp,3.99,"439,762","Mar 10, 2020","Mar 10, 2020",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,"Sep 14, 2021","Oct 20, 2021","Sep 14, 2021",,Hardcover,view,/book/show/52129515-untamed
247,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Fuzz: When Nature Breaks the Law,"Roach, Mary",1324001933,9781324001935,1324001933,308        pp,3.85,"24,162","Sep 14, 2021","Sep 14, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Sep 13, 2021",,Hardcover,view,/book/show/56769577-fuzz
248,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Paradise: One Town's Struggle to Survive an American Wildfire,"Johnson, Lizzie*",0593136381,9780593136386,0593136381,432        pp,4.34,"2,248","Aug 17, 2021","Aug 17, 2021",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I lived in Paradise for 20 years and sold my home the year before the fire. My mother and numerous friends are lucky to be alive. Their stories are hoI lived in Paradise for 20 years and sold my home the year before the fire. My mother and numerous friends are lucky to be alive. Their stories are horrendous and terrifying. Many suffer from PTSD and are still struggling. I want to scream to this author know your audience! Ever description of the town’s people was soooo small town antics I wanted to scream. We are not the backwoods people you describe! While I appreciated some of the facts for how the fire started, how quickly it spread, and what happened, I couldn’t get over all the descriptions of its people!...more",Notes are private!,0,6,1,"Aug 11, 2022","Dec 07, 2022","Aug 27, 2021",,Hardcover,view (with text),/book/show/56024292-paradise
249,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Who Is Maud Dixon?,"Andrews, Alexandra*",0316500313,9780316500319,0316500313,324        pp,3.83,"36,654","Mar 02, 2021","Mar 02, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 22, 2021",,Hardcover,view,/book/show/52320705-who-is-maud-dixon
250,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Circe,"Miller, Madeline*",0316556343,9780316556347,0316556343,393        pp,4.24,"1,052,529","Apr 10, 2018","Apr 10, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 22, 2021",,Hardcover,view,/book/show/35959740-circe
251,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Punch Me Up to the Gods,"Broome, Brian",0358439108,9780358439103,0358439108,250        pp,4.33,"5,288","May 18, 2021","May 18, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 22, 2021",,Hardcover,view,/book/show/53968494-punch-me-up-to-the-gods
252,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Vanishing Half,"Bennett, Brit*",,,,343        pp,4.15,"753,413","Jun 02, 2020",Jul 2020,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 01, 2021",,Hardcover,view,/book/show/54482639-the-vanishing-half
253,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Turnout,"Abbott, Megan*",059308490X,9780593084908,059308490X,340        pp,3.12,"20,579","Aug 03, 2021","Aug 03, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 20, 2021",,Hardcover,view,/book/show/55573785-the-turnout
254,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"A Knock at Midnight: A Story of Hope, Justice, and Freedom","Barnett, Brittany K.*",1984825801,9781984825803,1984825801,328        pp,4.59,"5,513","Sep 08, 2020","Aug 03, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 10, 2021",,Paperback,view,/book/show/58272344-a-knock-at-midnight
255,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Pull of the Stars,"Donoghue, Emma*",031649903X,9780316499033,031649903X,320        pp,3.96,"79,456","Jul 21, 2020","Jul 06, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 07, 2021",,Paperback,view,/book/show/55867890-the-pull-of-the-stars
