,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Lynsi's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
146,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Simple Path to Wealth: Your road map to financial independence and a rich, free life","Collins, J L",,,B01H97OQY2,288        pp,4.44,"23,374","Jun 17, 2016","Jun 16, 2016",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 28, 2021",,Kindle Edition,view,/book/show/30646587-the-simple-path-to-wealth
147,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The House in the Cerulean Sea,"Klune, T.J.*",1250264294,9781250264299,,13        pp,4.41,"627,198","Mar 16, 2020","Mar 17, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 28, 2021",,Audiobook,view,/book/show/53271469-the-house-in-the-cerulean-sea
148,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Year of Less: How I Stopped Shopping, Gave Away My Belongings, and Discovered Life Is Worth More Than Anything You Can Buy in a Store","Flanders, Cait*",1401954871,9781401954871,1401954871,189        pp,3.47,"53,942","Jan 16, 2018","Jan 16, 2018",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Dec 26, 2021","Dec 27, 2021","Dec 26, 2021",,Hardcover,view,/book/show/35488858-the-year-of-less
149,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Know My Name,"Miller, Chanel",0735223718,9780735223714,,384        pp,4.71,"199,570","Sep 24, 2019","Sep 24, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 13, 2021",,ebook,view,/book/show/50196744-know-my-name
150,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Parasitic Mind: How Infectious Ideas Are Killing Common Sense,"Saad, Gad",162157959X,9781621579595,162157959X,235        pp,3.93,"6,009",2020,"Oct 06, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 13, 2021",,Hardcover,view,/book/show/49680197-the-parasitic-mind
151,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Almanack of Naval Ravikant: A Guide to Wealth and Happiness,"Jorgenson, Eric*",,9781544514208,B08L3XNYKQ,244        pp,4.45,"45,842","Aug 15, 2020","Sep 15, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 13, 2021",,Kindle Edition,view,/book/show/54898389-the-almanack-of-naval-ravikant
152,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Rose Code,"Quinn, Kate*",0062943472,9780062943477,0062943472,624        pp,4.45,"251,523","Mar 09, 2021","Mar 09, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 13, 2021",,Paperback,view,/book/show/53914938-the-rose-code
153,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Mexican Gothic,"Moreno-Garcia, Silvia*",,,0525620788,320        pp,3.68,"354,979","Jun 30, 2020","Jun 30, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 13, 2021",,Hardcover,view,/book/show/53152636-mexican-gothic
154,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Empire of Pain: The Secret History of the Sackler Dynasty,"Keefe, Patrick Radden",0385545681,9780385545686,0385545681,535        pp,4.54,"103,009","Apr 13, 2021","Apr 13, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 13, 2021",,Hardcover,view,/book/show/43868109-empire-of-pain
155,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Anthropocene Reviewed,"Green, John*",0525555218,9780525555216,0525555218,293        pp,4.37,"124,138","May 18, 2021","May 18, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 13, 2021",,Hardcover,view,/book/show/55145261-the-anthropocene-reviewed
156,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Lost Connections: Uncovering the Real Causes of Depression - and the Unexpected Solutions,"Hari, Johann",163286830X,9781632868305,163286830X,322        pp,4.27,"35,607","Jan 11, 2018","Jan 23, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 02, 2021",,Hardcover,view,/book/show/34921573-lost-connections
157,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Wild Souls: Freedom and Flourishing in the Non-Human World,"Marris, Emma",1635574943,9781635574944,1635574943,352        pp,4.32,572,"Jun 29, 2021","Jun 29, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 22, 2021",,Hardcover,view,/book/show/54860200-wild-souls
158,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Lightmaker's Manifesto: How to Work for Change without Losing Your Joy,"Walrond, Karen*",1506469949,9781506469942,1506469949,234        pp,4.19,"1,139",unknown,"Nov 02, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 09, 2021",,Hardcover,view,/book/show/56822980-the-lightmaker-s-manifesto
159,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Meditations from the Mat: Daily Reflections on the Path of Yoga,"Gates, Rolf",0385721544,9780385721547,0385721544,417        pp,4.35,"3,014","Dec 03, 2002","Dec 03, 2002",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Nov 04, 2021",Oct 2022,"Nov 04, 2021",,Paperback,view,/book/show/295016.Meditations_from_the_Mat
160,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Bringing Yoga to Life: The Everyday Practice of Enlightened Living,"Farhi, Donna",0060750464,9780060750466,B000GG4Z3Q,250        pp,4.35,"1,634",2003,"Jan 04, 2005",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,"Nov 04, 2021","Dec 18, 2021","Nov 04, 2021",,Paperback,view,/book/show/381882.Bringing_Yoga_to_Life
161,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Family Upstairs        (The Family Upstairs, #1)","Jewell, Lisa*",1501190105,9781501190100,1501190105,340        pp,3.97,"414,726","Aug 06, 2019","Nov 05, 2019",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Nov 04, 2021","Nov 27, 2021","Nov 04, 2021",,Hardcover,view,/book/show/43822820-the-family-upstairs
162,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Ocean and the Tides,"Gardea, Eduardo",0578507692,9780578507699,0578507692,146        pp,5.00,2,unknown,"May 02, 2019",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,2,1,"Nov 04, 2021","Nov 04, 2021","Nov 04, 2021",,Paperback,view,/book/show/46023452-the-ocean-and-the-tides
163,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Lost Girls of Paris,"Jenoff, Pam*",0778330273,9780778330271,B08W3Q3FWM,377        pp,3.91,"100,645","Jan 29, 2019","Jan 29, 2019",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,"Oct 16, 2021","Oct 31, 2021","Oct 16, 2021",,Hardcover,view,/book/show/39816076-the-lost-girls-of-paris
164,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Body Keeps the Score: Brain, Mind, and Body in the Healing of Trauma","Kolk, Bessel van der",0670785938,9780670785933,0670785938,464        pp,4.40,"182,960","Jun 12, 2014","Sep 25, 2014",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Everyone should read this book. I have read a few books on trauma and feel as though this was the most comprehensive. I think it brought me a deeper uEveryone should read this book. I have read a few books on trauma and feel as though this was the most comprehensive. I think it brought me a deeper understanding of how those with trauma navigate life and hope it allows me to be more compassionate.The author does a great job weaving in stories of his patients dealing with trauma to illustrate his points, though they were difficult to read at times due to the severity of the patient’s circumstances. The actions he described for helping those with trauma heal gave me hope despite a bleak topic....more",Notes are private!,0,2,1,"Feb 25, 2024","Mar 02, 2024","Oct 16, 2021",,Hardcover,view (with text),/book/show/18693771-the-body-keeps-the-score
165,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,This Is Your Mind on Plants,"Pollan, Michael*",0593296907,9780593296905,0593296907,288        pp,3.86,"28,476","Jul 06, 2021","Jul 06, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Sep 18, 2021",,Hardcover,view,/book/show/56015023-this-is-your-mind-on-plants
166,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Sapiens: A Brief History of Humankind,"Harari, Yuval Noah",,,,512        pp,4.36,"1,027,857",2011,2015,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,3,1,"Sep 11, 2021","Oct 10, 2021","Sep 11, 2021",,Paperback,view,/book/show/23692271-sapiens
167,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Dear Edward,"Napolitano, Ann*",198485478X,9781984854780,198485478X,340        pp,4.08,"179,447","Jan 06, 2020","Jan 06, 2020",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,2,1,"Sep 04, 2021","Sep 06, 2021","Sep 04, 2021",,Hardcover,view,/book/show/45294613-dear-edward
168,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Nine Perfect Strangers,"Moriarty, Liane*",1250069823,9781250069825,1250069823,453        pp,3.55,"427,943","Sep 18, 2018","Nov 06, 2018",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"May 05, 2023","May 07, 2023","Aug 25, 2021",,Hardcover,view,/book/show/39280445-nine-perfect-strangers
169,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,12 Rules for Life: An Antidote to Chaos,"Peterson, Jordan B.",0345816021,9780345816023,0345816021,409        pp,3.93,"222,377","Jan 16, 2018","Jan 23, 2018",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,2,1,"Dec 30, 2021","Jan 30, 2022","Aug 18, 2021",,Hardcover,view,/book/show/30257963-12-rules-for-life
170,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Signature in the Cell: DNA and the Evidence for Intelligent Design,"Meyer, Stephen C.",0061472786,9780061472787,0061472786,624        pp,4.31,"1,607",Jun 2009,"Jun 23, 2009",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 28, 2021",,Hardcover,view,/book/show/6576965-signature-in-the-cell
171,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Invisible Life of Addie LaRue,"Schwab, V.E.*",0765387565,9780765387561,,448        pp,4.19,"1,066,894","Oct 06, 2020","Oct 06, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 15, 2021",,Kindle Edition,view,/book/show/50623864-the-invisible-life-of-addie-larue
172,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Promised Land,"Obama, Barack*",,,B08GJZFBYV,768        pp,4.34,"227,482","Nov 17, 2020","Nov 17, 2020",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,2,1,"Jul 11, 2021","Sep 11, 2021","Jul 11, 2021",,Kindle Edition,view,/book/show/55361205-a-promised-land
173,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Meditations,Marcus Aurelius,0140449337,9780140449334,0140449337,254        pp,4.28,"247,844",180,"Apr 27, 2006",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 11, 2021",,Paperback,view,/book/show/30659.Meditations
174,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Price We Pay: What Broke American Health Care--and How to Fix It,"Makary, Marty*",1635574110,9781635574111,1635574110,288        pp,4.47,"3,295",2019,"Sep 10, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 11, 2021",,Hardcover,view,/book/show/42373033-the-price-we-pay
175,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,And Every Morning the Way Home Gets Longer and Longer,"Backman, Fredrik*",,,B01INMZKD8,97        pp,4.33,"92,578","Aug 24, 2015","Nov 01, 2016",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 11, 2021",,Kindle Edition,view,/book/show/31373633-and-every-morning-the-way-home-gets-longer-and-longer
176,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Corrections,"Franzen, Jonathan",0312421273,9780312421274,0312421273,565        pp,3.83,"182,769",2001,2001,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 05, 2021",,Paperback,view,/book/show/15993.The_Corrections
177,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Midnight Library,"Haig, Matt*",,,,288        pp,4.00,"1,767,180","Aug 13, 2020","Sep 29, 2020",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,2,1,"Jul 05, 2021","Jul 11, 2021","Jul 05, 2021",,Hardcover,view,/book/show/52578297-the-midnight-library
178,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Text Me When You Get Home: The Evolution and Triumph of Modern Female Friendship,"Schaefer, Kayleen*",0525527532,9780525527534,,7        pp,3.47,"8,155","Feb 06, 2018","Feb 06, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 03, 2021",,Audiobook,view,/book/show/35268117-text-me-when-you-get-home
179,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"A Severe Mercy: A Story of Faith, Tragedy, and Triumph","Vanauken, Sheldon",0060688246,9780060688240,B004YCVLG2,240        pp,4.27,"21,120",1977,"Sep 01, 1992",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 29, 2021",,Paperback,view,/book/show/56594.A_Severe_Mercy
180,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Think Like a Monk: Train Your Mind for Peace and Purpose Every Day,"Shetty, Jay",1982134488,9781982134488,1982134488,328        pp,4.21,"66,332","Sep 08, 2020","Sep 08, 2020",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,"Jun 27, 2021","Jul 05, 2021","Jun 27, 2021",,Hardcover,view,/book/show/51942513-think-like-a-monk
181,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Exercised: Why Something We Never Evolved to Do Is Healthy and Rewarding,"Lieberman, Daniel E.",1524746983,9781524746988,1524746983,440        pp,4.18,"7,898",2021,"Jan 05, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 25, 2021",,Hardcover,view,/book/show/49358915-exercised
182,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Chicken Sisters,"Dell'Antonia, K.J.*",,,,352        pp,3.40,"31,913","Dec 01, 2020","Dec 01, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 24, 2021",,Paperback,view,/book/show/52915339-the-chicken-sisters
