,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Pablo's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
279,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Reina roja        (Antonia Scott, #1)","Gómez-Jurado, Juan*",8466664416,9788466664417,8466664416,568        pp,4.10,"52,060","Nov 08, 2018","Nov 08, 2018",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"BRI LLAN TE. La historia de Antonia Scott y su peculiar compañero (que no es que esté gordo) es tan buena que se merece hasta su propia serie de TV (oBRI LLAN TE. La historia de Antonia Scott y su peculiar compañero (que no es que esté gordo) es tan buena que se merece hasta su propia serie de TV (o película, si se llega al presupuesto). La maestría que ha desarrollado Juan a lo largo de los años con respecto a su escritura (y sus particulares giros de tuerca en los finales de cada capítulo) es digna de admirar. Sin dudas estamos ante uno de los mejores escritores del género thriller de Europa y no puedo esperar a tener en mis manos la continuación!...more",Notes are private!,0,1,1,"Apr 09, 2019","Apr 12, 2019","Nov 10, 2019",,Hardcover,view (with text),/book/show/41743264-reina-roja
280,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Cicatriz,"Gómez-Jurado, Juan*",8466657991,9788466657990,8466657991,480        pp,3.79,"13,295","Nov 18, 2015","Nov 18, 2015",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Un gran tecno thriller que ha pasado casi desapercibido en latinoamérica, con una historia que engancha desde el primer capítulo y unos personajes logUn gran tecno thriller que ha pasado casi desapercibido en latinoamérica, con una historia que engancha desde el primer capítulo y unos personajes logrados con mucha audacia. Este fue el primer libro que leí de Gómez - Jurado y hasta ahora no me ha defraudado. Cierto que la trama flaquea por momentos pero se soluciona con unos giros muy decentes. ...more",Notes are private!,0,0,1,"Jan 10, 2017","Jan 15, 2017","Nov 10, 2019",,Hardcover,view (with text),/book/show/27420709-cicatriz
281,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Loba negra        (Antonia Scott, #2)","Gómez-Jurado, Juan*",,,,552        pp,4.13,"27,334","Oct 24, 2019","Oct 24, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 10, 2019",,,view,/book/show/46202074-loba-negra
282,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"When Abortion Was a Crime: Women, Medicine, and Law in the United States, 1867-1973","Reagan, Leslie J.",0520216571,9780520216570,0520216571,400        pp,4.27,437,"Dec 31, 1996","Sep 21, 1998",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 09, 2019",,Paperback,view,/book/show/160570.When_Abortion_Was_a_Crime
283,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Seis formas de morir en Texas,"Perezagua, Marina",8433998838,9788433998835,8433998838,281        pp,3.73,411,2019,"Jan 30, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 01, 2019",,Paperback,view,/book/show/51331394-seis-formas-de-morir-en-texas
284,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Rooms,"Oliver, Lauren*",,,B00HLISR3G,325        pp,3.30,"15,154","Sep 23, 2014","Sep 23, 2014",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 01, 2019",,Kindle Edition,view,/book/show/20800082-rooms
285,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Manhattan Beach,"Egan, Jennifer*",1476716730,9781476716732,1476716730,438        pp,3.62,"87,026","Oct 03, 2017","Oct 03, 2017",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 25, 2019",,Hardcover,view,/book/show/34467031-manhattan-beach
286,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Heavier Than Heaven: A Biography of Kurt Cobain,"Cross, Charles R.",0786865059,9780786865055,0786865059,381        pp,4.11,"31,882",2001,2001,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Siempre fui y seguiré siendo un fan a muerte de Nirvana, pero más que nada de Kurt Cobain, de su personalidad extravagante y despreocupada, de sus letSiempre fui y seguiré siendo un fan a muerte de Nirvana, pero más que nada de Kurt Cobain, de su personalidad extravagante y despreocupada, de sus letras misteriosas y en clave, su manera peculiar de ver la vida. Este libro me ayudó a descubrir muchos aspectos nuevos acerca de su personalidad, su infancia y lo que llevó a que terminase de la manera en la que lo hizo, que me hicieron reflexionar y ver al ser humano detrás del músico. Charles R. Cross hace un trabajo brillante conduciendo la historia hacia donde de verdad quiere llegar. Un indispensable para conocer el movimiento grunge de fines de los 80 y principios de los 90. ...more",Notes are private!,0,0,1,"Aug 10, 2017","Aug 25, 2017","Oct 24, 2019",,Hardcover,view (with text),/book/show/1149440.Heavier_Than_Heaven
287,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Las intermitencias de la muerte,"Saramago, José",9587043642,9789587043648,9587043642,280        pp,4.00,"60,722",Jan 2005,"Dec 01, 2005",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Lectura rápida y super entretenida que plantea una extraña interrogante: ¿Qué pasaría si la muerte se toma vacaciones?El quiebre que tiene la historiaLectura rápida y super entretenida que plantea una extraña interrogante: ¿Qué pasaría si la muerte se toma vacaciones?El quiebre que tiene la historia a mitad del libro es digno de cualquier película - de las buenas - del director de ""The Sixth Sense"" (que ahora no recuerdo el nombre ...more",Notes are private!,0,0,1,not set,not set,"Oct 24, 2019",,Paperback,view (with text),/book/show/2543.Las_intermitencias_de_la_muerte
288,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,El hombre duplicado,"Saramago, José",8466312803,9788466312806,8466312803,380        pp,3.96,"21,109",2002,"May 01, 2004",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Ay, este libro... Junto con ""Las intermitencias de la muerte"" de lo mejor de Saramago.Ay, este libro... Junto con ""Las intermitencias de la muerte"" de lo mejor de Saramago....more",Notes are private!,0,0,3,"Dec 20, 2017Dec 20, 2017not set","Dec 23, 2017Dec 23, 2017not set","Oct 24, 2019",,Paperback,view (with text),/book/show/2538.El_hombre_duplicado
289,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Mi mundo eres tú,"Liao, Jimmy",8415208952,9788415208952,8415208952,120        pp,4.24,82,Feb 2016,"Sep 04, 2017",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"¿Por qué los sueños se desvanecen al amanecer? ¿Por qué al despertarnos intentamos queremos revivirlos?Un libro que a primera vista parece simple, per¿Por qué los sueños se desvanecen al amanecer? ¿Por qué al despertarnos intentamos queremos revivirlos?Un libro que a primera vista parece simple, pero cuando llegas al final te toca las fibras más sensibles. Empieza con algo tan sencillo como una niña enviándole cartas a su perrito, y termina dándonos una lección acerca de la pérdida y los recuerdos, de lo último el autor nos dice que por más que un ser querido desaparezca de forma física, si nosotros nos quedamos con los recuerdos y buenos momentos que pasamos con ese ser nunca se nos va a ir completamente de nuestra vida....more",Notes are private!,0,0,1,"Oct 22, 2019","Oct 22, 2019","Oct 22, 2019",,Paperback,view (with text),/book/show/36667028-mi-mundo-eres-t
290,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Making Choices        (Everwood, #4)","Burns, Laura J.*",0689871082,9780689871085,0689871082,192        pp,3.41,22,unknown,"Nov 30, 2004",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 22, 2019",,Mass Market Paperback,view,/book/show/766164.Making_Choices
291,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Change of Plans        (Everwood, #8)","Metz, Melinda*",0689878796,9780689878794,0689878796,224        pp,3.50,2,"Apr 01, 2006","Sep 01, 2005",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 22, 2019",,Paperback,view,/book/show/15151751-change-of-plans
292,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Under Pressure        (Everwood, #7)","Mericle, Wendy",0689878788,9780689878787,0689878788,224        pp,3.00,2,"Mar 01, 2006","Jul 01, 2005",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 22, 2019",,Paperback,view,/book/show/15151745-under-pressure
293,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Worlds Apart        (Everwood, #6)","Metz, Melinda*",0689878540,9780689878541,0689878540,208        pp,3.42,12,"Apr 26, 2005","Apr 26, 2005",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 22, 2019",,Mass Market Paperback,view,/book/show/576599.Worlds_Apart
294,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Slipping Away        (Everwood, #5)","Harrison, Emma",0689878532,9780689878534,0689878532,176        pp,3.64,14,"Jan 01, 2005","Feb 08, 2005",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 22, 2019",,Mass Market Paperback,view,/book/show/766166.Slipping_Away
295,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Love Under Wraps        (Everwood, #3)","Harrison, Emma",0689871074,9780689871078,0689871074,256        pp,3.57,21,"Sep 28, 2004","Oct 01, 2004",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 22, 2019",,Mass Market Paperback,view,/book/show/766165.Love_Under_Wraps
296,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,First Impressions,"Burns, Laura J.*",,,,240        pp,3.60,30,"May 25, 2004","May 25, 2004",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 22, 2019",,Mass Market Paperback,view,/book/show/20616014-first-impressions
297,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Moving On        (Everwood, #2)","Harrison, Emma",0689870833,9780689870835,0689870833,240        pp,3.63,19,"Jul 27, 2004","Jul 27, 2004",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 22, 2019",,Paperback,view,/book/show/766167.Moving_On
298,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"First Impressions        (Everwood, #1)","Burns, Laura J.*",0689870825,9780689870828,0689870825,240        pp,3.60,30,"May 25, 2004","May 25, 2004",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 22, 2019",,Mass Market Paperback,view,/book/show/667020.First_Impressions
299,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Gin & Daggers        (Murder, She Wrote, #1)","Fletcher, Jessica",0451199987,9780451199980,0451199987,272        pp,3.90,"2,485",1989,"Apr 01, 2000",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 22, 2019",,Mass Market Paperback,view,/book/show/334356.Gin_Daggers
300,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Silent Partner        (Diagnosis Murder, #1)","Goldberg, Lee*",0451209591,9780451209597,0451209591,304        pp,4.18,258,2003,"Sep 02, 2003",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 22, 2019",,Paperback,view,/book/show/115927.The_Silent_Partner
301,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Éxtasis,"Welsh, Irvine",8433976613,9788433976611,8433976613,304        pp,3.60,"10,509",1996,"Jun 01, 2011",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Welsh nos presenta en este pequeño libro un conjunto de historias en el que el marco común es el mundo de la electrónica en los 90 y la noche rave lonWelsh nos presenta en este pequeño libro un conjunto de historias en el que el marco común es el mundo de la electrónica en los 90 y la noche rave londinense a través de unos personajes de lo más variopintos (el que más me gustó fue el de la escritora de novela rosa) que le aportan un ingrediente extra a una historia que ya de por sí es de lo más entretenida y a la vez salvaje, tal como el autor nos tiene acostumbrados. ...more",Notes are private!,0,0,1,"Jul 10, 2017","Jul 12, 2017","Oct 22, 2019",,Paperback,view (with text),/book/show/11848787-xtasis
302,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Lo estás deseando,"Roupenian, Kristen*",6075279849,9786075279848,6075279849,unknown,3.63,"11,585","Jan 15, 2019","Jan 01, 2014",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 21, 2019",,Paperback,view,/book/show/49690902-lo-est-s-deseando
303,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Letter From Chicago,"Kelly, Cathy",000744446X,9780007444465,B005IGZURO,30        pp,3.69,504,"Jan 01, 2002",unknown,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 20, 2019",,Kindle Edition,view,/book/show/13059411-letter-from-chicago
