,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Esil's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
1354,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Classic Krakauer: After the Fall, Mark Foo's Last Ride and Other Essays from the Vault","Krakauer, Jon*",,9780525562733,,unknown,4.13,"3,707","Feb 27, 2018","Feb 27, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 17, 2019",,ebook,view,/book/show/37537853-classic-krakauer
1355,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Six Goodbyes We Never Said,"Ganger, Candace*",1250116244,9781250116246,1250116244,320        pp,3.46,463,"Sep 24, 2019","Sep 24, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 17, 2019",,Hardcover,view,/book/show/43178166-six-goodbyes-we-never-said
1356,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Water Dancer,"Coates, Ta-Nehisi",,,,416        pp,4.07,"110,075","Sep 24, 2019","Sep 24, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,3,0,not set,not set,"Jun 17, 2019",,Hardcover,view,/book/show/43982054-the-water-dancer
1357,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Braid,"Colombani, Laetitia",1982130032,9781982130039,1982130032,224        pp,3.98,"40,578","May 10, 2017","Sep 24, 2019",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"3.49 starsI feel like I could write two very different s of The Braid.Version 1: The Braid is a very readable short novel that had me fully enga3.49 starsI feel like I could write two very different s of The Braid.Version 1: The Braid is a very readable short novel that had me fully engaged from beginning to end. There are three strands to the story which appear to be completely separate but come together in the end – like a braid, of course. The first strand focuses on Samsi who lives in India, and is part of the “untouchable” cast; Samsi desperately wants to give her daughter a better life. The second strand is about Giulia who lives in Sicily, and works for her family run business of recovering and treating hair for wigs. And finally there is Sarah, who lives in Montreal, a single mother of three who also works as a high powered lawyer. All three women are at crossroads in their lives. Their stories alternate and come together nicely at the end. It’s a bit didactic, but I couldn’t help being pulled in by these three vivid characters in different circumstances.Version 2: It’s always dangerous to write about circumstances that aren’t your own. It’s easy to simplify and to make assumptions that end up turning people into caricatures rather than fully formed people with complex emotions and motivations. The author of The Braid is French, and yet she writes about about characters in very different parts of the world. Being familiar with the world of one of the characters – Sarah – the depiction of her life and the people around her really struck me as superficial. Which, of course, made me wonder about the less familiar worlds of Samsi and Giulia.Two sides of the same coin. I wish I had known that The Braid was translated from French before I started it because I would have read it in the original version. Having said that, it is a very good translation. I never felt that I was reading a translation.Thanks to Netgalley and the publisher for an opportunity to read an advance copy....more",Notes are private!,0,47,1,"Sep 22, 2019","Sep 24, 2019","Jun 17, 2019",,Paperback,view (with text),/book/show/43822317-the-braid
1358,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Motherhood So White: A Memoir of Race, Gender, and Parenting in America","Austin, Nefertiti",1492679011,9781492679011,1492679011,304        pp,3.87,"1,940","Sep 24, 2019","Sep 20, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 17, 2019",,Hardcover,view,/book/show/43352275-motherhood-so-white
1359,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Renia's Diary: A Holocaust Journal,"Spiegel, Renia",1250244021,9781250244024,1250244021,336        pp,3.52,"2,325",Jun 2016,"Sep 24, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 17, 2019",,Hardcover,view,/book/show/43263616-renia-s-diary
1360,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,What Rose Forgot,"Barr, Nevada",1250207134,9781250207135,1250207134,291        pp,3.66,"7,710","Sep 17, 2019","Sep 17, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 17, 2019",,Hardcover,view,/book/show/43263285-what-rose-forgot
1361,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Heaven, My Home        (Highway 59 #2)","Locke, Attica",0316363405,9780316363402,0316363405,295        pp,3.89,"7,637","Sep 12, 2019","Sep 17, 2019",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Heaven, My Home is the second in this excellent series by Attika Locke. This mystery is set in Texas and features Darren Matthews, an African AmericanHeaven, My Home is the second in this excellent series by Attika Locke. This mystery is set in Texas and features Darren Matthews, an African American Texas Ranger. This one focuses on the disappearance of a 9 year old boy, who is the son of a convicted white supremacist. Darren gets involved in the investigation because this might be the opportunity to get more information about a white supremacist group. But his own emotions and sense of what’s right and wrong become complicated when the main suspect is an older African American man. Locke doesn’t shy away from complex contemporary politics and issues, and she delves into the complexity without being pedantic or didactic – in other words, Locke assumes her readers are intelligent and interested in the world – one of my favourite kinds of mysteries. It’s worth reading #1 before reading this one, because Darren’s moral and emotional struggles carry through from book 1 to book 2. I sure hope there’s a #3 on the way.Thanks to Netgalley and the publisher for giving me access to an advance copy....more",Notes are private!,0,27,1,"Sep 17, 2019","Sep 22, 2019","Jun 17, 2019",,Hardcover,view (with text),/book/show/43521642-heaven-my-home
1362,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,On Division,"Goldbloom, Goldie*",0374175314,9780374175313,0374175314,288        pp,3.94,"1,668","Sep 17, 2019","Sep 17, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 17, 2019",,Hardcover,view,/book/show/43565375-on-division
1363,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Gun Island,"Ghosh, Amitav",,,,352        pp,3.64,"5,450","Sep 10, 2019","Jun 06, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,0,not set,not set,"Jun 17, 2019",,Kindle Edition,view,/book/show/42436500-gun-island
1364,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Years After You,"Woolf, Emma",,,,423        pp,3.66,155,"Jul 02, 2018","Sep 10, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,2,0,not set,not set,"Jun 17, 2019",,ebook,view,/book/show/45732232-the-years-after-you
1365,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Long Call        (Two Rivers, #1)","Cleeves, Ann*",1250204445,9781250204448,1250204445,376        pp,3.95,"35,242","Sep 03, 2019","Sep 03, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 17, 2019",,Hardcover,view,/book/show/43263552-the-long-call
1366,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Turn of the Key,"Ware, Ruth*",1501188771,9781501188770,1501188771,337        pp,3.92,"279,557","Aug 06, 2019","Aug 06, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 17, 2019",,Hardcover,view,/book/show/42080142-the-turn-of-the-key
1367,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Coventry: Essays,"Cusk, Rachel",0374126771,9780374126773,0374126771,256        pp,3.73,"2,885","Aug 20, 2019","Sep 17, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 17, 2019",,Hardcover,view,/book/show/41940257-coventry
1368,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Doll Factory,"Macneal, Elizabeth*",1529002397,9781529002393,1529002397,336        pp,3.77,"23,803","May 02, 2019","May 02, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 17, 2019",,Hardcover,view,/book/show/38591165-the-doll-factory
1369,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Dearly Beloved,"Wall, Cara*",198210452X,9781982104528,198210452X,342        pp,4.07,"28,436","Aug 13, 2019","Aug 13, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 17, 2019",,Hardcover,view,/book/show/43822731-the-dearly-beloved
1370,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Russian        (Rob Tacoma #1),"Coes, Ben*",125014079X,9781250140791,125014079X,368        pp,4.19,"4,364","Jul 30, 2019","Jul 30, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 17, 2019",,Hardcover,view,/book/show/41150395-the-russian
1371,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Way through the Woods: Of Mushrooms and Mourning,"Long, Litt Woon*",1911617397,9781911617396,1911617397,304        pp,3.83,"2,029","Aug 29, 2017","Aug 29, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 17, 2019",,Hardcover,view,/book/show/43861606-the-way-through-the-woods
1372,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Broken Man on a Halifax Pier,"Choyce, Lesley*",1459745256,9781459745254,,328        pp,3.92,275,"Oct 12, 2019","Oct 12, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 11, 2019",,ebook,view,/book/show/43235859-broken-man-on-a-halifax-pier
1373,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Fame Adjacent,"Skilton, Sarah*",,,,unknown,3.54,659,"Apr 09, 2019",unknown,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 11, 2019",,,view,/book/show/41135170-fame-adjacent
1374,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Reckless Oath We Made,"Greenwood, Bryn*",0525541845,9780525541844,0525541845,436        pp,3.99,"12,825","Aug 20, 2019","Aug 20, 2019",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I think I get what Bryn Greenwood is doing in This Reckless Oath We Made, but it was a bit too over the top for me. Zee is 26 years old, and her life I think I get what Bryn Greenwood is doing in This Reckless Oath We Made, but it was a bit too over the top for me. Zee is 26 years old, and her life is a mess. Her father died in jail as a convicted murderer, her mother is a shut-in hoarder and her sister has recently disappeared, leaving her to care for her 5 year old nephew and to try to find her sister. Initially, the best way she comes up with to help herself, her sister and her nephew is by selling weed and getting what she can from creepy guys. That is, until her knight in shining armour, Gentry, comes to the rescue. Actually, Gentry is a 24 year old autistic young man, who only speaks in Middle English, has a few obstinate invisible friends and is obsessed with swords and chivalry. Gentry believes that he is Zee’s “champion”, which means that he is obliged to protect her. The collision of Zee’s world with Gentry’s world leads to pretty dramatic and — in my humble opinion — over the top results. I won’t say more about the plot to avoid spoilers. This feels like a mash up of a very dark fairy tale with what some have described as “Appalachian noir”. In theory, I don’t have a problem with the concept. After all, I loved Patrick deWitt’s Undermajordomo Minor — a dark fairy tale if there ever was one — and have really enjoyed Brian Panowich’s books — a true writer of Appalachian noir. But some of the key plot twists went way too far for me — especially what Gentry ends up doing for Zee, and what ends up happening to him as a consequence. I wasn’t shocked — I just fell out of my suspension of disbelief bubble and thought “no way”. That said, there were things I liked about the story — I liked Gentry’s character for the most part, I liked Zee’s transformation throughout the story and I quite liked the end — so I’m comfortable with a 3 star rating. I think my disappointment with this one is that I would have liked it so much more if Garwood had held back on some of the more over the top aspects of the plot.I suspect many people with love this book. But it didn’t quite work for me. This was a buddy read with Angela and Diane, and this was a rare occasion when we each had different reactions. So make sure to read a bunch of s before deciding whether to give this one a chance or to write it off. Thanks to Edelweiss and the publisher for an opportunity to read an advance copy....more",Notes are private!,0,62,1,"Aug 23, 2019","Aug 25, 2019","May 27, 2019",,Hardcover,view (with text),/book/show/42976592-the-reckless-oath-we-made
