,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Sarah's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
377,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Future Home of the Living God,"Erdrich, Louise",0062694057,9780062694058,0062694057,269        pp,3.59,"26,677","Nov 14, 2017","Nov 14, 2017",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 12, 2019",,Hardcover,view,/book/show/34217599-future-home-of-the-living-god
378,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Mind Unraveled,"Eichenwald, Kurt*",0399593624,9780399593628,0399593624,416        pp,4.48,"1,478","Oct 16, 2018","Oct 16, 2018",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,Fantastic memoir of Kurt Eichenwald's struggles with epilepsy and the medical system. Should be required reading for new medical professionals and mayFantastic memoir of Kurt Eichenwald's struggles with epilepsy and the medical system. Should be required reading for new medical professionals and maybe new college administrators....more,Notes are private!,0,4,1,"Jul 05, 2019","Jul 06, 2019","Jul 06, 2019",,Hardcover,view (with text),/book/show/38255181-a-mind-unraveled
379,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"To Be Taught, If Fortunate","Chambers, Becky*",0062936018,9780062936011,0062936018,153        pp,4.20,"43,385","Aug 08, 2019","Sep 03, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,0,not set,not set,"Jul 06, 2019",,Paperback,view,/book/show/43190272-to-be-taught-if-fortunate
380,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,We Sold Our Souls,"Hendrix, Grady*",,,,337        pp,3.74,"23,996","Sep 18, 2018","Sep 18, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 04, 2019",,Kindle Edition,view,/book/show/37715859-we-sold-our-souls
381,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Gender Queer,"Kobabe, Maia*",1549304003,9781549304002,1549304003,240        pp,4.28,"59,303","May 28, 2019","May 28, 2019",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,2,1,"Jul 04, 2019","Jul 04, 2019","Jul 04, 2019",,Paperback,view,/book/show/42837514-gender-queer
382,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Sal and Gabi Break the Universe        (Sal and Gabi, #1)","Hernandez, Carlos",1368045782,9781368045780,,382        pp,4.19,"6,612","Mar 05, 2019","Mar 05, 2019",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,Jul 2019,"Jul 03, 2019","Jul 03, 2019",,ebook,view,/book/show/36595887-sal-and-gabi-break-the-universe
383,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Uncanny Magazine Issue 29: July/August 2019,"Thomas, Lynne M.*",,,B07TBYLY7F,168        pp,3.63,164,"Jul 01, 2019","Jul 02, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 03, 2019",,Kindle Edition,view,/book/show/52228003-uncanny-magazine-issue-29
384,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Revenge of the She-Punks: A Feminist Music History from Poly Styrene to Pussy Riot,"Goldman, Vivien",147731654X,9781477316542,147731654X,216        pp,3.78,669,"May 07, 2019","May 07, 2019",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Every chapter starts with a playlist that connects with the chapter topic. In some cases, the songs aren't searchable anywhere, like the Indian teen gEvery chapter starts with a playlist that connects with the chapter topic. In some cases, the songs aren't searchable anywhere, like the Indian teen girl group that was prevented from ever recording. I love that unrecorded songs sit shoulder to shoulder with punk icons, as they should. ...more",Notes are private!,0,14,1,"Sep 11, 2019","Oct 11, 2019","Jun 28, 2019",,Paperback,view (with text),/book/show/41864518-revenge-of-the-she-punks
385,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Ask Again, Yes","Keane, Mary Beth*",1982106980,9781982106980,1982106980,388        pp,3.94,"192,360","May 28, 2019","May 28, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 25, 2019",,Hardcover,view,/book/show/42201996-ask-again-yes
386,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Guarded Gate: Bigotry, Eugenics and the Law That Kept Two Generations of Jews, Italians, and Other European Immigrants Out of America","Okrent, Daniel",1476798036,9781476798035,1476798036,496        pp,4.07,784,"May 07, 2019","May 07, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 08, 2019",,Hardcover,view,/book/show/42201447-the-guarded-gate
387,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Luminous Dead,"Starling, Caitlin*",0062846906,9780062846907,0062846906,415        pp,3.67,"15,357","Apr 02, 2019","Apr 02, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Deliciously claustrophobic science fictional horror. I love climbing/caving/extreme sport memoirs, and I love this kind of psychological creepy. I tooDeliciously claustrophobic science fictional horror. I love climbing/caving/extreme sport memoirs, and I love this kind of psychological creepy. I took a hike with my dog around three quarters of the way through and even though it was sunny and woodsy I couldn't help thinking of Gyre as I clambered over rocks and looked where my next handhold might be....more",Notes are private!,0,5,1,"May 25, 2019",Jun 2019,"Jun 01, 2019",,Paperback,view (with text),/book/show/40696751-the-luminous-dead
388,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Finder        (Finder Chronicles, #1)","Palmer, Suzanne*",075641511X,,B07FC7KWLB,400        pp,3.88,"3,393","Apr 02, 2019","Apr 02, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 25, 2019",,Kindle Edition,view,/book/show/40796392-finder
389,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Bel Canto,"Patchett, Ann",,,0060838728,318        pp,3.93,"283,431","May 22, 2001","Feb 07, 2023",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,"May 10, 2019","May 20, 2019","May 20, 2019",,Paperback,view,/book/show/5826.Bel_Canto
390,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Curious Toys,"Hand, Elizabeth",0316485888,9780316485883,0316485888,375        pp,3.60,"2,081","Oct 15, 2019","Oct 15, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 12, 2019",,Hardcover,view,/book/show/42283325-curious-toys
391,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Scapegoat,"du Maurier, Daphne",0316252980,9780316252980,,384        pp,3.99,"11,030",1957,"Dec 17, 2013",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Mar 04, 2019","May 04, 2019","May 04, 2019",,ebook,view,/book/show/18869971-the-scapegoat
392,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Run,"Patchett, Ann",0061340634,9780061340635,0061340634,295        pp,3.65,"50,185",2007,"Sep 25, 2007",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 29, 2019",,Hardcover,view,/book/show/80566.Run
393,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"In an Absent Dream        (Wayward Children, #4)","McGuire, Seanan*",,,B079DVJV2W,204        pp,4.16,"33,067","Jan 08, 2019","Jan 08, 2019",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I love this series, and this might be my favorite so far. Stayed up way too late last night to finish it.",Notes are private!,0,7,1,Mar 2020,"Mar 02, 2020","Apr 29, 2019",,Kindle Edition,view (with text),/book/show/38244358-in-an-absent-dream
394,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Trail of Lightning        (The Sixth World, #1)","Roanhorse, Rebecca*",1534413499,9781534413498,1534413499,287        pp,3.96,"25,529","Jun 26, 2018","Jun 26, 2018",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Great characters, and it was a pleasant surprise to me that this was set in a climate-affected future, rather than the present.",Notes are private!,0,2,1,"Mar 22, 2019","Mar 24, 2019","Mar 25, 2019",,Hardcover,view (with text),/book/show/36373298-trail-of-lightning
395,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Tea Master and the Detective,"de Bodard, Aliette*",1596068647,9781596068643,1596068647,93        pp,3.85,"5,526","Mar 31, 2018","Mar 31, 2018",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,I loved this SFnal take on Holmes/Watson,Notes are private!,0,2,2,"Mar 18, 2019not set","Mar 18, 2019not set","Mar 25, 2019",,Hardcover,view (with text),/book/show/36686547-the-tea-master-and-the-detective
396,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Dazzle of Day,"Gloss, Molly",031286437X,9780312864378,031286437X,256        pp,3.58,559,1997,"Mar 15, 1998",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 08, 2019",,Paperback,view,/book/show/750524.The_Dazzle_of_Day
397,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Ambiguity Machines and Other Stories,"Singh, Vandana",1618731432,9781618731432,1618731432,320        pp,4.03,551,"Feb 13, 2018","Feb 20, 2018",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I read this three days too late to nominate the stunning closer ""Requiem"" for the Nebulas, but not too late to nominate it for all the other awards. GI read this three days too late to nominate the stunning closer ""Requiem"" for the Nebulas, but not too late to nominate it for all the other awards. Gorgeous....more",Notes are private!,0,4,1,"Feb 08, 2019","Feb 17, 2019","Feb 17, 2019",,Paperback,view (with text),/book/show/34381090-ambiguity-machines-and-other-stories
398,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Outside        (The Outside, #1)","Hoffmann, Ada*",0857668145,9780857668141,,401        pp,3.80,"2,692","Jun 11, 2019","Jun 11, 2019",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Clever, thoughtful space SF.",Notes are private!,0,2,1,"Jan 23, 2019","Jan 25, 2019","Feb 03, 2019",,ebook,view (with text),/book/show/40947778-the-outside
399,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Sugar Run,"Maren, Mesha*",1616206217,9781616206215,1616206217,320        pp,3.23,"2,745","Jan 08, 2019","Jan 08, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 01, 2019",,Hardcover,view,/book/show/38746166-sugar-run
400,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Unforeseen: Collected Short Stories of Molly Gloss,"Gloss, Molly",1481498525,9781481498524,,352        pp,3.89,72,"Jul 16, 2019","Jul 16, 2019",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,3,1,not set,not set,"Feb 01, 2019",,ebook,view,/book/show/43319973-unforeseen
401,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Out of Step,"Moll, Anthony*",0814254829,9780814254820,0814254829,116        pp,4.26,61,"Jul 18, 2018","Jul 18, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 31, 2019",,Paperback,view,/book/show/38748766-out-of-step
402,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Ghost Wall,"Moss, Sarah*",1783784458,9781783784455,1783784458,152        pp,3.74,"24,555","Sep 20, 2018","Sep 20, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 21, 2019",,Hardcover,view,/book/show/38922230-ghost-wall
403,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Reaching for the Moon: The Autobiography of NASA Mathematician Katherine Johnson,"Johnson, Katherine G.",1534440852,9781534440852,,256        pp,4.35,"1,424","Jul 02, 2019","Jul 02, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 19, 2019",,ebook,view,/book/show/43309900-reaching-for-the-moon
404,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Outside the Gates,"Gloss, Molly",1534414975,9781534414976,1534414975,128        pp,3.88,316,Sep 1986,"Jan 01, 2019",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,2,1,"Jan 11, 2019","Jan 13, 2019","Jan 10, 2019",,Paperback,view,/book/show/40538551-outside-the-gates
405,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Lady from the Black Lagoon: Hollywood Monsters and the Lost Legacy of Milicent Patrick,"O'Meara, Mallory*",1335937803,9781335937803,1335937803,368        pp,3.98,"5,910","Mar 05, 2019","Mar 05, 2019",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,3,2,"Mar 29, 2019not set",Apr 2019not set,"Jan 08, 2019",,Hardcover,view,/book/show/40165912-the-lady-from-the-black-lagoon
406,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The City in the Middle of the Night,"Anders, Charlie Jane*",0765379961,9780765379962,0765379961,366        pp,3.50,"11,732","Feb 12, 2019","Feb 12, 2019",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,Argh. This was brilliant. The worldbuilding. The characters. The writing. Brilliant. I understand the Le Guin comparisons and think they're well earneArgh. This was brilliant. The worldbuilding. The characters. The writing. Brilliant. I understand the Le Guin comparisons and think they're well earned. ...more,Notes are private!,0,12,1,not set,"Jul 20, 2020","Jan 08, 2019",,Hardcover,view (with text),/book/show/37534907-the-city-in-the-middle-of-the-night
407,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Black Leopard, Red Wolf        (The Dark Star Trilogy, #1)","James, Marlon",0735220174,9780735220171,0735220174,620        pp,3.45,"27,928","Feb 05, 2019","Feb 05, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 08, 2019",,Hardcover,view,/book/show/40524312-black-leopard-red-wolf
408,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Light Brigade,"Hurley, Kameron*",1481447963,9781481447966,1481447963,356        pp,3.90,"10,342","Mar 19, 2019","Mar 19, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 08, 2019",,Hardcover,view,/book/show/40523931-the-light-brigade
409,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Exhalation,"Chiang, Ted",,,,368        pp,4.28,"91,587","May 07, 2019","May 07, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jan 08, 2019",,Kindle Edition,view,/book/show/41160292-exhalation
410,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"A Memory Called Empire        (Teixcalaan, #1)","Martine, Arkady*",1529001587,9781529001587,1529001587,462        pp,4.12,"57,051","Mar 26, 2019","Mar 26, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 08, 2019",,Paperback,view,/book/show/37794149-a-memory-called-empire
