,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Marcy's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
123,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Widow Basquiat: A Love Story,"Clement, Jennifer*",0553419919,9780553419917,0553419919,208        pp,4.38,"5,750",2000,"Nov 04, 2014",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I bought this yesterday in the gift shop of the gallery where I saw a Basquiat exhibit. This book is so f---ing good. A memoir that reads like a novelI bought this yesterday in the gift shop of the gallery where I saw a Basquiat exhibit. This book is so f---ing good. A memoir that reads like a novel that told me everything I wanted to know about the man behind the paintings. Now I can see them, the boxers and all of the crazy words and the portraits and they mean something new. I had never even heard of Suzanne. ...more",Notes are private!,0,5,1,"Apr 05, 2019","Apr 05, 2019","Apr 05, 2019",,Paperback,view (with text),/book/show/21855265-widow-basquiat
124,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Good Talk: A Memoir in Conversations,"Jacob, Mira*",039958904X,9780399589041,039958904X,349        pp,4.47,"24,302","Mar 26, 2019","Mar 26, 2019",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I read Mira Jacob's memoir in a day and it so incredibly good. I love the graphic novel format chosen for this book, the static but beautifully drawn I read Mira Jacob's memoir in a day and it so incredibly good. I love the graphic novel format chosen for this book, the static but beautifully drawn illustrations of the characters with the different backgrounds behind them. The difficulty of the conversation, how sometimes her son Z seem to know the answers and even if these answers were all wrong, Mira let them go -- and the conversations where no one has the answers. I finished the book before getting my daughter ready for school and so I started the day up having a talk with my daughter about GOOD TALK. ...more",Notes are private!,0,4,1,not set,not set,"Apr 03, 2019",,Hardcover,view (with text),/book/show/36700347-good-talk
125,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Body in Question,"Ciment, Jill*",152474798X,9781524747985,152474798X,174        pp,3.58,"9,196","Jun 11, 2019","Jun 11, 2019",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"This is the first book I have read by Jill Ciment and I will read more. The setting -- a sensational murder trial, and even more fascinating, the sequThis is the first book I have read by Jill Ciment and I will read more. The setting -- a sensational murder trial, and even more fascinating, the sequestering of a jury for three weeks in an Econo Lodge-- was so incredible. The writing itself was so incredibly good. The Body in Question totally transported me into this other world, which is what I want a novel to do. ...more",Notes are private!,0,11,1,"Mar 24, 2019","Mar 25, 2019","Mar 24, 2019",,Hardcover,view (with text),/book/show/42046111-the-body-in-question
126,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Laura & Emma,"Greathead, Kate",1501156616,9781501156618,1501156616,352        pp,3.19,"3,433","Mar 13, 2018","Mar 12, 2019",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,2,"Mar 17, 2019not set","Apr 05, 2019not set","Mar 17, 2019",,Paperback,view,/book/show/40538652-laura-emma
127,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Laura & Emma,"Greathead, Kate",1501156608,9781501156601,1501156608,337        pp,3.19,"3,433","Mar 13, 2018","Mar 13, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Mar 12, 2019","Apr 05, 2019","Mar 12, 2019",,Hardcover,view,/book/show/35297416-laura-emma
128,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,All You Can Ever Know,"Chung, Nicole*",1936787970,9781936787975,1936787970,240        pp,3.86,"24,517","Oct 02, 2018","Oct 02, 2018",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,not set,not set,"Feb 25, 2019",,Hardcover,view,/book/show/30297153-all-you-can-ever-know
129,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Biloxi,"Miller, Mary*",1631492160,9781631492167,1631492160,255        pp,3.29,"2,190","May 21, 2019","May 21, 2019",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,3,1,"Feb 19, 2019","Mar 12, 2019","Feb 19, 2019",,Hardcover,view,/book/show/41817515-biloxi
130,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Very Nice,"Dermansky, Marcy*",0525655638,9780525655633,0525655638,290        pp,3.24,"6,966","Jul 02, 2019","Jul 02, 2019",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,13,1,not set,not set,"Feb 07, 2019",,Hardcover,view,/book/show/42359582-very-nice
131,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Mother Country,"Reyn, Irina*",1250076048,9781250076045,1250076048,276        pp,3.49,414,"Feb 26, 2019","Feb 26, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 18, 2019",,Hardcover,view,/book/show/39863468-mother-country
132,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Jane Eyre,"Brontë, Charlotte",0142437204,9780142437209,0142437204,532        pp,4.15,"2,094,537","Oct 16, 1847","Feb 04, 2003",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,7,1,not set,not set,"Dec 25, 2018",,Paperback,view,/book/show/10210.Jane_Eyre
133,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Dalva,"Harrison, Jim",0671740679,9780671740672,0671740679,324        pp,4.17,"4,081",1988,"Jan 01, 1991",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Dec 16, 2018",,Paperback,view,/book/show/72308.Dalva
134,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Born to Be Posthumous: The Eccentric Life and Mysterious Genius of Edward Gorey,"Dery, Mark*",0316188549,9780316188548,0316188549,504        pp,3.76,"1,223","Nov 06, 2018","Nov 06, 2018",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Dec 10, 2018",,Hardcover,view,/book/show/39070739-born-to-be-posthumous
135,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Who Is Vera Kelly?        (A Vera Kelly Story #1),"Knecht, Rosalie*",1947793012,9781947793019,1947793012,266        pp,3.50,"7,042","Jun 12, 2018","Jun 12, 2018",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,2,1,not set,not set,"Nov 27, 2018",,Paperback,view,/book/show/36276437-who-is-vera-kelly
136,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Rules for Visiting,"Kane, Jessica Francis*",0525559221,9780525559221,0525559221,290        pp,3.74,"13,067","May 14, 2019","May 14, 2019",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,What a beautiful book. I did not know how Jessica Francis Kane could write a whole novel about visiting friends and trees but she did and I loved it. What a beautiful book. I did not know how Jessica Francis Kane could write a whole novel about visiting friends and trees but she did and I loved it. I felt understood. ...more,Notes are private!,0,10,1,not set,not set,"Nov 27, 2018",,Hardcover,view (with text),/book/show/41880608-rules-for-visiting
137,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Golden State,"Kiesling, Lydia*",,,,304        pp,3.68,"3,295","Sep 04, 2018","Sep 04, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 27, 2018",,Hardcover,view,/book/show/34603596-the-golden-state
138,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Other Americans,"Lalami, Laila*",1524747149,9781524747145,1524747149,320        pp,3.91,"17,189","Mar 26, 2019","Mar 26, 2019",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,3,0,not set,not set,"Nov 26, 2018",,Hardcover,view,/book/show/40988961-the-other-americans
139,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Hungry Ghost Theater,"Stone, Sarah*",0998801453,9780998801452,0998801453,316        pp,4.50,38,unknown,"Oct 10, 2018",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Reading this book while California is on fire and I see a picture of the author wearing a mask to breathe in the air.HUNGRY GHOST THEATER is such a riReading this book while California is on fire and I see a picture of the author wearing a mask to breathe in the air.HUNGRY GHOST THEATER is such a rich and complicated book, spanning time, Points of View, styles, an experimental theater company, a family with a crazy history of mental illness, sisters who seem real to me. This book takes me to places I have never been, which is why I like to read fiction. ...more",Notes are private!,0,6,1,"Nov 06, 2018","Nov 18, 2018","Nov 06, 2018",,Paperback,view (with text),/book/show/41797493-hungry-ghost-theater
140,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Real Lolita: The Kidnapping of Sally Horner and the Novel that Scandalized the World,"Weinman, Sarah",0062661957,9780062661951,,8        pp,3.41,"6,843","Sep 11, 2018","Sep 11, 2018",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,2,1,not set,not set,"Oct 19, 2018",,Audiobook,view,/book/show/37959891-the-real-lolita
141,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Pachinko,"Lee, Min Jin",,,,496        pp,4.33,"471,192","Feb 07, 2017","Feb 07, 2017",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,4,1,not set,not set,"Oct 19, 2018",,Kindle Edition,view,/book/show/34051011-pachinko
142,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Great Believers,"Makkai, Rebecca*",,,,421        pp,4.28,"135,445","Jun 19, 2018","Jun 19, 2018",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,7,1,not set,not set,"Jul 23, 2018",,Hardcover,view,/book/show/36739329-the-great-believers
143,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Asymmetry,"Halliday, Lisa",150116676X,9781501166761,150116676X,277        pp,3.43,"28,430","Feb 06, 2018","Feb 06, 2018",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,8,1,"May 13, 2018","Nov 18, 2018","May 13, 2018",,Hardcover,view,/book/show/35297339-asymmetry
144,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Sick: A Memoir,"Khakpour, Porochista*",0062428721,9780062428721,,272        pp,3.34,"3,255","Jun 05, 2018","Jun 05, 2018",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I have fascinated with Porochista Khakpour for years. It was so wonderful to actually meet the real Porochista in real life and sort of fall in love wI have fascinated with Porochista Khakpour for years. It was so wonderful to actually meet the real Porochista in real life and sort of fall in love with the actual person. Reading her memoir, SICK, was a fascinating entry into the actual life woman behind the tweets -- so much of the stories in this book was already familiar in a strange way -- and FB posts and the essays and novels. It felt almost like a privilege, to read her actual story. I am in awe of how honest this book is. And well crafted, jumping through time and place. The sentences. The scene of her car crash coming home from class late one night read like a thriller. This memoir also me angry at so many doctors who caused so much more unnecessary pain. This whole book is page turner, and I read it over the course of a weekend. I even found myself feeling sick on the final day of reading Sick, curled up in bed with her book, almost an act of solidarity. ...more",Notes are private!,0,18,0,not set,not set,"May 12, 2018",,ebook,view (with text),/book/show/33026961-sick
145,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Saints for All Occasions,"Sullivan, J. Courtney*",0307959570,9780307959577,0307959570,335        pp,3.89,"26,013","May 09, 2017","May 09, 2017",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,not set,not set,"May 05, 2018",,Hardcover,view,/book/show/32335977-saints-for-all-occasions
146,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Reluctant Fundamentalist,"Hamid, Mohsin",0151013047,9780151013043,0151013047,184        pp,3.73,"77,956","Apr 03, 2007","Jan 01, 2007",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,2,1,not set,not set,"May 05, 2018",,Hardcover,view,/book/show/88815.The_Reluctant_Fundamentalist
147,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Exit West,"Hamid, Mohsin",0735212171,9780735212176,0735212171,231        pp,3.75,"138,453","Mar 07, 2017","Mar 07, 2017",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,3,1,"May 05, 2018","Nov 18, 2018","May 05, 2018",,Hardcover,view,/book/show/30688435-exit-west
