,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Wendy's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
237,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Chasing Grace: Reflections of a Catholic Girl, Grown Up","Manning, Martha",0062513125,9780062513120,0062513125,240        pp,3.78,178,1996,"Aug 05, 1997",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jan 07, 2010",,Paperback,view,/book/show/699381.Chasing_Grace
238,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Undercurrents: A Life Beneath the Surface,"Manning, Martha",006251184X,9780062511843,006251184X,201        pp,3.97,"1,409","Feb 01, 1995","Nov 10, 1995",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jan 07, 2010",,Paperback,view,/book/show/146224.Undercurrents
239,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Periodic Table,"Levi, Primo",0805210415,9780805210415,0805210415,233        pp,4.15,"16,956",1975,"Apr 04, 1995",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jan 07, 2010",,Paperback,view,/book/show/427282.The_Periodic_Table
240,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Life and Death in Shanghai,"Cheng, Nien",014010870X,9780140108705,014010870X,547        pp,4.32,"13,444","Jan 01, 1986","May 03, 1988",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jan 07, 2010",,Paperback,view,/book/show/537404.Life_and_Death_in_Shanghai
241,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Change Me into Zeus's Daughter: A Memoir,"Moss, Barbara Robinette",0743202198,9780743202190,0743202198,317        pp,4.02,"2,799","Sep 12, 2000","Aug 07, 2001",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jan 07, 2010",,Paperback,view,/book/show/181433.Change_Me_into_Zeus_s_Daughter
242,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Brother, I'm Dying","Danticat, Edwidge",1400041155,9781400041152,1400041155,272        pp,4.15,"7,081","Sep 04, 2007","Sep 04, 2007",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 07, 2010",,Hardcover,view,/book/show/430027.Brother_I_m_Dying
243,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Lucky,"Sebold, Alice",033041836X,9780330418362,033041836X,243        pp,3.77,"100,085","Aug 04, 1999","Sep 16, 2002",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jan 07, 2010",,Paperback,view,/book/show/82970.Lucky
244,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Naked,"Sedaris, David",,,,304        pp,4.09,"265,134","Mar 01, 1997",1998,liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jan 07, 2010",,Paperback,view,/book/show/4138.Naked
245,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Send in the Idiots: Stories from the Other Side of Autism,"Nazeer, Kamran",1582346194,9781582346199,1582346194,224        pp,3.72,"1,059","Mar 06, 2006","Apr 04, 2006",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jan 07, 2010",,Hardcover,view,/book/show/12506.Send_in_the_Idiots
246,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Dinner at the Homesick Restaurant,"Tyler, Anne*",0449911594,9780449911594,0449911594,303        pp,3.81,"31,151","Mar 12, 1982","Aug 27, 1996",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jan 07, 2010",,Paperback,view,/book/show/77699.Dinner_at_the_Homesick_Restaurant
247,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Digging to America,"Tyler, Anne*",0307263940,9780307263940,0307263940,277        pp,3.58,"22,439","May 02, 2006","May 02, 2006",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jan 07, 2010",,Hardcover,view,/book/show/698.Digging_to_America
248,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Black Swan Green,"Mitchell, David",0812974018,9780812974010,0812974018,296        pp,3.97,"42,039","Apr 11, 2006","Feb 27, 2007",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jan 07, 2010",,Paperback,view,/book/show/14316.Black_Swan_Green
249,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Half in Love: Stories,"Meloy, Maile*",0743246853,9780743246859,0743246853,174        pp,3.91,"1,174","Jul 08, 2002","Jun 17, 2003",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jan 07, 2010",,Paperback,view,/book/show/378901.Half_in_Love
250,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Family Daughter,"Meloy, Maile*",074327766X,9780743277662,074327766X,325        pp,3.47,"1,091",2006,"Feb 07, 2006",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jan 07, 2010",,Hardcover,view,/book/show/633298.A_Family_Daughter
251,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Liars and Saints,"Meloy, Maile*",0743261984,9780743261982,B001PO6AHC,272        pp,3.62,"3,029",2003,"Jun 29, 2004",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jan 07, 2010",,Paperback,view,/book/show/17671.Liars_and_Saints
252,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Hotel World,"Smith, Ali",0140296794,9780140296792,0140296794,238        pp,3.59,"7,164","Apr 25, 2001","May 07, 2002",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jan 07, 2010",,Paperback,view,/book/show/123036.Hotel_World
253,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Accidental,"Smith, Ali",1400032180,9781400032181,1400032180,306        pp,3.36,"12,703","May 26, 2005","Apr 10, 2007",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jan 07, 2010",,Paperback,view,/book/show/127630.The_Accidental
254,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Household Words,"Silber, Joan",0393328236,9780393328233,0393328236,350        pp,3.58,372,"Jan 24, 1980","Nov 17, 2005",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jan 07, 2010",,Paperback,view,/book/show/394183.Household_Words
255,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Ideas of Heaven,"Silber, Joan",039332687X,9780393326871,039332687X,254        pp,3.91,740,2005,"Jun 17, 2005",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jan 07, 2010",,Paperback,view,/book/show/161315.Ideas_of_Heaven
256,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Sudden Country,"Fisher, Karen",0812973437,9780812973433,0812973437,400        pp,3.66,"1,256","Aug 16, 2005","Jun 27, 2006",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jan 07, 2010",,Paperback,view,/book/show/63671.A_Sudden_Country
257,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Angle of Repose,"Stegner, Wallace",,9780140169300,014016930X,569        pp,4.24,"59,187","Mar 01, 1971","May 28, 1992",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jan 07, 2010",,Paperback,view,/book/show/292408.Angle_of_Repose
258,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Sputnik Sweetheart,"Murakami, Haruki",0099448475,9780099448471,0099448475,229        pp,3.83,"158,013","Apr 20, 1999","Oct 03, 2002",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jan 07, 2010",,Paperback,view,/book/show/9557.Sputnik_Sweetheart
259,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Corrections,"Franzen, Jonathan",1841156736,9781841156736,1841156736,653        pp,3.83,"182,770",2001,"Sep 02, 2002",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jan 07, 2010",,Paperback,view,/book/show/3805.The_Corrections
260,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Autograph Man,"Smith, Zadie",037570387X,9780375703874,037570387X,347        pp,3.16,"12,833","Sep 12, 2002","Jun 17, 2003",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jan 07, 2010",,Paperback,view,/book/show/3710.The_Autograph_Man
261,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,On Beauty,"Smith, Zadie",0143037749,9780143037743,0143037749,445        pp,3.77,"82,323","Jun 04, 2005","Aug 29, 2006",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jan 07, 2010",,Paperback,view,/book/show/3679.On_Beauty
262,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Nine Stories,"Salinger, J.D.",0316767727,9780316767729,0316767727,302        pp,4.18,"147,452","Apr 06, 1953","Jan 30, 2001",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jan 07, 2010",,Paperback,view,/book/show/4009.Nine_Stories
263,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"For Esme—With Love and Squalor, and Other Stories","Salinger, J.D.",0140237534,9780140237535,0140237534,149        pp,4.18,"147,452","Apr 06, 1953",unknown,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jan 07, 2010",,Paperback,view,/book/show/5116.For_Esme_With_Love_and_Squalor_and_Other_Stories
264,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Raise High the Roof Beam, Carpenters & Seymour: An Introduction","Salinger, J.D.",0316766941,9780316766944,0316766941,256        pp,4.11,"51,143",1955,"Jan 30, 2001",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jan 07, 2010",,Paperback,view,/book/show/5114.Raise_High_the_Roof_Beam_Carpenters_Seymour
265,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Catcher in the Rye,"Salinger, J.D.",0316769177,9780316769174,0316769177,277        pp,3.80,"3,523,814","Jul 16, 1951","Jan 30, 2001",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Now that Salinger's dead, a bunch phonies are publishing the praises of Salinger's work, instead of focusing on crap like his hermit's life, his self-Now that Salinger's dead, a bunch phonies are publishing the praises of Salinger's work, instead of focusing on crap like his hermit's life, his self-chosen decision not to publish and his whacky mystical activities, which is all I've read about since the eighties. I remember being stunned, in college to hear a goddamn professor talking about Caulfield's ""mental illness,"" for crying out loud, (since he wasn't a hippie, a beat, a slacker, a member of any counterculture, but a wealthy prep-schooler.) I thought that I must be mentally ill then, too. Sensitivity, alienation, soulfulness, which so many readers identified with, were seen by lousy academics and critics as Caulden's dysfunction. So we got to hear the praises of the big-mouthed hot-shot American Virile Men of his generation, like Hemingway, Updike, Roth and Mailer who either made it in the crappy conventional world, (despite Mailer's shooting of his wife) or Hemingway at least having the grace to kill himself. Those hot-shots kept publishing and satisfying the (mostly male) publishers and critics. Whereas, Salinger, Vonnugut, Heller, and Harper Lee, the soft-hearted, soul-searchers, who were the authors that were most influential and beloved by Readers, male and female, of that generation, were put on the B-list, for christsake. It seems only Wallace Shawn editor of the New Yorker, his original publisher, respected his wishes not to publish and didn't judge his choice of life-style, which was partly exaggerated and mythologized.Catcher in the Rye is funny and moving, with beautiful details and dialogue. It speaks to us, not just the adolescents, but those of us who who are sensitive and still carry the sting of feeling like outsiders. And because of it, we sought out his short stories, Franny and Zooey and the search for meaning in life, partly finding some, still searching for it, and partly sensing the futility of it....more",Notes are private!,0,0,1,not set,not set,"Jan 07, 2010",,Paperback,view (with text),/book/show/5107.The_Catcher_in_the_Rye
266,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,At Freddie's,"Fitzgerald, Penelope",0395956188,9780395956182,0395956188,160        pp,3.56,"1,005",1982,"Jan 01, 1999",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jan 07, 2010",,Paperback,view,/book/show/108617.At_Freddie_s
267,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Offshore,"Fitzgerald, Penelope",0006542565,9780006542568,0006542565,140        pp,3.59,"6,810",1979,"Sep 01, 2003",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jan 07, 2010",,Paperback,view,/book/show/108615.Offshore
268,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Yellow Wall-Paper,"Gilman, Charlotte Perkins",1558611584,9781558611580,1558611584,64        pp,4.10,"201,649","Jan 10, 1892","Sep 01, 1996",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jan 07, 2010",,Paperback,view,/book/show/286957.The_Yellow_Wall_Paper
269,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,To Kill a Mockingbird,"Lee, Harper",,,,323        pp,4.26,"6,123,332","Jul 11, 1960","May 23, 2006",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jan 07, 2010",,Paperback,view,/book/show/2657.To_Kill_a_Mockingbird
270,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Little Women,"Alcott, Louisa May",,,0451529308,449        pp,4.15,"2,233,578",1868,"Apr 06, 2004",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jan 07, 2010",,Paperback,view,/book/show/1934.Little_Women
271,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Secret Life of Bees,"Kidd, Sue Monk*",0142001740,9780142001745,0142001740,302        pp,4.09,"1,291,206","Nov 08, 2001","Jan 28, 2003",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jan 07, 2010",,Paperback,view,/book/show/37435.The_Secret_Life_of_Bees
272,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Cold Mountain,"Frazier, Charles",0340680598,9780340680599,0340680598,438        pp,3.88,"242,740","Jan 01, 1997","Mar 23, 2011",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jan 07, 2010",,Paperback,view,/book/show/1020238.Cold_Mountain
273,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Voyage of the Narwhal,"Barrett, Andrea",0006551416,9780006551416,0006551416,400        pp,3.90,"3,327","Jan 01, 1998","Mar 06, 2000",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jan 07, 2010",,Paperback,view,/book/show/95740.The_Voyage_of_the_Narwhal
