,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Jolanta (knygupė)'s rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
410,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Violets,"Shin, Kyung-Sook",1558612904,9781558612907,1558612904,218        pp,3.61,"2,525",2001,"Apr 12, 2022",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Violet. Violence. Violator.“Violets” – romanas apie lemtingą patirtį, izoliaciją, vienatvę, neviltį, smurtą.‚Violets are very small plants. So small, Violet. Violence. Violator.“Violets” – romanas apie lemtingą patirtį, izoliaciją, vienatvę, neviltį, smurtą.‚Violets are very small plants. So small, they‘re easily overlooked as weeds. That‘s why I decided on the title „Violets“. There are women all around us who exist in silence, anonymous and without anything special about them; she could be me and she could be you.‘ – Kyung-Sook ShinSkaitėsi knyga man labai ilgai/lėtai ir keistai. Pasakojimas augo, vystėsi lyg koks augalas. Verti puslapius, bet atrodo stovi vietoje – niekas nejuda. Kartu dar jaučiausi, lyg musė pakliuvusi į Jautriojo musėkauto (Dionea muscipula) spąstus. Dažnai norėjosi mest ją, bet negalėjau. Dabar jau džiaugiuosi, kad ji manes nepaleido. Labai savita, tyki romano atmosfera. Gal, kad smulkmeniškai, detalizuotai aprašoma kasdienybė, buitis, viskas ką pagrindinė veikėja (pa)mato, (pa)galvoja. Nelabai reikšmings, bet vistiek spoileris iš knygos paskutiniuose puslapiuose autorės baigiamojo žodžio:‘The first line of this novel is: “A little girl.” Never celebrated or welcomed in the small rural village of her birth, and self-isolating after a traumatic childhood experience, she nevertheless has the desire to write and tell her story that sprouts within her. This is the story of a woman unable to find a place to fit in the world, suddenly swept up into a warped desire for love that eventually, breaks her; it is the story of a woman punished by violent men in a cruel city because she is unable to express her confused desire for love and connection, who then disappears into dark.’Ir dar. Pabaigus pirmą knygos variantą autorė pažiūrėjo dokumentinį filmą “Buena Vista Social Club” apie nežinomus Kubos bliuzo muzikantus. Ir visiškai negalėdama paaiškinti sąsaju tarp filmo ir jos rašomo romano – perrašė jo pabaigą. Pabaiga beje, man patiko. Filmą irgi rekomenduoju, ypač mėgstantiems bliuzą. Lietuviškai yra išleista jos knyga “Prašau, pasirūpink mama”....more",Notes are private!,2,15,1,"Dec 14, 2022","Mar 14, 2023","Dec 13, 2022",,Paperback,view (with text),/book/show/49092634-violets
411,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Shrines of Gaiety,"Atkinson, Kate",0385547978,9780385547970,0385547978,416        pp,3.86,"33,668","Sep 27, 2022","Sep 27, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,3.5*,Notes are private!,0,1,1,"Dec 16, 2022","Dec 22, 2022","Dec 12, 2022",,Hardcover,view (with text),/book/show/60371805-shrines-of-gaiety
412,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Message from Ukraine,"Zelensky, Volodymyr",1529153549,9781529153545,1529153549,134        pp,4.65,"1,302",Nov 2022,"Nov 24, 2022",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,Sláva Ukrayíni!,Notes are private!,0,37,1,"Dec 11, 2022","Dec 12, 2022","Dec 11, 2022",,Hardcover,view (with text),/book/show/62818027-a-message-from-ukraine
413,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Lucky Breaks,"Belorusets, Yevgenia",081122984X,9780811229845,081122984X,112        pp,3.46,598,2019,"Mar 01, 2022",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"3.5*Schastlivye padeniia/ Shchaslivi padinniaUkrainietės fotografės, politinės aktyvistės, žurnalistės ir rašytojos Yevgenia Belorusets (Евгения Белор3.5*Schastlivye padeniia/ Shchaslivi padinniaUkrainietės fotografės, politinės aktyvistės, žurnalistės ir rašytojos Yevgenia Belorusets (Евгения Белорусец) dokumentinių apsakymų rinkinys. Tai istorijos daugumoje apie moteris. Istorijos apie bandymus (iš)gyventi, kuomet po 2014-tų metų Ukrainoje įvykusios revoliucijos prasidėjo neramumai rytų Ukrainoje. Šių pasakojimų dalyvės/-iai vis dar gyvena okupuotose teritorijose, kai kas prisitaikė, kai kas – ne, kai kas išvyksta, kai kas dingsta...kai kas kariauja. Daug juose nuogos ir žiaurios jų tiesos.  „AS FAR BACK as 2014, when everything was just beginning, a Ukrainian soldier would tell me that he married war.“ „War disarms? War tekes away hope and meaning, makes everything grey, and sucks life out of the city and the street, leaving nothing? What do you mean? War is a great help for us. It provides us with distraction from ourselves. It absolves us from seeing ourselves close up. It‘s been some time now that we‘ve been peeking into ourselves through war only. We hate ourselves. That‘s the problem. We hate any outcome of our public life, our activity. We even hate our owwn national culture, and so we can fall in love with it solely on the account of the afflictions, persecutions, and deaths that befall it.“ – „PHILOSOPHY“Žodžiu, kaip pati autorė sako, kad ji norėjusi: „to reestablish the right of suppressed, unseen and unheard stories to be told.“Visą rinkinį, kaip visumą, priskirčiau prie eksperimentinės prozos. Nors kai kurie apsakymai skaitėsi labiau kaip reportažai. Autorė miksuoja tikras istorijas su išgalvotomis. Štai ką apie tai sako pati autorė: ""Any document is partly a lie, and this is especially true of documentary photography, which only ever conveys a small part of reality. When we look at the world, we should, on the one hand, always believe a document, because this belief lies at the heart of our political position, our ability to act: we believe the document and it spurs us into action. On the other hand, we must, unfortunately, remember that any document is part of a subjective perspective on a situation, and may indeed be subjective to the point of absurduty.""Beje, knygoje nemažai autorės darytų fotografijų, tačiau čia jos ne tik kaip iliustracijos padedančios pajusti apsakymų nuotaiką, bet ir kaip atskiros istorijos. Skaičiau knygą angliškai ir žiauriai vargau su dažnai keistai skambančiu vertimu. Autorė šiuos apsakymus rašė ukrainietiška rusų kalba. Anot vertėjos Eugene Ostashevsky: „Her language is subtly different from the kinds of Russian spoken in the Russian Fedaration; it is based on the rhythms and intonations of the Russian of Kyiv and Kharkiv, and continues the Russian-language line of Ukrainian lierature.“ Įdomu būtų paskaityti juos originalo kalba. [image]Yevgenia Belorusets...more",Notes are private!,0,10,1,"Dec 12, 2022","Dec 29, 2022","Dec 10, 2022",,Paperback,view (with text),/book/show/58470814-lucky-breaks
414,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Oderis,"Vanagas, Dainius*",,9786094794100,,272        pp,3.75,187,"Mar 29, 2021","Mar 29, 2021",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,3.5*,Notes are private!,0,13,1,"Dec 09, 2022","Dec 11, 2022","Dec 08, 2022",,Hardcover,view (with text),/book/show/57508216-oderis
415,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Dr. No,"Everett, Percival",1644452081,9781644452080,1644452081,262        pp,3.71,"3,942","Nov 01, 2022","Nov 01, 2022",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"4,5*",Notes are private!,0,4,1,"Dec 05, 2022","Dec 08, 2022","Dec 04, 2022",,Paperback,view (with text),/book/show/59808430-dr-no
416,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Saha,"Cho, Nam-Joo",132409088X,9781324090885,132409088X,240        pp,2.96,"1,655","May 28, 2019","Nov 01, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"60%Pavargau nuo autorės pasakojimo (ne)stiliaus. Viename interviu autorė užsiminė, jog jai labiau rūpi temos, o ne kaip jos išpildomos. Ši distopija -60%Pavargau nuo autorės pasakojimo (ne)stiliaus. Viename interviu autorė užsiminė, jog jai labiau rūpi temos, o ne kaip jos išpildomos. Ši distopija - geriausias to pavyzdys. Gali būti, kad ji tiesiog- ne mano autorė....more",Notes are private!,0,1,0,not set,not set,"Dec 04, 2022",,Hardcover,view (with text),/book/show/60165461-saha
417,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Tales from Outer Suburbia,"Tan, Shaun",0545055873,9780545055871,0545055873,96        pp,4.33,"9,675",2008,"Feb 01, 2009",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,5,1,not set,not set,"Dec 04, 2022",,Hardcover,view,/book/show/5970382-tales-from-outer-suburbia
418,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Majų žynių paslaptis,"Кузьмищев, Владимир",,,,256        pp,3.25,4,"Jan 01, 1968",1978,it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,2.5*,Notes are private!,0,1,1,not set,not set,"Nov 30, 2022",,Hardcover,view (with text),/book/show/53327471-maj-yni-paslaptis
419,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Horizontal Vertigo: A City Called Mexico,"Villoro, Juan",1524748889,9781524748883,1524748889,346        pp,3.98,844,Sep 2018,"Mar 23, 2021",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"2.5*Mexico miestas per septynis paskutinius dešimtmečius išsiplėtė septynis šimtus! kartų. Tad, knygos pavadinimas labai tinka šiam megapoliui. O virš2.5*Mexico miestas per septynis paskutinius dešimtmečius išsiplėtė septynis šimtus! kartų. Tad, knygos pavadinimas labai tinka šiam megapoliui. O viršelis labai vykusiai sufleruoja apie koliažinį tekstą. Tai tiek senų, tiek naujų esė ir straipsnių miksas, plius autoriaus prisiminimų inkliūzai. Gal vėlgi, mano lūkesčiai būvo per dideli. Tikėjausi kažko, kaip Pamukas rašo apie Stambulą, o gavau eilinį įvairių (įdomesnių ir nelabai) tekstų rinkinį apie Mexico City....more",Notes are private!,0,9,1,"Nov 30, 2022","Dec 03, 2022","Nov 29, 2022",,Hardcover,view (with text),/book/show/54425527-horizontal-vertigo
420,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Liberation Day,"Saunders, George",0525509593,9780525509592,0525509593,256        pp,4.00,"12,167","Oct 18, 2022","Oct 18, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,50%,Notes are private!,0,1,0,not set,not set,"Nov 28, 2022",,Hardcover,view (with text),/book/show/60471573-liberation-day
421,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Jawbone,"Ojeda, Mónica",1566896215,9781566896214,1566896215,272        pp,3.72,"7,075","Mar 12, 2018","Feb 08, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,20%,Notes are private!,0,1,0,not set,not set,"Nov 27, 2022",,Paperback,view (with text),/book/show/44074748-jawbone
422,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"A Necessary Evil        (Sam Wyndham, #2)","Mukherjee, Abir*",1911215124,9781911215127,1911215124,384        pp,4.06,"5,696","Jun 01, 2017","Jan 01, 2035",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"3,5*",Notes are private!,0,6,1,"Nov 27, 2022","Dec 04, 2022","Nov 27, 2022",,Hardcover,view (with text),/book/show/31425141-a-necessary-evil
423,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Papyrus: The Invention of Books in the Ancient World,"Vallejo, Irene",0593318897,9780593318898,0593318897,464        pp,4.27,"16,428","Sep 18, 2019","Oct 18, 2022",did not like it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"DNF @ 80%Mišrainė, kurioje gerokai per daug ingredientų.Ir ko šioje miscellanea-iškoje knygoje nėra, bet tikrai mažai apie papirusą. O būtent dėl papiDNF @ 80%Mišrainė, kurioje gerokai per daug ingredientų.Ir ko šioje miscellanea-iškoje knygoje nėra, bet tikrai mažai apie papirusą. O būtent dėl papiruso jos ir ėmiausi. Skyriai apie Aleksandro Didžiojo gyvenimą, apie tokius pat didelius graikus ir romėnus, apie kai kurias mums iki kaulo smegenų žinomas knygas, apie bibliotekas, abėcėlę, apie Peggy Guggenheim...ir nepamirštant įterpinėti prisiminimų iš savo gyvenimo. Uhhh. Buvo nuobodu iki nebegalėjimo. O kur dar tas chaotiškas blaškymasis po amžius.Mačiau, ši knyga pateko į 15min knygų rinkimus. Auč. Nejaugi taip prastai Lietuvoje su negrožine literatūra?...more",Notes are private!,0,10,1,not set,not set,"Nov 25, 2022",,Hardcover,view (with text),/book/show/60149545-papyrus
424,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Braiding Sweetgrass: Indigenous Wisdom, Scientific Knowledge, and the Teachings of Plants","Kimmerer, Robin Wall",,9781515975908,,17        pp,4.54,"117,203","Oct 15, 2013","Jul 05, 2016",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"dnf @ 54%Geras pavyzdys, kuomet autorius/-ė nesugeba pažaboti savo pamokslų tėkmės. 400 psl. laisvai galėjo tilpti į 200. Mažiau būtų pasakojimų apie dnf @ 54%Geras pavyzdys, kuomet autorius/-ė nesugeba pažaboti savo pamokslų tėkmės. 400 psl. laisvai galėjo tilpti į 200. Mažiau būtų pasakojimų apie save, savo išskirtinumą, nebūtų varginančių pasikartojimų apie tą patį per tą patį. Ir gal tuomet nebūtų manęs taip stipriai užknisęs autorės labai jau man į akis (na, labiau į ausis gal) kritęs spiritualizmas. Be jokios abejonės, prie tokio įspūdžio prisidėjo tai, kad klausiausi audio varianto, įskaityto pačios autorės laaaabai jau pakylėtu dvasingu tonu. Man pasirodė ši knyga (ir vėl) jaunesniems/žalesniems skaitytojams. O ir ta paantraštėje minima Indgenous amerikiečių išmints - tokia pat, kaip ir visos žmonijos išmintis. Gyventi reikia darnoje su gamta. Jau seniau klausiausi jos internete ir supratau, jog kažkas stipriai man kliūna jos asmenybėje. Beje, man rodos, ji neturi humoro jausmo, o ir su empatija jai prastai. Mačiau leis kitųknygų leidykla. Paskaitinėt gal ir galima ;)...more",Notes are private!,0,10,0,not set,not set,"Nov 24, 2022",,Audiobook,view (with text),/book/show/43797900-braiding-sweetgrass
425,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Twist of a Knife        (Hawthorne & Horowitz, #4)","Horowitz, Anthony*",0062938185,9780062938183,0062938185,373        pp,4.09,"25,167",2022,"Nov 15, 2022",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,3.5*,Notes are private!,0,5,1,"Nov 24, 2022","Nov 25, 2022","Nov 23, 2022",,Hardcover,view (with text),/book/show/60461888-the-twist-of-a-knife
426,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Eric,"Tan, Shaun",1742372929,9781742372921,1742372929,48        pp,4.41,"2,764","Apr 01, 2008","Apr 01, 2010",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,6,1,not set,not set,"Nov 23, 2022",,Hardcover,view,/book/show/8409380-eric
427,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Dienoraštis 1961-1969,"Gombrowicz, Witold",,9785790008955,,342        pp,4.48,200,1971,"Dec 20, 1999",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,8,1,not set,not set,"Nov 22, 2022",,,view,/book/show/43354558-dienora-tis-1961-1969
428,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Portrait of an Unknown Lady,"Gainza, María",1646220323,9781646220328,1646220323,192        pp,3.21,"2,058","Oct 10, 2018","Mar 22, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 21, 2022",,Hardcover,view,/book/show/58558406-portrait-of-an-unknown-lady
429,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Beartown        (Beartown, #1)","Backman, Fredrik*",,,,432        pp,4.29,"439,176","Sep 15, 2016","Apr 25, 2017",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,dnf @ 25%,Notes are private!,0,2,0,not set,not set,"Nov 20, 2022",,Kindle Edition,view (with text),/book/show/33413128-beartown
