,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Sirpa's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
406,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Lost Summer of Louisa May Alcott,"McNees, Kelly O'Connor*",0425240835,9780425240830,0425240835,376        pp,3.68,"4,281","Apr 01, 2010","May 03, 2011",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Sadly, I was not as enamored with this historical romance as I had hoped to be. McNees' book was a good attempt to fill in a missing year of Alcott's Sadly, I was not as enamored with this historical romance as I had hoped to be. McNees' book was a good attempt to fill in a missing year of Alcott's life and address some of the reasons why she became such an independent writer. The romance was fine but my favorite parts were the historical details which were woven throughout the story. I loved the LMA books as a child and read and reread Little Women. It is one of the books that still sits on my bookshelf alongside L.M. Montgomery's ""Anne of Green Gables"". As an aside, I was invited to speak on Louisa's ""other"" writings a few years ago and just noticed that there is a newer title book about this subject: ""Behind a Mask: The Unknown Thrillers of Louisa May Alcott"". The Transcendentalist movement, the Walden Pond experiment and Louisa's father, Bronson Alcott and his role in the group is fascinating to explore. A book that I use as a reference work is ""A Hunger for Home: Louisa May Alcott's Place in American Culture"" by Sarah Elbert. ...more",Notes are private!,0,0,1,not set,"May 10, 2014","Jun 04, 2014",,Paperback,view (with text),/book/show/9466118-the-lost-summer-of-louisa-may-alcott
407,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,John Adams,"McCullough, David",0743223136,9780743223133,0743223136,751        pp,4.07,"361,250","May 01, 2001","May 22, 2001",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I finally had a chance on a speaking assignment to visit Boston, MA, a city that has always intrigued me. While there, my husband and I walked the strI finally had a chance on a speaking assignment to visit Boston, MA, a city that has always intrigued me. While there, my husband and I walked the streets to discover the history of the era and fell in love with the area. Venerable Harvard University across the river, the park where Robert McCloskey's children's classic ""Make Way for Ducklings"" takes place, the bar where the television series Cheers was filmed, a tour of the harbor along with the battleship, The Constitution . . . But nothing left as much of an impression as the history of the revolution and the founding fathers. I had to read this book and have fallen in love with the brilliantly colored second president of our nation and framer of the constitution, John Adams. His New England constitution and sensibilities completely won me over, including his vanity and temper when young, his brilliant mind, love of reading and learning, his adventures in Europe, and most of all, his positive outlook as an elder statesman and love of his wife, Abigail, of family and friends. Fabulous book. Thanks David McCulloch. This was too long on my ""to read"" list. Highly recommend. ...more",Notes are private!,0,2,1,not set,not set,"May 01, 2014",,Paperback,view (with text),/book/show/2203.John_Adams
408,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Journey to Topaz,"Uchida, Yoshiko",1890771910,9781890771911,1890771910,168        pp,3.86,"1,519",1971,"Oct 01, 2015",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Finally last month took time to visit the mile-square block known as Topaz Internment Camp since WWII. Today it is staked out with markers, courtesy oFinally last month took time to visit the mile-square block known as Topaz Internment Camp since WWII. Today it is staked out with markers, courtesy of an Eagle Scout project, but at one time housed thousands of Japanese Americans. This novel is written with a light, kind touch by Yoshida, but does give a history of the era from the viewpoint of a child who is moved from her lovely home in Berkeley, California to Topaz, near Delta, Utah. Worth reading. ...more",Notes are private!,0,0,1,not set,not set,"Mar 12, 2014",,Paperback,view (with text),/book/show/91579.Journey_to_Topaz
409,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Seeking Persephone        (The Lancaster Family, #1)","Eden, Sarah M.*",1440454299,9781440454295,1440454299,288        pp,4.17,"13,062","Nov 07, 2008",Sep 2011,it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Feb 05, 2014","Feb 22, 2014",,Paperback,view,/book/show/5640523-seeking-persephone
410,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,State of Wonder,"Patchett, Ann",006204981X,9780062049810,006204981X,370        pp,3.89,"188,469","May 03, 2011","Feb 07, 2023",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"As the s say, this book is sheer ""literary elegance"" as you experience the Amazonian jungle with Marina on her search for Dr. Swenson and answerAs the s say, this book is sheer ""literary elegance"" as you experience the Amazonian jungle with Marina on her search for Dr. Swenson and answers to the demise of her coworker, Anders. Exotic birds, literary allusions, mosquitos and snakes, unbearable heat and continual dampness accost your senses as you read. You may not love all the characters, but they are so well drawn that the book will keep you turning pages until its secrets finally unravel. Quotations:""The news of Anders Eckman's death came by way of Aerogram, a piece of bright blue airmail paper that served as both the stationary and, when folded over and sealed along the edges, the envelope. Who even knew they still make such things? This single sheet had traveled from Brazil to Minnesota to amrk the passing of a man, a breath of tissue so insubstantial that only the stamp seemed to anchor it to this world."" 1""She knew the story of Orpheus, but it wasn't until the singing began that she realized it was the story of her life. She was Orfeo, and there was not question that Anders was Euridice, dead from a snake bite."" 124""At dusk the insects came down in a storm. the hard-shelled and soft-sided, the biting and stinging,the chirping and buzzing and droning, every last one unfolded its paper wings and flew with unimaginable velocity into the eyes and mouths and noses of the only three humans they could find."" 183...more",Notes are private!,0,0,1,not set,"Feb 20, 2014","Feb 22, 2014",,Paperback,view (with text),/book/show/10870072-state-of-wonder
411,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,How to be Lovely: The Audrey Hepburn Way of Life,"Hellstern, Melissa",0525948236,9780525948230,0525948236,208        pp,3.95,"2,548","Jun 03, 2004","Jun 03, 2004",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"A gift from my daughter, this is a book of snippets including quotations by Audrey set apart by photographs. Not really an autobiography, rather this A gift from my daughter, this is a book of snippets including quotations by Audrey set apart by photographs. Not really an autobiography, rather this might be considered a little book of wisdom on how to live graciously. For me, watching old movies starring either of the Hepburns--Katharine or Audrey--was a tutorial on learning to live one's life in an authentic way. They were as different as could be in personality, yet both had an impact upon me as an impressionable young girl. In an era when discreet was still in vogue, Audrey Hepburn finished out her life quietly, creating beauty, caring for her husband and two sons, her home, her garden, and impoverished children around the world as an ambassador for UNICEF. Quotations: ""What would it be like to die and look back miserably--seeing only the bad things, the opportunities missed, or what could have been.""""There's a curious thing about pain or hardship. In the beginning it's an enemy, it's something you don't want to face or think about or deal with. Yet, with time it becomes almost a friend.""""The world has always been cynical, and I think I'm a romantic at heart. I hope for better things, and I thank God the world is also full of people who want to be genuine and kind.""...more",Notes are private!,0,2,1,not set,"Dec 28, 2013","Dec 28, 2013",,Hardcover,view (with text),/book/show/168561.How_to_be_Lovely
412,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Archangel        (Samaria, #1)","Shinn, Sharon",0441004326,9780441004324,0441004326,400        pp,4.04,"10,608","May 01, 1996","Apr 01, 1997",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I've read this book several times over the years. If this 1996 novel had been introduced to me only with its basic plot, I would have probably not beeI've read this book several times over the years. If this 1996 novel had been introduced to me only with its basic plot, I would have probably not been very interested (proud and rebellious heroine meets dark, brooding archangel) but it is often delightful and resonates with me due to the characters as well as references to biblical texts that Shinn incorporates. A sci-fi-fantasy, the world that Shinn creates within the pages of her novel is both a unique and provocative look at religion, faith, and opposition in all things. It is romantic, philosophical, and spiritual in the larger than life way of an epic, but also warm and intimate. In a country called Samaria, a race of angels lives among humans. Appointed as guardians to the human race by their god, Jovah, the angels are beset by the same personality flaws and frailties as humans. The associative way that Shinn writes, bringing in geographic details and names such as Lucifer, Tamar, Bethel, and the ideas that drive the plot--how gods, angels, and mortals live and interact--are thought-provoking. The book reminds me of ideas found in the Urantia, the newly discovered Ethiopian version of the Book of Enoch, as well as other pseudographical volumes....more",Notes are private!,0,1,1,not set,"Mar 25, 2016","Dec 27, 2013",,Mass Market Paperback,view (with text),/book/show/97961.Archangel
413,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Rescuing Wayward Children,"Barkdull, Larry",,,,unknown,4.57,61,"Mar 28, 2009",unknown,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,Recommended as a book on the atonement and how we can further the work of salvation.,Notes are private!,0,0,1,Dec 2013,"Dec 08, 2015","Dec 01, 2013",,,view (with text),/book/show/6463084-rescuing-wayward-children
414,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The House of Hades        (The Heroes of Olympus, #4)","Riordan, Rick*",1423146727,9781423146728,1423146727,597        pp,4.57,"413,813","Oct 08, 2013","Oct 08, 2013",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"The characters are growing up and even though the plot is rather predictable, Riordan fans will eagerly follow their favorite characters to Tartarus, The characters are growing up and even though the plot is rather predictable, Riordan fans will eagerly follow their favorite characters to Tartarus, if possible, to save mankind from Gaea and her minions. And never fear--the ending leaves room for yet another story to follow. ...more",Notes are private!,0,0,1,not set,not set,"Dec 01, 2013",,Hardcover,view (with text),/book/show/12127810-the-house-of-hades
415,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Crucible: A Play in Four Acts,"Miller, Arthur",0142437336,9780142437339,0142437336,143        pp,3.60,"408,435","May 01, 1946","Mar 25, 2003",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Yes, I am rereading the classics. Written during the Joseph McCarthy era when suspected Communists lurked in every doorway, Henry Miller's play is a pYes, I am rereading the classics. Written during the Joseph McCarthy era when suspected Communists lurked in every doorway, Henry Miller's play is a powerful reminder of the power of redemption and of the hysteria which can engulf a society, especially when greed and jealousy enter into its members. Riveting retelling of the Salem witch hunts that can foster amazing discussions on individual will and the power of choice....more",Notes are private!,0,2,1,not set,not set,"Oct 10, 2013",,Paperback,view (with text),/book/show/17250.The_Crucible
416,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Cat's Table,"Ondaatje, Michael",0224093614,9780224093613,0224093614,269        pp,3.61,"26,486","Oct 04, 2011",2011,liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I'll admit it. I love Ondaatje. He is so writerly, strolling slowly through scenes, pausing to ponder something that he sees, if only through the eyesI'll admit it. I love Ondaatje. He is so writerly, strolling slowly through scenes, pausing to ponder something that he sees, if only through the eyes of memory, then moving on. Ondaatje's novel is not plot-driven and consequently takes more work from a reader than popular fiction will. But, the language and feel of the novel is satisfying on a deeper level than a mere story. And of course, as Ondaatje often does, he slips into the fascinating stream of memory. Did any of this really happen? Or, does the author, like a myna bird, merely retell what his memory, which may be fickle and unreliable, reveals? When can we really ever trust our memories of childhood events? ...more",Notes are private!,0,1,1,not set,not set,"Oct 03, 2013",,Hardcover,view (with text),/book/show/11076177-the-cat-s-table
417,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Mariana,"Kearsley, Susanna*",1402258674,9781402258671,1402258674,364        pp,4.08,"25,187",1994,"Apr 01, 2012",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Kearsley is delightful as a light read. This was one of her earlier works but interesting to see how her craft has developed since that time. I'll admKearsley is delightful as a light read. This was one of her earlier works but interesting to see how her craft has developed since that time. I'll admit I am a sucker for older quaint homes in the English countryside. While most readers would choose this for the romance, I actually best loved reading the descriptions of the gardens....more",Notes are private!,0,1,1,not set,not set,"Sep 22, 2013",,Paperback,view (with text),/book/show/12541349-mariana
