,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Dan's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
1506,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Twelve        (The Passage, #2)","Cronin, Justin*",0345504984,9780345504982,0345504984,592        pp,4.02,"100,396","Oct 16, 2012","Oct 16, 2012",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"**spoiler alert** I was disappointed by this book. The first book, The Passage, started off great and then slowed down and became strange, disjointed,**spoiler alert** I was disappointed by this book. The first book, The Passage, started off great and then slowed down and became strange, disjointed, and rather weak near the end. This book did so as well but more quickly.It is difficult to say where this book's focus lies. You meet some characters and spend awhile reading about them and then they're dead. Oh, but wait, they are the ancestors of some people who are living right now. Who cares? What did that have to do with anything?I found most of the characters in this book not believable. It's as if you simply took some people from 2012 and plopped them down into a different setting. There really isn't a sense of 100 years of apocalypse. People still talk the same way, Guilder and his minions still behave the same way, and important details are just left out. How do they find fuel when they're driving the bus towards the east coast? A guiding hand. What? And what was with that scene near the end when Guilder suits up in robes and says, ""It's game time""? What was that? That's terrible writing. And then Amy transforms, the Twelve die, and the very next chapter, our heroes are just running the show and behaving like regular folk. No one is grieving, no one seems to be in the depths of depression or anguish because they just destroyed half a city and twelve giant vampire beasts. No, everyone just goes on with their lives. This book lacks energy and fear. It's named ""The Twelve"" and you barely ever see them. They emerge from beyond the horizon, agree to get put in the back of a semi (?), get transported to a stadium, and then get destroyed by a few humans. How did these demi-gods survive for one hundred years and then just up and get beat in a matter of 10 minutes?Why did Lila change her mind? Why did Lila and the dracs even go to that place that eventually became known as the Massacre of the Field, steal a few people, and then didn't come back for 20 years? What did Cronin feel that it was necessary for a bunch of main characters to be connected by that event? It didn't help anything.I don't think I'm going to read the third book. It's going to be disappointing, just like this one was....more",Notes are private!,0,0,1,not set,"Dec 10, 2012","Oct 25, 2012",,Hardcover,view (with text),/book/show/13281368-the-twelve
1507,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,My First Summer in the Sierra,"Muir, John",0486437353,9780486437354,0486437353,160        pp,4.06,"6,611",1911,"Nov 17, 2004",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,This was a delightful read. Muir's descriptions of the California landscapes are breathtaking. I often found myself reading this book at the end of a This was a delightful read. Muir's descriptions of the California landscapes are breathtaking. I often found myself reading this book at the end of a long day in order to relax and smile. Muir takes you the Range of Light and reminds you just how important it is to get out into Nature and embrace it....more,Notes are private!,0,0,1,not set,"Oct 22, 2012","Oct 24, 2012",,Paperback,view (with text),/book/show/238727.My_First_Summer_in_the_Sierra
1508,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Abe Lincoln's Dream,"Smith, Lane",1596436085,9781596436084,1596436085,32        pp,3.81,"1,114","Oct 16, 2012","Oct 16, 2012",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Nov 25, 2012","Oct 17, 2012",,Hardcover,view,/book/show/13539620-abe-lincoln-s-dream
1509,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Spillover: Animal Infections and the Next Human Pandemic,"Quammen, David*",0393066800,9780393066807,0393066800,587        pp,4.42,"18,654","Sep 24, 2012","Oct 01, 2012",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"It feels good to get the reading year started with a science book. David Quammen has written some excellent science and nature essays in the past and It feels good to get the reading year started with a science book. David Quammen has written some excellent science and nature essays in the past and I thought this book, his newest, would be a fun try at his longer work.It did not disappoint.The subject of the book is zoonosis, which is the transfer of a disease from animals to humans. Some of our most famous and deadliest diseases are zoonotic. Quammen travels the globe interviewing doctors, scientists, and patients who have either been infected with or worked with countless bacteria, viruses, or parasites. He chronicles malaria, hendra, hanta, ebola, SARS, flu, HIV, and others. It will definitely open your eyes to how susceptible we are to nature's cruelest bugs. Quammen's writing style can be deep but also contains quick jabs that will spook you like a scene out of a horror film. You'll be reading fascinating pages about different forms of a virus, how it was isolated, the processes used to identify it, etc. and then all of a sudden he tells you a story about someone who got it and how it spread. The hair on the back of your neck stands up as the science gives way to the gruesome reality of these diseases. The only part of the book I did not care for was a section he included in the HIV chapter. In it, he creates a sort of historical fiction of how the virus may have traveled from southeast Cameroon over a century ago into the Congo. It's pretty good fiction writing but I didn't feel like it meshed at all with the rest of the science writing in the book. It was kind of an outlier section that made you feel like the book was going in the wrong direction.I learned a ton from this book. It helped dispel certain urban legends and pieces of misinformation about quite a few viruses. The chapter on SARS will keep you riveted and the chapter on HIV will make you proud of the hard-working scientists who traced HIV back over 100 years into Africa's past.If you're into science and want something that will both pull back the curtain and scare you at the same time, I recommend this heartily....more",Notes are private!,0,0,1,not set,"Jan 04, 2013","Oct 06, 2012",,Hardcover,view (with text),/book/show/13637215-spillover
1510,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Sky, The Stars, The Wilderness","Bass, Rick",0395924758,9780395924754,0395924758,208        pp,4.17,669,1997,"Sep 30, 1998",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Sep 24, 2012",,Paperback,view,/book/show/14224.The_Sky_The_Stars_The_Wilderness
1511,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Winter: Notes from Montana,"Bass, Rick",0395611504,9780395611500,0395611504,176        pp,4.09,"2,105",1991,"Jan 20, 1991",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Sep 24, 2012",,Paperback,view,/book/show/14225.Winter
1512,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Signal and the Noise: Why So Many Predictions Fail—But Some Don't,"Silver, Nate",159420411X,9781594204111,159420411X,544        pp,3.97,"50,036","Sep 27, 2012","Jan 01, 2012",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Dec 20, 2012","Sep 24, 2012",,Hardcover,view,/book/show/13588394-the-signal-and-the-noise
1513,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Poor Economics: A Radical Rethinking of the Way to Fight Global Poverty,"Banerjee, Abhijit V.",1586487981,9781586487980,1586487981,320        pp,4.28,"21,793","Apr 26, 2011","Apr 26, 2011",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Sep 20, 2012",,Hardcover,view,/book/show/10245602-poor-economics
1514,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Dog Stars,"Heller, Peter",0449013111,9780449013113,0449013111,10        pp,3.95,"64,432","Aug 07, 2012","Aug 07, 2012",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I don't give out 5 star s very often so when I do I really look forward to clicking that fifth star. Now I don't believe that EVERYONE is going I don't give out 5 star s very often so when I do I really look forward to clicking that fifth star. Now I don't believe that EVERYONE is going to think this is five stars, but this author nailed it in almost every area of fiction writing that I enjoy. This book contains very few characters who are introspective and ask big questions about what the world is going to be like now that most people are dead. More importantly, though, this book has many layers and contains great scenes in nature and exploring the depths of human love. Some of the scenes between the main character and his deceased wife (from memory) are hauntingly beautiful and sad. Plus, the main character has a great dog who is one of his best companions.For me, a great fiction rattles me to my core and makes me feel like the actual character in the book. I feel as if I have been there with him, in his skin, wondering about the world around me. ""The Dog Stars"" is definitely a book I'm going to buy and keep in my collection because I can see myself reading it over and over again, playing with the metaphors in my mind and exploring a new world through the characters. This was a tremendous read that I did not want to end....more",Notes are private!,0,9,1,not set,"Sep 18, 2012","Sep 19, 2012",,Audio CD,view (with text),/book/show/13330553-the-dog-stars
1515,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Long Earth        (The Long Earth, #1)","Pratchett, Terry",0062067753,9780062067753,0062067753,336        pp,3.78,"59,070","Jun 21, 2012","Jun 19, 2012",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I have to thank Alison for introducing me to this book. This was a fun, imaginative, and intriguing sci-fi story. There are so many possibilities withI have to thank Alison for introducing me to this book. This was a fun, imaginative, and intriguing sci-fi story. There are so many possibilities with the concepts in this book that it will keep you thinking for some time. A fun read for all....more",Notes are private!,0,0,1,not set,not set,"Sep 09, 2012",,Hardcover,view (with text),/book/show/13147230-the-long-earth
1516,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Fault in Our Stars,"Green, John*",,,,313        pp,4.14,"5,138,616","Jan 10, 2012","Jan 10, 2012",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Sep 05, 2012",,Hardcover,view,/book/show/11870085-the-fault-in-our-stars
1517,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Rabid: A Cultural History of the World's Most Diabolical Virus,"Wasik, Bill*",0670023736,9780670023738,0670023736,275        pp,3.71,"10,257","Jul 01, 2012","Jul 19, 2012",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"A fascinating look at the biology and history of one of the scariest diseases you will ever read about. I learned quite a bit about how horrifying rabA fascinating look at the biology and history of one of the scariest diseases you will ever read about. I learned quite a bit about how horrifying rabies really is and now sneaky it is inside of the body. Plus the chapters on ancient times and the cultural history of the disease are interesting too. One of the author's theses is that rabies is the root of some of our legends pertaining to vampires, werewolves, and zombies. If you enjoy science, you will really like this book. The writing isn't always the best but it still is a neat story....more",Notes are private!,0,1,1,not set,not set,"Sep 05, 2012",,Hardcover,view (with text),/book/show/13403051-rabid
1518,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Darwin's Ghosts: The Secret History of Evolution,"Stott, Rebecca",1400069378,9781400069378,1400069378,396        pp,3.75,"1,896","Jan 01, 2012","Jun 12, 2012",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Aug 19, 2012",,Hardcover,view,/book/show/12862541-darwin-s-ghosts
1519,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Fight for Home: How (Parts of) New Orleans Came Back,"Wolff, Daniel*",1608194795,9781608194797,1608194795,352        pp,3.84,56,"Aug 07, 2012","Aug 07, 2012",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 19, 2012",,Hardcover,view,/book/show/13168198-the-fight-for-home
1520,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Wind Through the Keyhole        (The Dark Tower, #4.5)","King, Stephen*",,,,322        pp,4.14,"83,519","Feb 21, 2012","Apr 24, 2012",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"This is book 8th book in the Dark Tower series, but it fits nicely as 4.5 between ""Wizard and Glass"" and ""Wolves of the Calla"".My four stars are probaThis is book 8th book in the Dark Tower series, but it fits nicely as 4.5 between ""Wizard and Glass"" and ""Wolves of the Calla"".My four stars are probably part enthusiasm because I was so excited to be back in Mid-World. We don't spend a lot of time with the ka-tet we all know (Roland, Susannah, Jake, Eddie, and Oy) but we do get to spend some quality time in Mid-World, which is always exciting.I enjoyed the structure of the book too. It's basically a story inside of a story inside of a story. Plus we get to spend some time with young and old Roland.This is just a fun read for Dark Tower fans. You don't need to know much about the Dark Tower series to read it, but if you have read the series, it makes the book that much better. It adds to the mythology and the universe that is Mid-World....more",Notes are private!,0,0,1,not set,Aug 2012,"Aug 03, 2012",,Kindle Edition,view (with text),/book/show/12341557-the-wind-through-the-keyhole
