,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Cher 'N Books's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
249,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,What the Taliban Told Me,"Fritz, Ian*",1668010690,9781668010693,1668010690,304        pp,3.52,165,"Nov 07, 2023","Nov 07, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 07, 2023",,Hardcover,view,/book/show/62919386-what-the-taliban-told-me
250,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Night Parade,"Lin, Jami Nakamura*",0063213230,9780063213234,0063213230,352        pp,4.31,552,"Oct 24, 2023","Nov 07, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 07, 2023",,Hardcover,view,/book/show/90588968-the-night-parade
251,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Worm: A Cuban American Odyssey,"Rodriguez, Edel",125075397X,9781250753977,125075397X,304        pp,4.54,257,unknown,"Nov 07, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 07, 2023",,Hardcover,view,/book/show/57771211-worm
252,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Liberators,"Koh, E.J.*",1959030159,9781959030157,1959030159,240        pp,3.48,571,"Nov 07, 2023","Nov 07, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 07, 2023",,Hardcover,view,/book/show/96178191-the-liberators
253,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Pedro and Marques Take Stock: A Picaresque Novel,"Falero, José",1662601247,9781662601248,B0BGN1KJ47,280        pp,4.37,"1,079",2020,"Nov 07, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 07, 2023",,Kindle Edition,view,/book/show/121290772-pedro-and-marques-take-stock
254,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Again and Again,"Evison, Jonathan*",0593184157,9780593184172,B0BV6FMZ2D,332        pp,3.78,"4,632","Nov 07, 2023","Nov 07, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 07, 2023",,Kindle Edition,view,/book/show/112976321-again-and-again
255,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,No. 23 Burlington Square,"Keer, Jenni*",178513955X,9781785139550,B0CBB34QCK,426        pp,4.22,"2,672","Oct 31, 2023","Oct 31, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 07, 2023",,Kindle Edition,view,/book/show/185040105-no-23-burlington-square
256,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Tehran at Twilight,"Abdoh, Salar",1617752924,9781617752926,1617752924,240        pp,3.40,235,"Sep 15, 2014","Oct 07, 2014",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 07, 2023",,Paperback,view,/book/show/20949544-tehran-at-twilight
257,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Out of Mesopotamia,"Abdoh, Salar",,,B087G4QJKV,186        pp,3.92,296,"Sep 01, 2020","Aug 02, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 07, 2023",,Kindle Edition,view,/book/show/55203842-out-of-mesopotamia
258,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Nearby Country Called Love,"Abdoh, Salar",0593653904,9780593653906,0593653904,256        pp,3.49,196,"Nov 07, 2023","Nov 07, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 07, 2023",,Hardcover,view,/book/show/112974927-a-nearby-country-called-love
259,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Above the Salt,"Vaz, Katherine*",1250873819,9781250873811,1250873819,432        pp,3.75,299,"Nov 07, 2023","Nov 07, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 07, 2023",,Hardcover,view,/book/show/65211829-above-the-salt
260,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Portable Veblen,"Mckenzie, Elizabeth*",,,B00WS1PAZY,448        pp,3.45,"7,948","Jan 14, 2016","Jan 19, 2016",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 04, 2023",,Kindle Edition,view,/book/show/25876280-the-portable-veblen
261,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Sing, Unburied, Sing","Ward, Jesmyn*",,,B01M9I7CRC,299        pp,4.01,"135,221","Sep 05, 2017","Sep 05, 2017",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 04, 2023",,Kindle Edition,view,/book/show/33620321-sing-unburied-sing
262,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"1215 and All That: Magna Carta and King John        (A Very, Very Short History of England Book 3)","West, Ed*",,,B071GW6F1H,196        pp,4.02,521,Oct 2017,"Oct 10, 2017",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 04, 2023",,Kindle Edition,view,/book/show/36306011-1215-and-all-that
263,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"1066 and Before All That: The Battle of Hastings, Anglo-Saxon and Norman England","West, Ed*",1510719911,9781510719910,,184        pp,4.00,621,Jan 2017,"Aug 08, 2017",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 04, 2023",,ebook,view,/book/show/42794188-1066-and-before-all-that
264,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Saxons vs. Vikings: Alfred the Great and England in the Dark Ages,"West, Ed*",,,B0743LG5ZM,103        pp,3.98,617,Aug 2017,"Aug 08, 2017",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 04, 2023",,Kindle Edition,view,/book/show/35733947-saxons-vs-vikings
265,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,From the Depths and Other Strange Tales of the Sea,"Ashley, Mike",0712352368,9780712352369,0712352368,316        pp,3.77,289,"Aug 30, 2018","Apr 04, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 04, 2023",,Paperback,view,/book/show/40862887-from-the-depths-and-other-strange-tales-of-the-sea
266,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Sanctuary,"Murray, Andrew Hunter*",,9798200977635,B0CD9VQ9JC,402        pp,3.55,"2,311","May 26, 2022","Jan 23, 2024",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 04, 2023",,Kindle Edition,view,/book/show/195469971-the-sanctuary
267,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Hike,"Magary, Drew*",0399563857,9780399563850,0399563857,278        pp,3.96,"21,337","Aug 02, 2016","Aug 02, 2016",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 04, 2023",,Hardcover,view,/book/show/27833803-the-hike
268,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Hundred Years' War on Palestine: A History of Settler-Colonial Conquest and Resistance, 1917-2017","Khalidi, Rashid",1627798552,9781627798556,1627798552,336        pp,4.51,"12,053","Jan 28, 2020","Jan 28, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 04, 2023",,Hardcover,view,/book/show/41812831-the-hundred-years-war-on-palestine
269,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Hello, Summer","Andrews, Mary Kay*",1250256925,9781250256928,1250256925,472        pp,3.91,"29,468","May 05, 2020","May 05, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 04, 2023",,Hardcover,view,/book/show/51180570-hello-summer
270,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Save the Date,"Andrews, Mary Kay*",1250019699,9781250019691,1250019699,448        pp,3.92,"21,408","Jun 03, 2014","Jun 03, 2014",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 04, 2023",,Hardcover,view,/book/show/18404093-save-the-date
271,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Weekenders,"Andrews, Mary Kay*",1250065941,9781250065940,1250065941,464        pp,3.76,"35,688",2016,"May 17, 2016",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 04, 2023",,Hardcover,view,/book/show/26114516-the-weekenders
272,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Santa Suit,"Andrews, Mary Kay*",1250279313,9781250279316,1250279313,224        pp,3.81,"49,782","Sep 28, 2021","Sep 28, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 04, 2023",,Hardcover,view,/book/show/56693416-the-santa-suit
273,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Homewreckers,"Andrews, Mary Kay*",1250278368,9781250278364,1250278368,464        pp,3.86,"43,021","May 03, 2022","May 03, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 04, 2023",,Hardcover,view,/book/show/58725023-the-homewreckers
274,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Newcomer,"Andrews, Mary Kay*",1250256968,9781250256966,1250256968,448        pp,3.94,"47,206","May 04, 2021","May 04, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 04, 2023",,Hardcover,view,/book/show/54860489-the-newcomer
275,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Husband and Wife,"Slater, K.L.*",1837907811,9781837907816,B0CG7BH34H,350        pp,3.90,"10,611","Nov 03, 2023","Nov 03, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 03, 2023",,Kindle Edition,view,/book/show/197483825-husband-and-wife
276,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Pathfinders: Extraordinary Stories of People Like You on the Quest for Financial Independence―And How to Join Them,"Collins, J L",180409000X,9781804090008,180409000X,320        pp,3.96,494,unknown,"Oct 31, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 03, 2023",,Hardcover,view,/book/show/65211499-pathfinders
277,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Beowulf: A New Translation,Unknown,,,B07HF1Y4D4,178        pp,3.48,"311,087",1000,"Aug 25, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 02, 2023",,Kindle Edition,view,/book/show/45889029-beowulf
278,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Seed Keeper,"Wilson, Diane",1571311378,9781571311375,1571311378,372        pp,4.31,"15,016","Mar 09, 2021","Mar 09, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 02, 2023",,Paperback,view,/book/show/52639051-the-seed-keeper
279,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Chenneville,"Jiles, Paulette*",0063252686,9780063252684,0063252686,307        pp,4.16,"3,970","Sep 12, 2023","Sep 12, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 01, 2023",,Hardcover,view,/book/show/112975135-chenneville
280,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Woman of Light,"Fajardo-Anstine, Kali*",0525511326,9780525511328,0525511326,336        pp,3.66,"11,682","Jun 07, 2022","Jun 07, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 01, 2023",,Hardcover,view,/book/show/58587145-woman-of-light
281,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Body Work: The Radical Power of Personal Narrative,"Febos, Melissa*",1646220854,9781646220854,1646220854,171        pp,4.25,"4,524","Mar 15, 2022","Mar 15, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 01, 2023",,Paperback,view,/book/show/58393129-body-work
282,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,What We Fed to the Manticore,"Kolluri, Talia Lakshmi",1953534414,9781953534415,1953534414,200        pp,4.14,"1,652","Sep 06, 2022","Sep 06, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 01, 2023",,Paperback,view,/book/show/60528666-what-we-fed-to-the-manticore
283,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Sinking Bell: Stories,"Louis, Bojan*",1644452030,9781644452035,1644452030,192        pp,3.89,233,"Sep 27, 2022","Sep 27, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 01, 2023",,Paperback,view,/book/show/59808506-sinking-bell
284,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Tread of Angels,"Roanhorse, Rebecca*",1982166185,9781982166182,1982166185,201        pp,3.48,"5,001","Nov 15, 2022","Nov 15, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 01, 2023",,Hardcover,view,/book/show/60321430-tread-of-angels
285,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Calling for a Blanket Dance,"Hokeah, Oscar*",1643752995,9781643752990,B09F5YHL4N,272        pp,4.27,"3,904","Jul 26, 2022","Jul 26, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 01, 2023",,Kindle Edition,view,/book/show/60185868-calling-for-a-blanket-dance
286,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Grandmother Begins the Story,"Porter, Michelle",1643755188,9781643755182,1643755188,336        pp,3.84,"1,532","Nov 07, 2023","Nov 07, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 01, 2023",,Hardcover,view,/book/show/123204565-a-grandmother-begins-the-story
287,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Mind Spread Out on the Ground,"Elliott, Alicia*",161219866X,9781612198668,161219866X,256        pp,4.43,"9,218","Mar 26, 2019","Aug 04, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 01, 2023",,Paperback,view,/book/show/53429893-a-mind-spread-out-on-the-ground
288,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Never Whistle at Night,"Hawk, Shane*",0593468465,9780593468463,0593468465,400        pp,4.04,"7,716","Sep 19, 2023","Sep 19, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 01, 2023",,Paperback,view,/book/show/75293507-never-whistle-at-night
