,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Yuliya's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
893,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Hannah Arendt.,"Grunenberg, Antonia",3451049546,9783451049545,3451049546,0        pp,3.00,1,unknown,"Oct 31, 2003",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 23, 2014",,Paperback,view,/book/show/7241170-hannah-arendt
894,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Local Knowledge: Further Essays In Interpretive Anthropology,"Geertz, Clifford",0465041620,9780465041626,0465041620,256        pp,4.06,324,1983,"Mar 11, 1985",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Dec 23, 2014","Dec 23, 2014",,Paperback,view,/book/show/330008.Local_Knowledge
895,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Interpretation of Cultures,"Geertz, Clifford",0465097197,9780465097197,B005SHS1TW,480        pp,4.11,"3,723",1973,"Jan 01, 1973",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Dec 23, 2014",,Paperback,view,/book/show/330006.The_Interpretation_of_Cultures
896,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Myths of Motherhood: How Culture Reinvents the Good Mother,"Thurer, Shari",0140246835,9780140246834,0140246835,416        pp,4.02,116,"May 06, 1994","May 01, 1995",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Цікава книжка, в якій розвіюється міф за міфом про ""ідеальну маму"", варто прочитати її замість сотні книжок про ""методи виховання"", тому що усі ці ""меЦікава книжка, в якій розвіюється міф за міфом про ""ідеальну маму"", варто прочитати її замість сотні книжок про ""методи виховання"", тому що усі ці ""методи"" мають свої історії і продукуються своїми контекстами, які найчастіше відтворюють патріархальні відносини у суспільстві. Спробуйте подумати про маму з позиції мами, а не дитини чи сустпільства! Важко? Насправді дуже важко, адже ми не звикли бачити маму з її перспективи, так само як і вона не звикла бачити себе з власної перспективи, а коли вона таки на себе дивиться і приймає до уваги себе, то її одразу назвуть ""недомамою"". ...more",Notes are private!,0,0,1,not set,"Nov 23, 2015","Dec 23, 2014",,Paperback,view (with text),/book/show/46693.Myths_of_Motherhood
897,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Centuries of Childhood: A Social History of Family Life,"Ariès, Philippe",0394702867,9780394702865,0394702867,448        pp,3.73,412,1960,"Jul 12, 1965",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jan 23, 2016","Aug 16, 2016","Dec 23, 2014",,Paperback,view,/book/show/635657.Centuries_of_Childhood
898,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Past is a Foreign Country,"Lowenthal, David",0521294800,9780521294805,0521294800,752        pp,3.95,211,1985,1988,liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Dec 23, 2014","Dec 23, 2014",,Paperback,view,/book/show/784843.The_Past_is_a_Foreign_Country
899,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Memory in Culture,"Erll, Astrid",0230297455,9780230297456,0230297455,218        pp,4.02,99,"Aug 02, 2011","Sep 27, 2011",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Dec 23, 2014","Dec 23, 2014",,Paperback,view,/book/show/12581998-memory-in-culture
900,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Role of the Reader: Explorations in the Semiotics of Texts,"Eco, Umberto",025320318X,9780253203182,025320318X,288        pp,4.09,278,1979,"Jul 22, 1979",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Dec 23, 2014","Dec 23, 2014",,Paperback,view,/book/show/10528.The_Role_of_the_Reader
901,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Ryssland : idéer och identiteter,"Bodin, Per-Arne",,9789172170223,,214        pp,3.62,8,"Oct 01, 2001","Oct 01, 2001",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Dec 23, 2014","Dec 23, 2014",,Hardcover,view,/book/show/18220921-ryssland
902,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Language, Canonization and Holy Foolishness: Studies in Postsoviet Russsian Culture and the Orthodox Tradition","Bodin, Per-Arne",9186071300,9789186071301,9186071300,326        pp,4.33,3,"Dec 03, 2009","Dec 03, 2009",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Mar 16, 2016","Dec 23, 2014",,Paperback,view,/book/show/9648611-language-canonization-and-holy-foolishness
903,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Work of Memory: New Directions in the Study of German Society and Culture,"Confino, Alon",0252027175,9780252027178,0252027175,265        pp,2.75,4,"Apr 08, 2002","Apr 08, 2002",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Dec 23, 2014","Dec 23, 2014",,Hardcover,view,/book/show/1350307.The_Work_of_Memory
904,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Girl in the Green Sweater: A Life in Holocaust's Shadow,"Chiger, Krystyna",0312376561,9780312376567,0312376561,272        pp,4.21,"6,364","Sep 30, 2008","Sep 30, 2008",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Dec 23, 2014","Dec 23, 2014",,Paperback,view,/book/show/3853205-the-girl-in-the-green-sweater
905,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Remembering: A Phenomenological Study,"Casey, Edward S.",0253214122,9780253214126,0253214122,392        pp,4.26,42,"Jan 01, 1987","Oct 22, 2000",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Dec 23, 2014","Dec 23, 2014",,Paperback,view,/book/show/820240.Remembering
906,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Performing the Past: Memory, History, and Identity in Modern Europe","Tilmans, Karin",9089642056,9789089642059,9089642056,368        pp,3.33,9,"Mar 26, 2010","Mar 26, 2010",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Dec 23, 2014","Dec 23, 2014",,Paperback,view,/book/show/10614959-performing-the-past
907,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Lange Schatten der Vergangenheit: Erinnerungskultur und Geschichtspolitik,aleida-assmann,3406549624,9783406549625,3406549624,320        pp,4.32,60,"Sep 20, 2006","Sep 20, 2006",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Dec 23, 2014","Dec 23, 2014",,Paperback,view,/book/show/6472861-lange-schatten-der-vergangenheit
908,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Moses the Egyptian: The Memory of Egypt in Western Monotheism,"Assmann, Jan",0674587391,9780674587397,0674587391,288        pp,4.16,146,1997,"Oct 15, 1998",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Dec 23, 2014","Dec 23, 2014",,Paperback,view,/book/show/355644.Moses_the_Egyptian
909,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Das kulturelle Gedächtnis: Schrift, Erinnerung und politische Identität in frühen Hochkulturen","Assmann, Jan",3406568440,9783406568442,3406568440,344        pp,4.36,196,1977,"Jan 01, 2008",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Dec 23, 2014","Dec 23, 2014",,Paperback,view,/book/show/6390718-das-kulturelle-ged-chtnis
910,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Брати грому,"Андрусяк, Михайло",,9665501399,,832        pp,3.80,5,2009,2009,it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Dec 23, 2014","Dec 23, 2014",,Hardcover,view,/book/show/11339665
911,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Вибране листування на тлі доби 1992-2002,"Zabuzhko, Oksana",,9789669734655,,504        pp,4.67,39,2011,2013,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Забужко я завжди люблю читати. Навіть, якщо не завжди з усім погоджуюся, але з нею цікаво. Я собі повиписувала багато цікавого не лише про українську Забужко я завжди люблю читати. Навіть, якщо не завжди з усім погоджуюся, але з нею цікаво. Я собі повиписувала багато цікавого не лише про українську літературу, а й про Нью-Йорк, наприклад, куди там обов'язково варто зайти, бо так радив Шевельов. ...more",Notes are private!,0,5,1,"Dec 23, 2014","Mar 23, 2016","Dec 23, 2014",,Hardcover,view (with text),/book/show/20661386-1992-2002
912,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Jag heter inte Miriam,"Axelsson, Majgull*",9173374660,9789173374668,9173374660,457        pp,4.26,"4,684","Mar 01, 2014",Mar 2014,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Dec 18, 2015","Dec 23, 2014",,Hardcover,view,/book/show/20346092-jag-heter-inte-miriam
913,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Putins folk: Rysslands tysta majoritet,"Kniivilä, Kalle*",,9789173894500,9173894508,253        pp,3.87,295,Apr 2014,Apr 2014,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Dec 23, 2014","Dec 23, 2014",,Hardcover,view,/book/show/22333624-putins-folk
914,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Story of Art,"Gombrich, E.H.",071483355X,9780714833552,B000M6DXH4,688        pp,3.96,"415,103",1950,"Jan 01, 1967",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Oct 20, 2014","Dec 23, 2014","Oct 20, 2014",,Hardcover,view,/book/show/222078.The_Story_of_Art
915,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Quattro Stagioni: Ein Jahr in Rom,"Ulrich, Stefan",3548268544,9783548268545,3548268544,304        pp,3.79,226,"May 01, 2008","May 01, 2008",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Oct 20, 2014","Oct 20, 2014",,Paperback,view,/book/show/3534558-quattro-stagioni
