,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Huongta's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
137,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Thành Phố Của Những Cô Gái,"Gilbert, Elizabeth*",,9786045675625,,660        pp,4.04,"289,170","Jun 04, 2019",Feb 2020,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I really liked it!Một cuộc đời rất thú vị. Cô ấy đã trải qua cả những ngày tháng nông nổi, qua tuổi cập kê, suýt kết hôn, và cuối cùng cũng tìm thấy kI really liked it!Một cuộc đời rất thú vị. Cô ấy đã trải qua cả những ngày tháng nông nổi, qua tuổi cập kê, suýt kết hôn, và cuối cùng cũng tìm thấy kiểu sống hợp với mình. Có đam mê, có động lực, có hạnh phúc, có thoả mãn.UHm, rất thích câu này ""Một người trưởng thành mà lại công kích anh tàn nhẫn như thế ư?"" Đúng vậy, người trưởng thành họ không như thế, họ công kích người khác vì họ bất lực với góc tối cuộc dời họ....more",Notes are private!,0,0,1,"Jul 19, 2020","Jul 31, 2020","Jul 19, 2020",,Paperback,view (with text),/book/show/52806591-th-nh-ph-c-a-nh-ng-c-g-i
138,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Ngọn đèn không tắt,"Nguyễn, Ngọc Tư",,,,63        pp,3.86,259,Aug 2000,2012,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,Tái bản lần thứ 16.,Notes are private!,0,1,1,"Jul 17, 2020","Jul 18, 2020","Jul 16, 2020",,Paperback,view (with text),/book/show/21407664-ng-n-n-kh-ng-t-t
139,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Người Đến Từ Mariupol,"Wodin, Natascha",,9786049932526,,300        pp,4.14,"1,279","Feb 17, 2017",May 2020,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,"Oct 02, 2022","Oct 27, 2022","Jul 14, 2020",,Paperback,view,/book/show/53926557-ng-i-n-t-mariupol
140,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Đẹp và Buồn,"Kawabata, Yasunari",,,,284        pp,3.82,"12,709",1964,2009,liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Trích  từ nơi khác, vì mình là kiểu độc giả này :(""Nếu độc giả chỉ xoáy sâu vào mối quan hệ của những cá nhân xuất hiện trong sách, từ đó soi chTrích  từ nơi khác, vì mình là kiểu độc giả này :(""Nếu độc giả chỉ xoáy sâu vào mối quan hệ của những cá nhân xuất hiện trong sách, từ đó soi chiếu lên các mối quan hệ đấy bằng luân thường, đạo lý, hẳn ta sẽ chỉ thấy những sai trái, xấu xa, ích kỷ, hẹp hòi nơi tâm hồn mỗi người.""--https://sach.net/dep-va-buon/--...more",Notes are private!,0,2,1,"Jul 12, 2020","Jul 16, 2020","Jul 12, 2020",,Paperback,view (with text),/book/show/21550078-p-v-bu-n
141,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Những Người Đàn Bà,"Rum, Etaf*",,,,424        pp,4.26,"149,545","Mar 05, 2019","Mar 05, 2019",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Mình chỉ nhìn thấy những người phụ nữ Ả Rập trên đường. Có lúc thấy họ rất giàu, túi hàng hiệu, đồ trang sức.Có lúc nghe thấy bảo họ rất xấu tính, khóMình chỉ nhìn thấy những người phụ nữ Ả Rập trên đường. Có lúc thấy họ rất giàu, túi hàng hiệu, đồ trang sức.Có lúc nghe thấy bảo họ rất xấu tính, khó chịu, là dân tộc tự cao, là dân tộc vương chúa, coi thường người khác.Cũng có lúc thấy họ cơ cực.Có người sành điệu, có người khắc khổ.Mình là người ngoài nhìn vào, mình nghĩ, có điều gì trói buộc họ vào những khuân mẫu đó. Họ là người trong cuộc, có lẽ họ tự hào về đức tin của mình, về nền văn hóa của họ.Cảm ơn vì được là người con của Vietnam....more",Notes are private!,0,3,1,"Aug 10, 2020","Aug 13, 2020","Jul 06, 2020",,Paperback,view (with text),/book/show/53369623-nh-ng-ng-i-n-b
142,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Dịch Hạch,"Camus, Albert",,,,428        pp,4.02,"263,710","Jun 10, 1947",2002,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 06, 2020",,Paperback,view,/book/show/25754057-d-ch-h-ch
143,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Nỗi buồn chiến tranh,Bảo Ninh,,9786041001985,,324        pp,4.07,"9,347",1987,2019,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 06, 2020",,Paperback,view,/book/show/13426380-n-i-bu-n-chi-n-tranh
144,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Chiến tranh không có một khuôn mặt phụ nữ,"Alexievich, Svetlana",,9786045518441,,464        pp,4.51,"32,906",1983,"Jun 10, 2016",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Xuyên suốt chiều dài cuốn sách là những đoạn trả lời phỏng vấn, những mẩu chuyện rất rất nhỏ. Không có cao trào. Thực ra không thể đọc kỹ, đọc hết đượXuyên suốt chiều dài cuốn sách là những đoạn trả lời phỏng vấn, những mẩu chuyện rất rất nhỏ. Không có cao trào. Thực ra không thể đọc kỹ, đọc hết được. Vì có nhiều chuyện... ước gì mình không đọc được....more",Notes are private!,0,8,1,"Sep 22, 2020","Sep 25, 2020","Jul 06, 2020",,Paperback,view (with text),/book/show/30531938-chi-n-tranh-kh-ng-c-m-t-khu-n-m-t-ph-n
145,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Thời Khắc,"Cunningham, Michael*",,,,316        pp,3.95,"141,240","Jul 31, 1998",Oct 2016,liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,Jul 2020,"Jul 06, 2020","Jul 01, 2020",,Paperback,view,/book/show/32179101-th-i-kh-c
146,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Trường Ca Achilles,"Miller, Madeline*",,9786042182331,,444        pp,4.33,"1,485,014","Sep 20, 2011","Jun 17, 2020",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Rung động, lãng mạn, đẹp... không thể thiếu buồn.Nơi bạn nhìn thấy tình yêu, cảm nhận được tình yêu như một thứ vật chất hiện hữu.Một cuốn sách làm bạRung động, lãng mạn, đẹp... không thể thiếu buồn.Nơi bạn nhìn thấy tình yêu, cảm nhận được tình yêu như một thứ vật chất hiện hữu.Một cuốn sách làm bạn thấy hạnh phúc....more",Notes are private!,0,2,1,"Aug 05, 2020","Aug 07, 2020","Jun 30, 2020",,Paperback,view (with text),/book/show/53792546-tr-ng-ca-achilles
147,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Đêm,"Wiesel, Elie",,9786045368282,,200        pp,4.37,"1,244,778",1956,May 2019,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,Tàn nhẫn,Notes are private!,0,1,1,"Jun 30, 2020",Jul 2020,"Jun 30, 2020",,Paperback,view (with text),/book/show/45452368-m
148,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Tuổi Thơ Dữ Dội,"Quán, Phùng",,,,723        pp,4.69,"3,519",Feb 1988,2013,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Trong này có lính da đenTrong này có cả những người “Việt Nam mới”Đọc về Lượm, Mừng mà gay cấn quá trời",Notes are private!,0,0,1,"Aug 17, 2020","Feb 27, 2024","Jun 27, 2020",,,view (with text),/book/show/2334960.Tu_i_Th_D_D_i
149,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Bố con cá gai,"Chang-In, Cho",6045376153,9786045376157,6045376153,337        pp,4.41,"1,635","Jan 01, 2000","Mar 30, 2017",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 27, 2020",,Paperback,view,/book/show/34826769-b-con-c-gai
150,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Cô nàng cửa hàng tiện ích,"Murata, Sayaka",,9786045537800,,144        pp,3.69,"278,610","Jul 27, 2016","Jun 24, 2019",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jun 22, 2020","Jun 23, 2020","Jun 22, 2020",,Paperback,view,/book/show/52292854-c-n-ng-c-a-h-ng-ti-n-ch
151,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Bẫy - 22,"Heller, Joseph",,,,576        pp,3.99,"831,191","Nov 10, 1961",Jan 2018,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Chiến tranh, châm biếm.Ban đầu thì bạn bật cười với những ngôn từ ví von, bay nhảy đó. Chiến tranh dưới góc nhìn châm biếm của Yo-Yo, vì nó giải trí qChiến tranh, châm biếm.Ban đầu thì bạn bật cười với những ngôn từ ví von, bay nhảy đó. Chiến tranh dưới góc nhìn châm biếm của Yo-Yo, vì nó giải trí quá, mà tự nhiên quên là cái chết là chết thật, lại nghĩ nó đơn giản nhẹ nhàng, chả có chút đau thương. Đến cuối, một kẻ với tinh thần sao hoả như Yo-Yo mà tỏ ra buồn thì ... buồn.Mình đọc Bẫy 22 song song với 2 quyển nữa. Thật tình cờ, Bẫy 22 được yêu cầu đánh bom Bologna, một thành phố mà De Vinci sống. Thành phố được nhắc đến trong Leornado Da Vinci.Cũng tình cờ, Bẫy 22 diễn ra trong một đoạn của ""Thành Phố của những cô gái"". Cuộc chiến tranh nổ ra, Vivian mất anh trai.Kỷ niệm cuốn sách thứ 300....more",Notes are private!,0,12,1,"Jun 15, 2020","Jul 31, 2020","Jun 15, 2020",,Paperback,view (with text),/book/show/38483214-b-y---22
152,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Ngôn sứ,"Gibran, Kahlil",,,,152        pp,4.23,"298,648",1923,2012,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,I don't want to rate Self help book T_TI don't want to rate Self help book T_T...more,Notes are private!,0,1,1,"Jun 07, 2020","Jun 09, 2020","Jun 07, 2020",,Paperback,view (with text),/book/show/31679836-ng-n-s
153,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Miền Thơ Ấu,"Hiên, Vũ Thư",,,,unknown,4.25,151,"Jan 01, 1988",1988,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 27, 2020",,Paperback,view,/book/show/17905570-mi-n-th-u
154,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Những lối đi dưới hàng cây tăm tối,"Bunin, Ivan",,,,338        pp,4.14,"5,770",1943,2006,liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"May 27, 2020","Jun 03, 2020","May 27, 2020",,,view,/book/show/12823898-nh-ng-l-i-i-d-i-h-ng-c-y-t-m-t-i
155,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Thành phố trộm,"Benioff, David",,,,385        pp,4.29,"149,824","May 15, 2008",2016,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Xuất sắc.Giọng văn Nga đọc cuốn hút rồi, mà nội dung cũng khỏi chê nữa.",Notes are private!,0,1,1,"May 12, 2020","May 18, 2020","May 12, 2020",,,view (with text),/book/show/33268247-th-nh-ph-tr-m
156,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Hành Lý Hư Vô,"Nguyễn, Ngọc Tư",,9786041148758,,164        pp,4.18,308,Jun 2019,Jun 2019,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,Chị Tư vẫn viết hay như thế!Buồn man mác...,Notes are private!,0,7,1,"Apr 20, 2020","Apr 29, 2020","Apr 19, 2020",,Paperback,view (with text),/book/show/46150808-h-nh-l-h-v
157,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Người Thầy Đầu Tiên,"Aitmatov, Chingiz",,,,unknown,4.26,"2,209",1962,unknown,liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,Như kiểu sách tuyên truyền cách mạng.,Notes are private!,0,0,1,"May 21, 2020","May 21, 2020","Apr 12, 2020",,Paperback,view (with text),/book/show/13105177-ng-i-th-y-u-ti-n
158,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Leonardo da Vinci,"Isaacson, Walter*",1501139150,9781501139154,1501139150,600        pp,4.20,"106,222","Oct 17, 2017","Oct 17, 2017",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Một người có thể là: Họa sĩ, kiến trúc sư, kỹ sư thủy lực, cơ khí, khảo cổ học, thiên văn học, giải phẫu học... cùng một lúc.Cuốn sách đáng đọc nhất tMột người có thể là: Họa sĩ, kiến trúc sư, kỹ sư thủy lực, cơ khí, khảo cổ học, thiên văn học, giải phẫu học... cùng một lúc.Cuốn sách đáng đọc nhất trong năm nay....more",Notes are private!,0,14,1,"May 23, 2020","Jul 12, 2020","Apr 12, 2020",,Hardcover,view (with text),/book/show/34684622-leonardo-da-vinci
159,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Lâu Đài Bay Của Pháp Sư Howl,"Jones, Diana Wynne",,,,412        pp,4.29,"356,480",Apr 1986,"Aug 01, 2008",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 11, 2020",,Paperback,view,/book/show/11092675-l-u-i-bay-c-a-ph-p-s-howl
160,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Vết Nhơ Của Người,"Roth, Philip",6045381130,9786045381137,,435        pp,3.91,"41,201","May 10, 2000","May 09, 2019",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,liked it.,Notes are private!,0,2,1,"Apr 04, 2020","May 22, 2020","Apr 04, 2020",,Paperback,view (with text),/book/show/45693770-v-t-nh-c-a-ng-i
161,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,夜畫帳 第一卷,Byeonduck,9864942107,9789864942107,,264        pp,4.04,"9,139",unknown,"Sep 17, 2020",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Mar 22, 2020","Dec 24, 2023","Mar 22, 2020",,Paperback,view,/book/show/56080401
162,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Người minh họa,"Bradbury, Ray",,9786046998150,,362        pp,4.13,"98,293",Feb 1951,Apr 2019,it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Chả hiểu sao cuốn này được Rate cao như thế.Nghĩ ngay tới Black Mirror phiên bản sao Hỏa. Giọng văn nhạt nhòa, rời rạc...",Notes are private!,0,7,1,"Feb 27, 2020","Mar 13, 2020","Feb 27, 2020",,Paperback,view (with text),/book/show/45442678-ng-i-minh-h-a
163,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Chết chịu,"Céline, Louis-Ferdinand",,,,600        pp,4.21,"8,377",1938,"Jun 06, 2019",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"""Chết chịu: Phần thưởng của sống là chết""Khổ thân mình, rõ ràng phần đầu sách, tác giả là một bác sĩ. Mình lần mò theo tuổi thơ của tác giả, và chờ mã""Chết chịu: Phần thưởng của sống là chết""Khổ thân mình, rõ ràng phần đầu sách, tác giả là một bác sĩ. Mình lần mò theo tuổi thơ của tác giả, và chờ mãi chờ mãi đến khi nào thì cậu bé đó có cơ hội trở thành bác sĩ? Hoá ra là phải theo đến tận cuối cùng, và không có quá trình đó đâu....more",Notes are private!,0,8,1,"Feb 23, 2020","Mar 15, 2020","Feb 23, 2020",,Paperback,view (with text),/book/show/46196196-ch-t-ch-u
164,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Ký ức lạc loài,"Sebald, W.G.",,,,300        pp,4.17,"10,105",1992,"May 01, 2019",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,Jan 2020,"Jan 09, 2020","Jan 01, 2020",,Paperback,view,/book/show/51720591-k-c-l-c-lo-i
165,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Nhà Máy Chế Tạo Siêu Nhiên,"Čapek, Karel",,9786049838460,,245        pp,3.85,"2,874",1922,Jul 2019,liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Karel Capek. Cuốn thứ ba của bác ấy.Tác giả thêm chút gia vị, thêm chất xúc tác cho cuộc chiến tôn giáo nhanh gọn hơn. Cũng không hẳn là giả tưởng, vìKarel Capek. Cuốn thứ ba của bác ấy.Tác giả thêm chút gia vị, thêm chất xúc tác cho cuộc chiến tôn giáo nhanh gọn hơn. Cũng không hẳn là giả tưởng, vì sự thật như thế (Sapiens hoặc Con đường Hồi Giáo... có viết chuyện thật rồi)Nhiều sự kiện quá nên đoạn 2/3 cứ thấy lan man, nút thắt được tháo nhanh quá.I liked it....more",Notes are private!,0,1,1,"Dec 20, 2019","Dec 24, 2019","Dec 20, 2019",,Paperback,view (with text),/book/show/52444059-nh-m-y-ch-t-o-si-u-nhi-n
166,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Đợt Tuyệt Chủng Thứ Sáu,"Kolbert, Elizabeth*",,,,464        pp,4.15,"71,064","Feb 11, 2014","Apr 20, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 20, 2019",,Paperback,view,/book/show/39905266-t-tuy-t-ch-ng-th-s-u
167,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Pedro Páramo,"Rulfo, Juan",0802133908,9780802133908,0802133908,124        pp,4.05,"70,467","Mar 19, 1955","Mar 10, 1994",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Khổ thân mình đọc mà không thấm được vẻ đẹp của sách, đúng như cảm giác đọc Trăm Năm Cô Đơn lúc trước. Đọc xong phải google giải thích xem mình hiểu đKhổ thân mình đọc mà không thấm được vẻ đẹp của sách, đúng như cảm giác đọc Trăm Năm Cô Đơn lúc trước. Đọc xong phải google giải thích xem mình hiểu đúng hay không T_T....more",Notes are private!,0,5,1,"Dec 17, 2019","Dec 20, 2019","Dec 17, 2019",,Paperback,view (with text),/book/show/38787.Pedro_P_ramo
