,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Rebecca's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
1214,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"City of Ashes        (The Mortal Instruments, #2)","Clare, Cassandra*",1416914293,9781416914297,1416914293,453        pp,4.11,"934,040","Aug 07, 2008","Mar 25, 2008",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 01, 2016",,Hardcover,view,/book/show/1582996.City_of_Ashes
1215,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Girls,"Cline, Emma",081299860X,9780812998603,081299860X,355        pp,3.50,"216,819","Jun 14, 2016","Jun 14, 2016",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"3.5 starsThe Girls by Emma Cline is a partially historical literary novel that attempts to show the effects of famous murders (similar to the Manson m3.5 starsThe Girls by Emma Cline is a partially historical literary novel that attempts to show the effects of famous murders (similar to the Manson murders) on a girl named Evie who knew the people who perpetrated them. The Girls is a novel built on promises, many of which do not come to fruition. The most important of these promises is the idea of the murders themselves. While the thought of this oncoming violence voyeuristically goads the reader onward, the actual murders only merit a few paltry pages of description. However, where the novel succeeds is in its portrayal of how past traumas can linger in the psyches of those effected and change the way they interact with and perceive the world.The best thing about The Girls was without a doubt the prose. It was intricate yet readable. I felt like I could read it over and over and always see new things. With short sentences and fragments, the prose often read like thought, not stream of consciousness, but as if the reader is so close to the narrator that she would already know the world and its nuances before she reads. At one point, the narrator speaks of the way they live on the ranch, a disreputable and ramshackle commune-like place in the hills of Southern California, calling it “the shared dream.” This phrase also describes the gauzy “sunstruck” way the words lift and float on the page.Also worthy of note is the novel’s portrayal of women. Early on, the narrator says, “Girls are the only ones who can really give each other close attention, the kind we equate with love.” This tags a major theme of the narrative. The narrator, Evie, constantly looks at girls, describing them, projecting herself upon them, deciphering them, even falling in love, giving a multidimensional view of the female gaze. Far from being reductive of her subjects, Evie imbues them with wonderful, spiritual lives to counterpose the horrors she knows—speaking from a distance in time—that will come.The tragic beauty of this prose is that it lays bare the narrative's more glaring issues. With such deft manipulation of words, Cline brings the reader to expect a deft manipulation of subject, too. By this, the reader really begins to look forward to a considerable payout for the number plot threads that Cline introduces in the first sections of the novel. These include:a more complete description of Evie’s life as a caregivermore description of the intervening years between the murders and the presentimpactful scenes of the murders and their aftermathThe narrative delivers on none of these. In fact, it reads as if Cline has skipped straight from rising action to denouement. The pitiful resolution of events dumps 1969 Evie on the side of the road while the other denizens of the ranch go on the attack. Evie renders the events of the murders themselves second hand. How did she come by this version of the events? I’m not really sure. Evie’s remove from them leaves them less than impactful. The stakes are drained, and then the novel ends abruptly with present-day Evie walking alone on the beach.Overall, The Girls by Emma Cline only partially lives up to the hype. While Cline is clearly a talented prose writer, the narrative makes too many promises that are either weakly executed or unfulfilled. Nonetheless, I’m eager to watch Cline develop as a writer. I look forward to reading more of her work.3.5 stars....more",Notes are private!,0,2,1,"Jun 06, 2016","Jun 19, 2016","Jun 01, 2016",,Hardcover,view (with text),/book/show/26893819-the-girls
1216,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Waves,"Woolf, Virginia",0156949601,9780156949606,0156949601,297        pp,4.15,"43,807","Oct 08, 1931","Jun 01, 1978",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 30, 2016",,Paperback,view,/book/show/46114.The_Waves
1217,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,True Hollywood Noir: Filmland Mysteries and Murders,"Mambro, Dina Di*",0615572693,9780615572697,0615572693,268        pp,3.51,422,"Aug 30, 2013","Aug 30, 2013",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 29, 2016",,Paperback,view,/book/show/18506999-true-hollywood-noir
1218,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Wallflower at the Orgy,"Ephron, Nora",0553385054,9780553385052,0553385054,187        pp,3.43,"3,434",1970,"Jun 26, 2007",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,This is just her collected journalism and is not much of a cohesive collection. Just FYI.,Notes are private!,0,0,1,"May 29, 2016","May 29, 2016","May 29, 2016",,Paperback,view (with text),/book/show/523071.Wallflower_at_the_Orgy
1219,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"I Feel Bad About My Neck, And Other Thoughts on Being a Woman","Ephron, Nora",0307264556,9780307264558,0307264556,139        pp,3.74,"74,251",2006,2006,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Sep 23, 2017","Sep 23, 2017","May 29, 2016",,Hardcover,view,/book/show/8765.I_Feel_Bad_About_My_Neck_And_Other_Thoughts_on_Being_a_Woman
1220,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,I Remember Nothing: and Other Reflections,"Ephron, Nora",0307595609,9780307595607,0307595609,137        pp,3.80,"32,043",2010,"Nov 09, 2010",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"May 29, 2016","May 29, 2016","May 29, 2016",,Hardcover,view,/book/show/8242117-i-remember-nothing
1221,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Code Name Verity,"Wein, Elizabeth*",1405258217,9781405258210,1405258217,452        pp,4.01,"118,679","Feb 06, 2012","Feb 06, 2012",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 28, 2016",,Paperback,view,/book/show/11925514-code-name-verity
1222,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Six of Crows        (Six of Crows, #1)","Bardugo, Leigh*",,,1627792120,465        pp,4.49,"947,322","Sep 29, 2015","Sep 29, 2015",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Dec 22, 2016","Jun 05, 2017","May 27, 2016",,Hardcover,view,/book/show/23437156-six-of-crows
1223,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Long, Last, Happy: New and Collected Stories","Hannah, Barry",0802119689,9780802119681,0802119689,464        pp,4.10,438,"Dec 01, 2010","Dec 01, 2010",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jan 24, 2019",not set,"May 26, 2016",,Hardcover,view,/book/show/8546307-long-last-happy
1224,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Rumble Fish,"Romer, Marcus",1583421548,9781583421543,1583421548,135        pp,3.92,"1,381",1975,"Sep 01, 2000",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"May 25, 2016",,Paperback,view,/book/show/33576.Rumble_Fish
1225,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Magician: Apprentice        (The Riftwar Saga, #1)","Feist, Raymond E.",0553564943,9780553564945,0553564943,485        pp,4.17,"95,629","Oct 01, 1982","Jan 01, 1994",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 22, 2016",,Mass Market Paperback,view,/book/show/13812.Magician
1226,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Assassin's Apprentice        (Farseer Trilogy, #1)","Hobb, Robin*",,,0006480098,460        pp,4.18,"326,311",May 1995,Mar 1996,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,0,not set,not set,"May 22, 2016",,Mass Market Paperback,view,/book/show/45107.Assassin_s_Apprentice
1227,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Power of Myth,"Campbell, Joseph",0385418868,9780385418867,0385418868,293        pp,4.26,"51,191","Jun 01, 1988","Jun 01, 1988",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Oct 13, 2017","Oct 13, 2017","May 21, 2016",,Paperback,view,/book/show/35519.The_Power_of_Myth
1228,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Fifth Season        (The Broken Earth, #1)","Jemisin, N.K.*",,,,468        pp,4.31,"268,373","Aug 04, 2015","Aug 04, 2015",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,"Dec 18, 2017","Dec 22, 2017","May 20, 2016",,Paperback,view,/book/show/19161852-the-fifth-season
1229,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,In Persuasion Nation,"Saunders, George",159448242X,9781594482427,159448242X,228        pp,4.09,"9,895","Apr 20, 2006","Mar 06, 2007",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jun 23, 2016","Jun 24, 2016","May 20, 2016",,Paperback,view,/book/show/28746.In_Persuasion_Nation
1230,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Lincoln in the Bardo,"Saunders, George",0812995341,9780812995343,0812995341,368        pp,3.75,"155,254",2017,"Feb 14, 2017",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,2,1,"Feb 25, 2017","Feb 25, 2017","May 18, 2016",,Hardcover,view,/book/show/29906980-lincoln-in-the-bardo
1231,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Art of Subtext: Beyond Plot,"Baxter, Charles",1555974732,9781555974732,1555974732,182        pp,4.03,"1,195",2007,"Jul 24, 2007",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 16, 2016",,Paperback,view,/book/show/136354.The_Art_of_Subtext
1232,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Naming the World: And Other Exercises for the Creative Writer,"Johnston, Bret Anthony",0812975480,9780812975482,0812975480,400        pp,4.17,468,"Jan 01, 2008","Jan 08, 2008",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 16, 2016",,Paperback,view,/book/show/1202961.Naming_the_World
1233,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Hamilton: The Revolution,"Miranda, Lin-Manuel",1455539740,9781455539741,1455539740,285        pp,4.45,"52,788","Aug 06, 2015","Apr 12, 2016",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Aug 05, 2017","Aug 06, 2017","May 15, 2016",,Hardcover,view,/book/show/26200563-hamilton
1234,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Secret War: Spies, Codes and Guerrillas 1939-1945","Hastings, Max",0007503741,9780007503742,0007503741,700        pp,3.86,"2,349","Sep 10, 2015","Sep 10, 2015",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 15, 2016",,Hardcover,view,/book/show/25226971-the-secret-war
1235,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Book of Disquiet,"Pessoa, Fernando",0141183047,9780141183046,0141183047,544        pp,4.41,"30,711",1982,"Dec 31, 2002",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 14, 2016",,Paperback,view,/book/show/45974.The_Book_of_Disquiet
1236,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Fall,"Camus, Albert",0679720227,9780679720225,0679720227,147        pp,4.04,"106,468","May 16, 1956","May 07, 1991",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 14, 2016",,Paperback,view,/book/show/11991.The_Fall
1237,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Plague,"Camus, Albert",,,,308        pp,4.02,"263,671","Jun 10, 1947",Mar 1991,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,0,not set,not set,"May 14, 2016",,Paperback,view,/book/show/11989.The_Plague
1238,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Nausea,"Sartre, Jean-Paul",0811201880,9780811201889,,178        pp,3.94,"119,304",1938,1969,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 14, 2016",,Hardcover,view,/book/show/298275.Nausea
1239,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Seven Brief Lessons on Physics,"Rovelli, Carlo",0399184414,9780399184413,0399184414,81        pp,3.98,"57,811","Oct 22, 2014","Mar 01, 2016",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"May 16, 2017","May 17, 2017","May 13, 2016",,Hardcover,view,/book/show/25734172-seven-brief-lessons-on-physics
1240,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Shallows: What the Internet Is Doing to Our Brains,"Carr, Nicholas*",0393339750,9780393339758,0393339750,280        pp,3.89,"29,972","Jun 07, 2010","Jun 06, 2011",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"May 08, 2016","May 10, 2016","May 08, 2016",,Paperback,view,/book/show/9778945-the-shallows
1241,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Veins of the Ocean,"Engel, Patricia*",0802124895,9780802124890,0802124895,406        pp,3.80,"1,985","May 03, 2016","May 03, 2016",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Mar 16, 2017","Mar 17, 2017","May 03, 2016",,Hardcover,view,/book/show/26893710-the-veins-of-the-ocean
1242,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,My Brilliant Friend        (My Brilliant Friend #1),"Ferrante, Elena",,,,331        pp,4.04,"332,880","Oct 19, 2011","Sep 25, 2012",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 03, 2016",,Paperback,view,/book/show/13586707-my-brilliant-friend
1243,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Flamethrowers,"Kushner, Rachel*",1439142009,9781439142004,1439142009,383        pp,3.50,"21,677","Apr 02, 2013","Apr 02, 2013",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 30, 2016",,Hardcover,view,/book/show/15803141-the-flamethrowers
1244,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Sympathizer        (The Sympathizer, #1)","Nguyen, Viet Thanh*",0802123457,9780802123459,0802123457,371        pp,4.01,"113,588","Apr 02, 2015","Apr 07, 2015",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,0,not set,not set,"Apr 26, 2016",,Hardcover,view,/book/show/23168277-the-sympathizer
1245,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Barbarian Days: A Surfing Life,"Finnegan, William",1594203474,9781594203473,1594203474,447        pp,4.27,"31,805","Jul 21, 2015","Jul 21, 2015",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jun 22, 2016","Jun 22, 2016","Apr 26, 2016",,Hardcover,view,/book/show/18693910-barbarian-days
1246,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Holidays on Ice,"Sedaris, David",0316191299,9780316191296,0316191299,176        pp,3.89,"125,418",Dec 1997,"Jan 01, 1998",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"""SantaLand Diaries"" is my favorite Sedaris story, bar none. And it's perfect for this time of year! Ah, refreshing cynicism. ""SantaLand Diaries"" is my favorite Sedaris story, bar none. And it's perfect for this time of year! Ah, refreshing cynicism. ...more",Notes are private!,0,11,1,"Dec 06, 2016","Dec 08, 2016","Apr 20, 2016",,Paperback,view (with text),/book/show/4136.Holidays_on_Ice
