,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Moonkiszt's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
261,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Differ We Must: How Lincoln Succeeded in a Divided America,"Inskeep, Steve",0593297865,9780593297872,B0BRM45XXB,368        pp,4.04,884,"Oct 03, 2023","Oct 03, 2023",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"For me, Abraham Lincoln has always felt rather like a cypher - this extraordinary man from less than ordinary circumstances caught up a Nation and floFor me, Abraham Lincoln has always felt rather like a cypher - this extraordinary man from less than ordinary circumstances caught up a Nation and floated to the top (or they caught him and put him in that dangerously conspicuous target range). He's had so much written about him, there are organizations devoted to gathering everything he said, did and in which he was mentioned or involved. So one more book about Lincoln may just be redundant. . . is Steve Inskeep's new book in that category?ABSOLUTELY NOT. This author has mined a specific area of Lincoln's reasoning process and found 16 moments and the events and people who pushed him to exercise and utilize that process. Steve Inskeep has had a career reporting on the world of politics, and so has eyes and ears tuned to those who navigate that world - willingly or unwillingly. American politics was the world Lincoln was yanked out of in a theatre - he'd been a veteran politician for around 33 years. Lincoln last walked the earth the author now walks 159 years ago - can the author accurately cast his net back over 159 years of context to explain the inner mind of a man who was famous for what he didn't say? After reading this book - he has done it: Lincoln through a different lens showing me connections and events I didn't know about that led to consequential outcomes I do know about.The author's first clue to a reader starts with the title of his book: Lincoln was all about admitting and permitting differences between him and his opposing parties - his gift was making sure observers, listeners, voters were clear about what those differences were. Vision is always assisted by clear contrasts, and this author uses his 16 examples of Lincoln catching and examining for himself and others moments of differing - times when differing moved him to intentional action: to move deeper into his position; to move closer to his opponent's; to take action demonstrating his position; or creating a circumstance requiring his opponent to take action; and at times saying and doing nothing in response.The author focuses on sixteen persons who are varied and wide-ranging in their relationship and role to Lincoln to better illustrate this reasoning process: Joshua Giddings - Provocateur Stephen Douglas - Partisan (a judge, political opponent) Owen Lovejoy - Extremist Joseph Gillespie - Nativist Thurlow Weed - Fixer Duffy Green - Conspiracy Theorist William Florville - Outcast (his long-time barber) William Henry Seward - Editor (Lincoln cabinet, put AK on US maps) Jessie Fremont - Emissary (wife of John C. Fremont; she was influencer on antislavery and women's issues) George B. MacLellan - Strategist Lean Bear - Cheyenne Leader George H. Pendleton - Dissident Frederick Douglass - Activist Mary Ellen Wise - Soldier (after spouse died, dressed as him - fought for the remainder of pay denied after her gender was revealed) John A. Campbell - Justice Mary Todd Lincoln - First Lady & his wifeDiffer We Must: How Lincoln succeeded in a Divided America is a thoroughly engaging read - not a biography, although it has enough backstory to establish context for each of the sections in which differing issues the above people engaged with Lincoln are considered. Warts and all, the author builds a persuasive case in each section.Lincoln was a different kind of president, handling one of our most complicated periods with less support and resources afforded persons holding that same office since 1861. Studying his successes (and failures) isn't a waste of time. Thanks to this author for a different kind of book about Lincoln - it's time to consider Lincoln's motivations - the whys with who and how, and ponder what can be our take-aways for now?I highly recommend this read about Abraham Lincoln - for those who don't know much about the man, and for those who think they know it all - here's an opportunity to visit or revisit one who gave his mind, service, and both his and his family's life for this country. *A sincere thank you to Steve Inskeep, Penguin Group, and NetGalley for an ARC to read and independently .* #DifferWeMust #NetGalley...more",Notes are private!,0,3,1,"Jan 30, 2024","Feb 05, 2024","Jan 30, 2024",,Hardcover,view (with text),/book/show/75574785-differ-we-must
262,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,It's About Time!: The Six Styles of Procrastination and How to Overcome Them,"Sapadin, Linda*",0140242716,9780140242713,0140242716,272        pp,3.81,63,1996,"Jun 01, 1997",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jan 28, 2024",not set,"Jan 28, 2024",,Paperback,view,/book/show/635910.It_s_About_Time_
263,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Rare Books Uncovered: True Stories of Fantastic Finds in Unlikely Places,"Barry, Rebecca Rego*",0760348618,9780760348611,0760348618,264        pp,3.93,265,"Dec 01, 2015","Dec 01, 2015",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 28, 2024",,Hardcover,view,/book/show/25318972-rare-books-uncovered
264,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Vanishing of Carolyn Wells,"Barry, Rebecca Rego*",163758850X,9781637588505,163758850X,256        pp,3.97,38,unknown,"Feb 13, 2024",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jan 28, 2024",not set,"Jan 28, 2024",,Hardcover,view,/book/show/186631716-the-vanishing-of-carolyn-wells
265,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Tigers of Lents,"Pomeroy, Mark*",1609389379,9781609389376,1609389379,234        pp,4.50,2,unknown,"Mar 28, 2024",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jan 28, 2024",not set,"Jan 28, 2024",,Paperback,view,/book/show/203093882-the-tigers-of-lents
266,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,After Anne,"Steiner, Logan*",0063246457,9780063246454,0063246457,384        pp,3.69,848,"May 30, 2023","May 30, 2023",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"After Anne reimagines and presents Lucy Maud Montgomery's life with a focus on her life choices. The reality of that life stands in stark contrast to After Anne reimagines and presents Lucy Maud Montgomery's life with a focus on her life choices. The reality of that life stands in stark contrast to the ebullient Anne Shirley, she who we love to imagine is eternally spreading her relentless cheer and optimistic (and chatty) powers throughout Prince Edward Island. The truth telling of this book doesn't take away from Anne, rather it casts a look beyond Anne's bright profile to the woman with the pen, at the desk, writing, writing, writing. Faced with the life choices we all have to make, she made them in a hasty response to pressures perceived as urgent. In time, consequential outcomes snowballed for her in ways many of us who are fans of Anne may not have been aware. This author provides background, references for further research if desired and gives opportunity for consideration of not just the social and cultural pressures of choosing partners, family creation, where and how to live, but also the added pressures created by fame, publishers, reader expectations, and family expectations when wealth accumulates. I was truly grieved at the idea there were people close to her who'd never cracked her books open, but used her money. Having been raised in a time where a woman should take care of others rather than say no, she gave in to their demands. She wanted to write for adults, but publishers refused to look at those manuscripts, saying she was a child's author only - I wished for her to be able to achieve her dreams. I read this while my 10-year-old granddaughter and I are halfway through Anne of Green Gables, and readings of it with her are the delights of my Tuesday and Thursday mornings. Having read After Anne, I mourn a little as I feel this joy, wishing some part of LMM receives that collective joy as affirmation and validation from those of us yet living and enjoying her work, and mightily wish that eternity somewhere will give her a great big do-over, or at least a selective re-sort. Thank you, Logan Steiner for this informative and deeply moving book.*A sincere thank you to Logan Steiner, William Morrow, and NetGalley for an ARC to read and independently .* #AfterAnne #NetGalley...more",Notes are private!,0,7,1,"Feb 04, 2024","Feb 14, 2024","Jan 28, 2024",,Paperback,view (with text),/book/show/62248124-after-anne
267,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Blood: The Science, Medicine, and Mythology of Menstruation","Gunter, Jen",0806540680,9780806540689,0806540680,480        pp,4.26,544,"Jan 23, 2024","Jan 23, 2024",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 28, 2024",,Hardcover,view,/book/show/75496481-blood
268,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Old Oak Tree's Last Dream,"Andersen, Hans Christian",,,,10        pp,3.42,103,1858,"Mar 02, 1858",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 28, 2024",,,view,/book/show/55374106-the-old-oak-tree-s-last-dream
269,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Fortune Seller,"Kapelke-Dale, Rachel*",,,,320        pp,3.57,"1,134","Feb 13, 2024","Feb 13, 2024",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 27, 2024",,Kindle Edition,view,/book/show/63277381-the-fortune-seller
270,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Every Heart a Doorway        (Wayward Children, #1)","McGuire, Seanan*",0765385503,9780765385505,0765385503,176        pp,3.82,"110,697","Apr 05, 2016","Apr 05, 2016",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 27, 2024",,Hardcover,view,/book/show/25526296-every-heart-a-doorway
271,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Can't I Go Instead,"Lee, Geum-yi",1915590388,9781915590381,1915590388,384        pp,3.97,393,"May 02, 2023","Nov 09, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 27, 2024",,Paperback,view,/book/show/79328281-can-t-i-go-instead
272,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Toni Morrison Book Club,"Bennett, Juda",029932494X,9780299324940,029932494X,208        pp,4.13,912,"Feb 04, 2020","Feb 04, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 26, 2024",,Paperback,view,/book/show/52062356-the-toni-morrison-book-club
273,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Rumer Godden: A Storyteller's Life,"Chisholm, Anne",0688169449,9780688169442,0688169449,352        pp,3.94,99,"Jan 01, 1998","Sep 30, 1999",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 26, 2024",,Hardcover,view,/book/show/1161315.Rumer_Godden
274,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Fox 8,"Saunders, George",0812995325,9780812995329,,21        pp,4.12,"15,298",2013,"Apr 09, 2013",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Brought to you by the author who wrote Lincoln in the Bardo, and set in a forest near you, this tale which charms you will set you back on your heels Brought to you by the author who wrote Lincoln in the Bardo, and set in a forest near you, this tale which charms you will set you back on your heels with a serious message to consider by its conclusion.Fox 8 is a book that it wouldn't hurt all humans ages 8+ thru 100+ humans to read, act upon and improve the world thereby.5 Foxy stars (meaning Vulpes Vulpes, Goofballs! Not 70's slang)...more",Notes are private!,0,7,1,"Jan 25, 2024","Jan 25, 2024","Jan 25, 2024",,ebook,view (with text),/book/show/17620753-fox-8
275,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Illusion of Separateness,"Van Booy, Simon*",0062112244,9780062112248,0062112244,212        pp,3.98,"5,058","Jun 11, 2013","Jun 11, 2013",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 25, 2024",,Hardcover,view,/book/show/16248119-the-illusion-of-separateness
276,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Diva,"Goodwin, Daisy*",1250279925,9781250279927,1250279925,336        pp,3.88,"2,431",unknown,"Jan 23, 2024",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Before this read, I had heard the voice of Maria Callas, but not in context and never in English, so wouldn't have been able to identify it if asked tBefore this read, I had heard the voice of Maria Callas, but not in context and never in English, so wouldn't have been able to identify it if asked to do so. . .I'd heard her name, knew she had a reputation for being a difficult person, and that's about it.Daisy Goodwin's reimagining of the life of Maria Callas provides an opportunity to learn more about the world she was born into, the family who helped her (or didn't), friends who were true (or weren't), and her experiences as she walked the Diva Path with her Voice. The read wasn't altogether a pleasant one, as the characters - all - were not trustable, likeable people. I'll grant you that the world they lived in was certainly pitiless and cruel, and no one was altruistically trying to create a nicer world for others in this story. The abrupt ending didn't prevent me from developing a silky sympathy for this woman who worked hard, fought hard and won during her beautiful years and appreciating the brief report of her fading lonely years. Once finished with the read, modern technology helped me find her images, videos and voice, which truly did reduce me to tears. For that, I am grateful - in-person connection through shows must have been a deeply moving experience if she can affect me so far from her time amongst mortals.*A sincere thank you to Daisy Goodwin, St. Martin's Press, Macmillan Audio and NetGalley for an ARC to read and independently .*...more",Notes are private!,0,5,1,"Jan 25, 2024","Feb 08, 2024","Jan 25, 2024",,Hardcover,view (with text),/book/show/127305805-diva
