,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Ashley's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
193,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Maiden,"Foster, Kate*",1529091721,9781529091724,1529091721,384        pp,4.10,"1,937","Apr 27, 2023","Apr 27, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 14, 2023",,Hardcover,view,/book/show/63106877-the-maiden
194,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Burnings,"Kelsey, Naomi",0008541930,9780008541934,0008541930,384        pp,4.09,652,"Jun 08, 2023","Jun 08, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 14, 2023",,Paperback,view,/book/show/72710692-the-burnings
195,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Last Witch of Scotland,"Paris, Philip",1785304518,9781785304514,B0BLYR6DPK,306        pp,4.01,"1,138","Apr 13, 2023","Apr 13, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 14, 2023",,Kindle Edition,view,/book/show/123164836-the-last-witch-of-scotland
196,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Hear No Evil,"Smith, Sarah*",1529369096,9781529369090,1529369096,352        pp,4.03,649,unknown,"Feb 03, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 14, 2023",,Paperback,view,/book/show/59430395-hear-no-evil
197,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,So Late in the Day: Stories of Women and Men,"Keegan, Claire",0802160859,9780802160850,,128        pp,4.03,"10,974","Feb 22, 2022","Nov 14, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 13, 2023",,Hardcover,view,/book/show/126262032-so-late-in-the-day
198,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Family Happiness,"Colwin, Laurie",0060958979,9780060958978,0060958979,271        pp,3.80,"2,361","Jan 01, 1982","Dec 05, 2000",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 13, 2023",,Paperback,view,/book/show/164409.Family_Happiness
199,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Home Cooking: A Writer in the Kitchen,"Colwin, Laurie",0060955309,9780060955304,0060955309,184        pp,4.13,"7,729",1988,"Jan 01, 2000",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 13, 2023",,Paperback,view,/book/show/164397.Home_Cooking
200,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Ultra-Processed People,"Tulleken, Chris van",1529903599,9781529903591,1529903599,376        pp,4.44,"13,886","Apr 27, 2023","Apr 27, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 11, 2023",,Paperback,view,/book/show/61756940-ultra-processed-people
201,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Study for Obedience,"Bernstein, Sarah",1039009069,9781039009066,1039009069,208        pp,3.10,"7,223","Jul 06, 2023","Aug 22, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 11, 2023",,Hardcover,view,/book/show/123636870-study-for-obedience
202,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Lost on Me,"Raimo, Veronica",0802162045,9780802162045,,224        pp,3.59,"11,340","Feb 01, 2022","Jun 27, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 11, 2023",,Paperback,view,/book/show/65502618-lost-on-me
203,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Novelist,"Castro, Jordan*",1593767137,9781593767136,1593767137,196        pp,3.44,"1,548","Jun 14, 2022","Jun 14, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 10, 2023",,Hardcover,view,/book/show/59147138-the-novelist
204,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,House of Mist,"Bombal, María Luisa",0374531366,9780374531362,0374531366,256        pp,3.85,323,unknown,"Sep 16, 2008",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 10, 2023",,Paperback,view,/book/show/5742868-house-of-mist
205,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Hausfrau,"Essbaum, Jill Alexander*",0812997530,9780812997538,0812997530,324        pp,3.24,"15,493","Mar 17, 2015","Mar 17, 2015",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 10, 2023",,Hardcover,view,/book/show/22725443-hausfrau
206,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Stronghold,"Buzzati, Dino",1681377144,9781681377148,1681377144,216        pp,4.20,"31,008",1940,"May 23, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 10, 2023",,Paperback,view,/book/show/103894581-the-stronghold
207,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Valentino,"Ginzburg, Natalia",1914198530,9781914198533,B0C4WY193X,74        pp,3.92,879,1957,May 2023,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"""Do you really have no respect for Valentino?"" I asked. ""No. Do you?""""I love him, because he is my brother.""""Loving is another matter.""Natalia Ginzbur""Do you really have no respect for Valentino?"" I asked. ""No. Do you?""""I love him, because he is my brother.""""Loving is another matter.""Natalia Ginzburg just understands the human condition. So insightful, so realistic. ...more",Notes are private!,0,1,1,"Dec 22, 2023","Dec 24, 2023","Aug 10, 2023",,Paperback,view (with text),/book/show/148007671-valentino
208,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Me Talk Pretty One Day,"Sedaris, David",0349113912,9780349113913,0349113912,272        pp,4.01,"698,873",2000,2001,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 10, 2023",,Paperback,view,/book/show/4137.Me_Talk_Pretty_One_Day
209,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Quiet Music of Gently Falling Snow,"Morris, Jackie*",1910862657,9781910862650,1910862657,96        pp,4.35,205,"Sep 09, 2016","Sep 09, 2016",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 09, 2023",,Hardcover,view,/book/show/31461752-the-quiet-music-of-gently-falling-snow
210,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Dance Dance Dance,"Murakami, Haruki",0099448769,9780099448761,0099448769,393        pp,4.05,"88,878","Oct 13, 1988","Feb 07, 2002",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 09, 2023",,Paperback,view,/book/show/17800.Dance_Dance_Dance
211,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Sonnets to Orpheus,"Rilke, Rainer Maria",0865477213,9780865477216,0865477213,144        pp,4.25,"3,650",1923,"May 18, 2005",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 09, 2023",,Paperback,view,/book/show/516039.Sonnets_to_Orpheus
212,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Molly of the Mall,"Jacobs, Heidi L.M.",1988732603,9781988732602,B09VCYB64Z,290        pp,3.93,458,unknown,"May 15, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 08, 2023",,ebook,view,/book/show/55599007-molly-of-the-mall
213,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Break,"Vermette, Katherena",1487001118,9781487001117,1487001118,350        pp,4.28,"19,190","Sep 17, 2016","Mar 06, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 08, 2023",,Paperback,view,/book/show/29220494-the-break
214,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Marrow Thieves,"Dimaline, Cherie",,,,234        pp,3.99,"35,838","May 22, 2017",unknown,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 08, 2023",,Paperback,view,/book/show/55285998-the-marrow-thieves
215,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Icefields        (Landmark Edition, 5)","Wharton, Thomas*",1774390361,9781774390368,1774390361,248        pp,3.52,"1,101",1995,"Oct 15, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 08, 2023",,Paperback,view,/book/show/57271898-icefields
216,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Tom Lake,"Patchett, Ann",006332752X,9780063327528,006332752X,309        pp,4.04,"241,458","Aug 01, 2023","Aug 01, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 03, 2023",,Hardcover,view,/book/show/63241104-tom-lake
217,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Spinning Heart,"Ryan, Donal",1586422243,9781586422240,1586422243,156        pp,3.90,"8,639","Oct 11, 2012","Feb 25, 2014",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 03, 2023",,Paperback,view,/book/show/18050210-the-spinning-heart
218,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Lonely Passion of Judith Hearne,"Moore, Brian",159017349X,9781590173497,159017349X,230        pp,3.98,"3,220",1955,"Jun 15, 2010",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 03, 2023",,Paperback,view,/book/show/8046247-the-lonely-passion-of-judith-hearne
219,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Fools of Fortune,"Trevor, William",1101667214,9781101667217,B07CKFGK3N,208        pp,3.98,"1,248",1983,"Apr 25, 2006",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 03, 2023",,Kindle Edition,view,/book/show/40116502-fools-of-fortune
220,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Secret Scripture,"Barry, Sebastian",0670019402,9780670019403,0670019402,300        pp,3.83,"21,387","Apr 02, 2008","Jun 12, 2008",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 03, 2023",,Hardcover,view,/book/show/3215722-the-secret-scripture
221,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Let the Great World Spin,"McCann, Colum*",1400063736,9781400063734,1400063736,351        pp,3.95,"104,947","Jun 16, 2009","Jun 23, 2009",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 03, 2023",,Hardcover,view,/book/show/5941033-let-the-great-world-spin
222,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Heart's Invisible Furies,"Boyne, John*",,,,582        pp,4.51,"162,315","Feb 09, 2017","Aug 22, 2017",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 03, 2023",,Hardcover,view,/book/show/33253215-the-heart-s-invisible-furies
223,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Third Policeman,"O'Brien, Flann",0586087494,9780586087497,0586087494,207        pp,3.98,"20,405",1967,1993,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 03, 2023",,Paperback,view,/book/show/890856.The_Third_Policeman
224,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,At Swim-Two-Birds,"O'Brien, Flann",,,,239        pp,3.86,"13,376","Mar 13, 1939","Aug 17, 1998",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 03, 2023",,Paperback,view,/book/show/97333.At_Swim_Two_Birds
225,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Butcher Boy,"McCabe, Patrick",,,B00M4403FM,257        pp,3.83,"9,351","Apr 10, 1992","Dec 15, 2014",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 03, 2023",,Kindle Edition,view,/book/show/24647663-the-butcher-boy
226,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Last September,"Bowen, Elizabeth",0385720149,9780385720144,0385720149,303        pp,3.45,"3,246",1929,"Mar 14, 2000",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 03, 2023",,Paperback,view,/book/show/195990.The_Last_September
227,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Amongst Women,"McGahern, John",0571195261,9780571195268,0571195261,184        pp,3.95,"4,498",1990,"May 18, 1998",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 03, 2023",,Paperback,view,/book/show/304209.Amongst_Women
228,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Laughing Monsters,"Johnson, Denis",,,B00JTIU1K8,241        pp,3.17,"4,030",2014,"Nov 04, 2014",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 01, 2023",,Kindle Edition,view,/book/show/22921398-the-laughing-monsters
229,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Reviving Ophelia: Saving the Selves of Adolescent Girls,"Pipher, Mary",1785043129,9781785043123,1785043129,448        pp,3.89,"26,199",1994,"Oct 17, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 30, 2023",,Paperback,view,/book/show/49385816-reviving-ophelia
230,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Diary of a Provincial Lady,"Delafield, E.M.",1853753688,9781853753688,1853753688,201        pp,3.91,"5,936",1930,1999,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 24, 2023",,Hardcover,view,/book/show/249823.Diary_of_a_Provincial_Lady
231,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Essays One,"Davis, Lydia",,,B07MYWRRVL,464        pp,4.30,649,"Oct 22, 2019","Oct 22, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 23, 2023",,Kindle Edition,view,/book/show/43841217-essays-one
232,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Siblings,"Reimann, Brigitte",0241555833,9780241555835,0241555833,144        pp,3.57,785,1963,"Feb 02, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 23, 2023",,Paperback,view,/book/show/61028412-siblings
233,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Birthday Party,"Mauvignier, Laurent",1945492651,9781945492655,1945492651,454        pp,3.78,"1,595","Sep 03, 2020","Feb 07, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 23, 2023",,Paperback,view,/book/show/61154622-the-birthday-party
234,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Dandelions,"Lenarduzzi, Thea",1913097978,9781913097974,1913097978,283        pp,4.01,158,unknown,"May 02, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 23, 2023",,Paperback,view,/book/show/59717997-dandelions
235,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Trust,"Starnone, Domenico",,,,144        pp,3.48,"5,719","Nov 19, 2019","Oct 14, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 23, 2023",,Kindle Edition,view,/book/show/57609340-trust
