,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Karen (idleutopia_reads)'s rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
372,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Promises of Gold,"Olivarez, José",1250878497,9781250878496,1250878497,320        pp,4.41,"1,030","Feb 14, 2023","Feb 14, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 30, 2023",,Hardcover,view,/book/show/60784597-promises-of-gold
373,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Journey to Ixtlan: The Lessons of Don Juan,"Castaneda, Carlos",0671732463,9780671732462,0671732463,272        pp,4.11,"12,915",1972,"Feb 01, 1991",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 28, 2023",,Paperback,view,/book/show/12842.Journey_to_Ixtlan
374,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Dona Cleanwell Leaves Home: Stories,"Castillo, Ana",0063259419,9780063259416,0063259419,256        pp,3.74,142,"May 16, 2023","May 16, 2023",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jun 09, 2023","Jun 14, 2023","Jan 27, 2023",,Hardcover,view,/book/show/62047985-dona-cleanwell-leaves-home
375,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,La cabeza de mi padre,"Murillo, Alma Delia",6073814887,9786073814881,6073814887,207        pp,4.26,"3,686",May 2022,"Aug 23, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 27, 2023",,Paperback,view,/book/show/60875740-la-cabeza-de-mi-padre
376,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Bajar es lo peor,"Enríquez, Mariana",9508520892,9789508520890,9508520892,273        pp,3.67,"3,838","Jul 01, 1995",Jul 1995,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 27, 2023",,Paperback,view,/book/show/17558411-bajar-es-lo-peor
377,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Let Us Descend,"Ward, Jesmyn*",198210449X,9781982104498,B0BT642ZDK,320        pp,3.73,"20,553","Oct 24, 2023","Oct 24, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 27, 2023",,Hardcover,view,/book/show/87556695-let-us-descend
378,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,I Done Clicked My Heels Three Times,"Byas, Taylor*",1593767412,9781593767419,1593767412,128        pp,4.38,190,"Aug 22, 2023","Aug 22, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 26, 2023",,Paperback,view,/book/show/59467919-i-done-clicked-my-heels-three-times
379,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,When Trying to Return Home: Stories,"McCauley, Jennifer Maritza*",1640095683,9781640095687,1640095683,272        pp,3.56,412,"Feb 07, 2023","Feb 07, 2023",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,I truly enjoyed this short story collection. Each story gave so much which is astounding for short stories.,Notes are private!,0,2,1,Feb 2023,"Feb 07, 2023","Jan 25, 2023",,Hardcover,view (with text),/book/show/61275050-when-trying-to-return-home
380,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Clean Air,"Blake, Sarah*",1643751069,9781643751061,1643751069,320        pp,3.30,992,"Feb 08, 2022","Feb 08, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 25, 2023",,Hardcover,view,/book/show/56271460-clean-air
381,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,For My People,"Walker, Margaret",0405019025,9780405019029,0405019025,58        pp,4.15,53,unknown,"Jan 01, 1942",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 23, 2023",,Paperback,view,/book/show/2737548-for-my-people
382,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Cotton Candy on a Rainy Day,"Giovanni, Nikki",068808365X,9780688083656,068808365X,96        pp,4.41,957,1978,"Apr 01, 1980",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 23, 2023",,Paperback,view,/book/show/275130.Cotton_Candy_on_a_Rainy_Day
383,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Pain We Carry: Healing from Complex PTSD for People of Color        (The Social Justice Handbook Series),"LMFT, Natalie Y. Gutiérrez",1684039312,9781684039319,1684039312,208        pp,4.50,211,unknown,"Oct 01, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jan 21, 2024",not set,"Jan 23, 2023",,Paperback,view,/book/show/60062225-the-pain-we-carry
384,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Se regalan dudas,"Sahagún, Lety*",607319689X,9786073196895,607319689X,160        pp,4.06,"1,213","Nov 26, 2020","Nov 26, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 22, 2023",,Paperback,view,/book/show/55845823-se-regalan-dudas
385,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,My Nemesis,"Craig, Charmaine*",0802160719,9780802160713,0802160719,208        pp,3.40,"1,000","Feb 07, 2023","Feb 07, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 22, 2023",,Hardcover,view,/book/show/60304345-my-nemesis
386,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"She Who Became the Sun        (The Radiant Emperor, #1)","Parker-Chan, Shelley*",,,B08GZXND63,416        pp,3.87,"69,383","Jul 20, 2021","Jul 20, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 22, 2023",,Kindle Edition,view,/book/show/48727813-she-who-became-the-sun
387,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The School for Good Mothers,"Chan, Jessamine*",,,,336        pp,3.54,"105,727","Jan 04, 2022","Jan 04, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 20, 2023",,Hardcover,view,/book/show/57846320-the-school-for-good-mothers
388,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Moonrise Over New Jessup,"Minnicks, Jamila",1643752464,9781643752464,1643752464,336        pp,3.86,"1,862","Jan 10, 2023","Jan 10, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 20, 2023",,Hardcover,view,/book/show/60831915-moonrise-over-new-jessup
389,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Dykette,"Davis, Jenny Fran*",1250843138,9781250843135,1250843138,320        pp,2.98,"2,848","May 16, 2023","May 16, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 19, 2023",,Hardcover,view,/book/show/60784651-dykette
390,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Red Book of Farewells        (#3),"Saisio, Pirkko",1949641465,9781949641462,,312        pp,3.94,"1,017","Sep 08, 2003","Apr 25, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 19, 2023",,Hardcover,view,/book/show/63349834-the-red-book-of-farewells
391,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,VenCo,"Dimaline, Cherie",0063054892,9780063054899,,400        pp,3.79,"8,222","Feb 07, 2023","Feb 07, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 17, 2023",,Hardcover,view,/book/show/60877589-venco
392,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,All-Night Pharmacy,"Madievsky, Ruth*",,9781646221509,,304        pp,3.53,"4,911","Jul 11, 2023","Jul 11, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 14, 2023",,ebook,view,/book/show/58349243-all-night-pharmacy
393,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Ages of Lulu,"Grandes, Almudena",1583226885,9781583226889,1583226885,240        pp,3.22,"7,022",1989,"Sep 06, 2005",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 14, 2023",,Paperback,view,/book/show/745502.The_Ages_of_Lulu
394,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Forbidden Notebook,"Céspedes, Alba de",1662601395,9781662601392,1662601395,288        pp,4.13,"6,509",1952,"Jan 17, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 12, 2023",,Hardcover,view,/book/show/61026364-forbidden-notebook
395,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Land of Milk and Honey,"Zhang, C Pam*",,,,unknown,3.57,"12,001","Sep 26, 2023","Sep 26, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 11, 2023",,,view,/book/show/75301192-land-of-milk-and-honey
396,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Best of Everything,"Jaffe, Rona",0143035290,9780143035299,0143035290,448        pp,3.82,"6,823",1958,"May 31, 2005",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 10, 2023",,Paperback,view,/book/show/196842.The_Best_of_Everything
397,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Body Never Lies: The Lingering Effects of Hurtful Parenting,"Miller, Alice",0393328635,9780393328639,0393328635,228        pp,3.94,"3,931",2004,"Aug 17, 2006",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 07, 2023",,Paperback,view,/book/show/386697.The_Body_Never_Lies
398,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Chaos Machine: The Inside Story of How Social Media Rewired Our Minds and Our World,"Fisher, Max",031670332X,9780316703321,031670332X,400        pp,4.30,"5,218","Sep 06, 2022","Sep 06, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 07, 2023",,Hardcover,view,/book/show/58950736-the-chaos-machine
399,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Brotherless Night,"Ganeshananthan, V.V.*",0812997158,9780812997156,0812997158,348        pp,4.44,"2,027","Jan 03, 2023","Jan 03, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 05, 2023",,Hardcover,view,/book/show/60324341-brotherless-night
400,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Grace of Kings        (The Dandelion Dynasty, #1)","Liu, Ken*",1481424270,9781481424271,1481424270,640        pp,3.78,"21,162","Apr 07, 2015","Apr 07, 2015",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,"Jan 05, 2023","Feb 22, 2023","Jan 05, 2023",,Hardcover,view,/book/show/18952341-the-grace-of-kings
401,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,All the Flowers Kneeling,"Tran, Paul",0143136844,9780143136842,0143136844,112        pp,3.86,"1,096","Feb 15, 2022","Feb 15, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 03, 2023",,Paperback,view,/book/show/58393241-all-the-flowers-kneeling
402,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,In Sensorium: Notes for My People,Tanaïs,0358381703,9780358381709,0358381703,352        pp,4.13,308,"Feb 22, 2022","Feb 22, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 03, 2023",,Hardcover,view,/book/show/55959443-in-sensorium
403,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,So Long Been Dreaming: Postcolonial Science Fiction and Fantasy,"Hopkinson, Nalo",155152158X,9781551521589,155152158X,304        pp,4.00,802,"Oct 01, 2004","Oct 01, 2004",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 03, 2023",,Paperback,view,/book/show/847409.So_Long_Been_Dreaming
404,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Squatter and the Don,"Ruiz de Burton, María Amparo",1558851852,9781558851856,1558851852,381        pp,3.08,430,1885,"Jan 01, 1997",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 03, 2023",,Paperback,view,/book/show/417407.The_Squatter_and_the_Don
405,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Tracing the Horse,"Delgado, Diana Marie",1942683871,9781942683872,1942683871,112        pp,4.32,75,"Sep 10, 2019","Sep 10, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 03, 2023",,Paperback,view,/book/show/43537332-tracing-the-horse
406,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Las Madres,"Santiago, Esmeralda*",030796261X,9780307962614,030796261X,336        pp,4.10,743,"Aug 08, 2023","Aug 01, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 02, 2023",,Hardcover,view,/book/show/63241441-las-madres
407,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,My Boy Will Die of Sorrow: A Memoir of Immigration From the Front Lines,"Olivares, Efrén C.",0306847280,9780306847288,0306847280,302        pp,4.38,266,unknown,"Jul 12, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 02, 2023",,Hardcover,view,/book/show/59568363-my-boy-will-die-of-sorrow
408,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Independence,"Divakaruni, Chitra Banerjee*",0063142384,9780063142381,0063142384,288        pp,4.11,"8,108","Jan 17, 2023","Jan 17, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 29, 2022",,Hardcover,view,/book/show/60916169-independence
409,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Ducks: Two Years in the Oil Sands,"Beaton, Kate",1770462899,9781770462892,1770462899,430        pp,4.42,"26,366","Sep 13, 2022","Sep 13, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 27, 2022",,Hardcover,view,/book/show/59069071-ducks
410,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Pendiente,"Dimópulos, Mariana",9871923317,9789871923311,9871923317,146        pp,3.64,176,2013,2013,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 27, 2022",,Paperback,view,/book/show/22068163-pendiente
411,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,La encomienda,"García Robayo, Margarita",8433999516,9788433999511,8433999516,192        pp,3.70,"1,659","Jun 07, 2022","Sep 07, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 27, 2022",,Paperback,view,/book/show/61310155-la-encomienda
412,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Una suerte pequeña,"Piñeiro, Claudia",8420403644,9788420403649,8420403644,240        pp,4.29,"5,548",May 2015,"May 07, 2015",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 27, 2022",,Paperback,view,/book/show/25437388-una-suerte-peque-a
413,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Fresh Dirt from the Grave,"Rivero, Giovanna",1913867528,9781913867522,,unknown,3.87,708,2020,"Jun 20, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 27, 2022",,ebook,view,/book/show/61910651-fresh-dirt-from-the-grave
414,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Waco Rising: David Koresh, the FBI, and the Birth of America's Modern Militias","Cook, Kevin*",125084052X,9781250840523,125084052X,288        pp,3.88,"1,118","Jan 31, 2023","Jan 31, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 27, 2022",,Hardcover,view,/book/show/60741802-waco-rising
