,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Kerry (lines i underline)'s rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
77,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Man Who Died Twice        (Thursday Murder Club, #2)","Osman, Richard",,9781984881007,,368        pp,4.38,"222,273","Sep 16, 2021","Sep 28, 2021",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"4.5⭐️After a bit of a slow start (we’re talking the first 50 pages for me), I was ALL in with this second installment of the series. Book 2 ended up d4.5⭐️After a bit of a slow start (we’re talking the first 50 pages for me), I was ALL in with this second installment of the series. Book 2 ended up doing the job of ensuring I will read whatever Osman adventures writes next for this wonderful gang of unexpected sleuths.I liked but didn’t LOVE book 1. I loved this one. Now I want to go back and reread it to see if I might appreciate it more.There’s a combo here of gentle wisdom, tenderness, sharp wit, and adventure that is completely satisfying and more-ish.Lines I underlined:“What if pretending to enjoy life is the same as actually enjoying it?”“I am learning that it is important to stop sometimes, and just have a drink and a gossip with friends, even as corpses start to pile up around you.““I think because British people have been raised to be so polite and to never lose their temper, we all eventually become a simmering ball of rage and explode into being murderers before going back home and making ourselves a lovely cup of tea. If you ever ask someone British if you have done something to offend them and they reply “no, not at all” then take care, they are about to murder you.”...more",Notes are private!,0,3,1,"Jul 26, 2023","Aug 03, 2023","Jul 26, 2023",,ebook,view (with text),/book/show/59248002-the-man-who-died-twice
78,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Just Haven't Met You Yet,"Cousens, Sophie",,9780593453353,,11        pp,3.77,"58,144","Sep 01, 2021","Nov 09, 2021",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"3.5⭐️• easy reading, Hallmark-movie-esque• charming seaside setting• cute, complex cab driver love interest• some funny bitsHowevers• really hard to b3.5⭐️• easy reading, Hallmark-movie-esque• charming seaside setting• cute, complex cab driver love interest• some funny bitsHowevers• really hard to believe the timeline (all this COULD NOT have happened in the space of a weekend getaway)• could’ve done with some editingReminded me of:• Jenny Colgan and Jenny Bayliss’sbooks (but not as good IMHO)Lines I underlined:“I think all any of us want in this world is something real.”“Maybe life’s more about carving out happy chapters than finding a single happy ending.”...more",Notes are private!,0,0,0,not set,not set,"Jul 24, 2023",,Audiobook,view (with text),/book/show/194932943-just-haven-t-met-you-yet
79,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Lady’s Guide to Scandal,"Irwin, Sophie",0008519609,9780008519605,,13        pp,3.83,"8,645","Jul 06, 2023","Aug 31, 2023",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"5.0⭐️Frothy, delightful, sweet, hilarious - just a completely diverting romp that was an absolute pleasure on audio. One of my favourite romance reads5.0⭐️Frothy, delightful, sweet, hilarious - just a completely diverting romp that was an absolute pleasure on audio. One of my favourite romance reads of the year so far. Highly recommend!Lines I underlined:“Some moments could only be lived.”“I suppose to be a rich widow as you are is aspirational, but could one ever be certain of the gentleman dying early enough?”...more",Notes are private!,0,2,1,"Jul 22, 2023","Jul 22, 2023","Jul 22, 2023",,Audiobook,view (with text),/book/show/122830060-a-lady-s-guide-to-scandal
80,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Soulmate,"Hepworth, Sally*",,9781250878328,,11        pp,3.81,"119,880","Oct 25, 2022","Apr 03, 2023",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"3.5⭐️A fast, fairly satisfying but not likely to linger thriller. Short chapters, a few decent twists, good for a beach read.Lines I underlined:“Ah ma3.5⭐️A fast, fairly satisfying but not likely to linger thriller. Short chapters, a few decent twists, good for a beach read.Lines I underlined:“Ah marriage, you wonderful, complicated beast.”...more",Notes are private!,0,1,1,"Jul 22, 2023","Jul 22, 2023","Jul 22, 2023",,Audiobook,view (with text),/book/show/61405525-the-soulmate
81,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Housekeepers,"Hay, Alex",,9798212659048,B0C3X3MTVV,unknown,3.36,"8,107","Jul 04, 2023","Jul 04, 2023",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"3.5⭐️Downton Abbey meets a heist narrative - how could I not try this out?It was a fun and feminist romp. I enjoyed listening and found myself cheerin3.5⭐️Downton Abbey meets a heist narrative - how could I not try this out?It was a fun and feminist romp. I enjoyed listening and found myself cheering for the cast of clever, not-to-be-underestimated women.Will I remember it in six months? Probably not. But it was a well-constructed, entertaining ride....more",Notes are private!,0,0,1,"Jul 20, 2023","Aug 03, 2023","Jul 20, 2023",,Audio CD,view (with text),/book/show/144401678-the-housekeepers
82,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Office BFFs: Tales of The Office from Two Best Friends Who Were There,"Fischer, Jenna",,,,unknown,4.23,"29,726","May 17, 2022","May 17, 2022",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"5.0⭐️Gosh I loved this. I loved The Office and have rewatched the series, but I’d say I only really became a big fan in the last couple of years. I we5.0⭐️Gosh I loved this. I loved The Office and have rewatched the series, but I’d say I only really became a big fan in the last couple of years. I went into this expecting to really enjoy it, but it ended up a 5...more",Notes are private!,0,4,1,"Jul 20, 2023","Aug 03, 2023","Jul 20, 2023",,Audiobook,view (with text),/book/show/61187770-the-office-bffs
83,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Hacienda,"Cañas, Isabel*",,,,11        pp,3.84,"41,660","May 03, 2022","May 03, 2022",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"5.0⭐️Fans of Daphne du Maurier’s Rebecca, and very spooky manor houses that may be possessed, and stories that bring setting to life so well that you 5.0⭐️Fans of Daphne du Maurier’s Rebecca, and very spooky manor houses that may be possessed, and stories that bring setting to life so well that you feel like you’ve been set down in the middle of the scents and sounds and tastes of a time and place… this is for you. I was swept into this story and thought the different plot elements we so well balanced. A true Gothic that I will reread in spooky seasons to come.Lines I underlined:“When a man makes a promise, he makes it on his honor. When a witch makes a promise, they feel it in their bones.”“Colonialism carved the landscapes of our homes with ghosts, It left gaping wounds that still weep.”“Our relationship was founded on one thing, and one thing only. My world was a dark, windowless room, and he was a door.”...more",Notes are private!,0,1,1,"Jul 11, 2023","Jul 22, 2023","Jul 11, 2023",,Audible Audio,view (with text),/book/show/60815665-the-hacienda
84,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,As Long as the Lemon Trees Grow,"Katouh, Zoulfa*",031635161X,9780316351614,,416        pp,4.51,"45,968","Sep 13, 2022",Sep 2022,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"4.5⭐️This is a gut-wrenching read. It pulls you in and puts you right there, in the midst of a nearly unimaginable reality. That is really powerful. A4.5⭐️This is a gut-wrenching read. It pulls you in and puts you right there, in the midst of a nearly unimaginable reality. That is really powerful. At times the writing didn’t seem equal to the task of capturing all of the emotional layers of the experience, but overall it is vividly drawn. I will remember this story and these characters for a long time. Lines I underlined:“I may escape from Syria. My feet could touch European shores, the waves of the sea lapping against my shivering legs and the salt air coating my lips. I would be safer. But I won’t have survived.”“The tired weeds try to encircle my ankles, begging me to stay. They murmur stories about my ancestors. The ones who stood right where I stand. The ones whose discoveries and civilization encompassed the whole world. The ones whose blood runs through my veins. My footprints sink deep into the soil where theirs have long since been washed away. They plead with me: it’s your country. This earth belongs to me and my children.”“Insh’Allah, we will come back home. We will plant new lemon trees. We’ll rebuild our cities, and we will be free.”...more",Notes are private!,0,3,1,"Jul 11, 2023","Jul 22, 2023","Jul 11, 2023",,ebook,view (with text),/book/show/62575670-as-long-as-the-lemon-trees-grow
85,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Business or Pleasure,"Solomon, Rachel Lynn*",,,,unknown,3.79,"23,403","Jul 04, 2023","Jul 04, 2023",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"4.0⭐️If you’ve loved RLS’s other romances, you won’t be disappointed. So much charm, good laughs, genuine characters, a sweetheart of a guy for the lo4.0⭐️If you’ve loved RLS’s other romances, you won’t be disappointed. So much charm, good laughs, genuine characters, a sweetheart of a guy for the love interest, steam, and great secondary players. Delightful really. A note that this one is extra spicy. For me the whole result didn’t hit as perfectly as Weather Girl did, but I was entirely happy when reading and will pick up everything she writes without hesitation....more",Notes are private!,0,5,1,"Jul 09, 2023","Jul 12, 2023","Jul 09, 2023",,Audiobook,view (with text),/book/show/74586077-business-or-pleasure
86,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Foster,"Keegan, Claire",,,B0BJSGH4MF,unknown,4.33,"80,815",Feb 2010,"Nov 01, 2022",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"5.0⭐️A jewel of a book, written with the lightest touch. So much said and unsaid, in just the right ways.Lines I underlined:“Maybe the way back will s5.0⭐️A jewel of a book, written with the lightest touch. So much said and unsaid, in just the right ways.Lines I underlined:“Maybe the way back will somehow make sense of the coming.”“Neither one of us talks, the way people sometimes don’t when they are happy – but as soon as I have this thought, I realise its opposite is also true.”“You don’t ever have to say anything.”“I am in a spot where I can neither be what I always am nor turn into what I could be.”...more",Notes are private!,0,7,1,"Jul 08, 2023","Jul 12, 2023","Jul 08, 2023",,Audible Audio,view (with text),/book/show/122846491-foster
87,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Most Agreeable Murder,"Seales, Julia*",0593449983,9780593449981,,352        pp,3.69,"14,771","Jun 27, 2023","Jun 27, 2023",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"5.0⭐️What a romp! This is for you if you’re an Austen fan who doesn’t take the classics too seriously, likes to chortle, and loves cheering for a witt5.0⭐️What a romp! This is for you if you’re an Austen fan who doesn’t take the classics too seriously, likes to chortle, and loves cheering for a witty heroine with a strong sense of adventure.Reminded me of:All of AustenVeronica Speedwell mysteriesKnives OutEnola Holmes Lines I underlined:“She had a passionate disposition and a lively wit, which endeared her to friends and family, most of the time.”...more",Notes are private!,0,2,1,"Jul 04, 2023","Jul 12, 2023","Jul 04, 2023",,Hardcover,view (with text),/book/show/62794526-a-most-agreeable-murder
88,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Seven Year Slip,"Poston, Ashley*",0593336526,9780593336526,,328        pp,4.26,"146,203","Jun 27, 2023","Jun 27, 2023",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"4.5⭐️whimsical | cozy | swoon worthy and happy-makingThis is for you if you love your romances soft and heart wrenching, strong New York feels, and fo4.5⭐️whimsical | cozy | swoon worthy and happy-makingThis is for you if you love your romances soft and heart wrenching, strong New York feels, and foodie stories.Reminded me of:In a New York Minute by Kate SpencerJenny Bayliss booksNora Ephron movies Lines I underlined:“You are you, and that’s a lovely person to be.”“She was the main character in her own story, and she knew it.”“There was something magnetic about Manhattan in the summer, the way the sun reflected off every mirrored skyscraper window, bouncing off each other like some ancient mirrorball. It was perfect for afternoons standing in line for Shakespeare in the Park, quiet Saturdays at the Cloisters, nights buzzing with light and food and energy.”...more",Notes are private!,0,5,1,"Jul 02, 2023","Jul 05, 2023","Jul 02, 2023",,ebook,view (with text),/book/show/63367207-the-seven-year-slip
