,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Shan's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
299,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Complete Sherlock Holmes,"Doyle, Arthur Conan",,,0553328255,"1,796        pp",4.50,"198,193",1930,"Oct 01, 1986",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,Jan 2012,"Jan 05, 2012",,Paperback,view,/book/show/188572.The_Complete_Sherlock_Holmes
300,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Name of the Rose,"Eco, Umberto",0156001314,9780156001311,0156001314,536        pp,4.14,"364,648",1980,"Jan 01, 1994",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,Jan 2012,"Jan 05, 2012",,Paperback,view,/book/show/119073.The_Name_of_the_Rose
301,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"A Study in Scarlet        (Sherlock Holmes, #1)","Doyle, Arthur Conan",1420925539,9781420925531,1420925539,123        pp,4.14,"444,530",1887,"Jan 01, 2005",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,Jan 2012,"Jan 05, 2012",,Paperback,view,/book/show/102868.A_Study_in_Scarlet
302,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Angels & Demons        (Robert Langdon, #1)","Brown, Dan*",1416524797,9781416524793,1416524797,736        pp,3.94,"3,157,584",May 2000,"Apr 01, 2006",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,Jan 2012,"Jan 05, 2012",,Paperback,view,/book/show/960.Angels_Demons
303,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Cooking for Geeks: Real Science, Great Hacks, and Good Food","Potter, Jeff*",0596805888,9780596805883,0596805888,412        pp,4.05,"3,716","Apr 01, 2007","Aug 03, 2010",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,Jan 2012,"Jan 05, 2012",,Paperback,view,/book/show/7985893-cooking-for-geeks
304,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Stranger,"Camus, Albert",,,,159        pp,4.02,"1,094,419","May 19, 1942","Mar 28, 1989",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,Jan 2011,"Jan 05, 2012",,Paperback,view,/book/show/49552.The_Stranger
305,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Catcher in the Rye,"Salinger, J.D.",0316769177,9780316769174,0316769177,277        pp,3.80,"3,523,806","Jul 16, 1951","Jan 30, 2001",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,Jan 2011,"Jan 05, 2012",,Paperback,view,/book/show/5107.The_Catcher_in_the_Rye
306,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Hunger Games        (The Hunger Games, #1)","Collins, Suzanne",0439023483,9780439023481,0439023483,374        pp,4.34,"8,667,139","Sep 14, 2008","Oct 14, 2008",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,Jan 2012,"Jan 05, 2012",,Hardcover,view,/book/show/2767052-the-hunger-games
307,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,How to Be Good,"Hornby, Nick",3426615355,9783426615355,3426615355,305        pp,3.22,"56,261","May 31, 2001","Aug 01, 2003",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,Jan 2012,"Jan 05, 2012",,Paperback,view,/book/show/4268.How_to_Be_Good
308,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Girls,"Lansens, Lori*",0316066346,9780316066341,0316066346,346        pp,3.80,"21,702",2005,"Apr 10, 2007",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,Jan 2012,"Jan 05, 2012",,Paperback,view,/book/show/47076.The_Girls
309,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Spot of Bother,"Haddon, Mark",0385520514,9780385520515,0385520514,354        pp,3.49,"36,279",2006,"Sep 05, 2006",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,Jan 2012,"Jan 05, 2012",,Paperback,view,/book/show/4701.A_Spot_of_Bother
310,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Long Way Down,"Hornby, Nick",1594481938,9781594481932,1594481938,368        pp,3.44,"88,014","May 05, 2005","May 02, 2006",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,Jan 2012,"Jan 05, 2012",,Hardcover,view,/book/show/10073.A_Long_Way_Down
311,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Harry Potter and the Sorcerer's Stone        (Harry Potter, #1)","Rowling, J.K.",,,0439554934,309        pp,4.47,"10,053,196","Jun 26, 1997","Nov 01, 2003",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,Jan 1998,"Jan 05, 2012",,Hardcover,view,/book/show/3.Harry_Potter_and_the_Sorcerer_s_Stone
312,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Thirteenth Tale,"Setterfield, Diane*",0743298020,9780743298025,0743298020,406        pp,3.98,"313,084","Sep 12, 2006","Sep 12, 2006",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,Jan 2012,"Jan 05, 2012",,Hardcover,view,/book/show/40440.The_Thirteenth_Tale
313,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Five People You Meet in Heaven,"Albom, Mitch*",,,1401308589,196        pp,3.99,"720,455","Sep 01, 2003","Sep 23, 2003",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jan 05, 2012",,Paperback,view,/book/show/3431.The_Five_People_You_Meet_in_Heaven
314,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Speak,"Anderson, Laurie Halse*",014131088X,9780141310886,014131088X,202        pp,4.05,"592,482","Oct 22, 1999","Apr 01, 2001",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,Jan 2011,"Jan 05, 2012",,Paperback,view,/book/show/439288.Speak
315,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Everything is Illuminated,"Foer, Jonathan Safran *",0060529709,9780060529703,0060529709,276        pp,3.89,"179,580",2002,"Apr 01, 2003",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,Jan 2012,"Jan 05, 2012",,Paperback,view,/book/show/256566.Everything_is_Illuminated
316,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,About a Boy,"Hornby, Nick",0140285679,9780140285673,0140285679,307        pp,3.80,"136,247","Jan 01, 1998",2000,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,Jan 2010,"Jan 05, 2012",,Mass Market Paperback,view,/book/show/4271.About_a_Boy
317,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Virgin Suicides,"Eugenides, Jeffrey",0747560595,9780747560593,0747560595,250        pp,3.80,"337,974",1993,2002,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,Jan 2010,"Jan 05, 2012",,Paperback,view,/book/show/10956.The_Virgin_Suicides
318,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Let the Great World Spin,"McCann, Colum*",1400063736,9781400063734,1400063736,351        pp,3.95,"104,956","Jun 16, 2009","Jun 23, 2009",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I sent this below letter to Colum. I am sharing it here in case he doesn’t have access to his Goodreads inbox.Hi Colum, I want to tell you my story.‪GI sent this below letter to Colum. I am sharing it here in case he doesn’t have access to his Goodreads inbox.Hi Colum, I want to tell you my story.‪Growing up, my parents put me on private tutorials for English, Japanese, math, classical piano and science. From elementary to high school, my days lasted from 5:30am - 9pm for 12 years. I started to feel an enormous pressure when I had to do my university entrance exam. I tried to flunk math but by sheer luck ended up in top 6% and got accepted in a prestigious university.For 6 semesters I maintained at least 3.5/4 GPA and even got a scholarship for a dual degree abroad.‬ ‪On my 7th semester my grandfather died (he killed himself) and I failed an exam, for the first time in my life.I didn’t know how to recover. I was burnt-out, alone, depressed, and filled with anxiety. For 6-7 months I wandered around aimlessly thinking maybe it’s better to go away and drown in darkness forever. Safer. It was too much.‬ I couldn’t get out of bed most days.‪One day I decided to do kill myself. I had practice harming myself and I thought I could do it a step further, easy. I walked so many miles my feet literally burnt (this was summer in Australia, on the hottest day of the month so far). I somehow ended up in the library. I sat down and I told myself, “Pick up a book. Any book. Read it until the end. Last a book and decide if you still feel worthless and hopeless by then.” I read Let The Great World Spin. After I finished the last page, I broke down and cried. The beauty of each life no matter how short or ordinary. Corrigan’s whole journey. I realized then I didn’t really want to die. I want to live. I want to feel. Everything. The pain, the love, the loss, the hope. Life is enough. I don’t need to be perfect to live. To stumble through life is living. That’s enough.‪I chose to drop out of college because I was afraid of losing my will to live. I started to pour out my passion in football (am a huge football fan). I started to be active in communities and learning new skills like design, marketing, and about football industry. Within a year I ended up getting hired by a sports media company. ‬Eight years has passed and here I am. ‪This time working for my own company. I’m working on the World Cup, Champions League, the big tickets. The darkness sometimes reappears on the edges of my mind — I don’t think they ever disappeared completely, but this time I’m better equipped because I know I’m more than grades on paper. ‬I know, thanks to you, that being flawed and struggling through ugliness is part of being alive. Thank you. You saved my life....more",Notes are private!,0,2,1,not set,Jan 2010,"Jan 05, 2012",,Hardcover,view (with text),/book/show/5941033-let-the-great-world-spin
319,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Extremely Loud & Incredibly Close,"Foer, Jonathan Safran *",0618711651,9780618711659,0618711651,326        pp,3.97,"420,948",2005,"Apr 04, 2006",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,Jan 2010,"Jan 05, 2012",,Paperback,view,/book/show/4588.Extremely_Loud_Incredibly_Close
320,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Love Is a Mix Tape: Life and Loss, One Song at a Time","Sheffield, Rob",1400083028,9781400083022,1400083028,224        pp,3.87,"40,114","Jan 01, 2007","Jan 02, 2007",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,Jan 2011,"Jan 05, 2012",,Hardcover,view,/book/show/46190.Love_Is_a_Mix_Tape
321,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,High Fidelity,"Hornby, Nick",1573225517,9781573225519,1573225517,323        pp,3.91,"201,517","Apr 13, 1995","May 05, 1996",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,Jan 2011,"Jan 05, 2012",,Paperback,view,/book/show/285092.High_Fidelity
322,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Never Let Me Go,"Ishiguro, Kazuo*",,,1400078776,288        pp,3.85,"694,163","Apr 05, 2005","Aug 31, 2010",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,Jan 2011,"Jan 05, 2012",,Paperback,view,/book/show/6334.Never_Let_Me_Go
323,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Thousand Splendid Suns,"Hosseini, Khaled*",1594489505,9781594489501,B002FVPH5A,372        pp,4.43,"1,529,587",May 2007,"Jan 01, 2007",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,Jan 2011,"Jan 05, 2012",,Hardcover,view,/book/show/128029.A_Thousand_Splendid_Suns
324,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The God of Small Things,"Roy, Arundhati*",0679457313,9780679457312,B006E58GFG,321        pp,3.95,"298,010",Apr 1997,1997,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,Jan 2009,"Jan 05, 2012",,Paperback,view,/book/show/9777.The_God_of_Small_Things
325,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Life of Pi,"Martel, Yann",0770430074,9780770430078,0770430074,460        pp,3.94,"1,624,056","Sep 11, 2001","Aug 29, 2006",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,Jan 2011,"Jan 05, 2012",,Paperback,view,/book/show/4214.Life_of_Pi
326,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Girl with the Dragon Tattoo        (Millennium, #1)","Larsson, Stieg",0670069019,9780670069019,,480        pp,4.17,"3,182,864",Aug 2005,"Sep 23, 2008",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,Jan 2012,"Jan 05, 2012",,Hardcover,view,/book/show/2429135.The_Girl_with_the_Dragon_Tattoo
327,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,White Oleander,"Fitch, Janet*",0316182540,9780316182546,0316182540,446        pp,3.99,"353,278",Jul 1999,"Sep 01, 2001",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,Jan 2012,"Jan 05, 2012",,Paperback,view,/book/show/32234.White_Oleander
328,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Lovely Bones,"Sebold, Alice",0316166685,9780316166683,0316166685,372        pp,3.85,"2,353,256","Jul 03, 2002","Sep 01, 2006",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,Jan 2012,"Jan 05, 2012",,Mass Market Paperback,view,/book/show/12232938-the-lovely-bones
329,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Kite Runner,"Hosseini, Khaled*",,,,371        pp,4.34,"3,149,072","May 29, 2003",May 2004,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,Jan 2011,"Jan 05, 2012",,Paperback,view,/book/show/77203.The_Kite_Runner
330,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Curious Incident of the Dog in the Night-Time,"Haddon, Mark",1400032717,9781400032716,1400032717,226        pp,3.89,"1,478,944","Jul 31, 2003","May 18, 2004",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,Jan 2011,"Jan 05, 2012",,Paperback,view,/book/show/1618.The_Curious_Incident_of_the_Dog_in_the_Night_Time
331,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Sisterhood of the Traveling Pants        (Sisterhood, #1)","Brashares, Ann",0385729332,9780385729338,0385729332,294        pp,3.84,"705,063","Sep 11, 2001","Sep 11, 2001",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,Jan 2011,"Jan 05, 2012",,Hardcover,view,/book/show/452306.The_Sisterhood_of_the_Traveling_Pants
332,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Undomestic Goddess,"Kinsella, Sophie*",0385338694,9780385338691,0385338694,404        pp,3.86,"296,509","Jul 19, 2005","Apr 25, 2006",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,Jan 2012,"Jan 05, 2012",,Paperback,view,/book/show/33722.The_Undomestic_Goddess
333,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Can You Keep a Secret?,"Kinsella, Sophie*",0440241901,9780440241904,0440241901,374        pp,3.84,"439,819","Mar 23, 2003","Dec 27, 2005",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,Jan 2012,"Jan 05, 2012",,Mass Market Paperback,view,/book/show/33724.Can_You_Keep_a_Secret_
334,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Devil Wears Prada        (The Devil Wears Prada, #1)","Weisberger, Lauren",0307275558,9780307275554,0307275558,384        pp,3.80,"889,125","Apr 15, 2003","May 30, 2006",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,Jan 2012,"Jan 05, 2012",,Paperback,view,/book/show/5139.The_Devil_Wears_Prada
335,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Bridget Jones’s Diary        (Bridget Jones, #1)","Fielding, Helen*",014028009X,9780140280098,,288        pp,3.80,"983,071",1996,1999,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,Jan 2011,"Jan 05, 2012",,Hardcover,view,/book/show/227443.Bridget_Jones_s_Diary
336,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Confessions of a Shopaholic        (Shopaholic, #1)","Kinsella, Sophie*",0440241413,9780440241416,0440241413,368        pp,3.69,"751,522",2000,"Nov 04, 2003",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,Jan 2011,"Jan 05, 2012",,Mass Market Paperback,view,/book/show/9416.Confessions_of_a_Shopaholic
337,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Me Talk Pretty One Day,"Sedaris, David",0349113912,9780349113913,0349113912,272        pp,4.01,"698,903",2000,2001,liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,Jan 2011,"Jan 05, 2012",,Paperback,view,/book/show/4137.Me_Talk_Pretty_One_Day
338,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Life,"Richards, Keith",0297854399,9780297854395,0297854399,576        pp,3.89,"93,916","Oct 02, 2010","Oct 02, 2010",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,Jan 2012,"Jan 05, 2012",,Hardcover,view,/book/show/9439303-life
339,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Three Cups of Tea: One Man's Mission to Promote Peace ... One School at a Time,"Mortenson, Greg*",0143038257,9780143038252,B004P3S672,349        pp,3.66,"343,882","Mar 02, 2006","Jan 30, 2007",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,Jan 2012,"Jan 05, 2012",,Paperback,view,/book/show/49436.Three_Cups_of_Tea
340,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Lost City of Z: A Tale of Deadly Obsession in the Amazon,"Grann, David*",0385513534,9780385513531,0385513534,339        pp,3.89,"95,044","Feb 24, 2009","Feb 24, 2009",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,Jan 2012,"Jan 05, 2012",,Hardcover,view,/book/show/3398625-the-lost-city-of-z
341,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Born Standing Up: A Comic's Life,"Martin, Steve*",1416553649,9781416553649,1416553649,207        pp,3.88,"100,490","Nov 20, 2007","Nov 20, 2007",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,Jan 2012,"Jan 05, 2012",,Hardcover,view,/book/show/773858.Born_Standing_Up
342,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Running with Scissors,"Burroughs, Augusten*",031242227X,9780312422271,031242227X,336        pp,3.76,"390,630","Jul 10, 2002","Jun 01, 2003",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,Jan 2012,"Jan 05, 2012",,Paperback,view,/book/show/242006.Running_with_Scissors
343,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Eat, Pray, Love","Gilbert, Elizabeth*",0143038419,9780143038412,0143038419,368        pp,3.63,"1,743,432","Feb 16, 2006","Jan 30, 2007",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,Jan 2012,"Jan 05, 2012",,Paperback,view,/book/show/19501.Eat_Pray_Love
344,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Glass Castle,"Walls, Jeannette*",074324754X,9780743247542,074324754X,288        pp,4.31,"1,212,425",Jan 2005,"Jan 17, 2006",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,Jan 2012,"Jan 05, 2012",,Paperback,view,/book/show/7445.The_Glass_Castle
345,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Night        (The Night Trilogy, #1)","Wiesel, Elie",,,,120        pp,4.37,"1,244,818",1956,"Jan 16, 2006",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,Jan 2012,"Jan 05, 2012",,Paperback,view,/book/show/1617.Night
346,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Steve Jobs,"Isaacson, Walter*",1451648537,9781451648539,1451648537,630        pp,4.16,"1,246,315","Oct 01, 2011","Oct 24, 2011",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,Jan 2012,"Jan 05, 2012",,Hardcover,view,/book/show/11084145-steve-jobs
347,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Girl with a Pearl Earring,"Chevalier, Tracy*",0452287022,9780452287020,0452287022,233        pp,3.93,"736,639",1999,2005,liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,Jan 2012,"Jan 05, 2012",,Paperback,view,/book/show/2865.Girl_with_a_Pearl_Earring
