,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Michelle's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
289,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Suitable Boy,"Seth, Vikram",,,B00FRKPC9C,"1,553        pp",4.12,"48,131","May 01, 1993","Nov 07, 2013",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 17, 2020",,Kindle Edition,view,/book/show/18769523-a-suitable-boy
290,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Men with the Pink Triangle: The True Life-and-Death Story of Homosexuals in the Nazi Death Camps,"Heger, Heinz",1555830064,9781555830069,1555830064,120        pp,4.33,"2,934",1972,"Jan 01, 1994",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 17, 2020",,Paperback,view,/book/show/391661.The_Men_with_the_Pink_Triangle
291,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Circe,"Miller, Madeline*",0316556343,9780316556347,0316556343,393        pp,4.24,"1,052,726","Apr 10, 2018","Apr 10, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 10, 2020",,Hardcover,view,/book/show/35959740-circe
292,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Paul Takes the Form of a Mortal Girl,"Lawlor, Andrea*",0986086991,9780986086991,0986086991,354        pp,3.89,"11,648","Nov 01, 2017","Nov 01, 2017",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 10, 2020",,Paperback,view,/book/show/35838277-paul-takes-the-form-of-a-mortal-girl
293,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Mayhem & Death,"McClory, Helen*",1912489023,9781912489022,1912489023,0        pp,4.14,81,unknown,"Mar 29, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 10, 2020",,Paperback,view,/book/show/37906592-mayhem-death
294,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Sleeping With the Lights on: The Unsettling Story of Horror,"Jones, Darryl",0198826486,9780198826484,0198826486,208        pp,3.82,195,unknown,"Oct 11, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 10, 2020",,Hardcover,view,/book/show/38819350-sleeping-with-the-lights-on
295,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Stone Mothers,"Kelly, Erin*",1250113717,9781250113719,1250113717,368        pp,3.51,"5,580","Apr 04, 2019","Apr 23, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 10, 2020",,Hardcover,view,/book/show/39863413-stone-mothers
296,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Water Shall Refuse Them,"Hardy, Lucie McKnight",1911585568,9781911585565,1911585568,257        pp,3.47,"1,443","Jul 04, 2019","Jul 04, 2019",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,Fat Denise is bae,Notes are private!,0,3,1,"Mar 10, 2020","Mar 10, 2020","Feb 10, 2020",,Paperback,view (with text),/book/show/43789029-water-shall-refuse-them
297,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Nudibranch,"Okojie, Irenosen",,,B07RPNSXPP,272        pp,3.40,272,"Nov 07, 2019","Nov 07, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 10, 2020",,Kindle Edition,view,/book/show/50782017-nudibranch
298,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,This Way to Departures,"Mannheim, Linda",,,,176        pp,4.10,21,"Oct 04, 2019","Oct 04, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 10, 2020",,Paperback,view,/book/show/52717254-this-way-to-departures
299,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,See What I Have Done,"Schmidt, Sarah*",0802126596,9780802126597,0802126596,328        pp,3.19,"15,085","May 02, 2017","Aug 01, 2017",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 10, 2020",,Hardcover,view,/book/show/32508637-see-what-i-have-done
300,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Dark Matter: A Ghost Story,"Paver, Michelle",1409123782,9781409123781,1409123782,246        pp,3.97,"17,963","Oct 21, 2010","Oct 21, 2010",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,Spooky AF,Notes are private!,0,1,1,"Feb 21, 2020","Feb 24, 2020","Feb 10, 2020",,Hardcover,view (with text),/book/show/8350864-dark-matter
301,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,My Absolute Darling,"Tallent, Gabriel*",0735211175,9780735211179,0735211175,417        pp,3.61,"49,831","Apr 29, 2017","Aug 29, 2017",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,Very compelling and Turtle is a badass but just a bit too harrowing for me,Notes are private!,0,0,1,"Feb 13, 2020","Feb 15, 2020","Feb 10, 2020",,Hardcover,view (with text),/book/show/33572350-my-absolute-darling
302,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Trauma Cleaner: One Woman's Extraordinary Life in the Business of Death, Decay, and Disaster","Krasnostein, Sarah*",1250101204,9781250101204,1250101204,291        pp,3.90,"27,261","Oct 02, 2017","Apr 10, 2018",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,Excellent book about a remarkable woman. (Although be aware there's a very graphic chapter about a sexual assault)Excellent book about a remarkable woman. (Although be aware there's a very graphic chapter about a sexual assault)...more,Notes are private!,0,1,1,"May 22, 2020","May 24, 2020","Feb 10, 2020",,Hardcover,view (with text),/book/show/34964868-the-trauma-cleaner
303,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Upstairs Room,"Murray-Browne, Kate",1509837582,9781509837588,1509837582,368        pp,3.24,"1,755","Jul 27, 2017","Jul 27, 2017",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 10, 2020",,Hardcover,view,/book/show/34766648-the-upstairs-room
304,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Red Word,"Henstra, Sarah",0802126553,9780802126559,0802126553,352        pp,3.74,"1,476","Mar 13, 2018","Mar 13, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 10, 2020",,Paperback,view,/book/show/35458038-the-red-word
305,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Fun Home: A Family Tragicomic,"Bechdel, Alison",0224080512,9780224080514,0224080512,235        pp,4.08,"180,857","Jun 08, 2006","Sep 14, 2006",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 10, 2020",,Paperback,view,/book/show/926365.Fun_Home
306,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Virgin Suicides,"Eugenides, Jeffrey",0747560595,9780747560593,0747560595,250        pp,3.80,"337,931",1993,2002,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 10, 2020",,Paperback,view,/book/show/10956.The_Virgin_Suicides
307,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Will My Cat Eat My Eyeballs? Big Questions from Tiny Mortals About Death,"Doughty, Caitlin",039365270X,9780393652703,039365270X,200        pp,4.13,"41,000","Sep 10, 2019","Sep 10, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 10, 2020",,Hardcover,view,/book/show/43785830-will-my-cat-eat-my-eyeballs-big-questions-from-tiny-mortals-about-death
308,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,I Who Have Never Known Men,"Harpman, Jacqueline",0380731819,9780380731817,0380731819,208        pp,4.24,"50,772",1995,"Jul 01, 1998",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 10, 2020",,Mass Market Paperback,view,/book/show/11996.I_Who_Have_Never_Known_Men
309,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Watching You,"Jewell, Lisa*",1501190075,9781501190070,1501190075,320        pp,3.90,"170,529","Jul 12, 2018","Dec 26, 2018",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,Really enjoyable trash,Notes are private!,0,0,1,"Feb 09, 2020","Feb 12, 2020","Feb 09, 2020",,Hardcover,view (with text),/book/show/38355282-watching-you
310,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,This Is an Uprising: How Nonviolent Revolt Is Shaping the Twenty-First Century,"Engler, Mark",1568587333,9781568587332,1568587333,368        pp,4.20,"1,180","Feb 09, 2016","Feb 09, 2016",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 08, 2020",,Hardcover,view,/book/show/25273749-this-is-an-uprising
311,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Go Tell It on the Mountain,"Baldwin, James",0141185910,9780141185910,0141185910,256        pp,4.04,"68,523","May 18, 1953",2001,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 08, 2020",,Paperback,view,/book/show/17143.Go_Tell_It_on_the_Mountain
312,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Run Me to Earth,"Yoon, Paul",1501154044,9781501154041,1501154044,272        pp,3.69,"3,186","Jan 28, 2020","Jan 28, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 06, 2020",,Hardcover,view,/book/show/46221896-run-me-to-earth
313,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,An American Marriage,"Jones, Tayari*",1616201347,9781616201340,1616201347,308        pp,3.94,"358,679","Jan 29, 2018","Feb 06, 2018",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,Spent the first half annoyed by yet another story about someone falsely accused of rape (I don't like to know too much about a book before I read it-iSpent the first half annoyed by yet another story about someone falsely accused of rape (I don't like to know too much about a book before I read it-it encourages me to be adventurous) but it won me round a certain amount....more,Notes are private!,0,1,1,"Feb 05, 2020","Feb 07, 2020","Feb 05, 2020",,Hardcover,view (with text),/book/show/33590210-an-american-marriage
314,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Bookseller,"Dahl, Roald",,,,1        pp,3.59,"1,202",1987,"Oct 12, 2011",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Feb 04, 2020","Feb 04, 2020","Feb 04, 2020",,Audiobook,view,/book/show/13494860-the-bookseller
315,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Misjustice: How British Law is Failing Women,"Kennedy, Helena",1784707686,9781784707682,1784707686,344        pp,4.41,942,"Dec 01, 2019","Dec 01, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 02, 2020",,Paperback,view,/book/show/43159403-misjustice
316,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Never Let Me Go,"Ishiguro, Kazuo*",,,1400078776,288        pp,3.85,"694,114","Apr 05, 2005","Aug 31, 2010",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jan 31, 2020","Feb 10, 2020","Jan 31, 2020",,Paperback,view,/book/show/6334.Never_Let_Me_Go
317,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,You Could Do Something Amazing with Your Life [You Are Raoul Moat],"Hankinson, Andrew",192224791X,9781922247919,192224791X,224        pp,4.10,"1,185","Feb 11, 2016","Feb 11, 2016",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,Gripping AF,Notes are private!,0,0,1,"Aug 19, 2022","Aug 19, 2022","Jan 31, 2020",,Paperback,view (with text),/book/show/27991344-you-could-do-something-amazing-with-your-life-you-are-raoul-moat
318,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,All That Remains: A Life in Death,"Black, Sue",0857524925,9780857524928,0857524925,368        pp,4.16,"11,923","Apr 15, 2018","Apr 19, 2018",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"An enthralling read by a very clever, human and kind person. Obviously not for the faint hearted but written with such sensitivity and thought (and evAn enthralling read by a very clever, human and kind person. Obviously not for the faint hearted but written with such sensitivity and thought (and even when appropriate humour) that I thoroughly enjoyed it....more",Notes are private!,0,0,1,"Jan 27, 2020","Jan 30, 2020","Jan 27, 2020",,Hardcover,view (with text),/book/show/35212990-all-that-remains
319,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Stranger Beside Me: Ted Bundy: The Shocking Inside Story,"Rule, Ann",0451203267,9780451203267,0451203267,548        pp,4.14,"100,357","Aug 01, 1980","Jun 01, 2001",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,A morbidly fascinating topic but little original insight.,Notes are private!,0,0,1,"Jan 25, 2020","Jan 27, 2020","Jan 25, 2020",,Paperback,view (with text),/book/show/15654.The_Stranger_Beside_Me
320,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,I Love Dick,"Kraus, Chris",1584350342,9781584350347,1584350342,280        pp,3.49,"17,561",1997,"Jul 14, 2006",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 19, 2020",,Paperback,view,/book/show/243991.I_Love_Dick
321,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Emma,"Austen, Jane",,,,474        pp,4.05,"886,145","Dec 23, 1815","May 06, 2003",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,So much insinuated by type of carriage... Really enjoyed it. Mr Knightly is a bit stern but less of a dick than most men in books from this era.,Notes are private!,0,0,1,"Jan 15, 2020","Jan 25, 2020","Jan 15, 2020",,Paperback,view (with text),/book/show/6969.Emma
322,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Invisible Women: Data Bias in a World Designed for Men,"Criado Pérez, Caroline",1419729071,9781419729072,1419729071,448        pp,4.35,"117,313","Mar 07, 2019","Mar 12, 2019",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,Distracting TERF vibes spoiling a potentially great book,Notes are private!,0,1,1,"Oct 13, 2020","Oct 19, 2020","Jan 15, 2020",,Hardcover,view (with text),/book/show/41104077-invisible-women
323,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Vagina: A Re-education,"Enright, Lynn",1911630016,9781911630012,1911630016,240        pp,4.32,"1,551","Mar 07, 2019","Mar 07, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 15, 2020",,Paperback,view,/book/show/43021989-vagina
