,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Bam cooks the books ;-)'s rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
95,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Feline Fatale: A Mrs. Murphy Mystery,"Brown, Rita Mae",0593357639,9780593357637,0593357639,304        pp,4.23,22,unknown,"Apr 16, 2024",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I haven't read every book in this long-running cozy-mystery series, co-written by the author and her cat, but I have read quite a few. In years past, I haven't read every book in this long-running cozy-mystery series, co-written by the author and her cat, but I have read quite a few. In years past, I shared them with my elderly mother, who really enjoyed them. In this outing, Ms Brown has dropped the dual timelines that she has had in her most recent books in which she explored early Virginian history in the area where her stories are set and has gone back to concentrating on a modern-day mystery. A lot of this story is about state politics. The main character, Mary Minor Haristeen, aka Harry, is a farmer whose best friend Susan Tucker is married to Ned, a state delegate to the Virginia statehouse, the House of Delegates. He has become so overwhelmed with paperwork that Susan has pitched in to help and enlisted Harry's help too. A fellow Democrat named Aidan Harkness is currently at loggerheads with Amanda Fields, a first-term Republican delegate, over her doctrine of fiscal conservatism. Interesting since she has spent $1000 on a very fancy pair of red-soled high heels, which she wields as a weapon when Aidan calls her the b-word during a recent session. Both delegates are gaining a great deal of publicity for their antics. But all that is overshadowed when a young page is found dead with drugs in his system after a car accident. Have drugs invaded the statehouse? The fun thing about these mysteries is that the animals are characters too. Harry's two cats and two dogs watch over Harry and can be quite hilarious as they squabble and debate, just like humans. I found the issues brought up in this story to be quite interesting. This book could definitely be read as a standalone. Thank you to the author and publisher for providing me with an arc through NetGalley. My  is voluntary and opinions expressed are my own....more",Notes are private!,0,9,1,"Dec 30, 2023","Dec 31, 2023","Nov 28, 2023",,Hardcover,view (with text),/book/show/191746474-feline-fatale
96,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Murder Most French        (An American in Paris Mystery #2),"Cambridge, Colleen*",1496739647,9781496739643,B0CFGCXTCV,304        pp,4.28,78,"Apr 23, 2024","Apr 23, 2024",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 25, 2023",,Kindle Edition,view,/book/show/196406203-a-murder-most-french
97,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Smoking Bun        (Bakeshop Mystery #18),"Alexander, Ellie*",,,B0C1X6KS2Q,336        pp,4.15,511,"Feb 20, 2024","Feb 20, 2024",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Enter the world of a bakeshop in Ashland, Oregon where coffee and pastries reign supreme. In this 18th outing in the series, Juliet and Carlos are hosEnter the world of a bakeshop in Ashland, Oregon where coffee and pastries reign supreme. In this 18th outing in the series, Juliet and Carlos are hosting family members from Spain just before New Years. Part of the entertainment they are planning for their guests are events at the local ski lodge, including a fun dummy ski jump contest. But plans go awry when a young man is found dead at the bottom of the jump. Juliet, as always, wants to help the police chief, who just happens to be her step-father, solve the crime. In the meantime, there is plenty of delicious baking going on at the shop. A nicely plotted cozy mystery which keeps the reader guessing till the end. Many thanks to the author and publisher for providing me with an arc of this new mystery via NetGalley. My  is voluntary and the opinions expressed are my own. ...more",Notes are private!,2,10,1,"Feb 13, 2024","Feb 14, 2024","Nov 22, 2023",,Kindle Edition,view (with text),/book/show/126918674-a-smoking-bun
98,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Behind A Closed Door,"Barker, J.D.*",1734210486,9781734210484,B0CJ5SSFCH,514        pp,3.95,199,"May 13, 2024","May 13, 2024",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 21, 2023",,Kindle Edition,view,/book/show/200896629-behind-a-closed-door
99,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Every Time I Go on Vacation, Someone Dies        (The Vacation Mysteries, #1)","Mack, Catherine",1250325854,9781250325853,1250325854,352        pp,3.83,745,"Apr 30, 2024","Apr 30, 2024",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 21, 2023",,Hardcover,view,/book/show/195790849-every-time-i-go-on-vacation-someone-dies
100,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Salt Houses,"Alyan, Hala",0544912586,9780544912588,0544912586,312        pp,3.98,"15,211","May 02, 2017","May 02, 2017",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"**Mother-Daughters Book Club Read for January 2024**This was a book that brought the three of us more awareness of what life is like in areas of the w**Mother-Daughters Book Club Read for January 2024**This was a book that brought the three of us more awareness of what life is like in areas of the world where war is a constant. The Yacoub family leaves their home in Nablus, Palestine, during the 6-day war in 1967, never to return. Their displacement takes members of the family to several areas of the world over the coming years: to Kuwait, Lebanon, Paris, Boston. Where then is home? It is not really the houses which can be destroyed so easily, dissolved like salt in water. No, it is with your family, wherever they are, whenever they can gather together. It is in the traditions that you hold dear, in the memories of loved ones who have passed. This is a lovely story told from multiple perspectives which helps raise awareness of and toleration for 'the other.'...more",Notes are private!,4,19,1,Jan 2024,"Jan 04, 2024","Nov 19, 2023",,Hardcover,view (with text),/book/show/30971664-salt-houses
101,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Land of Milk and Uncle Honey: Memories from the Farm of My Youth,"Guebert, Alan",0252080947,9780252080944,0252080947,152        pp,4.04,27,"May 15, 2015","May 04, 2015",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 18, 2023",,Paperback,view,/book/show/23359592-the-land-of-milk-and-uncle-honey
102,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Three-Inch Teeth        (Joe Pickett #24),"Box, C.J.",0593331354,9780593331354,B0C6HJV15J,378        pp,4.43,"9,636","Feb 27, 2024","Feb 27, 2024",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Excellent! Believe it or not, this is my first Joe Pickett book and I loved it. I have to thank my husband for recommending this series; he's read theExcellent! Believe it or not, this is my first Joe Pickett book and I loved it. I have to thank my husband for recommending this series; he's read them all. Because he's told me so much about the characters, I had no trouble jumping into the series so far along.This one is quite violent so be aware, other first timers. Joe Pickett is a game warden in Wyoming and he's called to the scene of a horrifying death caused by a grisly bear. The hunt for the animal begins. But unbeknownst to Joe, a human killer has been released from prison, someone maybe even more dangerous than that bear! I enjoyed these characterizations, thought the bad guys were absolutely psychotic, and felt horrible for those innocents caught in the evil-doers' schemes. Certain plot twists shocked and appalled me but boy, what a story! I'm definitely looking forward to what happens next. Many thanks to the author and publisher for providing me with an arc of this new suspense thriller via NetGalley. My  is voluntary and the opinions expressed are my own....more",Notes are private!,4,14,1,"Feb 19, 2024","Feb 20, 2024","Nov 16, 2023",,Kindle Edition,view (with text),/book/show/165937983-three-inch-teeth
103,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Metabolical: The Lure and the Lies of Processed Food, Nutrition, and Modern Medicine","Lustig, Robert H.",0063027712,9780063027718,0063027712,416        pp,4.29,"4,093","May 04, 2021","May 04, 2021",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I am seeing a new internist who told me processed food is 'poison' (mainly because of the added sugar) and recommended that I watch Dr Lustig on YouTuI am seeing a new internist who told me processed food is 'poison' (mainly because of the added sugar) and recommended that I watch Dr Lustig on YouTube. When I mentioned that to a fellow member of EatRealAmerica.com, she recommended this book. Lots of important facts here and the science to back it up....more",Notes are private!,0,3,1,"Nov 13, 2023","Dec 05, 2023","Nov 13, 2023",,Hardcover,view (with text),/book/show/54798496-metabolical
104,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Woman in the Dunes,"Abe, Kōbō",0679733787,9780679733782,0679733787,241        pp,3.89,"32,935","Jun 08, 1962","Apr 16, 1991",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 13, 2023",,Paperback,view,/book/show/9998.The_Woman_in_the_Dunes
105,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Heiress,"Hawkins, Rachel*",1250280036,9781250280039,,294        pp,3.92,"48,509","Jan 09, 2024","Jan 09, 2024",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"This latest suspense thriller from Rachel Hawkins has so many twists and turns! The plot: the McTavish family of Tavistock, NC, is extremely wealthy fThis latest suspense thriller from Rachel Hawkins has so many twists and turns! The plot: the McTavish family of Tavistock, NC, is extremely wealthy from inherited lumber baron money. Their 20,000 square foot mansion called Ashby House sits on a mountain top, just miles from the Biltmore, the Vanderbilt mansion in Asheville. But all that wealth hasn't made them happy or kept tragedy from their door. In 1943, while picnicking in the mountains with her mother and nanny, three-year-old Ruby McTavish wanders off. No trace of her is found for eight months until a family in Alabama admits to having taken her. Later in her life, poor Ruby is involved in more tragedies as all four of her husbands die young and in freakish ways. She eventually adopts a son she names Cameron who is dubbed 'the luckiest boy in North Carolina' in the press. When Ruby dies, he is the heir to the entire estate--much to the chagrin of his great-aunt and cousins, Ben and Libby. Surprisingly, Cam wants no part of that house or the money. He is married now and living in a small house in California, teaching English. So when his cousin Ben contacts him requesting he return to deal with family matters, Cam is at first reluctant to return 'home' but is talked into it by his wife Jules who would love to see the estate. Of course nothing has changed. The remaining McTavishes are still cruel and bitter, treating Cam as an interloper. As the plot unfolds, Ruby's story is revealed in letters she wrote before her death and it's one shock after another. But wait: Hawkins has much more in store. A real page turner! Many thanks to the author and publisher for providing me with an arc of this suspense thriller via NetGalley. My  is voluntary and the opinions expressed are my own....more",Notes are private!,4,12,1,"Dec 03, 2023","Dec 05, 2023","Nov 13, 2023",,Hardcover,view (with text),/book/show/126919284-the-heiress
106,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Mystery Guest        (Molly the Maid, #2)","Prose, Nita*",0593356195,9780593356197,B0C5LRCM2F,304        pp,3.87,"63,946","Nov 28, 2023","Nov 28, 2023",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Book two in the mystery series by Nita Prose finds Molly now in the position of Head Maid at the Regency Grand Hotel. Today is a big day for the hotelBook two in the mystery series by Nita Prose finds Molly now in the position of Head Maid at the Regency Grand Hotel. Today is a big day for the hotel--the recently restored Grand Tearoom has been picked as the venue for the world-renowned, bestselling, and award-winning author, J.D. Grimthorpe, to make a very important announcement. Many of his adoring fans and the press are present. But soon after Grimthorpe takes a sip from his cup of tea, he keels over dead. Who could have wanted him dead: one of his fans or an employee of the hotel? Molly is determined to figure it all out but she's hampered by her lack of social skills and her infinite capacity for understanding things too late. These stories are light, fun and warm-hearted. In this installment, we learn more about Molly's past, being raised by her grandmother who was a maid in a grand house. There's also a bit of romance afoot with her beau, Juan. Now Molly has some decisions to make about what's next in her life. I'll look forward to reading more! Many thanks to the author and publisher for the opportunity to read an arc of this new mystery via NetGalley. My  is voluntary and the opinions expressed are my own....more",Notes are private!,0,7,1,"Nov 12, 2023","Nov 13, 2023","Nov 12, 2023",,Kindle Edition,view (with text),/book/show/157067546-the-mystery-guest
