,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Hannah's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
218,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Anxious People,"Backman, Fredrik*",198216963X,9781982169633,198216963X,336        pp,4.18,"633,720","Apr 25, 2019","Jan 01, 2019",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I am a huge fan of Fredrik Backman and this story did not disappoint. My main takeaway was the theme of giving second chances, to yourself and others,I am a huge fan of Fredrik Backman and this story did not disappoint. My main takeaway was the theme of giving second chances, to yourself and others, for the big things and the little things.Backman also focused on all types of relationships, and highlighted the core of each with things left unsaid, or said to anyone but the person they should be said to. “You can’t live long with the ones who are only beautiful. But the funny ones, oh they last a lifetime!”...more",Notes are private!,0,2,1,Feb 2021,"Mar 02, 2021","Jan 02, 2021",,Hardcover,view (with text),/book/show/49127718-anxious-people
219,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Henna Artist        (The Jaipur Trilogy, #1)","Joshi, Alka*",0778310205,9780778310204,0778310205,384        pp,4.19,"177,373","Mar 03, 2020","Mar 03, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 02, 2021",,Paperback,view,/book/show/50607466-the-henna-artist
220,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Dutch House,"Patchett, Ann",0062963678,9780062963673,0062963678,337        pp,4.10,"446,658","Sep 24, 2019","Sep 24, 2019",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"A beautifully written story about the lives of two siblings with a troubled childhood. The theme of hindsight weaves in and out the book as each stageA beautifully written story about the lives of two siblings with a troubled childhood. The theme of hindsight weaves in and out the book as each stage of life progresses. The house itself can be taken to symbolize many things, but I believe it represents the hold “familiarity” has on us, and how we tend to seek it, even if we knowingly have a negative association with it. ...more",Notes are private!,0,1,1,"Jan 02, 2021","Jan 06, 2021","Jan 02, 2021",,Hardcover,view (with text),/book/show/44318414-the-dutch-house
221,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Wife Upstairs,"Hawkins, Rachel*",1250245494,9781250245496,1250245494,290        pp,3.74,"260,807","Jan 05, 2021","Jan 05, 2021",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I would recommend this book to anyone looking for a fast-paced mystery. With suspicion cast on multiple characters, it took till the very end for the I would recommend this book to anyone looking for a fast-paced mystery. With suspicion cast on multiple characters, it took till the very end for the smoke to clear and reveal the full story. ...more",Notes are private!,0,2,1,"Jan 15, 2021","Jan 18, 2021","Dec 11, 2020",,Hardcover,view (with text),/book/show/53137893-the-wife-upstairs
222,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Eat & Run: My Unlikely Journey to Ultramarathon Greatness,"Jurek, Scott",0547569653,9780547569659,0547569653,272        pp,4.02,"36,429","Jun 05, 2012","Jun 05, 2012",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,"Sep 17, 2020","Dec 02, 2020","Sep 17, 2020",,Hardcover,view,/book/show/13202092-eat-run
223,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Big Little Lies,"Moriarty, Liane*",0399587195,9780399587191,0399587195,460        pp,4.31,"1,006,028","Dec 25, 2014","Feb 07, 2017",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Sep 17, 2020",,Paperback,view,/book/show/33516773-big-little-lies
224,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Stalling for Time: My Life as an FBI Hostage Negotiator,"Noesner, Gary",,,B003EY7JE4,372        pp,3.92,"5,054","Sep 21, 2010","Sep 21, 2010",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Sep 17, 2020",,Kindle Edition,view,/book/show/41017722-stalling-for-time
225,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Deal Breaker        (Myron Bolitar, #1)","Coben, Harlan*",0385340605,9780385340601,0385340605,339        pp,3.98,"63,600","May 01, 1995","Jul 25, 2006",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Sep 17, 2020",,Hardcover,view,/book/show/43928.Deal_Breaker
226,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Hold Tight,"Coben, Harlan*",,9780525950608,0525950605,416        pp,3.95,"51,654","Apr 15, 2008","Apr 15, 2008",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Sep 17, 2020",,Hardcover,view,/book/show/2177236.Hold_Tight
227,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Missing You,"Coben, Harlan*",0525953493,9780525953494,0525953493,399        pp,4.00,"57,964","Mar 18, 2014","Mar 18, 2014",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Sep 17, 2020",,Hardcover,view,/book/show/18114060-missing-you
228,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Don't Let Go,"Coben, Harlan*",0525955119,9780525955115,0525955119,351        pp,4.05,"69,844","Sep 26, 2017","Sep 26, 2017",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Sep 17, 2020",,Hardcover,view,/book/show/34001659-don-t-let-go
229,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Tell No One,"Coben, Harlan*",0440236703,9780440236702,0440236703,370        pp,4.08,"161,298","Jun 19, 2001","Aug 25, 2009",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Sep 17, 2020",,Mass Market Paperback,view,/book/show/43933.Tell_No_One
230,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Drop Shot        (Myron Bolitar, #2)","Coben, Harlan*",0440220459,9780440220459,0440220459,341        pp,3.98,"40,263","Feb 05, 1996","Feb 05, 1996",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Sep 17, 2020",,Mass Market Paperback,view,/book/show/43932.Drop_Shot
231,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Back Spin        (Myron Bolitar, #4)","Coben, Harlan*",0440222702,9780440222705,0440222702,358        pp,4.01,"32,954",1997,"Jul 07, 1997",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Sep 17, 2020",,Mass Market Paperback,view,/book/show/372385.Back_Spin
232,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Fade Away        (Myron Bolitar, #3)","Coben, Harlan*",0440222680,9780440222682,B006U1P95E,368        pp,4.04,"34,895","Dec 11, 1996","Dec 11, 1996",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Sep 17, 2020",,Paperback,view,/book/show/272607.Fade_Away
233,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Silent Patient,"Michaelides, Alex*",1250301696,9781250301697,1250301696,336        pp,4.18,"2,166,959",2018,"Feb 05, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Sep 17, 2020",,Hardcover,view,/book/show/40097951-the-silent-patient
234,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Chef        (Caleb Rooney #1),"Patterson, James*",0316453307,9780316453301,0316453307,383        pp,3.64,"14,633","Feb 18, 2019","Feb 18, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Sep 17, 2020",,Hardcover,view,/book/show/40917042-the-chef
235,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Sapiens: A Brief History of Humankind,"Harari, Yuval Noah",,,,512        pp,4.36,"1,027,723",2011,2015,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Sep 17, 2020",,Paperback,view,/book/show/23692271-sapiens
236,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Educated,"Westover, Tara*",,,,352        pp,4.47,"1,525,624","Feb 20, 2018","Feb 20, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Sep 17, 2020",,Hardcover,view,/book/show/35133922-educated
237,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Just One Look,"Coben, Harlan*",0451213203,9780451213204,0451213203,390        pp,4.02,"44,268",2004,"Apr 26, 2005",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Sep 17, 2020",,Mass Market Paperback,view,/book/show/85418.Just_One_Look
238,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"They Can't Kill Us All: Ferguson, Baltimore, and a New Era in America’s Racial Justice Movement","Lowery, Wesley",0316312479,9780316312479,0316312479,256        pp,4.04,"3,963","Nov 15, 2016","Nov 15, 2016",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Sep 17, 2020",,Hardcover,view,/book/show/29467267-they-can-t-kill-us-all
239,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Night Swim        (Rachel Krall, #1)","Goldin, Megan*",125021968X,9781250219688,125021968X,341        pp,4.04,"106,076","Aug 04, 2020","Aug 04, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Sep 17, 2020",,Hardcover,view,/book/show/51169341-the-night-swim
240,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Nine Perfect Strangers,"Moriarty, Liane*",1250069823,9781250069825,1250069823,453        pp,3.55,"427,915","Sep 18, 2018","Nov 06, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Sep 17, 2020",,Hardcover,view,/book/show/39280445-nine-perfect-strangers
241,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Watching You,"Jewell, Lisa*",1501190075,9781501190070,1501190075,320        pp,3.90,"170,522","Jul 12, 2018","Dec 26, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Sep 17, 2020",,Hardcover,view,/book/show/38355282-watching-you
242,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Daisy Jones & The Six,"Reid, Taylor Jenkins*",1524798622,9781524798628,1524798622,355        pp,4.21,"1,486,800","Mar 05, 2019","Mar 05, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Sep 17, 2020",,Hardcover,view,/book/show/40597810-daisy-jones-the-six
243,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Normal People,"Rooney, Sally*",1984822179,9781984822178,1984822179,273        pp,3.81,"1,385,377","Aug 28, 2018","Apr 16, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Sep 17, 2020",not set,"Sep 17, 2020",,Hardcover,view,/book/show/41057294-normal-people
244,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Sharp Objects,"Flynn, Gillian*",,,,254        pp,4.02,"1,040,949","Sep 26, 2006","Jul 31, 2007",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Sep 17, 2020",,Paperback,view,/book/show/18045891-sharp-objects
245,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Us Against You        (Beartown, #2)","Backman, Fredrik*",1501160796,9781501160790,1501160796,448        pp,4.36,"192,550","Aug 21, 2017","Jun 05, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Sep 17, 2020",,Hardcover,view,/book/show/36373463-us-against-you
246,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Beartown        (Beartown, #1)","Backman, Fredrik*",,,,432        pp,4.29,"439,170","Sep 15, 2016","Apr 25, 2017",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Sep 17, 2020",,Kindle Edition,view,/book/show/33413128-beartown
247,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Man Called Ove,"Backman, Fredrik*",1476738017,9781476738017,,337        pp,4.38,"1,031,647","Aug 27, 2012","Jul 15, 2014",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Sep 17, 2020",,Hardcover,view,/book/show/18774964-a-man-called-ove
248,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Gone for Good,"Coben, Harlan*",0440236738,9780440236733,0440236738,432        pp,4.11,"63,919",2002,"Mar 04, 2003",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Sep 17, 2020",,Mass Market Paperback,view,/book/show/43930.Gone_for_Good
249,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Stranger,"Coben, Harlan*",0525953507,9780525953500,0525953507,386        pp,3.89,"91,476","Mar 24, 2015","Mar 24, 2015",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Sep 17, 2020",,Hardcover,view,/book/show/22571540-the-stranger
250,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Caught,"Coben, Harlan*",052595158X,9780525951582,052595158X,388        pp,4.01,"71,011","Feb 25, 2010","Mar 23, 2010",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Sep 17, 2020",,Hardcover,view,/book/show/6681454-caught
251,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Boy from the Woods        (Wilde, #1)","Coben, Harlan*",1538748142,9781538748145,1538748142,371        pp,3.95,"99,662","Mar 17, 2020","Mar 17, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Sep 17, 2020",,Hardcover,view,/book/show/51204046-the-boy-from-the-woods
252,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Fool Me Once,"Coben, Harlan*",0525955097,9780525955092,0525955097,387        pp,3.97,"113,941","Mar 22, 2016","Mar 22, 2016",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Sep 17, 2020",,Hardcover,view,/book/show/26109394-fool-me-once
253,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Six Years,"Coben, Harlan*",0525953485,9780525953487,0525953485,351        pp,3.84,"86,226","Mar 19, 2013","Mar 19, 2013",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Sep 17, 2020",,Hardcover,view,/book/show/15811568-six-years
254,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Me Before You        (Me Before You, #1)","Moyes, Jojo*",,,,369        pp,4.26,"1,628,869","Dec 31, 2012","Jul 30, 2013",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Sep 17, 2020",,Paperback,view,/book/show/17347634-me-before-you
255,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Giver of Stars,"Moyes, Jojo*",0399562486,9780399562488,0399562486,390        pp,4.29,"422,860","Oct 03, 2019","Oct 08, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Sep 17, 2020",,Hardcover,view,/book/show/43925876-the-giver-of-stars
256,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"It Ends with Us        (It Ends with Us, #1)","Hoover, Colleen*",,,B0176M3U10,386        pp,4.17,"3,333,336","Aug 02, 2016","Aug 02, 2016",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Sep 17, 2020",,Kindle Edition,view,/book/show/27362503-it-ends-with-us
