,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Mathilde's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
137,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Chosen and the Beautiful,"Vo, Nghi*",1250784786,9781250784780,1250784786,260        pp,3.55,"16,488","Jun 01, 2021","Jun 01, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 21, 2021",,Hardcover,view,/book/show/55169019-the-chosen-and-the-beautiful
138,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Second First Impressions,"Thorne, Sally*",0063007134,9780063007130,0063007134,343        pp,3.54,"77,390","Apr 13, 2021","Apr 13, 2021",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"3.5 (but rounded up) This was cute and set in a very idyllic setting. I've already forgotten much of it, but I remember appreciating the aspect of hon3.5 (but rounded up) This was cute and set in a very idyllic setting. I've already forgotten much of it, but I remember appreciating the aspect of honesty in the relationship between the two leads. None of the drama revolved around miscommunication, but rather on figuring out what each person wanted from life and how to reconcile it. (view spoiler)[The family heart-to-heart ending at the Christmas Party definitely did feel like a Hallmark movie LOL (hide spoiler)]...more",Notes are private!,0,0,1,"Jun 25, 2021","Jun 26, 2021","May 02, 2021",,Hardcover,view (with text),/book/show/45553600-second-first-impressions
139,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Sideways Stories from Wayside School        (Wayside School, #1)","Sachar, Louis*",0747571775,9780747571773,0747571775,144        pp,4.16,"97,476",1978,"Jan 19, 2004",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"May 01, 2021",,Paperback,view,/book/show/15779.Sideways_Stories_from_Wayside_School
140,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Piranesi,"Clarke, Susanna",163557563X,9781635575637,163557563X,272        pp,4.23,"280,868","Sep 15, 2020","Sep 15, 2020",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Right from the beginning, Piranesi dumps you right into an eerie world of caverns and palaces, and statues and oceans. It's really beautiful and almosRight from the beginning, Piranesi dumps you right into an eerie world of caverns and palaces, and statues and oceans. It's really beautiful and almost makes you feel like you are there. I really enjoyed reading this book, and while I found the beginning a little slow (if still very well-written), the mystery almost detective-like aspect of the second half really drew me in, and I finished it in two days. Piranesi reminded me a lot of a few other pieces of media. The first is The Starless Sea, which also features a magical and strange world with an underground ocean and many unusual statues. But ultimately, I feel like what it really reminded me of was  The Room puzzle games. The Room 2, and 3 both involve exploring mysterious and magical worlds in the context of early 1900s Britain. All the while you are solving puzzles and exploring on behalf of some mysterious alchemist who leaves you letters. If you have an iPad or tablet, and like puzzles and exploring different worlds, I highly recommend these games, because they are super well developed. ...more",Notes are private!,0,1,1,"Aug 21, 2021","Sep 06, 2021","Apr 01, 2021",,Hardcover,view (with text),/book/show/50202953-piranesi
141,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Last Graduate        (The Scholomance, #2)","Novik, Naomi*",0593128877,9780593128879,,389        pp,4.26,"99,028","Sep 28, 2021","Sep 28, 2021",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"4.5 Just as addicting as the first - Novik really knows how to write a page-turner! I loved getting to return to the world of the Scholomance. In the 4.5 Just as addicting as the first - Novik really knows how to write a page-turner! I loved getting to return to the world of the Scholomance. In the context of the second book, the comparisons to other 2012-era books faded away and I was able to appreciate the world-building for what it was (The Gym was very cool, and I liked the School having a Personality). I liked seeing El’s relationships grow (though her and Orion’s is most definitely the most fleshed out. by miles. which isn’t ideal, but I enjoy their relationship so I don’t mind so much), and her attitude change throughout the book. (view spoiler)[ El’s amount of power also changes in this book, and I did sometimes wonder “is this too easy?” - to which the answer is maybe yes, but I think the last part of the book shows that to a certain degree it doesn’t matter how easy it is for her if others are not covered. Also, that ENDING THOUGH AHHHHHH  (hide spoiler)]Very much looking forward to the next book...more",Notes are private!,0,3,1,"Nov 30, 2021","Dec 07, 2021","Mar 30, 2021",,ebook,view (with text),/book/show/55354918-the-last-graduate
142,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The DUFF: Designated Ugly Fat Friend        (Hamilton High, #1)","Keplinger, Kody*",0316084239,9780316084239,B0068EPTD0,280        pp,3.80,"193,428","Sep 07, 2010","Sep 07, 2010",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Obviously some issues with the plot and characterization, but it was certainly fun!",Notes are private!,0,1,1,"Mar 28, 2021","Mar 28, 2021","Mar 28, 2021",,Hardcover,view (with text),/book/show/6931356-the-duff
143,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"When the Tiger Came Down the Mountain        (The Singing Hills Cycle, #2)","Vo, Nghi*",1250786169,9781250786166,,128        pp,4.19,"14,775","Dec 08, 2020","Dec 08, 2020",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Definitely more fairytale, less epic than the first novel, but I enjoyed it a lot nonetheless. I want full novels in this world :(",Notes are private!,0,2,1,"Mar 26, 2021","Mar 27, 2021","Mar 28, 2021",,ebook,view (with text),/book/show/53265678-when-the-tiger-came-down-the-mountain
144,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Armourer's House,"Sutcliff, Rosemary",0099354012,9780099354017,0099354012,192        pp,4.02,219,1951,"Jan 01, 1994",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 19, 2021",,Paperback,view,/book/show/1195105.The_Armourer_s_House
145,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Inheritance Games        (The Inheritance Games, #1)","Barnes, Jennifer Lynn*",1368052401,9781368052405,1368052401,386        pp,4.17,"706,387","Sep 01, 2020","Sep 01, 2020",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"3.5 Very fast-paced and suspenseful, and I do enjoy a good puzzle book + mansions. It definitely took inspiration from both Knives Out, and Rebecca, t3.5 Very fast-paced and suspenseful, and I do enjoy a good puzzle book + mansions. It definitely took inspiration from both Knives Out, and Rebecca, two works I very much respect, and it was fun to see the mash-up. That being said, I absolutely could not stand the romance(s). On a general level, I find love triangles super annoying and I prefer for authors to make it clear who to root for. But particularly for this book, Avery's attraction to not one but two edgy, dark, overprotecting, rude, completely out-of-touch boys felt so ridiculous that at no point could I even begin to start shipping her with them. More importantly, her arrival - mandated by an old man she never met, with zero explanation - created such shock and distaste in everyone in the vicinity that the whole situation felt very  unsafe  for someone so young (she's max seventeen!) I understand that suspense was the point, but personally, if I was fearing for  my  life while I live in a creepy mansion with a family that despises me, I can't possibly imagine having the bandwidth to obsess over the abs of some member of said family. If you've seen Knives Out, Imagine Marta crushing on Ransom (and his hypothetical hot-but-equally-rude brother) the whole movie. Uh, no....more",Notes are private!,0,0,1,"Mar 09, 2021","Mar 13, 2021","Mar 14, 2021",,Hardcover,view (with text),/book/show/52439531-the-inheritance-games
146,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"My Brilliant Friend        (The Neapolitan Novels, #1)","Ferrante, Elena",,,,331        pp,4.04,"332,959","Oct 19, 2011","Sep 25, 2012",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 08, 2021",,Paperback,view,/book/show/35036409-my-brilliant-friend
147,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,To Be or Not To Be: A Chooseable-Path Adventure,"North, Ryan*",0982853742,9780982853740,0982853742,768        pp,4.09,"4,814","Jul 16, 2013","Sep 10, 2013",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,2,1,not set,not set,"Feb 18, 2021",,Paperback,view,/book/show/17938417-to-be-or-not-to-be
148,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"A Deadly Education        (The Scholomance, #1)","Novik, Naomi*",0593128486,9780593128480,0593128486,336        pp,3.97,"168,395","Sep 29, 2020","Sep 29, 2020",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Ok this book is a reeaal throwback to 2012, with obvious similarities to Harry Potter, The Hunger Games, and Percy Jackson (also reminded me of the QuOk this book is a reeaal throwback to 2012, with obvious similarities to Harry Potter, The Hunger Games, and Percy Jackson (also reminded me of the Queen of Blood but fewer people have read that), but I didn't really mind at all! It was a lot of fun and very addicting, and I read it one day. I also thought the magic system was much more interesting and developed than in HP or PJO. I can see Galadriel being hard to like as a reader, but I enjoyed her offhand jokes about being destined for chaos and destruction, and I appreciated how hard she is trying to not fulfill her evil destiny. Also, she's not perfect, quite egotistical in fact, but in a way I found funny. I loved her dynamic with Orion, and I always love some good team-building stories. I've seen some comments about stereotype problems in this book, and while perusing the internet, I crossed paths with the concerning paragraph about dreadlocks (that has since been removed from ebook copies and will be from future print editions - Novik has apparently also apologized for it). I'm not sure how aware I would have been if I hadn't seen those comments before reading, but I certainly notice the unfortunate international naming system. The French was also bad, which to me indicates that Novik generally just didn't really try very hard with this book when it came to other cultures. Most of the main characters were BIPOC, but it's still a shame that Novik didn't put in more effort, and I just hope that she does better next time....more",Notes are private!,0,3,1,"Mar 29, 2021","Mar 30, 2021","Feb 15, 2021",,Hardcover,view (with text),/book/show/50548197-a-deadly-education
