,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Martyna (Książki na fali)'s rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
203,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Toffi,"Crossan, Sarah*",8381502365,9788381502368,8381502365,408        pp,4.04,"6,428","Mar 06, 2019","Nov 17, 2021",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Przeczytałam wszystkie 4 wydane w Polsce książki Sarah Crossan. Każda z nich to niezależna historia – wszystkie wzbudziły mój podziw i pozostawiły po Przeczytałam wszystkie 4 wydane w Polsce książki Sarah Crossan. Każda z nich to niezależna historia – wszystkie wzbudziły mój podziw i pozostawiły po sobie ślad w pamięci. W każdej z nich poruszane są problemy rodzinne, w tej przemoc domowa.Niezwykle poruszające jest to, jak w krótkich rozdziałach, czasami kilku wersach autorka potrafi zbudować pełen obraz. A w każdym zdaniu czuć radość, smutek i samotność bohaterek. Moim ulubieńcem jest „Tippi i ja”, a „Toffi” ze względu na słodko – gorzkie poprowadzenie tej historii oceniam trochę mnie cieple....more",Notes are private!,0,4,1,"May 07, 2023","Jun 02, 2023","Nov 07, 2021",,Paperback,view (with text),/book/show/59352211-toffi
204,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Wilk stepowy,"Hesse, Hermann",8380082583,9788380082588,8380082583,360        pp,4.13,"185,485",1927,"Aug 30, 2016",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Mar 22, 2024",not set,"Nov 07, 2021",,Hardcover,view,/book/show/31728847-wilk-stepowy
205,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Moja kuzynka Rachela,"du Maurier, Daphne",8382156541,9788382156546,8382156541,400        pp,3.99,"59,119",1951,"Oct 13, 2021",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,3,1,"Dec 05, 2021","Dec 13, 2021","Nov 07, 2021",,Hardcover,view,/book/show/58523310-moja-kuzynka-rachela
206,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Marina,"Ruiz Zafón, Carlos",8374957700,9788374957700,8374957700,304        pp,4.12,"76,914",1999,Nov 2009,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 01, 2021",,Hardcover,view,/book/show/7556113-marina
207,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Mesjasz Diuny        (Kroniki Diuny, #2)","Herbert, Frank",8373017259,9788373017252,8373017259,272        pp,3.89,"288,821","Jul 01, 1969",2010,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 31, 2021",,Hardcover,view,/book/show/7786220-mesjasz-diuny
208,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Niekończąca się historia,"Ende, Michael",8366997316,9788366997318,8366997316,480        pp,4.18,"201,325","Sep 01, 1979","Nov 10, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 31, 2021",,Hardcover,view,/book/show/58978127-nieko-cz-ca-si-historia
209,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Frankenstein,"Shelley, Mary",8377312603,9788377312605,8377312603,352        pp,3.87,"1,597,484",1818,Feb 2017,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,3,1,"Oct 31, 2021","Nov 12, 2021","Oct 31, 2021",,Hardcover,view,/book/show/34146199-frankenstein
210,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Diuna. Powieść graficzna. Księga 1,"Herbert, Brian",8381881919,9788381881913,8381881919,176        pp,3.96,"8,354","Nov 24, 2020","Jun 01, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 27, 2021",,Hardcover,view,/book/show/58103282-diuna-powie-graficzna-ksi-ga-1
211,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Przedostatnia Pułapka        (Seria Niefortunnych Zdarzeń, #12)","Snicket, Lemony*",8323721955,,,364        pp,4.08,"107,586","Oct 18, 2005",2006,it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,Najnudniejszy tom do tej pory.,Notes are private!,0,1,1,"Oct 16, 2021","Nov 12, 2021","Oct 16, 2021",,Hardcover,view (with text),/book/show/8480244-przedostatnia-pu-apka
212,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Bestiariusz japoński,"Vargas, Witold",8375765724,9788375765724,8375765724,240        pp,3.61,152,2021,"Sep 29, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 10, 2021",,Hardcover,view,/book/show/58483668-bestiariusz-japo-ski
213,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Beze mnie jesteś nikim. Przemoc w polskich domach,"Hołub, Jacek",8381913160,9788381913164,8381913160,216        pp,4.49,"3,295","Sep 22, 2021","Sep 22, 2021",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Czekałam na tę premierę - poprzednie 2 zbiory reportaży Jacka Hołuba zrobiły na mnie duże wrażenie. Bardzo doceniam za włożoną pracę i dobór rozmówcówCzekałam na tę premierę - poprzednie 2 zbiory reportaży Jacka Hołuba zrobiły na mnie duże wrażenie. Bardzo doceniam za włożoną pracę i dobór rozmówców. To mocna pozycja, ale ważna i zapadająca w pamięć. ...more",Notes are private!,0,1,1,"Jan 12, 2022","Jan 16, 2022","Sep 22, 2021",,Hardcover,view (with text),/book/show/58623363-beze-mnie-jeste-nikim-przemoc-w-polskich-domach
214,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Dom w butelce. Rozmowy z dorosłymi dziećmi alkoholików,"Jucewicz, Agnieszka",8326837369,9788326837364,8326837369,360        pp,4.19,462,"Sep 15, 2021","Sep 15, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Sep 15, 2021",,Hardcover,view,/book/show/58547648-dom-w-butelce-rozmowy-z-doros-ymi-dzie-mi-alkoholik-w
215,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Trzynasta opowieść,"Setterfield, Diane*",838215154X,9788382151541,838215154X,448        pp,3.98,"313,074","Sep 12, 2006","Feb 10, 2021",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Bardzo ciekawy klimat, podczas czytania czułam niepokój. To mroczna, tajemnicza i pełna odkrywających się stopniowo zagadek opowieść - jednocześnie wyBardzo ciekawy klimat, podczas czytania czułam niepokój. To mroczna, tajemnicza i pełna odkrywających się stopniowo zagadek opowieść - jednocześnie wydaje mi się mało realna. Ze względu na zastrzeżenia do fabuły (a przede wszystkim zakończenia), oceniam ją jako niezłą, bo coś w sobie ma, ale nie przekonała mnie do siebie w pełni....more",Notes are private!,0,3,1,"Jan 03, 2022","Jan 09, 2022","Sep 05, 2021",,Hardcover,view (with text),/book/show/56167547-trzynasta-opowie
216,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Groźna Grota        (Seria Niefortunnych Zdarzeń, #11)","Snicket, Lemony*",8323788545,,,336        pp,4.02,"115,082","Sep 21, 2004",Oct 2005,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,"Sep 04, 2021","Sep 10, 2021","Sep 04, 2021",,Hardcover,view,/book/show/8479497-gro-na-grota
217,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Dorośli,"Aubert, Marie",839570304X,9788395703041,839570304X,144        pp,3.56,"14,848","Jul 18, 2019","Jun 10, 2020",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"To tego typu książka, w której zdarza nam się pomyśleć jak bohater, ale w sumie nie powiemy tego na głos, bo trochę wstyd. Pokazuje, w jakich niedoskoTo tego typu książka, w której zdarza nam się pomyśleć jak bohater, ale w sumie nie powiemy tego na głos, bo trochę wstyd. Pokazuje, w jakich niedoskonałych relacjach potrafimy tkwić. Kiedy pod przykrywką „miło spędzanego rodzinnego czasu” chowamy niedomówienia, zazdrość i żal. Jak jesteśmy mało uważni i patrząc na siebie nie dostrzegamy innych. Bardzo podobało mi się, że Ida - z której perspektywy prowadzona jest narracja uważa siebie za dojrzałą, opanowaną i zabawną osobę, a tylko pomiędzy wierszami w wypowiedziach innych bohaterów można dostrzec, że tylko ona tak siebie odbiera (albo chciałaby być odbierana)....more",Notes are private!,0,4,1,"Aug 27, 2021","Aug 31, 2021","Aug 31, 2021",,Paperback,view (with text),/book/show/53727406-doro-li
218,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Oskarżam Auschwitz. Opowieści rodzinne,"Grynberg, Mikołaj",8380496574,9788380496576,8380496574,296        pp,4.54,586,"Sep 29, 2014","Mar 21, 2018",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,3,1,"Aug 27, 2021","Oct 09, 2021","Aug 27, 2021",,Hardcover,view,/book/show/41594430-oskar-am-auschwitz-opowie-ci-rodzinne
219,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Święto ognia,"Małecki, Jakub",8382100937,9788382100938,8382100937,256        pp,3.99,"5,442","Sep 15, 2021","Sep 15, 2021",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Aug 20, 2021","Aug 22, 2021","Aug 20, 2021",,Paperback,view,/book/show/58692176-wi-to-ognia
220,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Różowa linia. Jak miłość i płeć dzielą świat,"Gevisser, Mark",8367054067,9788367054065,8367054067,675        pp,4.27,978,"Jul 28, 2020","Jun 15, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 19, 2021",,Hardcover,view,/book/show/58807898-r-owa-linia-jak-mi-o-i-p-e-dziel-wiat
221,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,W lesie pod wiśniami w pełnym rozkwicie,"Sakaguchi, Ango",8395243383,9788395243387,8395243383,96        pp,3.77,"1,626","Feb 16, 2021","Feb 16, 2021",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Nie podobało mi się - nie moje klimaty, ale przyznaję, że tytułowe opowiadanie siedzi mi w głowie. Niepozorna, kolorowa okładka, tymczasem w środku 2 Nie podobało mi się - nie moje klimaty, ale przyznaję, że tytułowe opowiadanie siedzi mi w głowie. Niepozorna, kolorowa okładka, tymczasem w środku 2 zaskakujące, dziwne i makabryczne opowiadania....more",Notes are private!,0,7,1,"Jun 19, 2022","Jun 20, 2022","Aug 15, 2021",,Paperback,view (with text),/book/show/50269766-w-lesie-pod-wi-niami-w-pe-nym-rozkwicie
222,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Duchy Jeremiego,"Rient, Robert",8380321928,9788380321922,8380321928,296        pp,4.14,450,"Sep 27, 2017","Sep 27, 2017",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,"Aug 09, 2021","Sep 07, 2021","Aug 09, 2021",,Hardcover,view,/book/show/36309406-duchy-jeremiego
223,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Piekarnia czarodzieja,"Gu, Byeong-mo",8366815110,9788366815117,8366815110,224        pp,3.97,"3,286","Mar 27, 2009","Mar 24, 2021",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,"Aug 07, 2021","Aug 08, 2021","Aug 07, 2021",,Hardcover,view,/book/show/56816467-piekarnia-czarodzieja
224,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Pochwała cienia,"Tanizaki, Jun'ichirō",8365271265,9788365271266,8365271265,80        pp,4.03,"23,635",1933,"Oct 05, 2016",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Esej o japońskiej estetyce - metafora cienia jest tu użyta jako wieloznaczność, ulotność i przenikalność. Esej można również znaleźć w antologii „EsteEsej o japońskiej estetyce - metafora cienia jest tu użyta jako wieloznaczność, ulotność i przenikalność. Esej można również znaleźć w antologii „Estetyka japońska. Estetyka życia i piękno umierania”. Autor opowiada o wrażliwości estetycznej Japończyków, kontrastuje zachód, starający się uciec od cienia i rozświetlić wnętrza, od wschodu, miłującego ciemność. Czuć tęsknotę, melancholię zachodzących zmian, krótko mówiąc wyciszająca lektura na deszczowy dzień (oczywiście czytać najlepiej przy świecy)....more",Notes are private!,0,0,1,"Jul 07, 2023","Jul 26, 2023","Jul 29, 2021",,Hardcover,view (with text),/book/show/31554633-pochwa-a-cienia
225,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Zjezdne Zbocze        (Seria Niefortunnych Zdarzeń, #10)","Snicket, Lemony*",8323720991,,8323720991,358        pp,4.04,"125,630","Sep 23, 2003",2005,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,"Jul 21, 2021","Jul 24, 2021","Jul 21, 2021",,Hardcover,view,/book/show/8480385-zjezdne-zbocze
226,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Ones Who Walk Away from Omelas,"Le Guin, Ursula K.",0886825016,9780886825010,0886825016,32        pp,4.37,"41,631",Oct 1973,Apr 1997,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,"Jul 09, 2021","Jul 10, 2021","Jul 09, 2021",,Library Binding,view,/book/show/92625.The_Ones_Who_Walk_Away_from_Omelas
227,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Cudze słowa,"Szostak, Wit",8366178382,9788366178380,8366178382,280        pp,4.49,"1,118","Oct 14, 2020","Oct 14, 2020",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,Zupełnie do mnie nie trafiła.,Notes are private!,0,2,1,"Sep 15, 2021","Oct 10, 2021","Jul 04, 2021",,Hardcover,view (with text),/book/show/54984521-cudze-s-owa
228,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Emma,"Austen, Jane",8381398762,9788381398763,,480        pp,4.05,"886,082","Dec 23, 1815","Mar 25, 2021",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"2,5⭐️Lubię Jane Austen, bekowa babka - chociaż ze wszystkich jej książek, które czytałam „Emma” jest najbardziej przegadana i jest moją najmniej ulubi2,5⭐️Lubię Jane Austen, bekowa babka - chociaż ze wszystkich jej książek, które czytałam „Emma” jest najbardziej przegadana i jest moją najmniej ulubioną....more",Notes are private!,0,0,1,"Aug 29, 2023","Sep 25, 2023","Jun 28, 2021",,Hardcover,view (with text),/book/show/56959539-emma
229,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Wrony,"Dvořáková, Petra",8366013405,9788366013407,8366013405,184        pp,4.41,"21,271","Jan 23, 2020","Nov 23, 2020",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Im dalej zagłębiałam się w tę liczącą niespełna 200 stron historię, tym bardziej mnie przygniatała i doprowadzała do miejsc, w których niewygodnie jesIm dalej zagłębiałam się w tę liczącą niespełna 200 stron historię, tym bardziej mnie przygniatała i doprowadzała do miejsc, w których niewygodnie jest być. Pomimo swojej niewielkiej objętości, to bardzo intensywna powieść. To fikcja, ale przerażająco wiarygodna. Ile takich dzieci jak Basia spotykamy w swoim życiu?...more",Notes are private!,0,3,1,not set,"Oct 11, 2021","Jun 28, 2021",,Paperback,view (with text),/book/show/56118964-wrony
230,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Sezon na truskawki,"Dzido, Marta",8366750523,9788366750524,8366750523,224        pp,3.86,"1,041","May 19, 2021","May 19, 2021",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,"Nov 05, 2021","Nov 07, 2021","Jun 25, 2021",,Paperback,view,/book/show/57367110-sezon-na-truskawki
231,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Krwiożerczy Karnawał        (Seria Niefortunnych Zdarzeń, #9)","Snicket, Lemony*",8323720711,9788323720713,8323720711,301        pp,4.00,"129,890","Oct 17, 2002",2005,liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,I ❤️ DZIWOLĄGI,Notes are private!,0,0,1,"Jun 22, 2021","Jun 30, 2021","Jun 22, 2021",,Hardcover,view (with text),/book/show/8480027-krwio-erczy-karnawa
232,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Pieśń o Achillesie,"Miller, Madeline*",8382155243,9788382155242,8382155243,384        pp,4.33,"1,484,680","Sep 20, 2011","Jun 16, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 20, 2021",,Hardcover,view,/book/show/57727823-pie-o-achillesie
233,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Melissa,"Gino, Alex",0545812542,9780545812542,0545812542,208        pp,4.10,"45,631","Aug 25, 2015","Aug 25, 2015",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jul 24, 2021","Jul 25, 2021","Jun 20, 2021",,Hardcover,view,/book/show/24612624-melissa
234,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Upiór opery,"Leroux, Gaston",8377313227,9788377313220,8377313227,420        pp,3.96,"241,879",1910,"Oct 30, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 20, 2021",,Hardcover,view,/book/show/52072481-upi-r-opery
235,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Inne Kioto,"Kerr, Alex",8366147606,9788366147607,8366147606,320        pp,4.17,477,2016,"Mar 17, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 08, 2021",,Hardcover,view,/book/show/56596236-inne-kioto
236,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Gdybym miała twoją twarz,"Cha, Frances*",8366890791,9788366890794,8366890791,304        pp,3.75,"51,362","Apr 21, 2020","Jul 14, 2021",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"książkę czytało się dobrze, chociaż w momencie kiedy najbardziej zaczęłam się w nią angażować… historia się kończy. jestem ciekawa co byłoby dalej i jksiążkę czytało się dobrze, chociaż w momencie kiedy najbardziej zaczęłam się w nią angażować… historia się kończy. jestem ciekawa co byłoby dalej i jak rozmowa bohaterek by się potoczyła!...more",Notes are private!,0,2,1,Aug 2021,"Aug 05, 2021","Jun 07, 2021",,Hardcover,view (with text),/book/show/58087187-gdybym-mia-a-twoj-twarz
237,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Gorączka złotych rybek,"Okamoto, Kanoko",8395243359,9788395243356,8395243359,88        pp,3.47,"2,189",1937,Feb 2020,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,5,1,"May 30, 2021","Jun 04, 2021","May 30, 2021",,Paperback,view,/book/show/50269714-gor-czka-z-otych-rybek
238,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Malibu Rising,"Reid, Taylor Jenkins*",1786331527,9781786331526,1786331527,369        pp,4.04,"1,018,125","May 27, 2021","May 27, 2021",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Spodziewałam się, że uderzy we mnie bardziej. I mimo, że ostatecznie mi się podobała, to jednak mniej niż „Daisy Jones & The Six” i „Siedmiu mężów EveSpodziewałam się, że uderzy we mnie bardziej. I mimo, że ostatecznie mi się podobała, to jednak mniej niż „Daisy Jones & The Six” i „Siedmiu mężów Evelyn Hugo.”...more",Notes are private!,0,3,1,"Jun 04, 2021","Jun 23, 2021","May 26, 2021",,Hardcover,view (with text),/book/show/53404195-malibu-rising
239,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Szkodliwy Szpital        (Seria Niefortunnych Zdarzeń, #8)","Snicket, Lemony*",8323717583,,,264        pp,3.99,"118,502","Sep 04, 2001",Jan 2005,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,"May 18, 2021","May 26, 2021","May 18, 2021",,Hardcover,view,/book/show/8587345-szkodliwy-szpital
240,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Żałując macierzyństwa,"Donath, Orna",8365506823,9788365506825,8365506823,312        pp,4.12,"3,428","Feb 04, 2016","May 25, 2017",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 08, 2021",,Paperback,view,/book/show/35260564-a-uj-c-macierzy-stwa
241,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Bezmatek,"Marcinów, Mira",8381910005,9788381910002,8381910005,256        pp,3.98,"6,072","Apr 15, 2020","Apr 15, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"May 06, 2021","May 09, 2021","May 06, 2021",,Hardcover,view,/book/show/50790209-bezmatek
242,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Wredna Wioska        (Seria Niefortunnych Zdarzeń, #7)","Snicket, Lemony*",8323717575,9788323717577,8323717575,280        pp,3.97,"142,411","Apr 24, 2001",2003,liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Apr 28, 2021","Apr 30, 2021","Apr 28, 2021",,Hardcover,view,/book/show/8480374-wredna-wioska
243,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Dziwki, zdziry, szmaty. Opowieści o slut-shamingu","Klepacz, Paulina",8381439930,9788381439930,8381439930,336        pp,3.72,212,"Apr 28, 2021","Apr 28, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 28, 2021",,Paperback,view,/book/show/57031383-dziwki-zdziry-szmaty-opowie-ci-o-slut-shamingu
244,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Tęsknota za innym światem,"Moshfegh, Ottessa",8395900783,9788395900785,8395900783,304        pp,3.63,"32,773","Jan 12, 2017","May 05, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 24, 2021",,Paperback,view,/book/show/56318954-t-sknota-za-innym-wiatem
245,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Winda Widmo        (Seria Niefortunnych Zdarzeń, #6)","Snicket, Lemony*",8323717044,9788323717041,8323717044,280        pp,4.05,"147,505","Feb 20, 2001",Jan 2004,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Apr 18, 2021","Apr 21, 2021","Apr 18, 2021",,Hardcover,view,/book/show/8480344-winda-widmo
246,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Rebeka,"du Maurier, Daphne",8382153860,9788382153866,8382153860,448        pp,4.24,"628,844",Aug 1938,"Mar 10, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,5,1,Nov 2022,"Nov 08, 2022","Apr 11, 2021",,Hardcover,view,/book/show/57139226-rebeka
247,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Życie na miarę. Odzieżowe niewolnictwo,"Rabij, Marek",8328021781,9788328021785,8328021781,224        pp,4.12,"1,373","Jan 13, 2016","Jan 13, 2016",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,Warto wiedzieć w co się ubieramy i co kupujemy.,Notes are private!,0,2,1,"May 15, 2021","May 18, 2021","Apr 11, 2021",,Paperback,view (with text),/book/show/28284290-ycie-na-miar-odzie-owe-niewolnictwo
248,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Aborcja jest,"Wężyk, Katarzyna",8326845752,9788326845758,8326845752,464        pp,4.63,468,"Mar 10, 2021","Mar 10, 2021",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,3,1,May 2021,"May 12, 2021","Apr 11, 2021",,Paperback,view,/book/show/56944914-aborcja-jest
249,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Rozważna i romantyczna,"Austen, Jane",8381397391,9788381397391,8381397391,352        pp,4.08,"1,189,987","Oct 30, 1811","Nov 12, 2020",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,2,1,"Apr 07, 2021","Apr 18, 2021","Apr 07, 2021",,Hardcover,view,/book/show/55671474-rozwa-na-i-romantyczna
250,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Pestki,"Ciarkowska, Anna",8375155705,9788375155709,8375155705,232        pp,4.12,"1,838","Mar 11, 2019","Mar 11, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 07, 2021",,Hardcover,view,/book/show/44415064-pestki
