,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,elle's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
331,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Amy & Roger's Epic Detour,"Matson, Morgan*",1416990658,9781416990659,1416990658,343        pp,3.98,"93,675","May 04, 2010","May 04, 2010",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,i love morgan matson but did this also feel like a 900+ page russian literature classic to anyone else? because it was so long? and weirdly dense? idki love morgan matson but did this also feel like a 900+ page russian literature classic to anyone else? because it was so long? and weirdly dense? idk maybe just me....more,Notes are private!,0,0,1,"Jan 16, 2017","Jan 18, 2017","Sep 18, 2023",,Hardcover,view (with text),/book/show/7664334-amy-roger-s-epic-detour
332,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Dreamology,"Keating, Lucy*",0062380001,9780062380005,0062380001,329        pp,3.58,"11,885","Apr 12, 2016","Apr 12, 2016",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,see this is what happens when i buy covers because they're pretty. i feel like it could have been so good but it wasn't :/see this is what happens when i buy covers because they're pretty. i feel like it could have been so good but it wasn't :/...more,Notes are private!,0,0,1,"Jan 06, 2017","Jan 07, 2017","Sep 18, 2023",,Hardcover,view (with text),/book/show/25817310-dreamology
333,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Million Junes,"Henry, Emily*",0448493969,9780448493961,0448493969,400        pp,3.84,"27,528","May 16, 2017","May 16, 2017",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,2,1,"Feb 11, 2018","Feb 19, 2018","Sep 18, 2023",,Hardcover,view,/book/show/30763950-a-million-junes
334,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Tom Lake,"Patchett, Ann",006332752X,9780063327528,006332752X,309        pp,4.04,"242,036","Aug 01, 2023","Aug 01, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,i live and die by my favorite girl & goodreads' favorite girl emma's recommendations and she five starred this...so guess what's going on my tbr now (i live and die by my favorite girl & goodreads' favorite girl emma's recommendations and she five starred this...so guess what's going on my tbr now (emma this is a love confession)...more,Notes are private!,3,24,0,not set,not set,"Sep 18, 2023",,Hardcover,view (with text),/book/show/63241104-tom-lake
335,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Exciting Times,"Dolan, Naoise",0062968742,9780062968746,0062968742,243        pp,3.24,"63,839","Apr 01, 2020","Jun 02, 2020",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Dec 08, 2021","Dec 13, 2021","Sep 18, 2023",,Hardcover,view,/book/show/50175419-exciting-times
336,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Roman Stories,"Lahiri, Jhumpa",,9780593536322,0593536320,224        pp,3.83,"4,578","Oct 10, 2023","Oct 10, 2023",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"unfortunately, none of the short stories worked for me. i could not feel for any of the characters and the stories felt a bit disjointed and the storyunfortunately, none of the short stories worked for me. i could not feel for any of the characters and the stories felt a bit disjointed and the story collection was not as cohesive as a whole. however, that being said, the writing in this book is beautiful and lyrical and gorgeous.thank you knopf for the arc!!!...more",Notes are private!,0,14,1,"Oct 03, 2023","Oct 09, 2023","Sep 18, 2023",,Hardcover,view (with text),/book/show/125077431-roman-stories
337,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,So Late in the Day: Stories of Women and Men,"Keegan, Claire",0802160859,9780802160850,,128        pp,4.03,"10,997","Feb 22, 2022","Nov 14, 2023",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"claire keegan is quickly becoming one of my favorite authors. her prose is simple and succint yet she has a talent of speaking directly to readers' heclaire keegan is quickly becoming one of my favorite authors. her prose is simple and succint yet she has a talent of speaking directly to readers' hearts. although i do like small things like these better, these stories were so so beautifully written. i loved antarctica the most, although all of them were wonderful.full  to come.thank you grove press for the arc!...more",Notes are private!,0,39,1,"Nov 12, 2023","Nov 12, 2023","Sep 18, 2023",,Hardcover,view (with text),/book/show/126262032-so-late-in-the-day
338,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,These Precious Days,"Patchett, Ann",1526640953,9781526640956,1526640953,330        pp,4.44,"36,787","Nov 23, 2021","Nov 23, 2021",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"“for as many times as the horrible thing happens, a thousand times in every day the horrible thing passes us by.”one niche genre i have a “for as many times as the horrible thing happens, a thousand times in every day the horrible thing passes us by.”one niche genre i have a soft spot for are nonfiction memoir essays that are semi self help books but not in an obvious way. in the way where it lets the readers read between the lines and figure out life lessons (everything i know about love & maybe you should talk to someone are some faves of the genre). these precious days is an amalgamation of everything i love in books: beautiful writing, memoir essays, this subgenre, ann patchett, and that feeling when your heart hurts in a good way and the bridge of your nose stings. her writing is simple and unadorned, yet so many sentences are a punch in the gut. her stylistic elegance combined with the unhurried, calm pace of the book gave me such a peace of mind in a time of anxiety and worry. she is able to capture the fleeting moments woven through time, those short lived elusive feelings that make us want to take a picture or write it down. while reading, i felt like if i put my hand over my heart, i would be able to feel the warmth from this book. the care and compassion and love she imbues in every story about family, friendships, relationships is so wonderful. it is so, for a lack of better word, precious—it made me think of the people and things that i love, how the only correct way to love is wholeheartedly and unapologetically....more",Notes are private!,0,44,1,"Aug 16, 2023","Aug 17, 2023","Sep 17, 2023",,Paperback,view (with text),/book/show/59732031-these-precious-days
339,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Of Mice and Men,"Steinbeck, John",024198033X,9780241980330,024198033X,112        pp,3.88,"2,546,941","Feb 25, 1937","Jul 06, 2017",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,it has been a decade since this has been required readingwhy do i still dislike this book i'm so sorry john steinbeck it's not you it's me :-(it has been a decade since this has been required readingwhy do i still dislike this book i'm so sorry john steinbeck it's not you it's me :-(...more,Notes are private!,0,2,1,"Aug 17, 2023","Aug 19, 2023","Sep 16, 2023",,Paperback,view (with text),/book/show/34383183-of-mice-and-men
340,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Vladimir,"Jonas, Julia May*",1982187638,9781982187637,1982187638,238        pp,3.45,"32,020","Feb 01, 2022","Feb 01, 2022",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"i love gray books.and by this, i mean the ones where there are no good people in the book—just different shades of gray. julia may jones' debut (!!!) i love gray books.and by this, i mean the ones where there are no good people in the book—just different shades of gray. julia may jones' debut (!!!) novel is packed with character studies, social commentary, and a unhealthy dose darkly funny cynicism. power dynamics and morals, aging and desirability, sexual politics and double standards are all explored brilliantly in this book.full  to come....more",Notes are private!,0,3,1,"Jun 23, 2023","Jun 24, 2023","Sep 16, 2023",,Hardcover,view (with text),/book/show/57846324-vladimir
341,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Interior Chinatown,"Yu, Charles*",,,0307907198,288        pp,3.97,"58,327","Jan 28, 2020","Jan 28, 2020",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,reading this after a month in europe was a good choice.full  to come.,Notes are private!,0,1,1,"Apr 06, 2023","Apr 06, 2023","Sep 15, 2023",,Hardcover,view (with text),/book/show/44436221-interior-chinatown
342,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Bad Men,"Cohen, Julie Mae",,9798887072241,B0CG5NF94X,336        pp,3.84,"1,604","May 07, 2024","May 07, 2024",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,thank you overlook press for the arc!,Notes are private!,0,0,0,not set,not set,"Sep 14, 2023",,Kindle Edition,view (with text),/book/show/197404659-bad-men
343,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Summer After Summer,"Bailey, Lauren",1639106553,9781639106554,1639106553,336        pp,3.83,150,"May 07, 2024","May 07, 2024",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,a persuasion retelling... did someone call for me?thank you alcove press for the arc!!,Notes are private!,0,1,0,not set,not set,"Sep 12, 2023",,Hardcover,view (with text),/book/show/195830998-summer-after-summer
344,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Alphabetical Diaries,"Heti, Sheila*",0374610789,9780374610784,0374610789,224        pp,4.11,784,"Feb 06, 2024","Feb 06, 2024",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"this was so so beautifully written. i haven't read any of sheila heiti's fiction, but this feels like such a good segue into exploring more of her worthis was so so beautifully written. i haven't read any of sheila heiti's fiction, but this feels like such a good segue into exploring more of her works. these days, i've been really loving nonlinear narratives and fragmented vignettes, so this was such a good read for me. it's a bit unorthodox and can read as disjointed sometimes so it might not be for everyone, but i found it so fresh and captivating.thank you fsg for the arc!...more",Notes are private!,1,25,1,"Feb 06, 2024","Feb 06, 2024","Sep 12, 2023",,Hardcover,view (with text),/book/show/127282792-alphabetical-diaries
345,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Green Dot,"Gray, Madeleine",1250890594,9781250890597,1250890594,320        pp,3.79,"10,010","Feb 27, 2024","Feb 27, 2024",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"such an addictive, quick read. while this follows a common and somewhat trite (oversaturated as of recent) trope: woman in her 20s has an affair with such an addictive, quick read. while this follows a common and somewhat trite (oversaturated as of recent) trope: woman in her 20s has an affair with an older married man. however, the writing and hera's imperfect yet relatable monologue allowed the book to have its own standout characteristics from the rest.that being said, i feel like the monologue got a bit tiring after the halfway point of the book and i was not as interested in it as i was at the beginning. it was a weird dichotomy because while many points of her introspection were so painfully relatable, she was so hard to connect with as a whole character.but if you are looking for a 'sad girl lit fic' (so broad, i know), this is definitely one to check out!thank you henry holt for the arc!...more",Notes are private!,3,59,1,"Feb 22, 2024","Feb 22, 2024","Sep 12, 2023",,Hardcover,view (with text),/book/show/127282597-green-dot
346,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Piglet,"Hazell, Lottie",125028984X,9781250289841,125028984X,320        pp,3.60,"5,890","Feb 27, 2024","Feb 27, 2024",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"a story that follows ""piglet"", a nickname given to the unnamed protagonist. outside, her life is picturesque as a successful cookbook editor about to a story that follows ""piglet"", a nickname given to the unnamed protagonist. outside, her life is picturesque as a successful cookbook editor about to get married to the love of her life. hazell's strong debut novel follows her unraveling in the days leading up to the wedding after she learns of her fiancé's secret. throughout the book, she is at the precipice of her breaking point. i was so stressed during the entirety of the book, especially in the chapters building an unsettling crescendo to the wedding.hazell writes piglet in a way that feels like a close and personal connection is being forged with the reader. her writing is compelling and i ended up reading this in one go. the descriptions of food made my mouth water and i had a gigantic meal after i finished reading! so excited to see what hazell publishes after this. i definitely...ate this one up (pun intended).thank you henry holt for the arc!...more",Notes are private!,0,44,1,"Feb 25, 2024","Feb 25, 2024","Sep 12, 2023",,Hardcover,view (with text),/book/show/127282554-piglet
347,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Mother Doll,"Apekina, Katya*",1419770950,9781419770951,1419770950,320        pp,4.09,117,"Mar 12, 2024","Mar 12, 2024",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,thank you overlook press for the arc!,Notes are private!,0,0,0,not set,not set,"Sep 12, 2023",,Hardcover,view (with text),/book/show/195660554-mother-doll
348,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Grief Is for People,"Crosley, Sloane*",0374609845,9780374609849,0374609845,208        pp,4.03,"2,655","Feb 27, 2024","Feb 27, 2024",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"so absolutely heartwrenching and beautifully written. sloane crosley's memoir is all in all, a deeply personal study on grief and loss. she grapples wso absolutely heartwrenching and beautifully written. sloane crosley's memoir is all in all, a deeply personal study on grief and loss. she grapples with the loss of her best friend and mentor while attempting to make sense of her feelings. how do you mourn the loss of a loved one? where do you place the love you had for them, and the grief you feel in its place?sloane crosley is an extremely talented writer and her vulnerability and eloquence shine through in her new book. i know that i'll be coming back to reread this in a bit.thank you fsg for the arc!...more",Notes are private!,0,50,1,"Feb 19, 2024","Feb 20, 2024","Sep 12, 2023",,Hardcover,view (with text),/book/show/127282631-grief-is-for-people
349,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Come and Get It,"Reid, Kiley",0593328205,9780593328200,0593328205,400        pp,3.45,"13,031","Jan 30, 2024","Jan 30, 2024",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"one thing about me is that i love character-driven stories. most of my reading in recent years are character driven books because i love the depth andone thing about me is that i love character-driven stories. most of my reading in recent years are character driven books because i love the depth and detail and intricacies the author puts in. which is why i hate to say that this book didn't do it for me because of how plotless it was. and for a character driven book, i felt that so many of the characters were one dimensional and difficult to imagine as real people. i really wish i loved this because i was so excited for it!! thank you putnam for the arc!!!⸻⸻⸻⸻⸻⸻⸻pre-readI GOT THE ARC!!!!!!...more",Notes are private!,2,34,1,"Dec 10, 2023","Dec 11, 2023","Sep 12, 2023",,Hardcover,view (with text),/book/show/127482608-come-and-get-it
