,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Дмитрий's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
278,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Блондель,"Kuprin, Aleksandr",,,B00LJ0QYS2,10        pp,3.33,3,unknown,"Jul 03, 2014",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Dec 24, 2020","Dec 24, 2020","Dec 24, 2020",,Kindle Edition,view,/book/show/30941391
279,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Nickel Boys,"Whitehead, Colson*",0385537077,9780385537070,0385537077,213        pp,4.26,"245,109","Jul 16, 2019","Jul 16, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 23, 2020",,Hardcover,view,/book/show/42279228-the-nickel-boys
280,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Persepolis: The Story of a Childhood        (Persepolis, #1)","Satrapi, Marjane",037571457X,9780375714573,037571457X,153        pp,4.26,"208,418","Apr 29, 2003","Jun 01, 2004",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 23, 2020",,Paperback,view,/book/show/9516.Persepolis
281,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Uncommon Reader,"Bennett, Alan",0374280967,9780374280963,0374280967,120        pp,3.74,"53,674",2007,"Sep 18, 2007",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 23, 2020",,Hardcover,view,/book/show/1096390.The_Uncommon_Reader
282,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Vegetarian,Han Kang,0553448188,9780553448184,0553448188,188        pp,3.58,"165,682","Oct 30, 2007","Feb 02, 2016",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 23, 2020",,Hardcover,view,/book/show/25489025-the-vegetarian
283,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Лавр,"Водолазкин, Евгений",5271453855,9785271453854,5271453855,441        pp,4.24,"10,002",2012,2012,liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Написано отрешенно, словно автора не трогает само повествование, но роман мне понравился.Правда, странно, что юродивый так и сыпал сленговыми словечкаНаписано отрешенно, словно автора не трогает само повествование, но роман мне понравился.Правда, странно, что юродивый так и сыпал сленговыми словечками (это плюс юродивому или минус нам?), а повествование иногда перетекало в новостную хронику, усеянную штампами из телевизионных передач. Мне показалось, что смесь сленга и церковнославянского звучит еще хуже, чем смесь французского с нижегородским, а клише в такой книге выглядят неуместно. ...more",Notes are private!,0,4,1,"Dec 21, 2020","Dec 25, 2020","Dec 23, 2020",,Hardcover,view (with text),/book/show/17669949
284,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,How Much of These Hills Is Gold,"Zhang, C Pam*",0349011443,9780349011448,B07SZL7V8B,336        pp,3.79,"23,838","Apr 07, 2020","Apr 07, 2020",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Мне показалось, что автор переборщила с сюжетом, где-то свернула не туда, и книга потеряла для меня всё свое очарование. Флэшбэк трупа был самой интерМне показалось, что автор переборщила с сюжетом, где-то свернула не туда, и книга потеряла для меня всё свое очарование. Флэшбэк трупа был самой интересной частью повествования, потом началась какая-то странная и ненужная фантазия. ...more",Notes are private!,0,2,1,"Dec 22, 2020","Dec 27, 2020","Dec 22, 2020",,Kindle Edition,view (with text),/book/show/52104380-how-much-of-these-hills-is-gold
285,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Молох,"Kuprin, Aleksandr",5425076525,9785425076526,5425076525,133        pp,3.80,198,1896,"Jan 01, 2000",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Отличная повесть. Может, стоит ее читать в школе, а не ""Гранатовый браслет"".Отличная повесть. Может, стоит ее читать в школе, а не ""Гранатовый браслет""....more",Notes are private!,0,1,1,"Dec 22, 2020","Dec 23, 2020","Dec 22, 2020",,Kindle Edition,view (with text),/book/show/11453733
286,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Frankenstein in Baghdad,"Saadawi, Ahmed",0143128795,9780143128793,0143128795,281        pp,3.58,"16,596","Mar 01, 2013","Jan 23, 2018",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Сама структура книги похожа на монстра Франкенштейна. Повествование ведется с разных точек зрения, мы никогда не видим полной картины, только отрывки Сама структура книги похожа на монстра Франкенштейна. Повествование ведется с разных точек зрения, мы никогда не видим полной картины, только отрывки воспоминаний. Сложная книга об ужасных событиях, которые стали новой нормой для Ирака....more",Notes are private!,0,0,1,"Dec 14, 2020","Dec 20, 2020","Dec 14, 2020",,Paperback,view (with text),/book/show/30780005-frankenstein-in-baghdad
287,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Тревожные люди,"Backman, Fredrik*",,9785001312840,,300        pp,4.18,"633,729","Apr 25, 2019","Nov 04, 2020",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Добрая и веселая книга об ограблении и захвате заложников, но ее структура со всеми повторами и редактированием фактов меня не впечатлила.",Notes are private!,0,0,1,"Dec 13, 2020","Dec 22, 2020","Dec 13, 2020",,ebook,view (with text),/book/show/55845568
288,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Зонт святого Петра,"Mikszáth, Kálmán",,,,256        pp,3.64,"1,771",1895,1978,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Великолепный роман, который с тонким юмором описывает жизнь людей той эпохи (cf. Гоголь, Чехов, Лесков, Салтыков-Щедрин).",Notes are private!,0,3,1,"Feb 10, 2024","Mar 09, 2024","Dec 10, 2020",,Paperback,view (with text),/book/show/29437626
289,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Заря Колхиды,"Lordkipanidze, Konstantin",,,,560        pp,3.19,21,"Jan 01, 1952",1979,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 09, 2020",,Hardcover,view,/book/show/53311458
290,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,2001: A Space Odyssey,"Clarke, Arthur C.",,,,297        pp,4.17,"313,497","Apr 28, 1968","Sep 01, 2000",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Последние главы немного скучноваты, но первые части просто захватывающие. Первобытные люди, находка на Луне, полет к Сатурну, HAL - просто супер.",Notes are private!,0,2,1,"Jun 10, 2021","Jun 25, 2021","Dec 08, 2020",,Paperback,view (with text),/book/show/70535.2001
291,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Humans,"Haig, Matt*",1805300172,9781805300175,B00BJKYM40,304        pp,4.08,"124,177","May 09, 2013","May 09, 2013",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Отличная книга об инопланетянине, который должен уничтожить всех, кто знает о гениальной идее земного математика. Забавная и местами добрая книга с соОтличная книга об инопланетянине, который должен уничтожить всех, кто знает о гениальной идее земного математика. Забавная и местами добрая книга с советами о том, как быть людьми....more",Notes are private!,0,3,1,"May 18, 2021","Jun 06, 2021","Dec 08, 2020",,Kindle Edition,view (with text),/book/show/18073307-the-humans
