,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Lisa's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
568,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,When She Woke,"Jordan, Hillary*",1565126297,9781565126299,1565126297,344        pp,3.68,"29,048","Oct 04, 2011","Oct 04, 2011",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Good stuff -- Dystopian fiction, set in the near and recognizable future where the boundaries of church and state have gotten uncomfortably blurred. IGood stuff -- Dystopian fiction, set in the near and recognizable future where the boundaries of church and state have gotten uncomfortably blurred. It's compulsively readable, and nastily believable. Jordan never quite goes for the throat, but that's OK... things are scary enough these days....more",Notes are private!,0,1,1,"Oct 12, 2011","Oct 18, 2011","Oct 12, 2011",,Hardcover,view (with text),/book/show/11045709-when-she-woke
569,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Fathermucker,"Olear, Greg*",0062059718,9780062059710,0062059718,312        pp,3.31,787,"Oct 01, 2011","Sep 16, 2011",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Aw, I liked this. It's deceptively light and pop-culture friendly, but there's actually a lot going on beneath the surface. And in the meantime it's fAw, I liked this. It's deceptively light and pop-culture friendly, but there's actually a lot going on beneath the surface. And in the meantime it's funny as hell. I ed it here....more",Notes are private!,0,0,1,"Oct 04, 2011","Oct 09, 2011","Oct 04, 2011",,Paperback,view (with text),/book/show/10481791-fathermucker
570,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,What I Don't Know about Animals,"Diski, Jenny",184408387X,9781844083879,184408387X,320        pp,3.56,155,"Apr 11, 2010","Jan 01, 2010",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"This is an odd book because while it's definitely written for people who enjoy thinking about animals -- I'd even venture to say people who like animaThis is an odd book because while it's definitely written for people who enjoy thinking about animals -- I'd even venture to say people who like animals -- Diski's not really an animal lover at all. But her train of thought about the ways in which we relate to animals (or the way she does, at any rate) is interesting to follow. She works her way through a few big touchstones: childhood and the whole epistemology of Dr. Doolittle, zoos, and wildlife shows, through the adult considerations of man's dominion over the animal kingdom, animal testing, eating meat. It's more an exploration than manifesto, but seeing as it dovetails with my own interests I enjoyed trekking along with her.Longer  to follow; stay tuned....more",Notes are private!,0,1,1,"Sep 14, 2011",Oct 2011,"Sep 14, 2011",,Hardcover,view (with text),/book/show/9181768-what-i-don-t-know-about-animals
571,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Calling Mr. King,"Feo, Ronald De*",1590514750,9781590514757,1590514750,304        pp,3.36,214,"Jan 01, 2011","Aug 30, 2011",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I kind of hate it when people write their s as mashups, but I can't resist in this case: This is The Bourne Identity meets The Catcher in the RyI kind of hate it when people write their s as mashups, but I can't resist in this case: This is The Bourne Identity meets The Catcher in the Rye. Seriously. A disgruntled and slightly petulant hit man wanders London, Paris, New York, and Barcelona, decries various phonies, has a gradual aesthetic awakening, and goes through a kind of begrudging solipsistic shift. And if that sounds like I'm being facetious, I'm not. It's a strange, dark, funny book -- in that order, I think -- and an interesting little meditation on the redemptive powers, or not, of art. Come to think of it, this would be great paired with The Family Fang for just that reason. Anyway, I liked it. Not hugely propulsive -- it takes its sweet time -- but definitely a worthy experience....more",Notes are private!,0,5,1,"Sep 03, 2011","Sep 13, 2011","Sep 03, 2011",,Paperback,view (with text),/book/show/10331016-calling-mr-king
572,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Call,"Murphy, Yannick",0062023144,9780062023148,0062023144,223        pp,3.67,"2,679",2011,"Jul 14, 2011",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"A very sweet celebration of family and midlife and dealing with the unexpected and appreciating what's there already, which makes it sound just awful A very sweet celebration of family and midlife and dealing with the unexpected and appreciating what's there already, which makes it sound just awful and it's not. There's nothing smarmy about it, and while it does have sentimental aspects they're very genuine and often funny, so I wouldn't mislabel it as a sentimental novel. Maybe more literary/domestic, with an odd but well-done structure that worms its way into your consciousness. Really a lovely book, and I can't remember the last time I got so teary at a happy ending. ...more",Notes are private!,0,0,1,"Aug 24, 2011","Aug 31, 2011","Aug 25, 2011",,Paperback,view (with text),/book/show/10374910-the-call
573,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Family Fang,"Wilson, Kevin*",0061579033,9780061579035,0061579033,320        pp,3.62,"30,827","Aug 09, 2011",Aug 2011,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Just loved this. It had all the right elements -- tension, mystery, whimsy, a quest, coming of age -- but put together in such a wonderfully odd way. Just loved this. It had all the right elements -- tension, mystery, whimsy, a quest, coming of age -- but put together in such a wonderfully odd way. A dark story about growing up in an uncomfortable household but also a sweet story about growing up, period. And art. And self-destructive tendencies. My kind of thing, to be sure....more",Notes are private!,0,0,1,"Aug 17, 2011","Aug 24, 2011","Aug 17, 2011",,Hardcover,view (with text),/book/show/10149142-the-family-fang
574,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Mountain Lion,"Stafford, Jean",159017352X,9781590173527,159017352X,240        pp,3.91,"1,082",1947,"Aug 10, 2010",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Aug 12, 2011","Aug 17, 2011","Aug 12, 2011",,Paperback,view,/book/show/7817639-the-mountain-lion
575,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Among the Wonderful,"Carlson, Stacy*",1586421840,9781586421847,1586421840,464        pp,3.39,492,"Jan 01, 2011","Aug 02, 2011",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I really did love this book. That said, it's not without its faults -- the plot is somewhat sacrificed to the marvelous characters, and it's a little I really did love this book. That said, it's not without its faults -- the plot is somewhat sacrificed to the marvelous characters, and it's a little all over the place. What it's got going on insanely is atmosphere, both in terms of location and personalities -- really spooky and touching and mysterious. I'm sure it could have been edited down in the name of streamlining, but the novel as it stands is a reflection of the Cabinet of Curiosities subject matter, and I honestly wouldn't have wanted to miss a single one of the digressions. My intense affection for this book completely overrides any stylistic quibbles, and if you know me you know that's saying a lot. I found it both fun and haunting. I don't know why it's not getting more buzz, honestly.Review to follow one of these days soon....more",Notes are private!,0,0,1,"Aug 03, 2011","Aug 11, 2011","Aug 03, 2011",,Hardcover,view (with text),/book/show/10029149-among-the-wonderful
576,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,All My Dogs: A Life,"Henderson, Bill",1567924352,9781567924350,1567924352,145        pp,3.68,50,"May 28, 2011","Aug 15, 2011",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"This is a slim, pretty book, a memoir organized around all the dogs Henderson loved over the course of his life, with lovely pen and ink portraits of This is a slim, pretty book, a memoir organized around all the dogs Henderson loved over the course of his life, with lovely pen and ink portraits of them. Predictably, I cried at my desk at work, in the staff lunchroom, on the subway (twice), and finally at home, thank goodness. That said, it was a sweet, almost artless little book -- no pyrotechnics, just straight-up storytelling -- and I enjoyed it a lot.Full  to follow soon....more",Notes are private!,0,0,1,Aug 2011,"Aug 02, 2011","Aug 02, 2011",,Hardcover,view (with text),/book/show/10632894-all-my-dogs
577,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Memory of All That: George Gershwin, Kay Swift, and My Family's Legacy of Infidelities","Weber, Katharine*",030739588X,9780307395887,030739588X,288        pp,3.24,171,"Jan 01, 2011","Jul 19, 2011",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"A really interesting hybrid of memoir and good family dish, very bittersweet and often funny. It works on many levels, but a certain tenderness comes A really interesting hybrid of memoir and good family dish, very bittersweet and often funny. It works on many levels, but a certain tenderness comes through always, and I found the book not only wry and gossipy and smart but ultimately really touching. Families are all odd when you pull back and look at them, and I very much enjoyed this glimpse into a very complex and vibrant set of family dynamics. Well done....more",Notes are private!,0,0,1,"Jul 24, 2011","Jul 30, 2011","Jul 25, 2011",,Hardcover,view (with text),/book/show/9953437-the-memory-of-all-that
