,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Liza's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
144,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Exhume        (Dr. Schwartzman, #1)","Girard, Danielle*",1503939308,9781503939301,1503939308,399        pp,4.03,"20,338","Oct 01, 2016","Oct 01, 2016",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 10, 2019",,Paperback,view,/book/show/30046024-exhume
145,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Miss Jane,"Watson, Brad",0393241734,9780393241730,0393241734,284        pp,3.94,"5,533","Nov 03, 2016","Jul 12, 2016",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 10, 2019",,Hardcover,view,/book/show/26530309-miss-jane
146,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,נוף עם שלושה עצים,"Ḳenaz, Yehoshuʻa",965131463X,9789651314636,965131463X,279        pp,3.20,15,2000,"Jan 01, 2000",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"קראתי מספר ספרים בעבר של יהושע קנז. הספר הזה מאוד מאוד הפתיע אותי, ולא הייתי מנחשת שאותו סופר כתב אותו.העברית בספר הזה די מזעזעת. הסיפור הראשון הוא סיקראתי מספר ספרים בעבר של יהושע קנז. הספר הזה מאוד מאוד הפתיע אותי, ולא הייתי מנחשת שאותו סופר כתב אותו.העברית בספר הזה די מזעזעת. הסיפור הראשון הוא סיפור על גזענות, על ההצתה בארון החשמל או לא הצתה, לא ממש ברור. גם איש ההייטק, גם הערבי וגם המוגבל בשכלו כולם מדברים עברית מזעזעת. כמו כן אף אחד מהאנשים בספר הינו קרוב אפילו להתנהגות שמזכירה התנהגות של אדם נורמלי. זה היה מעניין בתחילה אבל באיזה שהוא שלב איבדתי עניין ואז פשוט לפתע נגמרה הנובלה.כל הדמויות היו מרוכזות בעצמן ובשום שלב לא היה חיבור של ממש ביניהן או ביניהן לבין הסיפור.הנובלה השניה היא נוף עם שלושה עצים, שעל שמה קרוי הספר. חייל אנגלי שמצייר ציור של רמברנדט עבור המשפחה, מבקר את המשפחה עד שמועבר. גם שם לא קורה כלום חוץ מאשר שטיפת ראש של ילד בנפט הלוך וחזור. וגם שם העברית קלוקלת ומוזרה.2.5 כוכבים. היה לי חבל, מכיוון שהסופר בעבר כתב ספרים מצויינים....more",Notes are private!,0,2,1,"Dec 14, 2019","Dec 14, 2019","Oct 10, 2019",,Paperback,view (with text),/book/show/2283348._
147,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,כותבת הנאומים,"אוצרי, מגי",,,,288        pp,4.14,22,Dec 2017,Dec 2017,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jan 18, 2020",not set,"Oct 10, 2019",,Paperback,view,/book/show/37663360
148,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,לימסול,"Sarid, Yishai",,,,187        pp,3.45,557,2009,Mar 2009,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"זה הספר הראשון של ישי שריד שניתקלתי בו. זהו סיפורו של חוקר שב״כ, שהתחיל בקריירה כאדם הומני ונחמד, בעל דעות די שמאליות. עם הזמן, הנחקרים והפיגועים נראהזה הספר הראשון של ישי שריד שניתקלתי בו. זהו סיפורו של חוקר שב״כ, שהתחיל בקריירה כאדם הומני ונחמד, בעל דעות די שמאליות. עם הזמן, הנחקרים והפיגועים נראה שאיבד הרבה מיכולת השליטה העצמית והאמפתיה. כעת החוקר נמצא במשימה סודית, בא הוא נפגש עם דפנה, יועצת כתיבה, במסווה של סופר מתחיל הנאבק במחסומי כתיבה. דפנה היא כמובן שמאלנית בעלת חברים ברשות הפלסטינית, ודרכה הוא מעוניין להגיע לחשוד שדפנה בקשר עם אביו. החוקר נשוי ואב לילד, אינו מחובר למשפחתו, עבודתו באה במקום הראשון (ובעצם היחיד).אהבתי מאוד את סגנון הכתיבה, את הסיפור ואת הדמויות. סגנון הכתיבה מרוחק ומאופק ברובו, מה שמתאים מאוד לדמות המרכזית. כמו גם שהבן שלו מכונה הילד, ואיננו יודעים את שמו כלל לאורך כל העלילה. בהחלט היה מעניין לראות את התפתחות הדמויות ואת הקונפליקט הפנימי של הדמות המרכזית בסיפור הזה. התעוררותו של החוקר למצב הנפשי ולחוסר האנושיות שלו בהחלט מרשימה.הספר מעורר סוגיות אתיות, כמו גם עד כמה האדם עשוי להתדרדר לחוסר הומניות תחת תנאים המאפשרים זאת. כמעט 4 כוכבים....more",Notes are private!,0,1,1,"Oct 11, 2019","Oct 11, 2019","Oct 10, 2019",,Paperback,view (with text),/book/show/20559482
149,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Ninth House        (Alex Stern, #1)","Bardugo, Leigh*",1250313074,9781250313072,1250313074,461        pp,4.03,"305,569","Oct 08, 2019","Oct 08, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 10, 2019",,Hardcover,view,/book/show/43263680-ninth-house
150,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Texas Flood: The Inside Story of Stevie Ray Vaughan,"Paul, Alan*",1250142830,9781250142832,1250142830,368        pp,4.28,"1,089","Aug 13, 2019","Aug 13, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 10, 2019",,Hardcover,view,/book/show/41150376-texas-flood
151,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Stranger Diaries        (Harbinder Kaur, #1)","Griffiths, Elly*",1328577856,9781328577856,1328577856,338        pp,3.88,"34,851","Nov 01, 2018","Mar 05, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 10, 2019",,Hardcover,view,/book/show/40796097-the-stranger-diaries
152,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"When Life Gives You Pears: The Healing Power of Family, Faith, and Funny People","Gaffigan, Jeannie",1538751046,9781538751046,1538751046,320        pp,4.19,"6,681","Oct 01, 2019","Oct 01, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 10, 2019",,Hardcover,view,/book/show/44064563-when-life-gives-you-pears
153,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Apples from the Desert,"Liebrecht, Savyon",1558612351,9781558612358,1558612351,240        pp,3.90,137,1986,"Apr 01, 2000",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 09, 2019",,Paperback,view,/book/show/433881.Apples_from_the_Desert
154,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,החברה הסודית של רחלי,"Grossman, David",,,,unknown,4.00,4,"Mar 01, 2010",Mar 2010,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 09, 2019",,Hardcover,view,/book/show/24949990
155,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,שלושה ימים וילד,"Yehoshua, A.B.",,,,108        pp,3.84,61,"Jan 01, 1970",1970,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 09, 2019",,,view,/book/show/22677543
156,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,מסע אל תום האלף,"Yehoshua, A.B.",,,,318        pp,3.79,831,1996,1997,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 09, 2019",,Paperback,view,/book/show/15700463
157,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,דמי מפתח,"Sobol, Yali",,,,325        pp,3.28,25,2004,2006,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 09, 2019",,Paperback,view,/book/show/27249635
158,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,עד שיום אחד,"Zarhin, Shemi",,,,462        pp,4.13,285,2011,2011,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Oct 16, 2019",not set,"Oct 09, 2019",,Paperback,view,/book/show/12370065
159,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Anatomy Lesson,"Roth, Philip",0679749020,9780679749028,0679749020,304        pp,3.65,"3,490","Nov 01, 1983","Jan 30, 1996",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 05, 2019",,Paperback,view,/book/show/56096.The_Anatomy_Lesson
160,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,גלבי,"Cohen, Iris Eliya",,9789655458688,,325        pp,3.59,27,unknown,Jan 2016,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 05, 2019",,Paperback,view,/book/show/28665545
161,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,סיפור הווה על פני האֶרץ,"Berdugo, Sami",,,,253        pp,3.00,4,2014,2014,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 05, 2019",,Paperback,view,/book/show/26842133
162,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,הקשה של הלחם,"Aszur, Hila Timor",,9789655668742,,379        pp,4.12,8,unknown,2019,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 05, 2019",,Paperback,view,/book/show/52666468
163,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Things You Save in a Fire,"Center, Katherine*",1250047323,9781250047328,1250047323,320        pp,4.02,"132,249","Aug 13, 2019","Aug 13, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 05, 2019",,Hardcover,view,/book/show/41150382-things-you-save-in-a-fire
164,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Vagina Bible: The Vulva and the Vagina—Separating the Myth from the Medicine,"Gunter, Jen",0806539313,9780806539317,0806539313,420        pp,4.36,"7,997","Aug 27, 2019","Aug 27, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 05, 2019",,Paperback,view,/book/show/43232971-the-vagina-bible
165,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,מכתוב,"Cohen, Iris Eliya",,,,334        pp,4.12,17,2010,2010,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 05, 2019",,Paperback,view,/book/show/12497194
166,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,עיר מקלט,"Ben-Ner, Yitzhak",,,,409        pp,4.00,2,unknown,2001,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 05, 2019",,Paperback,view,/book/show/50172507
167,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,הבן הטוב,"Jeong, You-Jeong",,,,272        pp,3.75,"13,438","May 14, 2016",2019,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 05, 2019",,Paperback,view,/book/show/49368176
168,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,הבן הטוב,"Golden, Shai",,,,348        pp,3.71,14,2008,2008,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 05, 2019",,Paperback,view,/book/show/39670612
169,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,מאחורי ההר,"Arad, Maya",9655600289,9789655600285,,327        pp,3.89,132,"Sep 08, 2016","Sep 08, 2016",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"ספר חביב ביותר, אך נחמד יותר לקריאה מאשר במחשבה לאחור. זוהר בר, פרוד טרי מאשתו, מרצה מן החוץ לספרות אנגלית בקולג' נידח בקליפורניה, מקבל הצעת עבודה: לבספר חביב ביותר, אך נחמד יותר לקריאה מאשר במחשבה לאחור. זוהר בר, פרוד טרי מאשתו, מרצה מן החוץ לספרות אנגלית בקולג' נידח בקליפורניה, מקבל הצעת עבודה: לבלות את חופשת חג ההודיה בבקתה של ישראלים אמידים בהרי הסיירה, ולהעביר סדרת הרצאות בנושא התמחותו - הספרות הבלשית - כדי לספק להם ולאורחיהם קצת תרבות אחרי הסקי.מאוד מאוד אהבתי את הקטעים שעסקו בסיפורת הבלשית. היה מעניין כקוראת לחשוב על מאחורי הקלעים של הז׳אנר וההסכם הלא כתוב בין הסופר לבין הקורא לגבי הז׳אנר הזה והשוואתו לז׳אנרי סיפורת אחרים. היו מעט יותר מדי תזכורות של ספרים וסיפורים אחרים במהלך הספר, ואולי היה עדיף אם היו במידה מועטה יותר.זוהר מניח שלא אותו הם מבקשים אלא את אשתו. אבל מסתבר שהאישה האמידה והצעירה, יולי, היא זו שמאוד רוצה רק אותו כדי להעביר את ההרצאות. אף על פי רגשות הנחיתות של זוהר, הוא מרצה מצויין. אבל ישנה כנראה סיבה אחרת מדוע הוזמן.אשתו של זוהר, זואי, או גם זוהר, היא אישה מרושעת אם כי חכמה מאוד ושנונה ביותר. הוא מניח כי נפרדו כי סוף סוף השתעממה ממנו והבינה כי אין לו הרבה מה להציע לה.חבל שלא כל התעלומות ששזרה המחברת המוכשרת נפתרות. אבל סך הכל ספר סבבה.כ-3.5 כוכבים. אשמח לקרוא עוד מפרי עטה....more",Notes are private!,0,1,1,"Dec 25, 2019","Dec 25, 2019","Oct 04, 2019",,Paperback,view (with text),/book/show/32068504
170,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,נעדרת,"Geffen, Adiva*",9655523381,9789655523386,9655523381,302        pp,3.83,12,"Jan 01, 2012",2012,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 04, 2019",,Paperback,view,/book/show/27093881
