,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Gail's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
1300,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Unbecoming,"Downham, Jenny",0545907179,9780545907170,0545907179,384        pp,3.75,"3,986","Sep 03, 2015","Feb 23, 2016",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"The writing in this book is quite lovely (there were sentences I fell hard for in the 100 pages I gave it) but the story just feels....too slow for meThe writing in this book is quite lovely (there were sentences I fell hard for in the 100 pages I gave it) but the story just feels....too slow for me. Setting it aside because my copy of #Hamiltome arrived and ah hell, there is NOTHING I want to read more right now than that! ...more",Notes are private!,0,0,1,"Apr 06, 2016","Apr 14, 2016","Apr 06, 2016",,Hardcover,view (with text),/book/show/25930105-unbecoming
1301,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The God of Small Things,"Roy, Arundhati*",0679457313,9780679457312,B006E58GFG,321        pp,3.95,"297,997",Apr 1997,1997,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 05, 2016",,Paperback,view,/book/show/9777.The_God_of_Small_Things
1302,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Vigilante Poets of Selwyn Academy,"Hattemer, Kate",0385753780,9780385753784,0385753780,336        pp,3.69,"2,849","Apr 08, 2014","Apr 08, 2014",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 05, 2016",,Hardcover,view,/book/show/18209360-the-vigilante-poets-of-selwyn-academy
1303,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Losing the Light,"Dunlop, Andrea*",1501109421,9781501109423,1501109421,327        pp,3.58,715,"Feb 23, 2016","Feb 23, 2016",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 05, 2016",,Paperback,view,/book/show/25814509-losing-the-light
1304,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Some of the Parts,"Barnaby, Hannah*",0553539647,9780553539646,0553539647,304        pp,3.39,452,"Feb 16, 2016","Feb 16, 2016",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 05, 2016",,Library Binding,view,/book/show/24680262-some-of-the-parts
1305,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Haters,"Andrews, Jesse*",1613129483,9781613129487,B013V6M77S,352        pp,3.41,"5,986","Apr 05, 2016","Apr 05, 2016",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 01, 2016",,Kindle Edition,view,/book/show/26095121-the-haters
1306,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Thirst,"Warner, Benjamin",1632862158,9781632862150,1632862158,304        pp,2.72,712,"Apr 12, 2016","Apr 12, 2016",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 01, 2016",,Hardcover,view,/book/show/25663601-thirst
1307,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,All the Single Ladies,"Traister, Rebecca",1476716560,9781476716565,1476716560,339        pp,4.00,"16,671","Mar 01, 2016","Mar 01, 2016",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 31, 2016",,Hardcover,view,/book/show/25814394-all-the-single-ladies
1308,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Why We Came to the City,"Jansma, Kristopher*",0525426604,9780525426608,0525426604,418        pp,3.54,"2,377","Feb 16, 2016","Feb 16, 2016",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 27, 2016",,Hardcover,view,/book/show/25716667-why-we-came-to-the-city
1309,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Hamilton: The Revolution,"Miranda, Lin-Manuel",1455539740,9781455539741,1455539740,285        pp,4.45,"52,791","Aug 06, 2015","Apr 12, 2016",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"First off, forget everything I say below and just read my friend Jessica’s  of this book. It’s perfection. My take? For a few sentences worth ofFirst off, forget everything I say below and just read my friend Jessica’s  of this book. It’s perfection. My take? For a few sentences worth of backstory, I’d never bought a cast recording of a musical before November 2015. Ever. But something happened to me last fall. I was bitten by the Hamilton bug (wasn’t everybody?) I can’t think of the last piece of art to move me the way this musical did (and continues to). I’m going to cry when I see the real thing (which, hopefully happens in Chicago in the next year because Lord knows I can’t get my mitts on a ticket to the NYC show). When I pre-ordered Hamilton: The Revolution, I thought it’d be a neat look at Lin-Manuel Miranda’s inspiration behind this juggernaut of a show. It was that, of course. But it was surprisingly SO MUCH MORE. For starters, for every person involved with this show, there's an incredible backstory. Every single one of them captivated me (Jessica details a few in her  that are SO good—the ones about Ron Chernow and his wife and Oskar Eustis and his child especially). Then, the pictures. Oh they are GLORIOUS—particularly for those of us who will never see the original cast perform on stage at the Richard Rodgers Theatre. (They also helped me understand actor relationships in the story that are hard to glean by merely listening to the cast recording—for example, how Anthony Ramos plays both John Laurens and Philip Hamilton….matter of fact, the way in which Lin uses the same actors to play multiple roles throughout his show is an aspect of the production I most appreciate)Finally, the cherry on top of this gloriously creative sundae: Lin’s annotations to the lyrics. It’s one thing hearing all these songs with the vague understanding you are listening to somebody whose influences are so ingrained they are the very reason this show exists (who else would read an 800-page biography of a Founding Father and think 'Oh, this is a hip-hop musical'?). It’s another to have Lin point them out to you in such a way that you realize this guy is a human SPONGE. (Case in point: I’ve told multiple friends about the “Ten Duel Commandments” sampling of Notorious BIG’s “Ten Crack Commandments” … again, genius!). Another thing I LOVE about Lin (there are many things, of course, not the least of which is his enthusiasm for EVERYTHING) is that, while he is a man of superior intelligence, he never lets on as such. Throughout the book he sprinkles in pop culture references to zeitgeist-y gems like Harry Potter and Parks and Rec, proving he's ""one of us."" It’s these little touches that make you love him that much more, which is a feat unto itself if you—like me—thought that wasn't possible. ...more",Notes are private!,0,3,1,"Apr 14, 2016","Apr 24, 2016","Mar 27, 2016",,Hardcover,view (with text),/book/show/26200563-hamilton
1310,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Mad Men: A Cultural History,"Booker, M. Keith",1442261455,9781442261457,1442261455,314        pp,3.56,18,unknown,"May 20, 2016",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 27, 2016",,Hardcover,view,/book/show/27294298-mad-men
1311,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Beautiful Secret        (Beautiful Bastard, #4)","Lauren, Christina*",1476778019,9781476778013,1476778019,358        pp,4.02,"36,749","Apr 14, 2015","Apr 14, 2015",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Want a good guilty pleasure read? Pluck a book from this series. Solid choice to get me through a winter spend reading books where death, grief, depreWant a good guilty pleasure read? Pluck a book from this series. Solid choice to get me through a winter spend reading books where death, grief, depression and suffering were so omnipresent, I felt like I couldn't escape from them on the page. Also, I love that these books are penned by two friends—how much fun would that be, writing steamy romance as wildly successful coauthors?! ...more",Notes are private!,0,0,1,"Feb 13, 2016","Feb 22, 2016","Mar 25, 2016",,ebook,view (with text),/book/show/22431039-beautiful-secret
1312,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Symptoms of Being Human,"Garvin, Jeff*",0062382861,9780062382863,0062382861,335        pp,4.11,"18,335","Feb 02, 2016","Feb 02, 2016",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 25, 2016",,Hardcover,view,/book/show/22692740-symptoms-of-being-human
1313,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Salt to the Sea,"Sepetys, Ruta*",,,0399160302,391        pp,4.36,"211,693","Feb 02, 2016","Feb 02, 2016",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"You guys, this BOOKKKKKK ..... I finished Ruta Sepetys' ""Salt to the Sea"" in a race of a final few reading hours and then spent another hour reading eYou guys, this BOOKKKKKK ..... I finished Ruta Sepetys' ""Salt to the Sea"" in a race of a final few reading hours and then spent another hour reading everything I could about Ruta and her extensive historical research bringing to life the largest maritime sinking in history. More than 9,000 German and Baltic refugees—half of them children—died on board the Wilhelm Gustloff during WWII when it was sunk by a Soviet submarine in January 1945. Sepetys' retelling of the sinking, shared through the vivid narratives of four unforgettable characters, is so complete you feel like you're there with them. Cannot recommend this book enough. If and when its film adaptation gets made—and it MUST because it's straight up the next Titantic—I cannot WAIT to see who will play Joana and her ""knight,"" Florian ...more",Notes are private!,0,5,1,"Mar 02, 2016","Mar 06, 2016","Mar 25, 2016",,Hardcover,view (with text),/book/show/25614492-salt-to-the-sea
1314,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Liars and Losers Like Us,"Allen-Vath, Ami*",1634501845,9781634501842,1634501845,240        pp,3.87,336,"Mar 22, 2016","Mar 22, 2016",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 22, 2016",,Hardcover,view,/book/show/25159262-liars-and-losers-like-us
1315,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Serpent King,"Zentner, Jeff*",,,,384        pp,4.16,"20,857","Mar 08, 2016","Mar 08, 2016",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I finished Jeff Zentner’s The Serpent King and then spent three days feeling bereft. Like I was missing a couple new best friends who lived in the pagI finished Jeff Zentner’s The Serpent King and then spent three days feeling bereft. Like I was missing a couple new best friends who lived in the pages of this book. So I did something I never do: I read the darn thing over again, front to cover. And I loved it even more.Look, I’m not from the South (if I was, I might get a tattoo of this book’s cover on my bicep, that’s how much I loved it). BUT I am from the Midwest, and when it comes to book love, where I’m from is as about as forgotten as the particular patch of Tennessee Zentner sets “The Serpent King.” I recognized all its people and places. Swap out chess pie for sugar cream, and these situations and this backdrop could just as easily have happened in the rural part of Indiana where I’m from. On that note, Zentner walks a fine line the way all my favorite authors do, writing openly and honestly about a place that’s down on its luck without ever being too out-right condescending about it (see also my  of Nickolas Butler’s “Shotgun Lovesongs”). I’ve started following him on social media and recently he posted a pic of his book being sold at Wal-Mart. Not in an ironic way. In a “for a lot of people I know, this is the only place you can buy books in town and I’m damn grateful for it” kind of way. No lie—it made me want to give him a high five.So yeah, I LOVE this book. Have I said that already? Six-star loved it. Loved it so much I’m sending texts to friends, asking them to read it too, then trying to live vicariously through their first readings all over again (“Are you at that part where Lydia jokes about the Starbucks? HAHAHAHAHA”!)To say too much about this coming-of-age story would be a disservice to letting y’all (see what I did there?!) discover the twists and turns of its plot. Instead, I’ll just say again it’s the characters that did it for me. For Generation Z, Dill, Lydia, and Travis remind me a LOT of another trio of friends I famously adore. Yep. Not since Sloan Peterson have I wanted to BE a teenager the way reading this made me want to be Lydia Blankenship (hell, she even had me developing my own crush on a young William de Kooning—seriously, Google him. Where does Jeff come up with this stuff?!) The coolest girl in YA lit? Abso-freaking-lutely. A few other thoughts:• Lydia’s Dad. I just….I can’t even. Best parental figure in fiction since Becky Albertalli penned Simon’s awesome mom and dad in Simon vs the Homo Sapien Agenda (a 2015 release I loved every bit as much this) . Mr. Blankenship’s moment with Dill in the car on the way home from Nashville WRECKED me. Almost as much as that other moment in the book. Y’all know the one I’m talking about. The TEARS FOR DAYS moment. • Having several creative friends who are on some level Internet famous, I loved Zentner’s take on Lydia being a fashion blogger—it’s a keen observation about the world we live in today in terms of fame and success and what it looks like on the web versus real life (the “off brand” commentary about posting photos of Dill and Travis especially!)• Jeff’s writing is incredible—especially his descriptions (sights/smells/sounds) …so many sentences I highlighted and/or underlined because they felt like a nod to poetry (all his years of songwriting have paid off!): “When they pulled into Forrestville, the shadows were long and the light looked like it was streaming through a pitcher of sweet tea”—I mean, COME ON! So good!)• And finally, where can we get a link to those YouTube videos of Dearly singing? Never before have I so wanted a character’s art to be real. (Wait…. I take that back—2016 so far has me wanting to see JB’s retrospective of Jude and Williem…but that’s when you know your love for a book is deep—when even the art the characters are creating feels alive and real) So yeah, do yourself a favor and fall for this trio already. Then join me in admitting you want to be in high school again if only to have the “once in a generation” kind of friendship Dill, Lydia, and Travis do.BRAVO JEFF!  ...more",Notes are private!,0,9,1,"Mar 10, 2016","Mar 12, 2016","Mar 17, 2016",,Kindle Edition,view (with text),/book/show/22752127-the-serpent-king
