,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,piperitapitta's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
69,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Il diner nel deserto        (Ben Jones #1),"Anderson, James*",8894938042,9788894938043,8894938042,315        pp,3.90,"2,893","Feb 15, 2015","Sep 13, 2018",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,7,1,"Jul 31, 2023","Aug 05, 2023","Jul 31, 2023",,Paperback,view,/book/show/41561242-il-diner-nel-deserto
70,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Le cose che abbiamo perso nel fuoco,"Enríquez, Mariana",8831726560,9788831726566,8831726560,208        pp,4.07,"40,860","Feb 10, 2016","Mar 16, 2017",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,6,1,"Jul 28, 2023","Aug 06, 2023","Jul 28, 2023",,Paperback,view,/book/show/34612087-le-cose-che-abbiamo-perso-nel-fuoco
71,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Lo scherzo,"Kundera, Milan",,,8845908038,368        pp,4.03,"35,742",1967,Feb 1991,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,"Jul 28, 2023","Aug 23, 2023","Jul 28, 2023",,Paperback,view,/book/show/9710963-lo-scherzo
72,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Come far saltare un oleodotto,"Malm, Andreas",8833315673,9788833315676,8833315673,256        pp,3.96,"5,212",2021,"Feb 24, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 19, 2023",,Paperback,view,/book/show/60319670-come-far-saltare-un-oleodotto
73,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,La tua casa pagherà,"Cha, Steph*",8831441140,9788831441148,B0919ZF6DZ,228        pp,4.09,"9,405","Oct 15, 2019","Apr 08, 2021",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,3,1,"Jul 16, 2023","Jul 26, 2023","Jul 16, 2023",,Kindle Edition,view,/book/show/58123093-la-tua-casa-pagher
74,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,La seduta spiritica,"Iovane, Antonio",8833892344,9788833892344,8833892344,176        pp,3.53,199,unknown,"Mar 11, 2021",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"...anche quattro e mezza.Letto in un pomeriggio di aria condizionata al riparo dalla calura romana ""La seduta spiritica"" di Antonio Iovane sulla famos...anche quattro e mezza.Letto in un pomeriggio di aria condizionata al riparo dalla calura romana ""La seduta spiritica"" di Antonio Iovane sulla famosa seduta che si tenne a Zappolino (fra i partecipanti Romano Prodi) ai tempi del rapimento Moro, e wow, ora di corsa a (ri)leggere L'affaire Moro di Leonardo Sciascia!Prima di leggere il libro ho ascoltato questa intervista a Iovane (del quale avevo appena finito di ascoltare la quinta puntata del podcast sul caso Emanuela Orlandi): è quella che ha stimolato la volontà di leggerlo, nonostante un mezzo desiderio mi si fosse acceso quando uscì, e che penso mi porterà a leggere anche Il brigatista....more",Notes are private!,0,17,1,"Jul 15, 2023","Jul 15, 2023","Jul 15, 2023",,Paperback,view (with text),/book/show/57316882-la-seduta-spiritica
75,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Come d'aria,"D'Adamo, Ada",,,B0BS6TS291,145        pp,4.06,"3,950",unknown,"Jan 12, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Non si può giudicare il dolore contenuto fra queste pagine, per quello non esistono stelle, e nemmeno l’urgenza o le motivazioni (credo nel potere terNon si può giudicare il dolore contenuto fra queste pagine, per quello non esistono stelle, e nemmeno l’urgenza o le motivazioni (credo nel potere terapeutico della scrittura) che hanno spinto l’autrice a scriverlo, ma il libro è molto lontano dalla mia idea di letteratura (e la stessa letteratura “del dolore” ci pone di fronte ad autori inarrivabili come Joan Didion, come C.S. Lewis).Scriveva qualche giorno fa Michele Vaccari che “la letteratura racconta il dolore, certo, ma è come lo fai che lo rende letteratura. E su questo non c'è opinione: è così”, e io sono d’accordo con lui....more",Notes are private!,0,50,1,"Jul 10, 2023","Jul 12, 2023","Jul 10, 2023",,Kindle Edition,view (with text),/book/show/123013516-come-d-aria
76,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Nevada,"Binnie, Imogen*",,,B0C248V4FC,238        pp,3.97,"13,130","Apr 02, 2013","Jun 20, 2023",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Molto interessante per tutto quello che riguarda l’aspetto transgender e le implicazioni soprattutto psicologiche di chi è in transizione o di chi nonMolto interessante per tutto quello che riguarda l’aspetto transgender e le implicazioni soprattutto psicologiche di chi è in transizione o di chi non ha ancora preso coscienza di sé - tra l’altro ho anche scoperto che esiste l’autoginefilia, parola e condizione di cui non avevo mai sentito parlare - mentre si perde un po’ da un punto di vista narrativo: diciamo che è un breve saggio mascherato da romanzo, che però sono contenta di aver letto....more",Notes are private!,0,13,1,"Jul 03, 2023","Jul 15, 2023","Jul 03, 2023",,Kindle Edition,view (with text),/book/show/128270679-nevada
77,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Ferrovie del Messico,"Griffi, Gian Marco",,9791280845023,B09NR8D39T,824        pp,4.14,"1,324","May 26, 2022","May 26, 2022",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Storia di un italiano (ma non solo)[image]Non sono assolutamente in grado di scrivere cose intelligenti su questo romanzo, perché è troppo colto e colStoria di un italiano (ma non solo)[image]Non sono assolutamente in grado di scrivere cose intelligenti su questo romanzo, perché è troppo colto e colmo di riferimenti - Gadda, Pynchon, Bolaño, Borges...e già vengono i brividi solo a metterli in fila, ma poi ciascuno di noi sarà capace di cogliere altre citazioni e stralci di poesie (io solo Wordsworth con le sue onde vagabonde e i suoi narcisi giunchiglie, ma mi ritengo soddisfatta) - ma è al tempo stesso un romanzo godibile, a tratti divertente, romantico, tragico, trascinante, che proprio per tutti questi motivi, al quale aggiungo l'uso di una lingua che si fa mutevole ed è capace di usare registri differenti (un ""parlato letterato"", come lo chiama l'autore), come mutevoli e differenti fra loro sono le storie che racconta spalancando universi e mondi fantastici, invito a leggere senza averne timore nonostante la mole e le (mie) poche e confuse premesse. La sinossi, scritta dallo stesso Griffi: Cesco Magetti, un milite della Guardia nazionale repubblicana ferroviaria di Asti, e molti altri personaggi (tra cui un paio di attori, un gerarca nazista, un poeta frenatore) debbono fronteggiare le forze soprannaturali che agiscono a nostra insaputa sulle sorti dell'umanità. Alcuni di loro saranno sconfitti, altri dovranno fuggire, altri ancora otterranno un risultato più o meno soddisfacente. O forse sono tutte stronzate, e non esistono forze soprannaturali che agiscono sulle sorti dell'umanità. Anche se, per dirla con Ennio (un personaggio di Ferrovie del Messico), l'amore è certamente una forza soprannaturale che agisce sulle sorti dell'umanità (eccome se agisce). E ce ne sono anche molte altre. A parole mie: Asti 1944, Cesco Magetti, soldato repubblichino in forze presso la guardia nazionale ferroviaria, afflitto da mal di denti insopportabile che non cura per irrazionale paura dei dentisti, riceve dal suo superiore l'incarico di disegnare una mappa delle linee ferroviarie del Messico, in pochi giorni, perché la notizia, volando veloce di bocca in bocca e di stazione in stazione, si è trasformata anch'essa e ora sembra proprio che questa misteriosa mappa sia diventata indispensabile per le sorti del Reich.[image]Il viaggio che ne consegue, alla ricerca dell'unico testo che potrebbe aiutarlo a portare a termine il suo incarico (la Historia poética y pintoresca de los ferrocarriles en México) è una caccia al tesoro, una discesa all'inferno (eh sì, anche la Divina Commedia qua e là si respira a pieni polmoni e penso che nessuno mi tirerà pomodori o frutta marcia se dico che a un certo punto ho pensato che Tilde, la prima ad accompagnare Cesco nella sua ricerca, potesse essere un personaggio ispirato a Beatrice - e anche le tante sfumature dell'animo di molti dei suoi personaggi ne sono in parte testimonianza), un vortice caleidoscopico di personaggi, storie, lingue, paesi, che quasi fanno perdere di vista lo scopo del viaggio: ma come diceva qualcuno, non è tanto il viaggio in sé, la strada che si percorre, ma il come la si percorre e ciò che si incontra lungo il cammino e dunque, va bene perdersi un po'.E a questo punto, per evitare di perdermi e far perdere ulteriormente chi mi ha letta fin qui, preferisco fermarmi anziché continuare a girarci intorno scrivendo il nulla, ma prima di farlo mi piace sottolineare che in questo romanzo ci sono veramente tanti personaggi bellissimi: il mio preferito, e sarà forse puro campanilismo, perché dopo tanto piemontese (di cui la lingua conviviale che Griffi usa è contaminato), lo sfogo invettiva che lo vede protagonista mi ha fatto respirare a pieni polmoni e intravedere il mare fra le colline del Monferrato, è sicuramente l'aiutante capo Morucci da Civitavecchia. Ma, a pensarci bene, anche il partigiano Steno. O il samoano Epa. O il dentista che, o don Tiberio che invece... tutti personaggi che potrebbero benissimo continuare a vivere di vita propria e dare il via a nuove storie e a nuovi romanzi.Insomma, citazione per citazione, la sensazione che Griffi ci abbia fatto uno scherzo infinito, consegnandoci un romanzo infinito a sua volta, già da un po' ha iniziato a farsi strada (sulle rotaie verso il Messico). Quello che è certo, e che Gian Marco Griffi - scrittore del lunedì come ama definirsi perché nei restanti sei giorni dirige un circolo di golf fra le colline astigiane - ci ha tenuto a precisare, è che questo è un romanzo profondamente antifascista....more",Notes are private!,0,54,1,"Jun 27, 2023","Jul 30, 2023","Jun 27, 2023",,Paperback,view (with text),/book/show/61239278-ferrovie-del-messico
78,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Il bar delle grandi speranze,"Moehringer, J.R.",,,B00A30D04K,497        pp,3.98,"42,836",2005,"Nov 01, 2012",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,4,1,"Jun 21, 2023",Jul 2023,"Jun 21, 2023",,Kindle Edition,view,/book/show/19003855-il-bar-delle-grandi-speranze
79,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Personaggi minori. Ero la ragazza di Kerouac,"Johnson, Joyce",884280374X,9788842803744,884280374X,235        pp,4.07,"2,725","Jan 01, 1983",1996,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 13, 2023",,Paperback,view,/book/show/52045361-personaggi-minori-ero-la-ragazza-di-kerouac
80,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Il tempo è un fiume,"Maurette, Pablo",8831008471,9788831008471,8831008471,240        pp,3.49,63,unknown,"May 12, 2022",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,6,1,"Jun 09, 2023","Jun 16, 2023","Jun 09, 2023",,Paperback,view,/book/show/61079756-il-tempo-un-fiume
