,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,DeEtte's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
220,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Day of Atonement        (Benjamin Weaver #4),"Liss, David*",1400068975,9781400068975,1400068975,369        pp,3.95,"2,041","Sep 23, 2014","Sep 23, 2014",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jan 21, 2015","Jan 24, 2015","Jan 08, 2015",,Hardcover,view,/book/show/20342628-the-day-of-atonement
221,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Collide        (The Taking, #3)","West, Melissa*",,,B00I703P5M,320        pp,3.79,"1,077","Jan 28, 2015","Feb 09, 2015",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Pretty terrible. Story could've been so cool but the execution was ridiculous. I'm not exaggerating when I say that the two main characters share an ""Pretty terrible. Story could've been so cool but the execution was ridiculous. I'm not exaggerating when I say that the two main characters share an ""intense"" kiss and profess their love for each other every two pages. Even in the midst of total extinction at the hands of an all-powerful alien race., they need to stop to tell each other how in love they are..It was so distracting and ridiculous I couldn't enjoy the book....more",Notes are private!,0,0,1,"Feb 28, 2015","Mar 03, 2015","Jan 07, 2015",,Kindle Edition,view (with text),/book/show/16032329-collide
222,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Mime Order        (The Bone Season, #2)","Shannon, Samantha*",1408857391,9781408857397,1408857391,510        pp,4.20,"31,675","Jan 27, 2015","Jan 27, 2015",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,I liked this even better than the first one. So much happening. Super fun.,Notes are private!,0,0,1,"Jan 26, 2015","Jan 29, 2015","Jan 07, 2015",,Hardcover,view (with text),/book/show/17901125-the-mime-order
223,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Firefight        (The Reckoners, #2)","Sanderson, Brandon*",0385743580,9780385743587,0385743580,416        pp,4.25,"102,329","Jan 06, 2015","Jan 06, 2015",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jan 09, 2015","Jan 18, 2015","Jan 07, 2015",,Hardcover,view,/book/show/15704459-firefight
224,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Rose Garden,"Kearsley, Susanna*",0749009519,9780749009519,0749009519,476        pp,4.03,"32,372","Apr 15, 2011","May 11, 2011",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jan 18, 2015","Jan 19, 2015","Jan 04, 2015",,Paperback,view,/book/show/9792287-the-rose-garden
225,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Shoemaker's Wife,"Trigiani, Adriana*",0061257095,9780061257094,0061257095,485        pp,4.01,"84,213","Apr 03, 2012","Apr 03, 2012",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Maybe closer to a 4 than a 3 (come on goodreads, get with the half stars already).I found the first half of the book to be REALLY slow. I trudged alonMaybe closer to a 4 than a 3 (come on goodreads, get with the half stars already).I found the first half of the book to be REALLY slow. I trudged along, not really feeling it. But the second half more than made up for it. Loved all the stories of the Metropolitan Opera and adventures in America. Most of all I just really loved Enza. What a great heroine!...more",Notes are private!,0,0,1,"Mar 11, 2015","Mar 18, 2015","Jan 04, 2015",,Hardcover,view (with text),/book/show/13127599-the-shoemaker-s-wife
226,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Moment of Everything,"King, Shelly*",1455546798,9781455546794,1455546798,270        pp,3.54,"2,872","Jan 01, 2014","Sep 02, 2014",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 04, 2015",,Paperback,view,/book/show/20454659-the-moment-of-everything
227,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Goldfinch,"Tartt, Donna",0316055433,9780316055437,0316055433,771        pp,3.94,"925,107","Sep 23, 2013","Oct 22, 2013",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Loved the story. The writing was AMAZING. Just got a little existential for my liking towards the end, bit rambling really.",Notes are private!,0,0,1,"Dec 22, 2014","Jan 02, 2015","Dec 21, 2014",,Hardcover,view (with text),/book/show/17333223-the-goldfinch
228,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Season of Storms,"Kearsley, Susanna*",0515131113,9780515131116,0515131113,436        pp,3.71,"8,859",2001,"Aug 01, 2001",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jan 02, 2015","Jan 04, 2015","Dec 21, 2014",,Mass Market Paperback,view,/book/show/961836.Season_of_Storms
229,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Half a King        (Shattered Sea, #1)","Abercrombie, Joe",0804178321,9780804178327,0804178321,336        pp,3.97,"65,364","Jul 03, 2014","Jul 15, 2014",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jan 04, 2015","Jan 09, 2015","Dec 21, 2014",,Hardcover,view,/book/show/18666047-half-a-king
230,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Eleanor & Park,"Rowell, Rainbow*",1250012570,9781250012579,1250012570,328        pp,3.94,"1,171,316","Apr 12, 2012","Feb 26, 2013",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Dec 19, 2014","Dec 21, 2014","Dec 18, 2014",,Hardcover,view,/book/show/15745753-eleanor-park
231,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Champion        (Legend, #3)","Lu, Marie*",0399256776,9780399256776,0399256776,369        pp,4.32,"217,675","Nov 05, 2013","Nov 05, 2013",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Dec 17, 2014","Dec 19, 2014","Dec 17, 2014",,Hardcover,view,/book/show/14290364-champion
232,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Life in Outer Space,"Keil, Melissa*",1742973957,9781742973951,1742973957,305        pp,3.95,"6,077","Feb 01, 2013","Feb 01, 2013",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"A bit over-the-top on the nerdy pop culture references, trying a little too hard. But still a fun and mindless way to end my winter break reading extrA bit over-the-top on the nerdy pop culture references, trying a little too hard. But still a fun and mindless way to end my winter break reading extravaganza....more",Notes are private!,0,0,1,"Jan 04, 2015","Jan 04, 2015","Dec 17, 2014",,Paperback,view (with text),/book/show/16119664-life-in-outer-space
233,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Tower Lord        (Raven's Shadow, #2)","Ryan, Anthony*",0425265625,9780425265628,0425265625,608        pp,4.17,"48,137",2014,"Jul 01, 2014",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Nov 21, 2014","Dec 15, 2014","Nov 29, 2014",,Hardcover,view,/book/show/18138189-tower-lord
234,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Winner's Crime        (The Winner's Trilogy, #2)","Rutkoski, Marie*",0374384711,9780374384715,,416        pp,4.09,"65,637","Mar 03, 2015","Mar 03, 2015",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Mar 03, 2015","Mar 05, 2015","Oct 28, 2014",,ebook,view,/book/show/20443207-the-winner-s-crime
235,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Blood Song        (Raven's Shadow, #1)","Ryan, Anthony*",1466085665,,B0070NSPCU,591        pp,4.42,"85,781",2011,"Jan 22, 2012",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Oct 14, 2014",Nov 2014,"Sep 08, 2014",,Kindle Edition,view,/book/show/13569581-blood-song
236,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,We Are Not Ourselves,"Thomas, Matthew*",147675666X,9781476756660,147675666X,620        pp,3.72,"29,599","Aug 19, 2014","Aug 19, 2014",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Sep 08, 2014",,Hardcover,view,/book/show/17830123-we-are-not-ourselves
237,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Unmade        (The Lynburn Legacy, #3)","Brennan, Sarah Rees*",0375871055,9780375871054,0375871055,370        pp,3.88,"8,501","Sep 23, 2014","Sep 22, 2015",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,Meh...passed the time of day. 2.5 stars.,Notes are private!,0,0,1,"Dec 15, 2014","Dec 16, 2014","Sep 06, 2014",,Paperback,view (with text),/book/show/18309803-unmade
238,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Bone Clocks,"Mitchell, David",1400065674,9781400065677,1400065674,624        pp,3.84,"95,730","Sep 02, 2014","Sep 02, 2014",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Sep 06, 2014",,Hardcover,view,/book/show/20819685-the-bone-clocks
239,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Ruin and Rising        (The Shadow and Bone Trilogy, #3)","Bardugo, Leigh*",,,,350        pp,3.99,"521,533","Jun 17, 2014","Jun 17, 2014",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Aug 26, 2014","Sep 03, 2014","Aug 26, 2014",,Hardcover,view,/book/show/14061957-ruin-and-rising
240,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Museum of Extraordinary Things,"Hoffman, Alice*",1451693567,9781451693560,1451693567,368        pp,3.77,"54,450",2014,Feb 2014,it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Spectacularly boring. Way too long and, in my opinion, rather pointless. I felt zero connection to either main character. I stayed up way too late reaSpectacularly boring. Way too long and, in my opinion, rather pointless. I felt zero connection to either main character. I stayed up way too late reading, not because it was compelling but because I just wanted to be done with it. It gets 2 stars because I did enjoy the descriptions of early 1900's New York, especially Coney Island. And I'm a sucker for literary references so I enjoyed all the Shakespeare, Whitman and Jane Eyre thrown into the mix....more",Notes are private!,0,0,1,"Jan 29, 2015","Feb 05, 2015","Aug 20, 2014",,Hardcover,view (with text),/book/show/18144053-the-museum-of-extraordinary-things
241,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,I Shall be Near to You,"McCabe, Erin Lindsay*",0804137722,9780804137720,0804137722,304        pp,3.81,"7,078","Jan 28, 2014","Jan 28, 2014",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 20, 2014",,Hardcover,view,/book/show/18240248-i-shall-be-near-to-you
242,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Winner's Curse        (The Winner's Trilogy, #1)","Rutkoski, Marie*",0374384681,9780374384685,,355        pp,3.95,"109,503","Mar 04, 2014","Mar 04, 2014",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,Curse this book! I stayed up WAY too late reading it last night and seriously paid the price today. It's not groundbreaking or earth shattering in anyCurse this book! I stayed up WAY too late reading it last night and seriously paid the price today. It's not groundbreaking or earth shattering in any way. It's a fairly predictable and formulaic YA fantasy BUT I still found it wildly compelling!! Really liked the characters. The plot moved along nicely. Left a good cliffhanger so I can torture myself until the second book comes out. All the things I love. Really enjoyable. ...more,Notes are private!,0,0,1,"Aug 17, 2014","Aug 20, 2014","Aug 17, 2014",,ebook,view (with text),/book/show/16069030-the-winner-s-curse
243,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Juliet,"Fortier, Anne*",0345516109,9780345516107,0345516109,447        pp,3.92,"27,677","Jan 01, 2010","Aug 24, 2010",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jul 12, 2014","Jul 30, 2014","Jul 12, 2014",,Hardcover,view,/book/show/6718608-juliet
244,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Steady Running of the Hour,"Go, Justin*",,,B00DPM7XU0,448        pp,3.25,"3,277",2014,"Apr 15, 2014",did not like it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jan 31, 2017","Feb 08, 2017","Jul 12, 2014",,Kindle Edition,view,/book/show/13790997-the-steady-running-of-the-hour
245,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,All the Light We Cannot See,"Doerr, Anthony*",1476746583,9781476746586,1476746583,531        pp,4.32,"1,661,151","May 06, 2014","Jan 01, 2014",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jul 12, 2014","Aug 16, 2014","Jul 12, 2014",,Hardcover,view,/book/show/18143977-all-the-light-we-cannot-see
246,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Daylight War        (Demon Cycle, #3)","Brett, Peter V.*",0345503821,9780345503824,0345503821,639        pp,4.21,"61,570","Feb 12, 2013","Feb 12, 2013",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Apr 21, 2014","May 24, 2014","Apr 21, 2014",,Hardcover,view,/book/show/9268487-the-daylight-war
247,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Storied Life of A.J. Fikry,"Zevin, Gabrielle*",1616203218,9781616203214,1616203218,260        pp,4.03,"298,395","Apr 01, 2014","Apr 01, 2014",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,So in love with this book it should be illegal.,Notes are private!,0,1,1,"Aug 20, 2014","Aug 26, 2014","Apr 02, 2014",,Hardcover,view (with text),/book/show/18293427-the-storied-life-of-a-j-fikry
248,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Words of Radiance        (The Stormlight Archive, #2)","Sanderson, Brandon*",0575097396,9780575097391,0575097396,"1,088        pp",4.76,"349,868","Mar 04, 2014","Mar 04, 2014",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Oh.My.Gosh!This just got real!! This story is beyond compelling. The world is amazing, the characters are fully fleshed out and likeable/hateable to aOh.My.Gosh!This just got real!! This story is beyond compelling. The world is amazing, the characters are fully fleshed out and likeable/hateable to a crazy degree, the plot is insanely interesting. I think I see a love triangle coming, which kinda bums me out, but I know it'll be handled in a way that won't make me puke. Once again, I wish I could be a quarter of the human being that Dalinar Kholin is. Brandon Sanderson is a Fantasy God. I honestly don't know how I will survive the years waiting for the next book....more",Notes are private!,0,0,1,"Mar 04, 2014","Mar 20, 2014","Mar 04, 2014",,Paperback,view (with text),/book/show/11543195-words-of-radiance
249,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Desert Spear        (Demon Cycle, #2)","Brett, Peter V.*",0345503813,9780345503817,0345503813,579        pp,4.21,"86,885",unknown,"Apr 13, 2010",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"This was okay. It suffered from the great misfortune of being put aside so I could read ""Words of Radiance"". Nothing could seem too awesome after thatThis was okay. It suffered from the great misfortune of being put aside so I could read ""Words of Radiance"". Nothing could seem too awesome after that....more",Notes are private!,0,0,1,"Feb 15, 2014","Apr 12, 2014","Feb 15, 2014",,Hardcover,view (with text),/book/show/6736971-the-desert-spear
