,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Abigail's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
308,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Great Expectations,"Dickens, Charles",0192833596,9780192833594,0192833596,544        pp,3.79,"777,441","Dec 01, 1860",1998,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Sep 18, 2018",,Paperback,view,/book/show/2623.Great_Expectations
309,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Lolita,"Nabokov, Vladimir",,,,368        pp,3.88,"817,192",Sep 1955,1995,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Sep 18, 2018",,Paperback,view,/book/show/7604.Lolita
310,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Divine Comedy,"Alighieri, Dante",0679433139,9780679433132,0679433139,798        pp,4.07,"146,602",1320,"Aug 01, 1995",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Sep 18, 2018",,Hardcover,view,/book/show/6656.The_Divine_Comedy
311,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,New Ideas from Dead Economists: An Introduction to Modern Economic Thought,"Buchholz, Todd G.",0452280524,9780452280526,0452280524,352        pp,3.84,"2,236",1989,"Apr 01, 1999",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Sep 18, 2018",,Paperback,view,/book/show/569464.New_Ideas_from_Dead_Economists
312,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Globalization,"Boudreaux, Donald J.",031334213X,9780313342134,031334213X,162        pp,3.78,27,"Jan 01, 2007","Dec 30, 2007",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Sep 18, 2018",,Hardcover,view,/book/show/1883253.Globalization
313,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Cay        (The Cay, #1)","Taylor, Theodore",044022912X,9780440229124,044022912X,156        pp,3.79,"35,613",1969,"Apr 08, 2003",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Sep 18, 2018",,Mass Market Paperback,view,/book/show/18553.The_Cay
314,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Call of the Wild,"London, Jack",,,0439227143,172        pp,3.90,"414,821",1903,"Jan 01, 2001",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Sep 17, 2018",,Mass Market Paperback,view,/book/show/1852.The_Call_of_the_Wild
315,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Fear and Trembling,"Kierkegaard, Søren",0143037579,9780143037576,0143037579,152        pp,4.00,"24,982","Oct 16, 1843","May 30, 2006",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Sep 17, 2018",,Paperback,view,/book/show/24965.Fear_and_Trembling
316,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Great Divorce,"Lewis, C.S.",0006280560,9780006280569,,160        pp,4.30,"142,526",1946,"Feb 01, 2002",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Sep 17, 2018",,Paperback,view,/book/show/17267.The_Great_Divorce
317,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Red Badge of Courage,"Crane, Stephen",1580495869,9781580495868,1580495869,149        pp,3.28,"102,369",Oct 1895,2006,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Sep 17, 2018",,Paperback,view,/book/show/35220.The_Red_Badge_of_Courage
318,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Robinson Crusoe,"Defoe, Daniel",,,,320        pp,3.68,"296,504","Apr 25, 1719","Jun 12, 2001",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Sep 17, 2018",,Hardcover,view,/book/show/2932.Robinson_Crusoe
319,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Schwa Was Here        (Antsy Bonano, #1)","Shusterman, Neal*",0142405779,9780142405772,0142405779,240        pp,3.92,"9,639",2004,"Mar 02, 2006",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Sep 17, 2018",,Paperback,view,/book/show/199699.The_Schwa_Was_Here
320,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Silas Marner,"Eliot, George",,,,262        pp,3.67,"84,855",1861,"Jul 01, 2005",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Sep 17, 2018",,Paperback,view,/book/show/54539.Silas_Marner
321,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Emma,"Austen, Jane",,,,474        pp,4.04,"847,225","Dec 23, 1815","May 06, 2003",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Sep 17, 2018",,Paperback,view,/book/show/6969.Emma
322,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Persuasion,"Austen, Jane",0192802631,9780192802637,0192802631,249        pp,4.15,"672,177","Dec 20, 1817","Jan 01, 2004",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Sep 17, 2018",,Paperback,view,/book/show/2156.Persuasion
323,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Orthodoxy,"Chesterton, G.K.",160096527X,9781600965272,160096527X,168        pp,4.17,"37,209",1908,"Jan 10, 2007",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,Jan 2018,Jan 2018,"Sep 17, 2018",,Paperback,view,/book/show/87665.Orthodoxy
324,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Man's Search for Meaning,"Frankl, Viktor E.",080701429X,9780807014295,080701429X,165        pp,4.37,"658,104",1959,"Jun 01, 2006",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,Jan 2018,Jan 2018,"Sep 17, 2018",,Paperback,view,/book/show/4069.Man_s_Search_for_Meaning
325,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,12 Rules for Life: An Antidote to Chaos,"Peterson, Jordan B.",0345816021,9780345816023,0345816021,409        pp,3.93,"203,845","Jan 16, 2018","Jan 23, 2018",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,Jan 2018,Jan 2018,"Sep 17, 2018",,Hardcover,view,/book/show/30257963-12-rules-for-life
326,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Confession,"Tolstoy, Leo",1598184717,9781598184716,1598184717,108        pp,4.10,"14,851",1880,"Oct 01, 2006",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,Jan 2018,Jan 2018,"Sep 17, 2018",,Paperback,view,/book/show/26244.A_Confession
327,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Mere Christianity,"Lewis, C.S.",0684823780,9780684823782,0684823780,191        pp,4.35,"389,988",1942,"Jan 01, 1996",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Sep 17, 2018",,Paperback,view,/book/show/11138.Mere_Christianity
328,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Old Man and the Sea,"Hemingway, Ernest",0684830493,9780684830490,0684830493,96        pp,3.80,"1,094,060",1952,1996,liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,Jan 2017,Jan 2017,"Sep 17, 2018",,Hardcover,view,/book/show/2165.The_Old_Man_and_the_Sea
329,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"A Wrinkle in Time        (A Wrinkle in Time Quintet, #1)","L'Engle, Madeleine",0440498058,9780440498056,0440498058,211        pp,3.98,"1,171,940",1962,Apr 1973,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,Jan 2018,Jan 2018,"Sep 17, 2018",,Paperback,view,/book/show/18131.A_Wrinkle_in_Time
330,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Of Mice and Men,"Steinbeck, John",0142000671,9780142000670,0142000671,107        pp,3.88,"2,454,436","Feb 25, 1937",2002,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,Mar 2018,Mar 2018,"Sep 17, 2018",,Paperback,view,/book/show/890.Of_Mice_and_Men
331,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Stranger,"Camus, Albert",,,,159        pp,4.02,"1,013,458","May 19, 1942","Mar 28, 1989",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Sep 17, 2018",,Paperback,view,/book/show/49552.The_Stranger
332,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Metamorphosis,"Kafka, Franz",,,,201        pp,3.85,"966,583",1915,"Mar 01, 1972",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Sep 17, 2018",,Paperback,view,/book/show/485894.The_Metamorphosis
333,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Anne of Green Gables        (Anne of Green Gables, #1)","Montgomery, L.M.",0451528824,9780451528827,0451528824,320        pp,4.30,"938,407",1908,"May 06, 2003",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Sep 17, 2018",,Mass Market Paperback,view,/book/show/8127.Anne_of_Green_Gables
334,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Secret Garden,"Burnett, Frances Hodgson",0517189607,9780517189603,0517189607,331        pp,4.15,"1,123,372",Aug 1911,"Sep 01, 1998",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Sep 17, 2018",,Hardcover,view,/book/show/2998.The_Secret_Garden
335,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Adventures of Huckleberry Finn,"Twain, Mark",0142437174,9780142437179,0142437174,327        pp,3.83,"1,248,225","Feb 18, 1884","Dec 31, 2002",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Sep 17, 2018",,Paperback,view,/book/show/2956.The_Adventures_of_Huckleberry_Finn
336,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Picture of Dorian Gray,"Wilde, Oscar",,,,272        pp,4.12,"1,433,490",Jun 1890,"Jun 01, 2004",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Sep 17, 2018",,Paperback,view,/book/show/5297.The_Picture_of_Dorian_Gray
337,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Fahrenheit 451,"Bradbury, Ray",0307347974,9780307347978,0307347974,158        pp,3.97,"2,289,169","Oct 19, 1953",Oct 2004,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Mar 04, 2018","Sep 17, 2018",,Mass Market Paperback,view,/book/show/4381.Fahrenheit_451
338,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Giver        (The Giver, #1)","Lowry, Lois*",0385732554,9780385732550,0385732554,208        pp,4.12,"2,350,290","Apr 26, 1993","Jan 24, 2006",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Sep 17, 2018",,Paperback,view,/book/show/3636.The_Giver
339,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Romeo and Juliet,"Shakespeare, William",,,0743477111,281        pp,3.74,"2,516,509",1597,2002,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Sep 17, 2018",,Mass Market Paperback,view,/book/show/18135.Romeo_and_Juliet
340,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Pride and Prejudice,"Austen, Jane",,,,279        pp,4.28,"4,060,567","Jan 28, 1813","Oct 10, 2000",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Sep 17, 2018",,Paperback,view,/book/show/1885.Pride_and_Prejudice
341,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,To Kill a Mockingbird,"Lee, Harper",,,,323        pp,4.26,"5,834,506","Jul 11, 1960","May 23, 2006",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Sep 17, 2018",,Paperback,view,/book/show/2657.To_Kill_a_Mockingbird
342,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Raise High the Roof Beam, Carpenters & Seymour: An Introduction","Salinger, J.D.",0316766941,9780316766944,0316766941,256        pp,4.11,"50,339",1955,"Jan 30, 2001",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Sep 17, 2018",,Paperback,view,/book/show/5114.Raise_High_the_Roof_Beam_Carpenters_Seymour
343,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Nine Stories,"Salinger, J.D.",0316767727,9780316767729,0316767727,302        pp,4.18,"145,162","Apr 06, 1953","Jan 30, 2001",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,2,"Mar 02, 2022Mar 09, 2017","Mar 09, 2022Mar 09, 2017","Sep 17, 2018",,Paperback,view,/book/show/4009.Nine_Stories
344,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Franny and Zooey,"Salinger, J.D.",0316769029,9780316769020,0316769029,201        pp,3.96,"215,963",1957,"Jan 30, 2001",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,2,"Jun 24, 2019Jul 09, 2017","Jun 24, 2019Jul 12, 2017","Sep 17, 2018",,Paperback,view,/book/show/5113.Franny_and_Zooey
345,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Catcher in the Rye,"Salinger, J.D.",0316769177,9780316769174,0316769177,234        pp,3.80,"3,389,825","Jul 16, 1951","Jan 30, 2001",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,2,"Jun 06, 2019Jun 06, 2015","Jun 10, 2019Jun 22, 2015","Sep 17, 2018",,Paperback,view,/book/show/5107.The_Catcher_in_the_Rye
346,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Madame Bovary,"Flaubert, Gustave",0192840398,9780192840394,0192840398,329        pp,3.70,"321,454","Dec 15, 1856",2004,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Sep 13, 2018","Sep 17, 2018","Sep 17, 2018",,Paperback,view,/book/show/2175.Madame_Bovary
347,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,This Side of Paradise,"Fitzgerald, F. Scott",0684843781,9780684843780,,275        pp,3.64,"71,783","Mar 26, 1920","Jul 14, 1998",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Aug 06, 2018","Sep 03, 2018","Sep 17, 2018",,Paperback,view,/book/show/46165.This_Side_of_Paradise
348,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Great Gatsby,"Fitzgerald, F. Scott",,,,180        pp,3.93,"4,971,489","Apr 10, 1925",1925,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Sep 17, 2018",,Paperback,view,/book/show/4671.The_Great_Gatsby
349,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Wuthering Heights,"Brontë, Emily",,,,464        pp,3.88,"1,726,887",Dec 1847,2002,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Aug 13, 2018","Aug 17, 2018","Sep 17, 2018",,Paperback,view,/book/show/6185.Wuthering_Heights
350,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Anna Karenina,"Tolstoy, Leo",,,,964        pp,4.09,"818,269",1878,"Oct 16, 2012",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Sep 17, 2018",,Paperback,view,/book/show/15823480-anna-karenina
351,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Notes from Underground,"Dostoevsky, Fyodor",067973452X,9780679734529,067973452X,136        pp,4.18,"142,951",1864,Sep 1994,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,Jan 2018,"Sep 17, 2018",,Paperback,view,/book/show/49455.Notes_from_Underground
352,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Brothers Karamazov,"Dostoevsky, Fyodor",,,0374528373,796        pp,4.36,"315,737",1880,"Jun 14, 2002",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,Jan 2018,"Feb 19, 2018","Sep 17, 2018",,Paperback,view,/book/show/4934.The_Brothers_Karamazov
353,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Crime and Punishment,"Dostoevsky, Fyodor",0143058142,9780143058144,0143058142,671        pp,4.26,"851,681",1866,"Dec 31, 2002",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Sep 17, 2018",,Paperback,view,/book/show/7144.Crime_and_Punishment
